tick,type,tempo,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,set_tempo,1500000,0,1,0,,,,,,,,,,,,
0,program_change,,0,0,6,,,,,,,48,5,,,,
0,control_change,,0,0,6,,,,,,,,5,7,127,,
0,control_change,,0,0,6,,,,,,,,5,10,104,,
0,key_signature,,0,1,6,Eb,,,,,,,,,,,
0,time_signature,,0,1,6,,1,4,24,8,,,,,,,
0,track_name,,0,1,6,,,,,,,,,,,,
0,midi_port,,0,1,7,,,,,,0,,,,,,
0,program_change,,0,0,7,,,,,,,41,6,,,,
0,control_change,,0,0,7,,,,,,,,6,7,127,,
0,control_change,,0,0,7,,,,,,,,6,10,104,,
0,key_signature,,0,1,7,Eb,,,,,,,,,,,
0,time_signature,,0,1,7,,1,4,24,8,,,,,,,
0,track_name,,0,1,7,,,,,,,,,,,,
0,track_name,,0,1,18,,,,,,,,,,,,
0,midi_port,,0,1,8,,,,,,0,,,,,,
0,program_change,,0,0,8,,,,,,,42,7,,,,
0,control_change,,0,0,8,,,,,,,,7,7,127,,
0,control_change,,0,0,8,,,,,,,,7,10,24,,
0,key_signature,,0,1,8,Eb,,,,,,,,,,,
0,time_signature,,0,1,8,,1,4,24,8,,,,,,,
0,track_name,,0,1,8,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,0,,,,,,
0,program_change,,0,0,9,,,,,,,43,8,,,,
0,midi_port,,0,1,6,,,,,,0,,,,,,
0,control_change,,0,0,9,,,,,,,,8,7,127,,
0,track_name,,0,1,5,,,,,,,,,,,,
0,key_signature,,0,1,5,Eb,,,,,,,,,,,
0,control_change,,0,0,2,,,,,,,,1,7,127,,
0,control_change,,0,0,2,,,,,,,,1,10,104,,
0,key_signature,,0,1,2,Eb,,,,,,,,,,,
0,time_signature,,0,1,2,,1,4,24,8,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,0,,,,,,
0,program_change,,0,0,3,,,,,,,52,2,,,,
0,control_change,,0,0,3,,,,,,,,2,7,127,,
0,control_change,,0,0,3,,,,,,,,2,10,24,,
0,key_signature,,0,1,3,Eb,,,,,,,,,,,
0,time_signature,,0,1,3,,1,4,24,8,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,0,,,,,,
0,program_change,,0,0,4,,,,,,,52,3,,,,
0,control_change,,0,0,4,,,,,,,,3,7,127,,
0,control_change,,0,0,4,,,,,,,,3,10,104,,
0,key_signature,,0,1,4,Eb,,,,,,,,,,,
0,time_signature,,0,1,4,,1,4,24,8,,,,,,,
0,track_name,,0,1,4,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,0,,,,,,
0,program_change,,0,0,5,,,,,,,48,4,,,,
0,control_change,,0,0,5,,,,,,,,4,7,127,,
0,control_change,,0,0,5,,,,,,,,4,10,24,,
0,time_signature,,0,1,5,,1,4,24,8,,,,,,,
0,program_change,,0,0,2,,,,,,,52,1,,,,
0,control_change,,0,0,9,,,,,,,,8,10,64,,
0,time_signature,,0,1,9,,1,4,24,8,,,,,,,
0,midi_port,,0,1,14,,,,,,0,,,,,,
0,control_change,,0,0,14,,,,,,,,9,7,127,,
0,control_change,,0,0,14,,,,,,,,9,10,64,,
0,track_name,,0,1,14,,,,,,,,,,,,
0,end_of_track,,0,1,14,,,,,,,,,,,,
0,midi_port,,0,1,15,,,,,,0,,,,,,
0,control_change,,0,0,15,,,,,,,,9,7,127,,
0,control_change,,0,0,15,,,,,,,,9,10,64,,
0,track_name,,0,1,15,,,,,,,,,,,,
0,end_of_track,,0,1,15,,,,,,,,,,,,
0,midi_port,,0,1,16,,,,,,0,,,,,,
0,control_change,,0,0,16,,,,,,,,9,7,127,,
0,control_change,,0,0,16,,,,,,,,9,10,64,,
0,track_name,,0,1,16,,,,,,,,,,,,
0,end_of_track,,0,1,16,,,,,,,,,,,,
0,midi_port,,0,1,17,,,,,,0,,,,,,
0,control_change,,0,0,17,,,,,,,,9,7,127,,
0,control_change,,0,0,17,,,,,,,,9,10,64,,
0,track_name,,0,1,17,,,,,,,,,,,,
0,end_of_track,,0,1,17,,,,,,,,,,,,
0,midi_port,,0,1,18,,,,,,0,,,,,,
0,control_change,,0,0,18,,,,,,,,9,7,127,,
0,control_change,,0,0,18,,,,,,,,9,10,64,,
0,end_of_track,,0,1,13,,,,,,,,,,,,
0,key_signature,,0,1,9,Eb,,,,,,,,,,,
0,track_name,,0,1,13,,,,,,,,,,,,
0,control_change,,0,0,13,,,,,,,,9,7,127,,
0,track_name,,0,1,9,,,,,,,,,,,,
0,midi_port,,0,1,10,,,,,,0,,,,,,
0,program_change,,0,0,10,,,,,,,68,10,,,,
0,control_change,,0,0,10,,,,,,,,10,7,127,,
0,control_change,,0,0,10,,,,,,,,10,10,24,,
0,key_signature,,0,1,10,Eb,,,,,,,,,,,
0,time_signature,,0,1,10,,1,4,24,8,,,,,,,
0,track_name,,0,1,10,,,,,,,,,,,,
0,midi_port,,0,1,11,,,,,,0,,,,,,
0,program_change,,0,0,11,,,,,,,68,11,,,,
0,control_change,,0,0,11,,,,,,,,11,7,127,,
0,control_change,,0,0,11,,,,,,,,11,10,104,,
0,key_signature,,0,1,11,Eb,,,,,,,,,,,
0,time_signature,,0,1,11,,1,4,24,8,,,,,,,
0,track_name,,0,1,11,,,,,,,,,,,,
0,midi_port,,0,1,12,,,,,,0,,,,,,
0,program_change,,0,0,12,,,,,,,70,12,,,,
0,control_change,,0,0,12,,,,,,,,12,7,127,,
0,control_change,,0,0,12,,,,,,,,12,10,104,,
0,key_signature,,0,1,12,Eb,,,,,,,,,,,
0,time_signature,,0,1,12,,1,4,24,8,,,,,,,
0,track_name,,0,1,12,,,,,,,,,,,,
0,midi_port,,0,1,13,,,,,,0,,,,,,
0,control_change,,0,0,13,,,,,,,,9,10,64,,
0,midi_port,,0,1,2,,,,,,0,,,,,,
0,end_of_track,,0,1,18,,,,,,,,,,,,
0,key_signature,,0,1,0,Eb,,,,,,,,,,,
0,time_signature,,0,1,0,,1,4,24,8,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,
0,text,,0,1,0,,,,,,,,,,,,
0,text,,0,1,0,,,,,,,,,,,,
0,copyright,,0,1,0,,,,,,,,,,,,
0,copyright,,0,1,0,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,0,,,,,,
0,program_change,,0,0,1,,,,,,,52,0,,,,
0,control_change,,0,0,1,,,,,,,,0,7,127,,
0,control_change,,0,0,1,,,,,,,,0,10,24,,
0,key_signature,,0,1,1,Eb,,,,,,,,,,,
0,time_signature,,0,1,1,,1,4,24,8,,,,,,,
96,note_on,,96,0,9,,,,,,,,8,,,36,92
96,note_on,,96,0,6,,,,,,,,5,,,63,108
96,note_on,,96,0,5,,,,,,,,4,,,67,108
96,note_on,,96,0,7,,,,,,,,6,,,60,92
96,note_on,,96,0,8,,,,,,,,7,,,48,92
96,note_on,,96,0,12,,,,,,,,12,,,48,92
190,note_on,,94,0,7,,,,,,,,6,,,60,0
190,note_on,,94,0,8,,,,,,,,7,,,48,0
190,note_on,,94,0,12,,,,,,,,12,,,48,0
190,note_on,,94,0,6,,,,,,,,5,,,63,0
190,note_on,,94,0,5,,,,,,,,4,,,67,0
190,note_on,,94,0,9,,,,,,,,8,,,36,0
192,time_signature,,2,1,9,,4,4,24,8,,,,,,,
192,note_on,,0,0,9,,,,,,,,8,,,48,92
192,time_signature,,192,1,11,,4,4,24,8,,,,,,,
192,time_signature,,192,1,2,,4,4,24,8,,,,,,,
192,time_signature,,192,1,3,,4,4,24,8,,,,,,,
192,time_signature,,2,1,5,,4,4,24,8,,,,,,,
192,note_on,,0,0,8,,,,,,,,7,,,60,127
192,time_signature,,2,1,8,,4,4,24,8,,,,,,,
192,note_on,,0,0,6,,,,,,,,5,,,63,127
192,note_on,,0,0,12,,,,,,,,12,,,60,127
192,time_signature,,192,1,0,,4,4,24,8,,,,,,,
192,time_signature,,192,1,1,,4,4,24,8,,,,,,,
192,time_signature,,2,1,12,,4,4,24,8,,,,,,,
192,time_signature,,2,1,6,,4,4,24,8,,,,,,,
192,note_on,,0,0,5,,,,,,,,4,,,72,127
192,time_signature,,192,1,10,,4,4,24,8,,,,,,,
192,note_on,,0,0,7,,,,,,,,6,,,67,127
192,time_signature,,2,1,7,,4,4,24,8,,,,,,,
192,time_signature,,192,1,4,,4,4,24,8,,,,,,,
288,note_on,,0,0,6,,,,,,,,5,,,67,127
288,note_on,,0,0,7,,,,,,,,6,,,63,127
288,note_on,,96,0,7,,,,,,,,6,,,67,0
288,note_on,,0,0,9,,,,,,,,8,,,46,92
288,note_on,,96,0,12,,,,,,,,12,,,60,0
288,note_on,,96,0,9,,,,,,,,8,,,48,0
288,note_on,,0,0,5,,,,,,,,4,,,72,127
288,note_on,,0,0,8,,,,,,,,7,,,58,127
288,note_on,,96,0,5,,,,,,,,4,,,72,0
288,note_on,,96,0,8,,,,,,,,7,,,60,0
288,note_on,,96,0,6,,,,,,,,5,,,63,0
288,note_on,,0,0,12,,,,,,,,12,,,58,127
384,note_on,,96,0,12,,,,,,,,12,,,58,0
384,note_on,,0,0,8,,,,,,,,7,,,56,127
384,note_on,,96,0,8,,,,,,,,7,,,58,0
384,note_on,,0,0,12,,,,,,,,12,,,56,127
384,note_on,,96,0,7,,,,,,,,6,,,63,0
384,note_on,,0,0,9,,,,,,,,8,,,44,92
384,note_on,,0,0,7,,,,,,,,6,,,65,127
384,note_on,,0,0,5,,,,,,,,4,,,72,127
384,note_on,,96,0,5,,,,,,,,4,,,72,0
384,note_on,,96,0,6,,,,,,,,5,,,67,0
384,note_on,,0,0,6,,,,,,,,5,,,72,127
384,note_on,,96,0,9,,,,,,,,8,,,46,0
480,note_on,,96,0,7,,,,,,,,6,,,65,0
480,note_on,,0,0,7,,,,,,,,6,,,63,127
480,note_on,,0,0,5,,,,,,,,4,,,72,127
480,note_on,,96,0,5,,,,,,,,4,,,72,0
480,note_on,,96,0,6,,,,,,,,5,,,72,0
480,note_on,,0,0,6,,,,,,,,5,,,67,127
480,note_on,,96,0,8,,,,,,,,7,,,56,0
480,note_on,,0,0,9,,,,,,,,8,,,43,92
480,note_on,,96,0,9,,,,,,,,8,,,44,0
480,note_on,,96,0,12,,,,,,,,12,,,56,0
480,note_on,,0,0,12,,,,,,,,12,,,55,127
480,note_on,,0,0,8,,,,,,,,7,,,55,127
576,note_on,,0,0,9,,,,,,,,8,,,44,92
576,note_on,,96,0,7,,,,,,,,6,,,63,0
576,note_on,,0,0,7,,,,,,,,6,,,65,127
576,note_on,,0,0,5,,,,,,,,4,,,72,108
576,note_on,,96,0,5,,,,,,,,4,,,72,0
576,note_on,,96,0,12,,,,,,,,12,,,55,0
576,note_on,,0,0,12,,,,,,,,12,,,56,127
576,note_on,,0,0,8,,,,,,,,7,,,56,127
576,note_on,,96,0,6,,,,,,,,5,,,67,0
576,note_on,,0,0,6,,,,,,,,5,,,72,127
576,note_on,,96,0,8,,,,,,,,7,,,55,0
576,note_on,,96,0,9,,,,,,,,8,,,43,0
672,note_on,,0,0,12,,,,,,,,12,,,55,127
672,note_on,,0,0,8,,,,,,,,7,,,55,127
672,note_on,,96,0,8,,,,,,,,7,,,56,0
672,note_on,,96,0,9,,,,,,,,8,,,44,0
672,note_on,,0,0,9,,,,,,,,8,,,43,92
672,note_on,,96,0,12,,,,,,,,12,,,56,0
672,note_on,,0,0,7,,,,,,,,6,,,67,127
672,note_on,,96,0,7,,,,,,,,6,,,65,0
672,note_on,,96,0,6,,,,,,,,5,,,72,0
672,note_on,,0,0,6,,,,,,,,5,,,63,127
768,note_on,,0,0,6,,,,,,,,5,,,68,127
768,note_on,,96,0,6,,,,,,,,5,,,63,0
768,note_on,,96,0,12,,,,,,,,12,,,55,0
768,note_on,,0,0,12,,,,,,,,12,,,53,127
768,note_on,,0,0,9,,,,,,,,8,,,41,92
768,note_on,,96,0,9,,,,,,,,8,,,43,0
768,note_on,,0,0,8,,,,,,,,7,,,53,127
768,note_on,,96,0,8,,,,,,,,7,,,55,0
768,note_on,,0,0,7,,,,,,,,6,,,68,127
768,note_on,,96,0,7,,,,,,,,6,,,67,0
864,note_on,,0,0,7,,,,,,,,6,,,60,127
864,note_on,,96,0,9,,,,,,,,8,,,41,0
864,note_on,,0,0,8,,,,,,,,7,,,51,127
864,note_on,,96,0,8,,,,,,,,7,,,53,0
864,note_on,,96,0,6,,,,,,,,5,,,68,0
864,note_on,,0,0,6,,,,,,,,5,,,67,127
864,note_on,,288,0,5,,,,,,,,4,,,72,0
864,note_on,,96,0,7,,,,,,,,6,,,68,0
864,note_on,,0,0,9,,,,,,,,8,,,39,92
864,note_on,,0,0,12,,,,,,,,12,,,51,127
864,note_on,,96,0,12,,,,,,,,12,,,53,0
864,note_on,,0,0,5,,,,,,,,4,,,67,108
960,note_on,,96,0,6,,,,,,,,5,,,67,0
960,note_on,,0,0,6,,,,,,,,5,,,65,108
960,note_on,,0,0,12,,,,,,,,12,,,56,92
960,note_on,,96,0,12,,,,,,,,12,,,51,0
960,note_on,,0,0,9,,,,,,,,8,,,44,92
960,note_on,,96,0,9,,,,,,,,8,,,39,0
960,note_on,,0,0,8,,,,,,,,7,,,56,92
960,note_on,,0,0,7,,,,,,,,6,,,60,92
960,note_on,,96,0,7,,,,,,,,6,,,60,0
960,note_on,,96,0,5,,,,,,,,4,,,67,0
960,note_on,,0,0,5,,,,,,,,4,,,72,108
960,note_on,,96,0,8,,,,,,,,7,,,51,0
1008,note_on,,48,0,5,,,,,,,,4,,,72,0
1008,note_on,,0,0,5,,,,,,,,4,,,74,108
1032,note_on,,0,0,5,,,,,,,,4,,,75,108
1032,note_on,,24,0,5,,,,,,,,4,,,74,0
1056,note_on,,0,0,9,,,,,,,,8,,,41,92
1056,note_on,,24,0,5,,,,,,,,4,,,75,0
1056,note_on,,0,0,5,,,,,,,,4,,,74,108
1056,note_on,,96,0,7,,,,,,,,6,,,60,0
1056,note_on,,0,0,6,,,,,,,,5,,,68,108
1056,note_on,,96,0,6,,,,,,,,5,,,65,0
1056,note_on,,0,0,12,,,,,,,,12,,,53,92
1056,note_on,,0,0,7,,,,,,,,6,,,62,92
1056,note_on,,96,0,12,,,,,,,,12,,,56,0
1056,note_on,,96,0,8,,,,,,,,7,,,56,0
1056,note_on,,0,0,8,,,,,,,,7,,,53,92
1056,note_on,,96,0,9,,,,,,,,8,,,44,0
1104,note_on,,0,0,5,,,,,,,,4,,,72,108
1104,note_on,,48,0,5,,,,,,,,4,,,74,0
1152,note_on,,0,0,7,,,,,,,,6,,,62,92
1152,note_on,,48,0,5,,,,,,,,4,,,72,0
1152,note_on,,0,0,12,,,,,,,,12,,,55,92
1152,note_on,,96,0,12,,,,,,,,12,,,53,0
1152,note_on,,96,0,7,,,,,,,,6,,,62,0
1152,note_on,,0,0,6,,,,,,,,5,,,59,108
1152,note_on,,0,0,5,,,,,,,,4,,,67,108
1152,note_on,,0,0,8,,,,,,,,7,,,55,92
1152,note_on,,0,0,9,,,,,,,,8,,,43,92
1152,note_on,,96,0,9,,,,,,,,8,,,41,0
1152,note_on,,96,0,8,,,,,,,,7,,,53,0
1152,note_on,,96,0,6,,,,,,,,5,,,68,0
1248,note_on,,96,0,7,,,,,,,,6,,,62,0
1248,note_on,,0,0,7,,,,,,,,6,,,55,92
1248,note_on,,0,0,12,,,,,,,,12,,,43,92
1248,note_on,,96,0,12,,,,,,,,12,,,55,0
1248,note_on,,96,0,5,,,,,,,,4,,,67,0
1248,note_on,,96,0,6,,,,,,,,5,,,59,0
1248,note_on,,0,0,6,,,,,,,,5,,,59,108
1248,note_on,,96,0,9,,,,,,,,8,,,43,0
1248,note_on,,0,0,9,,,,,,,,8,,,31,92
1248,note_on,,0,0,5,,,,,,,,4,,,63,108
1248,note_on,,0,0,8,,,,,,,,7,,,43,92
1248,note_on,,96,0,8,,,,,,,,7,,,55,0
1320,note_on,,0,0,5,,,,,,,,4,,,62,108
1320,note_on,,72,0,5,,,,,,,,4,,,63,0
1344,note_on,,96,0,6,,,,,,,,5,,,59,0
1344,note_on,,96,0,9,,,,,,,,8,,,31,0
1344,note_on,,0,0,9,,,,,,,,8,,,36,92
1344,note_on,,0,0,6,,,,,,,,5,,,60,108
1344,note_on,,24,0,5,,,,,,,,4,,,62,0
1344,note_on,,0,0,5,,,,,,,,4,,,60,108
1344,note_on,,96,0,12,,,,,,,,12,,,43,0
1344,note_on,,0,0,7,,,,,,,,6,,,55,92
1344,note_on,,0,0,12,,,,,,,,12,,,48,92
1344,note_on,,0,0,8,,,,,,,,7,,,48,92
1344,note_on,,96,0,8,,,,,,,,7,,,43,0
1344,note_on,,96,0,7,,,,,,,,6,,,55,0
1536,note_on,,192,0,12,,,,,,,,12,,,48,0
1536,note_on,,192,0,9,,,,,,,,8,,,36,0
1536,note_on,,192,0,6,,,,,,,,5,,,60,0
1536,note_on,,192,0,8,,,,,,,,7,,,48,0
1536,note_on,,192,0,7,,,,,,,,6,,,55,0
1536,note_on,,192,0,5,,,,,,,,4,,,60,0
1632,note_on,,96,0,9,,,,,,,,8,,,31,45
1632,note_on,,96,0,6,,,,,,,,5,,,55,60
1632,note_on,,96,0,7,,,,,,,,6,,,55,45
1632,note_on,,96,0,8,,,,,,,,7,,,43,45
1632,note_on,,96,0,12,,,,,,,,12,,,43,45
1632,note_on,,96,0,5,,,,,,,,4,,,55,60
1728,note_on,,96,0,8,,,,,,,,7,,,43,0
1728,note_on,,0,0,12,,,,,,,,12,,,48,45
1728,note_on,,96,0,12,,,,,,,,12,,,43,0
1728,note_on,,96,0,5,,,,,,,,4,,,55,0
1728,note_on,,0,0,9,,,,,,,,8,,,36,45
1728,note_on,,0,0,6,,,,,,,,5,,,60,60
1728,note_on,,96,0,6,,,,,,,,5,,,55,0
1728,note_on,,0,0,5,,,,,,,,4,,,60,60
1728,note_on,,0,0,7,,,,,,,,6,,,60,45
1728,note_on,,96,0,7,,,,,,,,6,,,55,0
1728,note_on,,96,0,9,,,,,,,,8,,,31,0
1728,note_on,,0,0,8,,,,,,,,7,,,48,45
1824,note_on,,0,0,6,,,,,,,,5,,,60,60
1824,note_on,,96,0,8,,,,,,,,7,,,48,0
1824,note_on,,96,0,6,,,,,,,,5,,,60,0
1824,note_on,,96,0,5,,,,,,,,4,,,60,0
1824,note_on,,96,0,12,,,,,,,,12,,,48,0
1824,note_on,,0,0,5,,,,,,,,4,,,60,60
1824,note_on,,0,0,7,,,,,,,,6,,,60,45
1824,note_on,,96,0,7,,,,,,,,6,,,60,0
1824,note_on,,96,0,9,,,,,,,,8,,,36,0
1824,note_on,,0,0,9,,,,,,,,8,,,36,45
1824,note_on,,0,0,8,,,,,,,,7,,,48,45
1824,note_on,,0,0,12,,,,,,,,12,,,48,45
1920,note_on,,96,0,6,,,,,,,,5,,,60,0
1920,note_on,,0,0,6,,,,,,,,5,,,60,60
1920,note_on,,0,0,5,,,,,,,,4,,,60,60
1920,note_on,,0,0,12,,,,,,,,12,,,48,45
1920,note_on,,96,0,9,,,,,,,,8,,,36,0
1920,note_on,,96,0,8,,,,,,,,7,,,48,0
1920,note_on,,0,0,8,,,,,,,,7,,,48,45
1920,note_on,,0,0,7,,,,,,,,6,,,60,45
1920,note_on,,96,0,7,,,,,,,,6,,,60,0
1920,note_on,,96,0,12,,,,,,,,12,,,48,0
1920,note_on,,96,0,5,,,,,,,,4,,,60,0
1920,note_on,,0,0,9,,,,,,,,8,,,36,45
2016,note_on,,0,0,12,,,,,,,,12,,,48,45
2016,note_on,,96,0,12,,,,,,,,12,,,48,0
2016,note_on,,0,0,6,,,,,,,,5,,,60,60
2016,note_on,,96,0,6,,,,,,,,5,,,60,0
2016,note_on,,96,0,9,,,,,,,,8,,,36,0
2016,note_on,,96,0,7,,,,,,,,6,,,60,0
2016,note_on,,0,0,7,,,,,,,,6,,,60,45
2016,note_on,,0,0,8,,,,,,,,7,,,48,45
2016,note_on,,96,0,8,,,,,,,,7,,,48,0
2016,note_on,,0,0,9,,,,,,,,8,,,36,45
2016,note_on,,0,0,5,,,,,,,,4,,,60,60
2016,note_on,,96,0,5,,,,,,,,4,,,60,0
2112,note_on,,96,0,9,,,,,,,,8,,,36,0
2112,note_on,,0,0,9,,,,,,,,8,,,36,45
2112,note_on,,0,0,5,,,,,,,,4,,,60,60
2112,note_on,,96,0,5,,,,,,,,4,,,60,0
2112,note_on,,1920,0,2,,,,,,,,1,,,60,75
2112,note_on,,0,0,12,,,,,,,,12,,,48,45
2112,note_on,,96,0,12,,,,,,,,12,,,48,0
2112,note_on,,1920,0,1,,,,,,,,0,,,63,75
2112,note_on,,1920,0,3,,,,,,,,2,,,55,75
2112,note_on,,96,0,6,,,,,,,,5,,,60,0
2112,note_on,,0,0,8,,,,,,,,7,,,48,45
2112,note_on,,96,0,8,,,,,,,,7,,,48,0
2112,note_on,,96,0,7,,,,,,,,6,,,60,0
2112,note_on,,0,0,6,,,,,,,,5,,,60,60
2112,note_on,,0,0,7,,,,,,,,6,,,60,45
2112,note_on,,1920,0,4,,,,,,,,3,,,48,75
2304,note_on,,192,0,6,,,,,,,,5,,,60,0
2304,note_on,,192,0,7,,,,,,,,6,,,60,0
2304,note_on,,192,0,9,,,,,,,,8,,,36,0
2304,note_on,,192,0,5,,,,,,,,4,,,60,0
2304,note_on,,192,0,12,,,,,,,,12,,,48,0
2304,note_on,,192,0,8,,,,,,,,7,,,48,0
2400,note_on,,96,0,9,,,,,,,,8,,,36,92
2400,note_on,,96,0,5,,,,,,,,4,,,67,108
2400,note_on,,96,0,12,,,,,,,,12,,,48,92
2400,note_on,,96,0,8,,,,,,,,7,,,48,92
2400,note_on,,96,0,7,,,,,,,,6,,,60,92
2400,note_on,,96,0,6,,,,,,,,5,,,67,108
2496,note_on,,96,0,5,,,,,,,,4,,,67,0
2496,note_on,,0,0,5,,,,,,,,4,,,72,108
2496,note_on,,96,0,6,,,,,,,,5,,,67,0
2496,note_on,,384,0,1,,,,,,,,0,,,63,0
2496,note_on,,0,0,6,,,,,,,,5,,,72,108
2496,note_on,,384,0,2,,,,,,,,1,,,60,0
2496,note_on,,0,0,7,,,,,,,,6,,,63,92
2496,note_on,,0,0,9,,,,,,,,8,,,48,92
2496,note_on,,96,0,8,,,,,,,,7,,,48,0
2496,note_on,,0,0,8,,,,,,,,7,,,60,92
2496,note_on,,96,0,9,,,,,,,,8,,,36,0
2496,note_on,,384,0,3,,,,,,,,2,,,55,0
2496,note_on,,96,0,7,,,,,,,,6,,,60,0
2496,note_on,,0,0,12,,,,,,,,12,,,60,92
2496,note_on,,96,0,12,,,,,,,,12,,,48,0
2496,note_on,,384,0,4,,,,,,,,3,,,48,0
2592,note_on,,0,0,9,,,,,,,,8,,,46,92
2592,note_on,,96,0,9,,,,,,,,8,,,48,0
2592,note_on,,0,0,12,,,,,,,,12,,,58,92
2592,note_on,,96,0,12,,,,,,,,12,,,60,0
2592,note_on,,0,0,5,,,,,,,,4,,,72,108
2592,note_on,,96,0,7,,,,,,,,6,,,63,0
2592,note_on,,96,0,6,,,,,,,,5,,,72,0
2592,note_on,,0,0,8,,,,,,,,7,,,58,92
2592,note_on,,96,0,8,,,,,,,,7,,,60,0
2592,note_on,,0,0,7,,,,,,,,6,,,67,92
2592,note_on,,0,0,6,,,,,,,,5,,,72,108
2592,note_on,,96,0,5,,,,,,,,4,,,72,0
2688,note_on,,0,0,8,,,,,,,,7,,,56,92
2688,note_on,,96,0,8,,,,,,,,7,,,58,0
2688,note_on,,96,0,12,,,,,,,,12,,,58,0
2688,note_on,,96,0,7,,,,,,,,6,,,67,0
2688,note_on,,96,0,9,,,,,,,,8,,,46,0
2688,note_on,,0,0,12,,,,,,,,12,,,56,92
2688,note_on,,96,0,6,,,,,,,,5,,,72,0
2688,note_on,,0,0,6,,,,,,,,5,,,72,108
2688,note_on,,0,0,7,,,,,,,,6,,,65,92
2688,note_on,,0,0,5,,,,,,,,4,,,72,108
2688,note_on,,96,0,5,,,,,,,,4,,,72,0
2688,note_on,,0,0,9,,,,,,,,8,,,44,92
2784,note_on,,96,0,12,,,,,,,,12,,,56,0
2784,note_on,,96,0,6,,,,,,,,5,,,72,0
2784,note_on,,0,0,6,,,,,,,,5,,,72,108
2784,note_on,,0,0,5,,,,,,,,4,,,72,108
2784,note_on,,96,0,5,,,,,,,,4,,,72,0
2784,note_on,,96,0,8,,,,,,,,7,,,56,0
2784,note_on,,0,0,9,,,,,,,,8,,,43,92
2784,note_on,,96,0,9,,,,,,,,8,,,44,0
2784,note_on,,96,0,7,,,,,,,,6,,,65,0
2784,note_on,,0,0,7,,,,,,,,6,,,63,92
2784,note_on,,0,0,12,,,,,,,,12,,,55,92
2784,note_on,,0,0,8,,,,,,,,7,,,55,92
2880,note_on,,96,0,5,,,,,,,,4,,,72,0
2880,note_on,,0,0,5,,,,,,,,4,,,72,108
2880,note_on,,0,0,12,,,,,,,,12,,,56,92
2880,note_on,,96,0,12,,,,,,,,12,,,55,0
2880,note_on,,96,0,8,,,,,,,,7,,,55,0
2880,note_on,,2688,0,11,,,,,,,,11,,,72,92
2880,note_on,,0,0,8,,,,,,,,7,,,56,92
2880,note_on,,96,0,6,,,,,,,,5,,,72,0
2880,note_on,,0,0,6,,,,,,,,5,,,72,108
2880,note_on,,384,0,1,,,,,,,,0,,,72,127
2880,note_on,,0,0,9,,,,,,,,8,,,44,92
2880,note_on,,96,0,9,,,,,,,,8,,,43,0
2880,note_on,,0,0,7,,,,,,,,6,,,65,92
2880,note_on,,96,0,7,,,,,,,,6,,,63,0
2880,note_on,,2688,0,10,,,,,,,,10,,,72,92
2976,note_on,,0,0,9,,,,,,,,8,,,43,92
2976,note_on,,96,0,9,,,,,,,,8,,,44,0
2976,note_on,,0,0,12,,,,,,,,12,,,55,92
2976,note_on,,96,0,7,,,,,,,,6,,,65,0
2976,note_on,,0,0,7,,,,,,,,6,,,63,92
2976,note_on,,0,0,8,,,,,,,,7,,,55,92
2976,note_on,,96,0,8,,,,,,,,7,,,56,0
2976,note_on,,96,0,12,,,,,,,,12,,,56,0
3072,note_on,,0,0,8,,,,,,,,7,,,53,92
3072,note_on,,96,0,8,,,,,,,,7,,,55,0
3072,note_on,,96,0,9,,,,,,,,8,,,43,0
3072,note_on,,0,0,9,,,,,,,,8,,,41,92
3072,note_on,,192,0,6,,,,,,,,5,,,72,0
3072,note_on,,192,0,5,,,,,,,,4,,,72,0
3072,note_on,,0,0,7,,,,,,,,6,,,68,92
3072,note_on,,96,0,7,,,,,,,,6,,,63,0
3072,note_on,,0,0,12,,,,,,,,12,,,53,92
3072,note_on,,96,0,12,,,,,,,,12,,,55,0
3168,note_on,,96,0,7,,,,,,,,6,,,68,0
3168,note_on,,96,0,12,,,,,,,,12,,,53,0
3168,note_on,,96,0,6,,,,,,,,5,,,72,108
3168,note_on,,96,0,5,,,,,,,,4,,,72,108
3168,note_on,,96,0,8,,,,,,,,7,,,53,0
3168,note_on,,0,0,8,,,,,,,,7,,,51,92
3168,note_on,,96,0,9,,,,,,,,8,,,41,0
3168,note_on,,0,0,9,,,,,,,,8,,,39,92
3168,note_on,,0,0,12,,,,,,,,12,,,51,92
3168,note_on,,0,0,7,,,,,,,,6,,,67,92
3264,note_on,,0,0,8,,,,,,,,7,,,63,92
3264,note_on,,96,0,8,,,,,,,,7,,,51,0
3264,note_on,,0,0,7,,,,,,,,6,,,67,92
3264,note_on,,96,0,7,,,,,,,,6,,,67,0
3264,note_on,,0,0,12,,,,,,,,12,,,63,92
3264,note_on,,0,0,5,,,,,,,,4,,,72,108
