tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,C,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,3,,,,
0,control_change,,,,,0,0,5,,,10,104,3,,,,
0,control_change,,,,,0,0,5,,,7,127,3,,,,
0,program_change,,,,,0,0,5,,,,,3,48,,,
0,note_on,,,,,0,0,4,,,,,2,,,77,108
0,key_signature,,,,,0,1,5,,,,,,,Eb,,
0,control_change,,,,,0,0,6,,,0,0,4,,,,
0,control_change,,,,,0,0,6,,,10,104,4,,,,
0,control_change,,,,,0,0,6,,,7,127,4,,,,
0,program_change,,,,,0,0,6,,,,,4,41,,,
0,key_signature,,,,,0,1,6,,,,,,,Eb,,
0,note_on,,,,,0,0,6,,,,,4,,,72,92
0,track_name,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,Eb,,
0,control_change,,,,,0,0,4,,,7,127,2,,,,
0,control_change,,,,,0,0,2,,,10,104,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,Eb,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,8,,,,
0,program_change,,,,,0,0,4,,,,,2,48,,,
0,control_change,,,,,0,0,3,,,10,64,8,,,,
0,program_change,,,,,0,0,3,,,,,8,42,,,
0,key_signature,,,,,0,1,3,,,,,,,Eb,,
0,note_on,,,,,0,0,3,,,,,8,,,48,92
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,2,,,,
0,control_change,,,,,0,0,4,,,10,24,2,,,,
0,control_change,,,,,0,0,3,,,7,127,8,,,,
