tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,35,,,,,,,C,,
0,end_of_track,,,,,0,1,35,,,,,,,,,
0,key_signature,,,,,0,1,36,,,,,,,C,,
0,end_of_track,,,,,0,1,36,,,,,,,,,
0,key_signature,,,,,0,1,37,,,,,,,C,,
0,end_of_track,,,,,0,1,37,,,,,,,,,
0,key_signature,,,,,0,1,38,,,,,,,C,,
0,end_of_track,,,,,0,1,38,,,,,,,,,
0,key_signature,,,,,0,1,39,,,,,,,C,,
0,end_of_track,,,,,0,1,39,,,,,,,,,
0,key_signature,,,,,0,1,40,,,,,,,C,,
0,end_of_track,,,,,0,1,40,,,,,,,,,
0,key_signature,,,,,0,1,41,,,,,,,C,,
0,end_of_track,,,,,0,1,41,,,,,,,,,
0,key_signature,,,,,0,1,42,,,,,,,C,,
0,end_of_track,,,,,0,1,34,,,,,,,,,
0,end_of_track,,,,,0,1,42,,,,,,,,,
0,key_signature,,,,,0,1,34,,,,,,,C,,
0,key_signature,,,,,0,1,33,,,,,,,C,,
0,end_of_track,,,,,0,1,25,,,,,,,,,
0,key_signature,,,,,0,1,26,,,,,,,C,,
0,end_of_track,,,,,0,1,26,,,,,,,,,
0,key_signature,,,,,0,1,27,,,,,,,C,,
0,end_of_track,,,,,0,1,27,,,,,,,,,
0,key_signature,,,,,0,1,28,,,,,,,C,,
0,end_of_track,,,,,0,1,28,,,,,,,,,
0,key_signature,,,,,0,1,29,,,,,,,C,,
0,end_of_track,,,,,0,1,29,,,,,,,,,
0,key_signature,,,,,0,1,30,,,,,,,C,,
0,end_of_track,,,,,0,1,30,,,,,,,,,
0,key_signature,,,,,0,1,31,,,,,,,C,,
0,end_of_track,,,,,0,1,31,,,,,,,,,
0,key_signature,,,,,0,1,32,,,,,,,C,,
0,end_of_track,,,,,0,1,32,,,,,,,,,
0,end_of_track,,,,,0,1,33,,,,,,,,,
0,key_signature,,,,,0,1,43,,,,,,,C,,
0,end_of_track,,,,,0,1,43,,,,,,,,,
0,key_signature,,,,,0,1,44,,,,,,,C,,
0,end_of_track,,,,,0,1,54,,,,,,,,,
0,key_signature,,,,,0,1,55,,,,,,,C,,
0,end_of_track,,,,,0,1,55,,,,,,,,,
0,key_signature,,,,,0,1,56,,,,,,,C,,
0,end_of_track,,,,,0,1,56,,,,,,,,,
0,key_signature,,,,,0,1,57,,,,,,,C,,
0,end_of_track,,,,,0,1,57,,,,,,,,,
0,key_signature,,,,,0,1,58,,,,,,,C,,
0,end_of_track,,,,,0,1,58,,,,,,,,,
0,key_signature,,,,,0,1,59,,,,,,,C,,
0,end_of_track,,,,,0,1,59,,,,,,,,,
0,key_signature,,,,,0,1,60,,,,,,,C,,
0,end_of_track,,,,,0,1,60,,,,,,,,,
0,key_signature,,,,,0,1,61,,,,,,,C,,
0,end_of_track,,,,,0,1,61,,,,,,,,,
0,key_signature,,,,,0,1,54,,,,,,,C,,
0,end_of_track,,,,,0,1,53,,,,,,,,,
0,key_signature,,,,,0,1,53,,,,,,,C,,
