tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,2,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,8,,,10,75,7,,,,
0,control_change,,,,,0,0,8,,,0,0,7,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,note_on,,,,,0,0,7,,,,,6,,,34,63
0,key_signature,,,,,0,1,7,,,,,,,Bb,,
0,program_change,,,,,0,0,7,,,,,6,43,,,
0,control_change,,,,,0,0,8,,,121,0,7,,,,
0,control_change,,,,,0,0,7,,,7,127,6,,,,
0,control_change,,,,,0,0,7,,,10,64,6,,,,
0,control_change,,,,,0,0,7,,,0,0,6,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,note_on,,,,,0,0,6,,,,,5,,,46,75
0,key_signature,,,,,0,1,6,,,,,,,Bb,,
0,program_change,,,,,0,0,6,,,,,5,42,,,
0,control_change,,,,,0,0,7,,,121,0,6,,,,
0,control_change,,,,,0,0,6,,,7,127,5,,,,
0,control_change,,,,,0,0,8,,,7,127,7,,,,
0,key_signature,,,,,0,1,8,,,,,,,Bb,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,end_of_track,,,,,0,1,10,,,,,,,,,
0,key_signature,,,,,0,1,10,,,,,,,C,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,note_on,,,,,0,0,9,,,,,8,,,46,37
0,key_signature,,,,,0,1,9,,,,,,,Bb,,
0,program_change,,,,,0,0,8,,,,,7,6,,,
0,program_change,,,,,0,0,9,,,,,8,6,,,
0,control_change,,,,,0,0,9,,,121,0,8,,,,
0,control_change,,,,,0,0,9,,,10,51,8,,,,
0,control_change,,,,,0,0,9,,,0,0,8,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,note_on,,,,,0,0,8,,,,,7,,,65,37
0,note_on,,,,,0,0,8,,,,,7,,,62,37
0,control_change,,,,,0,0,9,,,7,127,8,,,,
0,key_signature,,,,,0,1,11,,,,,,,C,,
0,control_change,,,,,0,0,6,,,121,0,5,,,,
0,control_change,,,,,0,0,6,,,0,0,5,,,,
0,note_on,,,,,0,0,3,,,,,2,,,77,92
0,key_signature,,,,,0,1,3,,,,,,,Bb,,
0,program_change,,,,,0,0,3,,,,,2,48,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,control_change,,,,,0,0,3,,,121,0,2,,,,
0,control_change,,,,,0,0,3,,,10,21,2,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,note_on,,,,,0,0,2,,,,,1,,,74,75
0,key_signature,,,,,0,1,2,,,,,,,Bb,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,control_change,,,,,0,0,2,,,121,0,1,,,,
0,control_change,,,,,0,0,2,,,10,105,1,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,6,,,10,24,5,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,121,0,3,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,note_on,,,,,0,0,5,,,,,4,,,58,75
0,key_signature,,,,,0,1,5,,,,,,,Bb,,
0,program_change,,,,,0,0,5,,,,,4,41,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,control_change,,,,,0,0,5,,,121,0,4,,,,
0,control_change,,,,,0,0,4,,,10,105,3,,,,
0,control_change,,,,,0,0,5,,,10,105,4,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,45,,,,,,,C,,
0,note_on,,,,,0,0,4,,,,,3,,,74,92
0,key_signature,,,,,0,1,4,,,,,,,Bb,,
0,program_change,,,,,0,0,4,,,,,3,48,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,C,,
0,end_of_track,,,,,0,1,35,,,,,,,,,
0,key_signature,,,,,0,1,35,,,,,,,C,,
0,end_of_track,,,,,0,1,34,,,,,,,,,
0,key_signature,,,,,0,1,34,,,,,,,C,,
0,end_of_track,,,,,0,1,33,,,,,,,,,
0,key_signature,,,,,0,1,33,,,,,,,C,,
0,key_signature,,,,,0,1,36,,,,,,,C,,
0,end_of_track,,,,,0,1,32,,,,,,,,,
0,end_of_track,,,,,0,1,31,,,,,,,,,
0,key_signature,,,,,0,1,31,,,,,,,C,,
0,end_of_track,,,,,0,1,30,,,,,,,,,
0,key_signature,,,,,0,1,30,,,,,,,C,,
0,end_of_track,,,,,0,1,29,,,,,,,,,
0,key_signature,,,,,0,1,29,,,,,,,C,,
0,key_signature,,,,,0,1,32,,,,,,,C,,
0,end_of_track,,,,,0,1,28,,,,,,,,,
0,end_of_track,,,,,0,1,36,,,,,,,,,
0,end_of_track,,,,,0,1,37,,,,,,,,,
0,end_of_track,,,,,0,1,44,,,,,,,,,
0,key_signature,,,,,0,1,44,,,,,,,C,,
0,end_of_track,,,,,0,1,43,,,,,,,,,
0,key_signature,,,,,0,1,43,,,,,,,C,,
0,end_of_track,,,,,0,1,42,,,,,,,,,
0,key_signature,,,,,0,1,42,,,,,,,C,,
0,key_signature,,,,,0,1,37,,,,,,,C,,
0,end_of_track,,,,,0,1,41,,,,,,,,,
0,end_of_track,,,,,0,1,40,,,,,,,,,
0,key_signature,,,,,0,1,40,,,,,,,C,,
0,end_of_track,,,,,0,1,39,,,,,,,,,
0,key_signature,,,,,0,1,39,,,,,,,C,,
0,end_of_track,,,,,0,1,38,,,,,,,,,
0,key_signature,,,,,0,1,38,,,,,,,C,,
0,key_signature,,,,,0,1,41,,,,,,,C,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,key_signature,,,,,0,1,28,,,,,,,C,,
0,key_signature,,,,,0,1,27,,,,,,,C,,
0,end_of_track,,,,,0,1,17,,,,,,,,,
0,key_signature,,,,,0,1,17,,,,,,,C,,
0,end_of_track,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,16,,,,,,,C,,
0,end_of_track,,,,,0,1,15,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,C,,
0,key_signature,,,,,0,1,18,,,,,,,C,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,key_signature,,,,,0,1,14,,,,,,,C,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,end_of_track,,,,,0,1,13,,,,,,,,,
0,key_signature,,,,,0,1,13,,,,,,,C,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,end_of_track,,,,,0,1,14,,,,,,,,,
0,end_of_track,,,,,0,1,27,,,,,,,,,
0,end_of_track,,,,,0,1,18,,,,,,,,,
0,end_of_track,,,,,0,1,19,,,,,,,,,
0,end_of_track,,,,,0,1,26,,,,,,,,,
0,key_signature,,,,,0,1,26,,,,,,,C,,
0,end_of_track,,,,,0,1,25,,,,,,,,,
0,key_signature,,,,,0,1,25,,,,,,,C,,
0,end_of_track,,,,,0,1,24,,,,,,,,,
0,key_signature,,,,,0,1,24,,,,,,,C,,
0,key_signature,,,,,0,1,19,,,,,,,C,,
0,end_of_track,,,,,0,1,23,,,,,,,,,
0,end_of_track,,,,,0,1,22,,,,,,,,,
0,key_signature,,,,,0,1,22,,,,,,,C,,
0,end_of_track,,,,,0,1,21,,,,,,,,,
0,key_signature,,,,,0,1,21,,,,,,,C,,
0,end_of_track,,,,,0,1,20,,,,,,,,,
0,key_signature,,,,,0,1,20,,,,,,,C,,
0,key_signature,,,,,0,1,23,,,,,,,C,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,45,,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,control_change,,,,,0,0,1,,,121,0,0,,,,
0,control_change,,,,,0,0,1,,,7,127,0,,,,
0,program_change,,,,,0,0,1,,,,,0,40,,,
0,control_change,,,,,0,0,1,,,10,24,0,,,,
0,note_on,,,,,0,0,1,,,,,0,,,77,75
0,key_signature,,,,,0,1,1,,,,,,,Bb,,
0,set_tempo,,,,,0,1,0,,315789,,,,,,,
384,note_off,,,,,384,0,1,,,,,0,,,77,0
384,note_on,,,,,0,0,1,,,,,0,,,74,75
384,note_on,,,,,0,0,3,,,,,2,,,74,92
384,note_off,,,,,384,0,3,,,,,2,,,77,0
384,note_on,,,,,0,0,5,,,,,4,,,65,75
384,note_off,,,,,384,0,5,,,,,4,,,58,0
384,note_on,,,,,0,0,4,,,,,3,,,70,92
384,note_on,,,,,0,0,2,,,,,1,,,70,75
384,note_off,,,,,384,0,2,,,,,1,,,74,0
384,note_off,,,,,384,0,4,,,,,3,,,74,0
672,note_off,,,,,672,0,8,,,,,7,,,62,0
672,note_off,,,,,672,0,7,,,,,6,,,34,0
672,note_off,,,,,0,0,8,,,,,7,,,65,0
672,note_off,,,,,672,0,9,,,,,8,,,46,0
768,note_on,,,,,96,0,7,,,,,6,,,38,63
768,note_off,,,,,768,0,6,,,,,5,,,46,0
768,note_on,,,,,0,0,8,,,,,7,,,70,37
768,note_on,,,,,0,0,8,,,,,7,,,65,37
768,note_on,,,,,96,0,8,,,,,7,,,62,37
768,note_on,,,,,0,0,6,,,,,5,,,50,75
768,note_on,,,,,96,0,9,,,,,8,,,50,37
1152,note_on,,,,,0,0,3,,,,,2,,,70,92
1152,note_on,,,,,0,0,4,,,,,3,,,65,92
1152,note_off,,,,,768,0,4,,,,,3,,,70,0
1152,note_on,,,,,0,0,2,,,,,1,,,65,75
1152,note_off,,,,,768,0,1,,,,,0,,,74,0
1152,note_on,,,,,0,0,1,,,,,0,,,70,75
1152,note_off,,,,,768,0,5,,,,,4,,,65,0
1152,note_on,,,,,0,0,5,,,,,4,,,62,75
1152,note_off,,,,,768,0,2,,,,,1,,,70,0
1152,note_off,,,,,768,0,3,,,,,2,,,74,0
1440,note_off,,,,,672,0,9,,,,,8,,,50,0
1440,note_off,,,,,672,0,8,,,,,7,,,62,0
