tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
17640,note_on,0,0,1,,,,,,,,,0,,68,100
17640,note_on,24,0,1,,,,,,,,,0,,70,0
17664,note_on,24,0,1,,,,,,,,,0,,68,0
17664,note_on,0,0,1,,,,,,,,,0,,74,100
17664,note_on,96,0,2,,,,,,,,,1,,48,0
17664,note_on,0,0,2,,,,,,,,,1,,46,100
17688,note_on,0,0,1,,,,,,,,,0,,67,100
17688,note_on,24,0,1,,,,,,,,,0,,74,0
17712,note_on,48,0,2,,,,,,,,,1,,46,0
17712,note_on,24,0,1,,,,,,,,,0,,67,0
17712,note_on,0,0,1,,,,,,,,,0,,72,100
17712,note_on,0,0,2,,,,,,,,,1,,45,100
17736,note_on,24,0,1,,,,,,,,,0,,72,0
17736,note_on,0,0,1,,,,,,,,,0,,66,100
17760,note_on,24,0,1,,,,,,,,,0,,66,0
17760,note_on,0,0,1,,,,,,,,,0,,67,100
17784,note_on,0,0,1,,,,,,,,,0,,69,100
17784,note_on,24,0,1,,,,,,,,,0,,67,0
17808,note_on,24,0,1,,,,,,,,,0,,69,0
17808,note_on,0,0,1,,,,,,,,,0,,70,100
17808,note_on,96,0,2,,,,,,,,,1,,45,0
17808,note_on,0,0,2,,,,,,,,,1,,43,100
17832,note_on,24,0,1,,,,,,,,,0,,70,0
17832,note_on,0,0,1,,,,,,,,,0,,67,100
17856,note_on,48,0,2,,,,,,,,,1,,43,0
17856,note_on,0,0,2,,,,,,,,,1,,48,100
17856,note_on,0,0,1,,,,,,,,,0,,75,100
17856,note_on,24,0,1,,,,,,,,,0,,67,0
17880,note_on,0,0,1,,,,,,,,,0,,74,100
17880,note_on,24,0,1,,,,,,,,,0,,75,0
17904,note_on,0,0,2,,,,,,,,,1,,50,100
17904,note_on,48,0,2,,,,,,,,,1,,48,0
17904,note_on,24,0,1,,,,,,,,,0,,74,0
17904,note_on,0,0,1,,,,,,,,,0,,72,100
17928,note_on,0,0,1,,,,,,,,,0,,70,100
17928,note_on,24,0,1,,,,,,,,,0,,72,0
17952,note_on,48,0,2,,,,,,,,,1,,50,0
17952,note_on,0,0,2,,,,,,,,,1,,51,100
17952,note_on,0,0,1,,,,,,,,,0,,69,100
17952,note_on,24,0,1,,,,,,,,,0,,70,0
17976,note_on,0,0,1,,,,,,,,,0,,67,100
17976,note_on,24,0,1,,,,,,,,,0,,69,0
18000,note_on,0,0,1,,,,,,,,,0,,66,100
18000,note_on,24,0,1,,,,,,,,,0,,67,0
18000,note_on,48,0,2,,,,,,,,,1,,51,0
18000,note_on,0,0,2,,,,,,,,,1,,50,100
18024,note_on,0,0,1,,,,,,,,,0,,75,100
18024,note_on,24,0,1,,,,,,,,,0,,66,0
18048,note_on,0,0,1,,,,,,,,,0,,74,100
18048,note_on,24,0,1,,,,,,,,,0,,75,0
18048,note_on,48,0,2,,,,,,,,,1,,50,0
18048,note_on,0,0,2,,,,,,,,,1,,54,100
18072,note_on,0,0,1,,,,,,,,,0,,72,100
18072,note_on,24,0,1,,,,,,,,,0,,74,0
18096,note_on,0,0,1,,,,,,,,,0,,70,100
18096,note_on,48,0,2,,,,,,,,,1,,54,0
18096,note_on,24,0,1,,,,,,,,,0,,72,0
18096,note_on,0,0,2,,,,,,,,,1,,55,100
18120,note_on,0,0,1,,,,,,,,,0,,69,100
18120,note_on,24,0,1,,,,,,,,,0,,70,0
18144,note_on,0,0,1,,,,,,,,,0,,67,100
18144,note_on,24,0,1,,,,,,,,,0,,69,0
18144,note_on,48,0,2,,,,,,,,,1,,55,0
18144,note_on,0,0,2,,,,,,,,,1,,48,100
18168,note_on,24,0,1,,,,,,,,,0,,67,0
18168,note_on,0,0,1,,,,,,,,,0,,69,100
18192,note_on,0,0,2,,,,,,,,,1,,50,100
18192,note_on,48,0,2,,,,,,,,,1,,48,0
18192,note_on,24,0,1,,,,,,,,,0,,69,0
18192,note_on,0,0,1,,,,,,,,,0,,62,100
18240,note_on,0,0,2,,,,,,,,,1,,38,100
18240,note_on,48,0,1,,,,,,,,,0,,62,0
18240,note_on,0,0,1,,,,,,,,,0,,67,100
18240,note_on,48,0,2,,,,,,,,,1,,50,0
18252,note_on,0,0,1,,,,,,,,,0,,66,100
18252,note_on,12,0,1,,,,,,,,,0,,67,0
18264,note_on,12,0,1,,,,,,,,,0,,66,0
18264,note_on,0,0,1,,,,,,,,,0,,67,100
18276,note_on,12,0,1,,,,,,,,,0,,67,0
18276,note_on,0,0,1,,,,,,,,,0,,66,100
18288,note_on,0,0,2,,,,,,,,,1,,43,100
18288,note_on,12,0,1,,,,,,,,,0,,66,0
18288,note_on,0,0,1,,,,,,,,,0,,67,100
18288,note_on,48,0,2,,,,,,,,,1,,38,0
18312,note_on,0,0,1,,,,,,,,,0,,74,100
18312,note_on,24,0,1,,,,,,,,,0,,67,0
18336,note_on,24,0,1,,,,,,,,,0,,74,0
18336,note_on,0,0,1,,,,,,,,,0,,76,100
18360,note_on,24,0,1,,,,,,,,,0,,76,0
18360,note_on,0,0,1,,,,,,,,,0,,78,100
18384,note_on,24,0,1,,,,,,,,,0,,78,0
18384,note_on,0,0,1,,,,,,,,,0,,79,100
18408,note_on,24,0,1,,,,,,,,,0,,79,0
18408,note_on,0,0,1,,,,,,,,,0,,81,100
18432,note_on,24,0,1,,,,,,,,,0,,81,0
18432,note_on,0,0,1,,,,,,,,,0,,82,100
18432,note_on,0,0,2,,,,,,,,,1,,55,100
18432,note_on,144,0,2,,,,,,,,,1,,43,0
18456,note_on,0,0,1,,,,,,,,,0,,74,100
18456,note_on,24,0,1,,,,,,,,,0,,82,0
18480,note_on,48,0,2,,,,,,,,,1,,55,0
18480,note_on,24,0,1,,,,,,,,,0,,74,0
18480,note_on,0,0,1,,,,,,,,,0,,75,100
18480,note_on,0,0,2,,,,,,,,,1,,43,100
18504,note_on,24,0,1,,,,,,,,,0,,75,0
18504,note_on,0,0,1,,,,,,,,,0,,82,100
18528,note_on,24,0,1,,,,,,,,,0,,82,0
18528,note_on,0,0,1,,,,,,,,,0,,81,100
18528,note_on,0,0,2,,,,,,,,,1,,53,100
18528,note_on,48,0,2,,,,,,,,,1,,43,0
18552,note_on,0,0,1,,,,,,,,,0,,74,100
18552,note_on,24,0,1,,,,,,,,,0,,81,0
18576,note_on,0,0,1,,,,,,,,,0,,79,100
18576,note_on,0,0,2,,,,,,,,,1,,51,100
18576,note_on,48,0,2,,,,,,,,,1,,53,0
18576,note_on,24,0,1,,,,,,,,,0,,74,0
18600,note_on,0,0,1,,,,,,,,,0,,72,100
18600,note_on,24,0,1,,,,,,,,,0,,79,0
18624,note_on,24,0,1,,,,,,,,,0,,72,0
18624,note_on,0,0,1,,,,,,,,,0,,74,100
18648,note_on,0,0,1,,,,,,,,,0,,72,100
18648,note_on,24,0,1,,,,,,,,,0,,74,0
18672,note_on,0,0,1,,,,,,,,,0,,77,100
18672,note_on,24,0,1,,,,,,,,,0,,72,0
18672,note_on,96,0,2,,,,,,,,,1,,51,0
18672,note_on,0,0,2,,,,,,,,,1,,50,100
18696,note_on,0,0,1,,,,,,,,,0,,70,100
18696,note_on,24,0,1,,,,,,,,,0,,77,0
18720,note_on,0,0,1,,,,,,,,,0,,75,100
18720,note_on,48,0,2,,,,,,,,,1,,50,0
18720,note_on,0,0,2,,,,,,,,,1,,48,100
18720,note_on,24,0,1,,,,,,,,,0,,70,0
18744,note_on,24,0,1,,,,,,,,,0,,75,0
18744,note_on,0,0,1,,,,,,,,,0,,68,100
18768,note_on,24,0,1,,,,,,,,,0,,68,0
18768,note_on,0,0,1,,,,,,,,,0,,70,100
18792,note_on,0,0,1,,,,,,,,,0,,68,100
18792,note_on,24,0,1,,,,,,,,,0,,70,0
18816,note_on,24,0,1,,,,,,,,,0,,68,0
18816,note_on,96,0,2,,,,,,,,,1,,48,0
18816,note_on,0,0,2,,,,,,,,,1,,46,100
18816,note_on,0,0,1,,,,,,,,,0,,74,100
18840,note_on,24,0,1,,,,,,,,,0,,74,0
18840,note_on,0,0,1,,,,,,,,,0,,67,100
18864,note_on,24,0,1,,,,,,,,,0,,67,0
18864,note_on,48,0,2,,,,,,,,,1,,46,0
18864,note_on,0,0,1,,,,,,,,,0,,72,100
18864,note_on,0,0,2,,,,,,,,,1,,45,100
18888,note_on,24,0,1,,,,,,,,,0,,72,0
18888,note_on,0,0,1,,,,,,,,,0,,66,100
18912,note_on,24,0,1,,,,,,,,,0,,66,0
18912,note_on,0,0,1,,,,,,,,,0,,67,100
18936,note_on,24,0,1,,,,,,,,,0,,67,0
18936,note_on,0,0,1,,,,,,,,,0,,69,100
18960,note_on,96,0,2,,,,,,,,,1,,45,0
18960,note_on,24,0,1,,,,,,,,,0,,69,0
18960,note_on,0,0,1,,,,,,,,,0,,70,100
18960,note_on,0,0,2,,,,,,,,,1,,43,100
18984,note_on,24,0,1,,,,,,,,,0,,70,0
18984,note_on,0,0,1,,,,,,,,,0,,67,100
19008,note_on,0,0,2,,,,,,,,,1,,48,100
19008,note_on,24,0,1,,,,,,,,,0,,67,0
19008,note_on,0,0,1,,,,,,,,,0,,75,100
19008,note_on,48,0,2,,,,,,,,,1,,43,0
19032,note_on,0,0,1,,,,,,,,,0,,74,100
19032,note_on,24,0,1,,,,,,,,,0,,75,0
19056,note_on,24,0,1,,,,,,,,,0,,74,0
19056,note_on,0,0,1,,,,,,,,,0,,72,100
19056,note_on,0,0,2,,,,,,,,,1,,50,100
19056,note_on,48,0,2,,,,,,,,,1,,48,0
19080,note_on,24,0,1,,,,,,,,,0,,72,0
19080,note_on,0,0,1,,,,,,,,,0,,70,100
19104,note_on,0,0,2,,,,,,,,,1,,51,100
19104,note_on,48,0,2,,,,,,,,,1,,50,0
19104,note_on,24,0,1,,,,,,,,,0,,70,0
19104,note_on,0,0,1,,,,,,,,,0,,69,100
19128,note_on,0,0,1,,,,,,,,,0,,67,100
19128,note_on,24,0,1,,,,,,,,,0,,69,0
19152,note_on,0,0,2,,,,,,,,,1,,50,100
19152,note_on,48,0,2,,,,,,,,,1,,51,0
19152,note_on,24,0,1,,,,,,,,,0,,67,0
19152,note_on,0,0,1,,,,,,,,,0,,78,100
19176,note_on,24,0,1,,,,,,,,,0,,78,0
19176,note_on,0,0,1,,,,,,,,,0,,74,100
19200,note_on,0,0,1,,,,,,,,,0,,76,100
19200,note_on,24,0,1,,,,,,,,,0,,74,0
19200,note_on,48,0,2,,,,,,,,,1,,50,0
19200,note_on,0,0,2,,,,,,,,,1,,48,100
19224,note_on,0,0,1,,,,,,,,,0,,78,100
19224,note_on,24,0,1,,,,,,,,,0,,76,0
19248,note_on,48,0,2,,,,,,,,,1,,48,0
19248,note_on,0,0,2,,,,,,,,,1,,46,100
19248,note_on,24,0,1,,,,,,,,,0,,78,0
19248,note_on,0,0,1,,,,,,,,,0,,79,100
19272,note_on,24,0,1,,,,,,,,,0,,79,0
19272,note_on,0,0,1,,,,,,,,,0,,74,100
19296,note_on,24,0,1,,,,,,,,,0,,74,0
19296,note_on,0,0,1,,,,,,,,,0,,75,100
19296,note_on,0,0,2,,,,,,,,,1,,48,100
19296,note_on,48,0,2,,,,,,,,,1,,46,0
19320,note_on,24,0,1,,,,,,,,,0,,75,0
19320,note_on,0,0,1,,,,,,,,,0,,69,100
19344,note_on,0,0,2,,,,,,,,,1,,50,100
19344,note_on,48,0,2,,,,,,,,,1,,48,0
19344,note_on,24,0,1,,,,,,,,,0,,69,0
19344,note_on,0,0,1,,,,,,,,,0,,70,100
19392,note_on,0,0,1,,,,,,,,,0,,70,100
19392,note_on,48,0,1,,,,,,,,,0,,70,0
19392,set_tempo,19392,1,0,,,,,,1000000,,,,,,
19392,note_on,48,0,2,,,,,,,,,1,,50,0
19392,note_on,0,0,2,,,,,,,,,1,,38,100
19398,note_on,0,0,1,,,,,,,,,0,,69,100
19398,note_on,6,0,1,,,,,,,,,0,,70,0
19404,note_on,6,0,1,,,,,,,,,0,,69,0
19404,note_on,0,0,1,,,,,,,,,0,,70,100
19410,note_on,6,0,1,,,,,,,,,0,,70,0
19410,note_on,0,0,1,,,,,,,,,0,,69,100
19416,note_on,6,0,1,,,,,,,,,0,,69,0
19416,note_on,0,0,1,,,,,,,,,0,,67,100
19440,note_on,0,0,2,,,,,,,,,1,,43,100
19440,note_on,48,0,2,,,,,,,,,1,,38,0
19440,end_of_track,0,1,0,,,,,,,,,,,,
19440,note_on,24,0,1,,,,,,,,,0,,67,0
19440,note_on,0,0,1,,,,,,,,,0,,67,100
19440,note_on,0,0,1,,,,,,,,,0,,62,100
19440,note_on,0,0,1,,,,,,,,,0,,58,100
19440,set_tempo,48,1,0,,,,,,1200000,,,,,,
19584,end_of_track,0,1,2,,,,,,,,,,,,
19584,note_on,144,0,1,,,,,,,,,0,,58,0
19584,note_on,0,0,1,,,,,,,,,0,,62,0
19584,note_on,0,0,1,,,,,,,,,0,,67,0
19584,note_on,144,0,2,,,,,,,,,1,,43,0
19584,end_of_track,0,1,1,,,,,,,,,,,,
