tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,10,0,,
0,control_change,0,0,2,,,,,,,,1,10,0,,
0,control_change,0,0,2,,,,,,,,1,7,120,,
0,control_change,0,0,2,,,,,,,,1,7,120,,
0,program_change,0,0,2,,,,,,,6,1,,,,
0,program_change,0,0,2,,,,,,,6,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,,,69,75
0,control_change,0,0,1,,,,,,,,0,10,127,,
0,control_change,0,0,1,,,,,,,,0,10,127,,
0,control_change,0,0,1,,,,,,,,0,7,120,,
0,control_change,0,0,1,,,,,,,,0,7,120,,
0,program_change,0,0,1,,,,,,,6,0,,,,
0,program_change,0,0,1,,,,,,,6,0,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1153846,,,,,,
96,note_on,96,0,1,,,,,,,,0,,,69,0
96,note_on,0,0,1,,,,,,,,0,,,69,75
96,note_on,96,0,2,,,,,,,,1,,,62,75
144,note_on,48,0,1,,,,,,,,0,,,67,75
176,note_on,32,0,1,,,,,,,,0,,,67,0
190,note_on,94,0,2,,,,,,,,1,,,62,0
192,note_on,16,0,1,,,,,,,,0,,,65,75
192,note_on,2,0,2,,,,,,,,1,,,57,75
224,note_on,32,0,1,,,,,,,,0,,,65,0
240,note_on,16,0,1,,,,,,,,0,,,64,75
272,note_on,32,0,1,,,,,,,,0,,,64,0
286,note_on,94,0,2,,,,,,,,1,,,57,0
288,note_on,2,0,2,,,,,,,,1,,,50,75
288,note_on,16,0,1,,,,,,,,0,,,65,75
334,note_on,46,0,1,,,,,,,,0,,,69,0
336,note_on,2,0,1,,,,,,,,0,,,69,75
382,note_on,94,0,2,,,,,,,,1,,,50,0
384,note_on,0,0,1,,,,,,,,0,,,70,75
384,note_on,48,0,1,,,,,,,,0,,,69,0
384,note_on,2,0,2,,,,,,,,1,,,55,75
432,note_on,48,0,1,,,,,,,,0,,,70,0
432,note_on,0,0,1,,,,,,,,0,,,67,75
448,note_on,16,0,1,,,,,,,,0,,,65,0
478,note_on,94,0,2,,,,,,,,1,,,55,0
480,note_on,2,0,2,,,,,,,,1,,,62,75
480,note_on,32,0,1,,,,,,,,0,,,67,0
480,note_on,0,0,1,,,,,,,,0,,,69,75
528,note_on,48,0,1,,,,,,,,0,,,67,75
560,note_on,32,0,1,,,,,,,,0,,,67,0
574,note_on,94,0,2,,,,,,,,1,,,62,0
576,note_on,2,0,2,,,,,,,,1,,,57,75
576,note_on,16,0,1,,,,,,,,0,,,65,75
608,note_on,32,0,1,,,,,,,,0,,,65,0
624,note_on,16,0,1,,,,,,,,0,,,64,75
656,note_on,32,0,1,,,,,,,,0,,,64,0
670,note_on,94,0,2,,,,,,,,1,,,57,0
672,note_on,16,0,1,,,,,,,,0,,,65,75
672,note_on,2,0,2,,,,,,,,1,,,50,75
718,note_on,46,0,1,,,,,,,,0,,,69,0
720,note_on,2,0,1,,,,,,,,0,,,69,75
768,note_on,0,0,1,,,,,,,,0,,,70,75
768,note_on,48,0,1,,,,,,,,0,,,69,0
768,note_on,96,0,2,,,,,,,,1,,,60,75
816,note_on,0,0,1,,,,,,,,0,,,72,75
816,note_on,48,0,1,,,,,,,,0,,,70,0
832,note_on,16,0,1,,,,,,,,0,,,65,0
832,note_on,64,0,2,,,,,,,,1,,,50,0
862,note_on,30,0,2,,,,,,,,1,,,60,0
864,note_on,0,0,1,,,,,,,,0,,,74,75
864,note_on,32,0,1,,,,,,,,0,,,72,0
864,note_on,2,0,2,,,,,,,,1,,,58,75
912,note_on,48,0,1,,,,,,,,0,,,69,75
