tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
24480,note_on,120,0,1,,,,,,,,0,,,59,80
24600,note_on,120,0,1,,,,,,,,0,,,69,80
24720,note_on,0,0,1,,,,,,,,0,,,68,80
24720,note_on,120,0,1,,,,,,,,0,,,69,0
24840,note_on,120,0,1,,,,,,,,0,,,68,0
24840,note_on,0,0,1,,,,,,,,0,,,66,80
24960,note_on,0,0,1,,,,,,,,0,,,64,80
24960,note_on,120,0,1,,,,,,,,0,,,66,0
25080,note_on,0,0,1,,,,,,,,0,,,68,80
25080,note_on,120,0,1,,,,,,,,0,,,64,0
25200,note_on,0,0,1,,,,,,,,0,,,71,80
25200,note_on,120,0,1,,,,,,,,0,,,68,0
25320,note_on,0,0,1,,,,,,,,0,,,73,80
25320,note_on,120,0,1,,,,,,,,0,,,71,0
25440,note_on,0,0,1,,,,,,,,0,,,74,80
25440,note_on,120,0,1,,,,,,,,0,,,73,0
25560,note_on,120,0,1,,,,,,,,0,,,74,0
25560,note_on,0,0,1,,,,,,,,0,,,71,80
25680,note_on,120,0,1,,,,,,,,0,,,71,0
25680,note_on,0,0,1,,,,,,,,0,,,68,80
25800,note_on,120,0,1,,,,,,,,0,,,68,0
25800,note_on,0,0,1,,,,,,,,0,,,64,80
