tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,program_change,,,,,0,0,4,,,,,3,19,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,control_change,,,,,0,0,4,,,10,64,3,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,note_on,,,,,0,0,3,,,,,1,,,64,75
0,note_on,,,,,0,0,3,,,,,1,,,72,75
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,note_on,,,,,0,0,4,,,,,3,,,57,75
0,program_change,,,,,0,0,3,,,,,1,19,,,
0,control_change,,,,,0,0,3,,,7,127,1,,,,
0,control_change,,,,,0,0,3,,,10,51,1,,,,
0,control_change,,,,,0,0,3,,,0,0,1,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,11,,,,,,,C,,
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,program_change,,,,,0,0,2,,,,,5,71,,,
0,control_change,,,,,0,0,2,,,7,127,5,,,,
0,control_change,,,,,0,0,2,,,10,75,5,,,,
0,control_change,,,,,0,0,3,,,7,127,1,,,,
0,control_change,,,,,0,0,2,,,0,0,5,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,10,64,4,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,end_of_track,,,,,0,1,10,,,,,,,,,
0,key_signature,,,,,0,1,10,,,,,,,C,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,end_of_track,,,,,0,1,9,,,,,,,,,
0,key_signature,,,,,0,1,9,,,,,,,C,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,end_of_track,,,,,0,1,8,,,,,,,,,
0,key_signature,,,,,0,1,8,,,,,,,C,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,C,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,note_on,,,,,0,0,5,,,,,4,,,45,69
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,program_change,,,,,0,0,5,,,,,4,42,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,program_change,,,,,0,0,1,,,,,0,19,,,
0,control_change,,,,,0,0,1,,,7,127,0,,,,
0,control_change,,,,,0,0,1,,,10,74,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,set_tempo,,,,,0,1,0,,833333,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,key_signature,,,,,0,1,1,,,,,,,C,,
384,note_off,,,,,384,0,3,,,,,1,,,72,0
384,note_off,,,,,384,0,4,,,,,3,,,57,0
384,note_on,,,,,0,0,4,,,,,3,,,60,75
384,note_off,,,,,384,0,5,,,,,4,,,45,0
384,note_on,,,,,0,0,3,,,,,1,,,69,75
384,note_on,,,,,0,0,5,,,,,4,,,48,69
768,note_off,,,,,384,0,5,,,,,4,,,48,0
768,note_off,,,,,384,0,4,,,,,3,,,60,0
768,note_on,,,,,0,0,5,,,,,4,,,47,69
768,note_on,,,,,0,0,3,,,,,1,,,62,75
768,note_on,,,,,0,0,3,,,,,1,,,71,75
768,note_on,,,,,0,0,3,,,,,1,,,68,75
768,note_off,,,,,0,0,3,,,,,1,,,69,0
768,note_off,,,,,384,0,3,,,,,1,,,64,0
768,note_on,,,,,0,0,4,,,,,3,,,59,75
1152,note_off,,,,,384,0,5,,,,,4,,,47,0
1152,note_off,,,,,384,0,3,,,,,1,,,68,0
1152,note_on,,,,,0,0,5,,,,,4,,,45,69
1152,note_off,,,,,384,0,4,,,,,3,,,59,0
1152,note_on,,,,,0,0,4,,,,,3,,,57,75
1152,note_off,,,,,0,0,3,,,,,1,,,62,0
1152,note_on,,,,,0,0,3,,,,,1,,,69,75
1152,note_on,,,,,0,0,3,,,,,1,,,72,75
1152,note_on,,,,,0,0,3,,,,,1,,,64,75
1152,note_off,,,,,0,0,3,,,,,1,,,71,0
1536,note_off,,,,,384,0,4,,,,,3,,,57,0
1536,note_on,,,,,0,0,4,,,,,3,,,55,75
1536,note_off,,,,,384,0,5,,,,,4,,,45,0
1536,note_on,,,,,0,0,5,,,,,4,,,43,69
1920,note_off,,,,,768,0,3,,,,,1,,,72,0
1920,note_off,,,,,0,0,3,,,,,1,,,64,0
1920,note_on,,,,,0,0,3,,,,,1,,,74,75
1920,note_on,,,,,0,0,3,,,,,1,,,62,75
1920,note_on,,,,,0,0,5,,,,,4,,,41,69
1920,note_on,,,,,0,0,4,,,,,3,,,53,75
1920,note_off,,,,,384,0,4,,,,,3,,,55,0
1920,note_off,,,,,384,0,5,,,,,4,,,43,0
2304,note_on,,,,,0,0,4,,,,,3,,,52,75
2304,note_off,,,,,384,0,4,,,,,3,,,53,0
2304,note_off,,,,,0,0,3,,,,,1,,,62,0
2304,note_on,,,,,0,0,3,,,,,1,,,68,75
2304,note_off,,,,,384,0,3,,,,,1,,,69,0
2304,note_on,,,,,0,0,5,,,,,4,,,40,69
2304,note_off,,,,,384,0,5,,,,,4,,,41,0
2304,note_on,,,,,0,0,3,,,,,1,,,64,75
2304,note_on,,,,,0,0,3,,,,,1,,,71,75
2304,note_off,,,,,0,0,3,,,,,1,,,74,0
2688,note_on,,,,,0,0,4,,,,,3,,,50,75
2688,note_on,,,,,0,0,5,,,,,4,,,38,69
2688,note_off,,,,,384,0,5,,,,,4,,,40,0
2688,note_off,,,,,384,0,4,,,,,3,,,52,0
3072,note_off,,,,,768,0,3,,,,,1,,,68,0
3072,note_off,,,,,0,0,3,,,,,1,,,71,0
3072,note_off,,,,,384,0,5,,,,,4,,,38,0
3072,note_on,,,,,0,0,3,,,,,1,,,76,75
3072,note_on,,,,,0,0,4,,,,,3,,,48,75
3072,note_on,,,,,0,0,5,,,,,4,,,36,69
3072,note_off,,,,,384,0,4,,,,,3,,,50,0
3072,note_on,,,,,0,0,3,,,,,1,,,69,75
3456,note_off,,,,,384,0,5,,,,,4,,,36,0
3456,note_on,,,,,0,0,5,,,,,4,,,38,69
3456,note_off,,,,,384,0,4,,,,,3,,,48,0
3456,note_on,,,,,0,0,3,,,,,1,,,74,75
3456,note_off,,,,,0,0,3,,,,,1,,,69,0
3456,note_on,,,,,0,0,4,,,,,3,,,50,75
3456,note_on,,,,,0,0,3,,,,,1,,,65,75
3456,note_off,,,,,384,0,3,,,,,1,,,64,0
3456,note_on,,,,,0,0,3,,,,,1,,,71,75
3456,note_off,,,,,0,0,3,,,,,1,,,76,0
3840,note_off,,,,,384,0,3,,,,,1,,,71,0
3840,note_off,,,,,0,0,3,,,,,1,,,74,0
3840,note_off,,,,,0,0,3,,,,,1,,,65,0
3840,note_on,,,,,0,0,3,,,,,1,,,72,75
3840,note_on,,,,,0,0,3,,,,,1,,,64,75
3840,note_off,,,,,384,0,5,,,,,4,,,38,0
3840,note_off,,,,,384,0,4,,,,,3,,,50,0
3840,note_on,,,,,0,0,4,,,,,3,,,52,75
3840,note_on,,,,,0,0,5,,,,,4,,,40,69
3840,note_on,,,,,0,0,3,,,,,1,,,69,75
4224,note_on,,,,,0,0,4,,,,,3,,,40,75
4224,note_off,,,,,384,0,4,,,,,3,,,52,0
4224,note_on,,,,,0,0,5,,,,,4,,,28,69
4224,note_off,,,,,384,0,5,,,,,4,,,40,0
4224,note_off,,,,,384,0,3,,,,,1,,,69,0
4224,note_on,,,,,0,0,3,,,,,1,,,71,75
4224,note_on,,,,,0,0,3,,,,,1,,,68,75
4224,note_off,,,,,0,0,3,,,,,1,,,72,0
4608,note_on,,,,,0,0,4,,,,,3,,,45,75
4608,note_off,,,,,384,0,3,,,,,1,,,68,0
4608,note_on,,,,,0,0,5,,,,,4,,,33,69
4608,note_off,,,,,384,0,5,,,,,4,,,28,0
4608,note_off,,,,,0,0,3,,,,,1,,,71,0
4608,note_on,,,,,0,0,3,,,,,1,,,69,75
4608,note_on,,,,,0,0,3,,,,,1,,,72,75
4608,note_on,,,,,4608,0,1,,,,,0,,,76,75
4608,note_on,,,,,4608,0,2,,,,,5,,,76,65
4608,note_off,,,,,384,0,4,,,,,3,,,40,0
4928,note_off,,,,,0,0,3,,,,,1,,,72,0
4928,note_off,,,,,320,0,3,,,,,1,,,69,0
4928,note_off,,,,,320,0,5,,,,,4,,,33,0
4928,note_off,,,,,320,0,4,,,,,3,,,45,0
4992,note_on,,,,,64,0,4,,,,,3,,,60,75
4992,note_on,,,,,64,0,5,,,,,4,,,48,69
4992,note_on,,,,,64,0,3,,,,,1,,,69,75
5280,note_off,,,,,288,0,3,,,,,1,,,64,0
5376,note_on,,,,,0,0,3,,,,,1,,,71,75
