tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,midi_port,0,1,13,,,,,,,0,,,,,,
0,control_change,0,0,14,,,,,,,,15,91,121,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,1,7,113,,,
0,control_change,0,0,3,,,,,,,,2,7,111,,,
0,control_change,0,0,3,,,,,,,,2,10,80,,,
0,control_change,0,0,3,,,,,,,,2,91,42,,,
0,program_change,0,0,3,,,,,,,,2,,,68,,
0,note_on,0,0,3,,,,,,,,2,,,,81,60
0,note_on,0,0,5,,,,,,,,3,,,,72,45
0,program_change,0,0,5,,,,,,,,3,,,71,,
0,control_change,0,0,5,,,,,,,,3,91,54,,,
0,channel_prefix,0,1,3,,,,,,,,2,,,,,
0,control_change,0,0,5,,,,,,,,3,10,48,,,
0,channel_prefix,0,1,5,,,,,,,,3,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,note_on,0,0,4,,,,,,,,2,,,,72,45
0,program_change,0,0,4,,,,,,,,2,,,68,,
0,control_change,0,0,4,,,,,,,,2,91,42,,,
0,control_change,0,0,4,,,,,,,,2,10,80,,,
0,control_change,0,0,4,,,,,,,,2,7,111,,,
0,channel_prefix,0,1,4,,,,,,,,2,,,,,
0,control_change,0,0,5,,,,,,,,3,7,107,,,
0,channel_prefix,0,1,2,,,,,,,,1,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,1,10,44,,,
0,control_change,0,0,2,,,,,,,,1,91,57,,,
0,program_change,0,0,2,,,,,,,,1,,,73,,
0,note_on,0,0,2,,,,,,,,1,,,,72,45
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,note_on,0,0,7,,,,,,,,4,,,,53,45
0,program_change,0,0,7,,,,,,,,4,,,70,,
0,control_change,0,0,7,,,,,,,,4,91,42,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,,4,10,70,,,
0,channel_prefix,0,1,7,,,,,,,,4,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,note_on,0,0,6,,,,,,,,3,,,,65,45
0,program_change,0,0,6,,,,,,,,3,,,71,,
0,control_change,0,0,6,,,,,,,,3,91,54,,,
0,control_change,0,0,6,,,,,,,,3,10,48,,,
0,control_change,0,0,6,,,,,,,,3,7,107,,,
0,channel_prefix,0,1,6,,,,,,,,3,,,,,
0,control_change,0,0,7,,,,,,,,4,7,109,,,
0,program_change,0,0,14,,,,,,,,15,,,48,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,272727,,,,,,,,,,,,
0,time_signature,0,1,0,,3,2,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,,F,,,,,,,
0,control_change,0,0,1,,,,,,,,0,91,42,,,
0,control_change,0,0,1,,,,,,,,0,10,50,,,
0,control_change,0,0,1,,,,,,,,0,7,113,,,
0,channel_prefix,0,1,1,,,,,,,,0,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,0,,,73,,
0,note_on,0,0,1,,,,,,,,0,,,,81,60
840,note_off,840,0,6,,,,,,,,3,,,,65,64
840,note_off,840,0,5,,,,,,,,3,,,,72,64
840,note_off,840,0,3,,,,,,,,2,,,,81,64
840,note_off,840,0,1,,,,,,,,0,,,,81,64
840,note_off,840,0,4,,,,,,,,2,,,,72,64
840,note_off,840,0,2,,,,,,,,1,,,,72,64
840,note_off,840,0,7,,,,,,,,4,,,,53,64
960,note_on,120,0,1,,,,,,,,0,,,,79,60
960,note_on,120,0,3,,,,,,,,2,,,,79,60
960,note_on,120,0,7,,,,,,,,4,,,,60,45
960,note_on,120,0,2,,,,,,,,1,,,,76,45
960,note_on,120,0,6,,,,,,,,3,,,,67,45
960,note_on,120,0,4,,,,,,,,2,,,,76,45
960,note_on,120,0,5,,,,,,,,3,,,,76,45
1440,note_off,480,0,4,,,,,,,,2,,,,76,64
1440,note_off,480,0,1,,,,,,,,0,,,,79,64
1440,note_on,0,0,1,,,,,,,,0,,,,77,60
1440,note_off,480,0,5,,,,,,,,3,,,,76,64
1440,note_off,480,0,3,,,,,,,,2,,,,79,64
1440,note_on,0,0,4,,,,,,,,2,,,,72,45
1440,note_off,480,0,2,,,,,,,,1,,,,76,64
1440,note_on,0,0,2,,,,,,,,1,,,,72,45
1440,note_on,0,0,3,,,,,,,,2,,,,77,60
1440,note_on,0,0,5,,,,,,,,3,,,,72,45
1680,note_on,0,0,1,,,,,,,,0,,,,76,60
1680,note_off,240,0,1,,,,,,,,0,,,,77,64
1680,note_off,240,0,3,,,,,,,,2,,,,77,64
1680,note_on,0,0,3,,,,,,,,2,,,,76,60
1800,note_off,840,0,7,,,,,,,,4,,,,60,64
1800,note_off,840,0,6,,,,,,,,3,,,,67,64
1920,note_off,480,0,5,,,,,,,,3,,,,72,64
1920,note_off,240,0,3,,,,,,,,2,,,,76,64
1920,note_on,0,0,2,,,,,,,,1,,,,69,45
1920,note_off,480,0,2,,,,,,,,1,,,,72,64
1920,note_on,0,0,5,,,,,,,,3,,,,69,45
1920,note_on,0,0,3,,,,,,,,2,,,,77,60
1920,note_off,480,0,4,,,,,,,,2,,,,72,64
1920,note_on,0,0,4,,,,,,,,2,,,,69,45
1920,note_off,240,0,1,,,,,,,,0,,,,76,64
1920,note_on,120,0,6,,,,,,,,3,,,,62,45
1920,note_on,0,0,1,,,,,,,,0,,,,77,60
1920,note_on,120,0,7,,,,,,,,4,,,,62,45
2040,note_off,120,0,3,,,,,,,,2,,,,77,64
2040,note_off,120,0,4,,,,,,,,2,,,,69,64
2040,note_off,120,0,2,,,,,,,,1,,,,69,64
2040,note_off,120,0,1,,,,,,,,0,,,,77,64
2040,note_off,120,0,7,,,,,,,,4,,,,62,64
2040,note_off,120,0,6,,,,,,,,3,,,,62,64
2040,note_off,120,0,5,,,,,,,,3,,,,69,64
2400,note_on,360,0,2,,,,,,,,1,,,,70,45
2400,note_on,360,0,3,,,,,,,,2,,,,74,60
2400,note_on,360,0,5,,,,,,,,3,,,,70,45
2400,note_on,360,0,6,,,,,,,,3,,,,64,45
2400,note_on,360,0,7,,,,,,,,4,,,,58,45
2400,note_on,360,0,1,,,,,,,,0,,,,74,60
2400,note_on,360,0,4,,,,,,,,2,,,,70,45
2520,note_off,120,0,1,,,,,,,,0,,,,74,64
2520,note_off,120,0,5,,,,,,,,3,,,,70,64
2520,note_off,120,0,3,,,,,,,,2,,,,74,64
2520,note_off,120,0,7,,,,,,,,4,,,,58,64
2520,note_off,120,0,2,,,,,,,,1,,,,70,64
2520,note_off,120,0,6,,,,,,,,3,,,,64,64
2520,note_off,120,0,4,,,,,,,,2,,,,70,64
2880,note_on,360,0,1,,,,,,,,0,,,,72,60
2880,note_on,360,0,2,,,,,,,,1,,,,65,45
2880,note_on,360,0,4,,,,,,,,2,,,,65,45
2880,note_on,360,0,6,,,,,,,,3,,,,65,45
2880,note_on,360,0,7,,,,,,,,4,,,,57,45
2880,note_on,360,0,3,,,,,,,,2,,,,72,60
2880,note_on,360,0,5,,,,,,,,3,,,,65,45
3360,note_off,480,0,1,,,,,,,,0,,,,72,64
3360,note_on,0,0,7,,,,,,,,4,,,,53,45
3360,note_off,480,0,7,,,,,,,,4,,,,57,64
3360,note_off,480,0,3,,,,,,,,2,,,,72,64
3360,note_on,0,0,3,,,,,,,,2,,,,70,60
3360,note_on,0,0,1,,,,,,,,0,,,,70,60
3600,note_on,0,0,1,,,,,,,,0,,,,69,60
3600,note_off,240,0,3,,,,,,,,2,,,,70,64
3600,note_off,240,0,1,,,,,,,,0,,,,70,64
3600,note_on,0,0,3,,,,,,,,2,,,,69,60
3720,note_off,840,0,4,,,,,,,,2,,,,65,64
3720,note_off,840,0,6,,,,,,,,3,,,,65,64
3720,note_off,840,0,5,,,,,,,,3,,,,65,64
3720,note_off,840,0,2,,,,,,,,1,,,,65,64
3840,note_off,240,0,3,,,,,,,,2,,,,69,64
3840,note_on,0,0,3,,,,,,,,2,,,,70,60
3840,note_off,480,0,7,,,,,,,,4,,,,53,64
3840,note_on,0,0,1,,,,,,,,0,,,,70,60
3840,note_off,240,0,1,,,,,,,,0,,,,69,64
3840,note_on,120,0,2,,,,,,,,1,,,,65,45
3840,note_on,120,0,5,,,,,,,,3,,,,65,45
3840,note_on,0,0,7,,,,,,,,4,,,,55,45
3840,note_on,120,0,6,,,,,,,,3,,,,62,45
3840,note_on,120,0,4,,,,,,,,2,,,,65,45
3960,note_off,120,0,2,,,,,,,,1,,,,65,64
3960,note_off,120,0,5,,,,,,,,3,,,,65,64
3960,note_off,120,0,6,,,,,,,,3,,,,62,64
3960,note_off,120,0,4,,,,,,,,2,,,,65,64
3960,note_off,120,0,3,,,,,,,,2,,,,70,64
3960,note_off,120,0,1,,,,,,,,0,,,,70,64
3960,note_off,120,0,7,,,,,,,,4,,,,55,64
4320,note_on,360,0,6,,,,,,,,3,,,,64,45
4320,note_on,360,0,3,,,,,,,,2,,,,69,60
4320,note_on,360,0,7,,,,,,,,4,,,,48,45
4320,note_on,360,0,1,,,,,,,,0,,,,69,60
4320,note_on,360,0,4,,,,,,,,2,,,,64,45
4320,note_on,360,0,5,,,,,,,,3,,,,64,45
4320,note_on,360,0,2,,,,,,,,1,,,,64,45
4560,note_on,0,0,1,,,,,,,,0,,,,67,60
4560,note_off,240,0,1,,,,,,,,0,,,,69,64
4560,note_off,240,0,3,,,,,,,,2,,,,69,64
4560,note_on,0,0,3,,,,,,,,2,,,,67,60
4720,note_off,400,0,2,,,,,,,,1,,,,64,64
4800,note_off,480,0,5,,,,,,,,3,,,,64,64
4800,note_on,0,0,5,,,,,,,,3,,,,65,45
4800,note_off,480,0,7,,,,,,,,4,,,,48,64
4800,note_on,0,0,6,,,,,,,,3,,,,60,45
4800,note_on,0,0,7,,,,,,,,4,,,,53,45
4800,note_off,480,0,4,,,,,,,,2,,,,64,64
4800,note_on,0,0,4,,,,,,,,2,,,,65,45
4800,note_off,240,0,3,,,,,,,,2,,,,67,64
4800,note_on,0,0,3,,,,,,,,2,,,,69,60
4800,note_on,80,0,2,,,,,,,,1,,,,65,45
4800,note_on,0,0,1,,,,,,,,0,,,,69,60
4800,note_off,240,0,1,,,,,,,,0,,,,67,64
4800,note_off,480,0,6,,,,,,,,3,,,,64,64
5040,note_off,240,0,3,,,,,,,,2,,,,69,64
5040,note_on,0,0,3,,,,,,,,2,,,,70,60
5040,note_on,0,0,1,,,,,,,,0,,,,70,60
5040,note_off,240,0,1,,,,,,,,0,,,,69,64
5280,note_off,480,0,6,,,,,,,,3,,,,60,64
5280,note_off,480,0,4,,,,,,,,2,,,,65,64
5280,note_on,0,0,4,,,,,,,,2,,,,67,45
5280,note_on,0,0,5,,,,,,,,3,,,,67,45
5280,note_off,480,0,5,,,,,,,,3,,,,65,64
5280,note_on,0,0,1,,,,,,,,0,,,,72,60
5280,note_off,480,0,2,,,,,,,,1,,,,65,64
5280,note_on,0,0,6,,,,,,,,3,,,,60,45
5280,note_on,0,0,7,,,,,,,,4,,,,52,45
5280,note_on,0,0,2,,,,,,,,1,,,,67,45
5280,note_off,240,0,1,,,,,,,,0,,,,70,64
5280,note_off,480,0,7,,,,,,,,4,,,,53,64
5280,note_off,240,0,3,,,,,,,,2,,,,70,64
5280,note_on,0,0,3,,,,,,,,2,,,,72,60
5400,note_off,120,0,1,,,,,,,,0,,,,72,64
5400,note_off,120,0,2,,,,,,,,1,,,,67,64
5400,note_off,120,0,6,,,,,,,,3,,,,60,64
5400,note_off,120,0,3,,,,,,,,2,,,,72,64
5400,note_off,120,0,4,,,,,,,,2,,,,67,64
5400,note_off,120,0,7,,,,,,,,4,,,,52,64
5400,note_off,120,0,5,,,,,,,,3,,,,67,64
5760,note_on,360,0,5,,,,,,,,3,,,,69,45
5760,note_on,360,0,4,,,,,,,,2,,,,69,45
5760,note_on,360,0,2,,,,,,,,1,,,,69,45
5760,note_on,360,0,7,,,,,,,,4,,,,50,45
5760,note_on,360,0,3,,,,,,,,2,,,,77,60
5760,note_on,360,0,6,,,,,,,,3,,,,62,45
5760,note_on,360,0,1,,,,,,,,0,,,,77,60
6600,note_off,840,0,3,,,,,,,,2,,,,77,64
6600,note_off,840,0,4,,,,,,,,2,,,,69,64
6600,note_off,840,0,2,,,,,,,,1,,,,69,64
6600,note_off,840,0,1,,,,,,,,0,,,,77,64
6600,note_off,840,0,5,,,,,,,,3,,,,69,64
6600,note_off,840,0,6,,,,,,,,3,,,,62,64
6600,note_off,840,0,7,,,,,,,,4,,,,50,64
6720,note_on,120,0,7,,,,,,,,4,,,,57,45
6720,note_on,120,0,1,,,,,,,,0,,,,76,60
6720,note_on,120,0,6,,,,,,,,3,,,,60,45
6720,note_on,120,0,2,,,,,,,,1,,,,72,45
6720,note_on,120,0,3,,,,,,,,2,,,,76,60
6720,note_on,120,0,5,,,,,,,,3,,,,72,45
6720,note_on,120,0,4,,,,,,,,2,,,,72,45
7200,note_on,0,0,6,,,,,,,,3,,,,65,45
7200,note_off,480,0,6,,,,,,,,3,,,,60,64
7200,note_on,0,0,3,,,,,,,,2,,,,74,60
7200,note_on,0,0,1,,,,,,,,0,,,,74,60
7200,note_off,480,0,3,,,,,,,,2,,,,76,64
7200,note_off,480,0,1,,,,,,,,0,,,,76,64
7440,note_on,0,0,1,,,,,,,,0,,,,72,60
7440,note_off,240,0,1,,,,,,,,0,,,,74,64
7440,note_off,240,0,3,,,,,,,,2,,,,74,64
7440,note_on,0,0,3,,,,,,,,2,,,,72,60
7560,note_off,840,0,5,,,,,,,,3,,,,72,64
7560,note_off,840,0,2,,,,,,,,1,,,,72,64
7560,note_off,840,0,7,,,,,,,,4,,,,57,64
7560,note_off,840,0,4,,,,,,,,2,,,,72,64
7600,note_off,400,0,6,,,,,,,,3,,,,65,64
7680,note_off,240,0,3,,,,,,,,2,,,,72,64
7680,note_on,120,0,4,,,,,,,,2,,,,65,45
7680,note_on,80,0,6,,,,,,,,3,,,,62,45
7680,note_on,0,0,3,,,,,,,,2,,,,74,60
7680,note_off,240,0,1,,,,,,,,0,,,,72,64
7680,note_on,120,0,7,,,,,,,,4,,,,58,45
7680,note_on,120,0,2,,,,,,,,1,,,,65,45
7680,note_on,120,0,5,,,,,,,,3,,,,65,45
7680,note_on,0,0,1,,,,,,,,0,,,,74,60
7800,note_off,120,0,3,,,,,,,,2,,,,74,64
7800,note_off,120,0,1,,,,,,,,0,,,,74,64
7800,note_off,120,0,4,,,,,,,,2,,,,65,64
7800,note_off,120,0,7,,,,,,,,4,,,,58,64
7800,note_off,120,0,5,,,,,,,,3,,,,65,64
7800,note_off,120,0,2,,,,,,,,1,,,,65,64
7800,note_off,120,0,6,,,,,,,,3,,,,62,64
8160,note_on,360,0,1,,,,,,,,0,,,,77,60
8160,note_on,360,0,7,,,,,,,,4,,,,57,45
8160,note_on,360,0,5,,,,,,,,3,,,,69,45
8160,note_on,360,0,4,,,,,,,,2,,,,69,45
8160,note_on,360,0,3,,,,,,,,2,,,,77,60
8160,note_on,360,0,2,,,,,,,,1,,,,69,45
8160,note_on,360,0,6,,,,,,,,3,,,,60,45
8280,note_off,120,0,6,,,,,,,,3,,,,60,64
8280,note_off,120,0,5,,,,,,,,3,,,,69,64
8280,note_off,120,0,1,,,,,,,,0,,,,77,64
8280,note_off,120,0,4,,,,,,,,2,,,,69,64
8280,note_off,120,0,3,,,,,,,,2,,,,77,64
8280,note_off,120,0,2,,,,,,,,1,,,,69,64
8280,note_off,120,0,7,,,,,,,,4,,,,57,64
8640,note_on,360,0,6,,,,,,,,3,,,,58,45
8640,note_on,360,0,3,,,,,,,,2,,,,82,60
8640,note_on,360,0,1,,,,,,,,0,,,,82,60
8640,note_on,360,0,7,,,,,,,,4,,,,55,45
8640,note_on,360,0,2,,,,,,,,1,,,,74,45
8640,note_on,360,0,4,,,,,,,,2,,,,74,45
8640,note_on,360,0,5,,,,,,,,3,,,,74,45
9120,note_on,0,0,5,,,,,,,,3,,,,76,45
9120,note_off,480,0,5,,,,,,,,3,,,,74,64
9120,note_off,480,0,6,,,,,,,,3,,,,58,64
9120,note_on,0,0,6,,,,,,,,3,,,,60,45
9120,note_on,0,0,2,,,,,,,,1,,,,76,45
9120,note_on,0,0,7,,,,,,,,4,,,,48,45
9120,note_off,480,0,4,,,,,,,,2,,,,74,64
9120,note_on,0,0,4,,,,,,,,2,,,,76,45
9120,note_off,480,0,2,,,,,,,,1,,,,74,64
9120,note_off,480,0,7,,,,,,,,4,,,,55,64
9480,note_off,840,0,3,,,,,,,,2,,,,82,64
9480,note_off,840,0,1,,,,,,,,0,,,,82,64
9520,note_off,400,0,7,,,,,,,,4,,,,48,64
9520,note_off,400,0,2,,,,,,,,1,,,,76,64
9520,note_off,400,0,6,,,,,,,,3,,,,60,64
9600,note_on,120,0,3,,,,,,,,2,,,,81,60
9600,note_on,80,0,7,,,,,,,,4,,,,53,45
9600,note_on,120,0,1,,,,,,,,0,,,,81,60
9600,note_on,80,0,2,,,,,,,,1,,,,77,45
9600,note_off,480,0,4,,,,,,,,2,,,,76,64
9600,note_on,0,0,4,,,,,,,,2,,,,77,45
9600,note_on,80,0,6,,,,,,,,3,,,,60,45
9600,note_off,480,0,5,,,,,,,,3,,,,76,64
9600,note_on,0,0,5,,,,,,,,3,,,,77,45
10080,note_on,0,0,1,,,,,,,,0,,,,79,60
10080,note_off,480,0,1,,,,,,,,0,,,,81,64
10080,note_on,0,0,7,,,,,,,,4,,,,62,45
10080,note_off,480,0,6,,,,,,,,3,,,,60,64
10080,note_off,480,0,7,,,,,,,,4,,,,53,64
10080,note_off,480,0,3,,,,,,,,2,,,,81,64
10080,note_on,0,0,6,,,,,,,,3,,,,62,45
10080,note_on,0,0,3,,,,,,,,2,,,,79,60
10320,note_off,240,0,3,,,,,,,,2,,,,79,64
10320,note_on,0,0,1,,,,,,,,0,,,,77,60
10320,note_on,0,0,3,,,,,,,,2,,,,77,60
10320,note_off,240,0,1,,,,,,,,0,,,,79,64
10440,note_off,840,0,4,,,,,,,,2,,,,77,64
10440,note_off,840,0,2,,,,,,,,1,,,,77,64
10440,note_off,840,0,5,,,,,,,,3,,,,77,64
10560,note_off,480,0,7,,,,,,,,4,,,,62,64
10560,note_on,0,0,1,,,,,,,,0,,,,79,60
10560,note_off,240,0,1,,,,,,,,0,,,,77,64
10560,note_off,480,0,6,,,,,,,,3,,,,62,64
10560,note_on,0,0,7,,,,,,,,4,,,,60,45
10560,note_on,0,0,3,,,,,,,,2,,,,79,60
10560,note_on,120,0,2,,,,,,,,1,,,,76,45
10560,note_on,120,0,5,,,,,,,,3,,,,76,45
10560,note_on,120,0,4,,,,,,,,2,,,,76,45
10560,note_on,0,0,6,,,,,,,,3,,,,64,45
10560,note_off,240,0,3,,,,,,,,2,,,,77,64
11040,note_off,480,0,3,,,,,,,,2,,,,79,64
11040,note_on,0,0,3,,,,,,,,2,,,,72,60
11040,note_on,0,0,7,,,,,,,,4,,,,52,45
11040,note_off,480,0,1,,,,,,,,0,,,,79,64
11040,note_off,480,0,6,,,,,,,,3,,,,64,64
11040,note_on,0,0,6,,,,,,,,3,,,,67,45
11040,note_on,0,0,1,,,,,,,,0,,,,72,60
11040,note_off,480,0,7,,,,,,,,4,,,,60,64
11400,note_off,840,0,2,,,,,,,,1,,,,76,64
11400,note_off,840,0,5,,,,,,,,3,,,,76,64
11400,note_off,840,0,4,,,,,,,,2,,,,76,64
11440,note_off,400,0,3,,,,,,,,2,,,,72,64
11440,note_off,400,0,7,,,,,,,,4,,,,52,64
11440,note_off,400,0,6,,,,,,,,3,,,,67,64
11440,note_off,400,0,1,,,,,,,,0,,,,72,64
11520,note_on,80,0,7,,,,,,,,4,,,,53,45
11520,note_on,80,0,6,,,,,,,,3,,,,65,45
11520,note_on,120,0,2,,,,,,,,1,,,,72,45
11520,note_on,80,0,1,,,,,,,,0,,,,81,60
11520,note_on,120,0,4,,,,,,,,2,,,,72,45
11520,note_on,120,0,5,,,,,,,,3,,,,72,45
11520,note_on,80,0,3,,,,,,,,2,,,,81,60
12360,note_off,840,0,4,,,,,,,,2,,,,72,64
12360,note_off,840,0,1,,,,,,,,0,,,,81,64
12360,note_off,840,0,3,,,,,,,,2,,,,81,64
12360,note_off,840,0,5,,,,,,,,3,,,,72,64
12360,note_off,840,0,6,,,,,,,,3,,,,65,64
12360,note_off,840,0,7,,,,,,,,4,,,,53,64
12360,note_off,840,0,2,,,,,,,,1,,,,72,64
12480,note_on,120,0,1,,,,,,,,0,,,,79,60
12480,note_on,120,0,2,,,,,,,,1,,,,76,45
12480,note_on,120,0,6,,,,,,,,3,,,,67,45
12480,note_on,120,0,4,,,,,,,,2,,,,76,45
12480,note_on,120,0,7,,,,,,,,4,,,,48,45
12480,note_on,120,0,3,,,,,,,,2,,,,79,60
12480,note_on,120,0,5,,,,,,,,3,,,,76,45
12720,note_off,240,0,7,,,,,,,,4,,,,48,64
12960,note_on,0,0,1,,,,,,,,0,,,,77,60
12960,note_off,480,0,4,,,,,,,,2,,,,76,64
12960,note_off,480,0,2,,,,,,,,1,,,,76,64
12960,note_on,0,0,4,,,,,,,,2,,,,72,45
12960,note_on,0,0,2,,,,,,,,1,,,,72,45
12960,note_off,480,0,5,,,,,,,,3,,,,76,64
12960,note_on,0,0,5,,,,,,,,3,,,,72,45
12960,note_on,0,0,3,,,,,,,,2,,,,77,60
12960,note_off,480,0,1,,,,,,,,0,,,,79,64
12960,note_off,480,0,3,,,,,,,,2,,,,79,64
13200,note_on,0,0,3,,,,,,,,2,,,,76,60
13200,note_on,0,0,1,,,,,,,,0,,,,76,60
13200,note_off,240,0,1,,,,,,,,0,,,,77,64
13200,note_off,240,0,3,,,,,,,,2,,,,77,64
13320,note_off,840,0,6,,,,,,,,3,,,,67,64
13440,note_off,480,0,4,,,,,,,,2,,,,72,64
13440,note_off,480,0,5,,,,,,,,3,,,,72,64
13440,note_on,0,0,5,,,,,,,,3,,,,69,45
13440,note_on,0,0,4,,,,,,,,2,,,,69,45
13440,note_off,240,0,3,,,,,,,,2,,,,76,64
13440,note_on,0,0,3,,,,,,,,2,,,,77,60
13440,note_off,480,0,2,,,,,,,,1,,,,72,64
13440,note_on,0,0,2,,,,,,,,1,,,,69,45
13440,note_on,720,0,7,,,,,,,,4,,,,50,45
13440,note_on,0,0,1,,,,,,,,0,,,,77,60
13440,note_on,120,0,6,,,,,,,,3,,,,62,45
13440,note_off,240,0,1,,,,,,,,0,,,,76,64
13560,note_off,120,0,2,,,,,,,,1,,,,69,64
13560,note_off,120,0,6,,,,,,,,3,,,,62,64
13560,note_off,120,0,7,,,,,,,,4,,,,50,64
13560,note_off,120,0,4,,,,,,,,2,,,,69,64
13560,note_off,120,0,5,,,,,,,,3,,,,69,64
13560,note_off,120,0,1,,,,,,,,0,,,,77,64
13560,note_off,120,0,3,,,,,,,,2,,,,77,64
13920,note_on,360,0,5,,,,,,,,3,,,,70,45
13920,note_on,360,0,3,,,,,,,,2,,,,74,60
13920,note_on,360,0,2,,,,,,,,1,,,,70,45
13920,note_on,360,0,4,,,,,,,,2,,,,70,45
13920,note_on,360,0,1,,,,,,,,0,,,,74,60
13920,note_on,360,0,7,,,,,,,,4,,,,58,45
13920,note_on,360,0,6,,,,,,,,3,,,,64,45
14040,note_off,120,0,4,,,,,,,,2,,,,70,64
14040,note_off,120,0,6,,,,,,,,3,,,,64,64
14040,note_off,120,0,1,,,,,,,,0,,,,74,64
14040,note_off,120,0,2,,,,,,,,1,,,,70,64
14040,note_off,120,0,3,,,,,,,,2,,,,74,64
14040,note_off,120,0,5,,,,,,,,3,,,,70,64
14040,note_off,120,0,7,,,,,,,,4,,,,58,64
14400,note_on,360,0,4,,,,,,,,2,,,,65,45
14400,note_on,360,0,6,,,,,,,,3,,,,65,45
14400,note_on,360,0,3,,,,,,,,2,,,,72,60
14400,note_on,360,0,5,,,,,,,,3,,,,65,45
14400,note_on,360,0,7,,,,,,,,4,,,,57,45
14400,note_on,360,0,2,,,,,,,,1,,,,65,45
14400,note_on,360,0,1,,,,,,,,0,,,,72,60
14880,note_on,0,0,3,,,,,,,,2,,,,70,60
14880,note_off,480,0,3,,,,,,,,2,,,,72,64
14880,note_off,480,0,1,,,,,,,,0,,,,72,64
14880,note_on,0,0,7,,,,,,,,4,,,,53,45
14880,note_off,480,0,7,,,,,,,,4,,,,57,64
14880,note_on,0,0,1,,,,,,,,0,,,,70,60
15120,note_on,0,0,3,,,,,,,,2,,,,69,60
15120,note_off,240,0,3,,,,,,,,2,,,,70,64
15120,note_on,0,0,1,,,,,,,,0,,,,69,60
15120,note_off,240,0,1,,,,,,,,0,,,,70,64
15240,note_off,840,0,2,,,,,,,,1,,,,65,64
15360,note_on,0,0,1,,,,,,,,0,,,,70,60
15360,note_on,0,0,3,,,,,,,,2,,,,70,60
15360,note_off,240,0,3,,,,,,,,2,,,,69,64
15360,note_off,480,0,7,,,,,,,,4,,,,53,64
15360,note_on,0,0,7,,,,,,,,4,,,,55,45
