tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,8,,,91,64,0,,,,
0,control_change,,,,,0,0,8,,,10,58,0,,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,Dm,,
0,key_signature,,,,,0,1,8,,,,,,,Dm,,
0,control_change,,,,,0,0,7,,,91,64,0,,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,Dm,,
0,control_change,,,,,0,0,6,,,91,64,0,,,,
0,control_change,,,,,0,0,6,,,10,58,0,,,,
0,control_change,,,,,0,0,7,,,10,58,0,,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,note_on,,,,,0,0,8,,,,,0,,,74,60
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,control_change,,,,,0,0,11,,,7,95,3,,,,
0,control_change,,,,,0,0,11,,,10,38,3,,,,
0,control_change,,,,,0,0,11,,,91,67,3,,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,key_signature,,,,,0,1,11,,,,,,,Dm,,
0,note_on,,,,,0,0,9,,,,,1,,,81,50
0,key_signature,,,,,0,1,9,,,,,,,F,,
0,control_change,,,,,0,0,9,,,91,66,1,,,,
0,control_change,,,,,0,0,9,,,10,47,1,,,,
0,control_change,,,,,0,0,9,,,7,95,1,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,note_on,,,,,0,0,11,,,,,3,,,74,50
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
