tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
0,control_change,,,,,0,0,12,,,7,65,5,,,
0,program_change,,,,,0,0,12,,,,,5,48,,
0,control_change,,,,,0,0,11,,,10,79,4,,,
0,control_change,,,,,0,0,5,,,91,107,0,,,
0,control_change,,,,,0,0,13,,,91,107,6,,,
0,note_on,,,,,0,0,13,,,,,6,,69,100
0,track_name,,,,,0,1,14,,,,,,,,
0,control_change,,,,,0,0,12,,,0,0,5,,,
0,track_name,,,,,0,1,9,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,2,,,
0,program_change,,,,,0,0,9,,,,,2,48,,
0,control_change,,,,,0,0,9,,,7,100,2,,,
0,control_change,,,,,0,0,9,,,10,36,2,,,
0,note_on,,,,,0,0,13,,,,,6,,64,100
0,control_change,,,,,0,0,9,,,91,108,2,,,
0,track_name,,,,,0,1,10,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,3,,,
0,program_change,,,,,0,0,10,,,,,3,48,,
0,control_change,,,,,0,0,10,,,7,92,3,,,
0,control_change,,,,,0,0,10,,,91,108,3,,,
0,note_on,,,,,0,0,10,,,,,3,,69,100
0,note_on,,,,,0,0,13,,,,,6,,60,100
0,note_on,,,,,0,0,9,,,,,2,,72,100
0,control_change,,,,,0,0,5,,,7,100,0,,,
0,track_name,,,,,0,1,12,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,
0,control_change,,,,,0,0,3,,,0,0,0,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,
0,set_tempo,,,,,0,1,0,,500000,,,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,
0,track_name,,,,,0,1,4,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,
0,end_of_track,,,,,0,1,3,,,,,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,
0,control_change,,,,,0,0,4,,,7,100,0,,,
0,control_change,,,,,0,0,4,,,91,107,0,,,
0,track_name,,,,,0,1,5,,,,,,,,
0,control_change,,,,,0,0,3,,,91,107,0,,,
0,end_of_track,,,,,0,1,4,,,,,,,,
100,note_off,,,,,100,0,16,,,,,7,,57,100
100,note_off,,,,,100,0,12,,,,,5,,45,100
100,note_off,,,,,100,0,14,,,,,6,,57,100
100,note_off,,,,,100,0,11,,,,,4,,57,100
192,note_on,,,,,92,0,12,,,,,5,,33,100
192,note_on,,,,,92,0,14,,,,,6,,45,100
192,note_on,,,,,92,0,11,,,,,4,,45,100
192,note_on,,,,,92,0,16,,,,,7,,45,100
200,note_off,,,,,200,0,8,,,,,1,,76,100
200,note_off,,,,,200,0,10,,,,,3,,69,100
200,note_off,,,,,200,0,9,,,,,2,,72,100
292,note_off,,,,,100,0,14,,,,,6,,45,100
292,note_off,,,,,100,0,16,,,,,7,,45,100
292,note_off,,,,,100,0,11,,,,,4,,45,100
292,note_off,,,,,100,0,12,,,,,5,,33,100
384,note_on,,,,,92,0,16,,,,,7,,45,100
384,note_off,,,,,384,0,13,,,,,6,,64,100
384,note_on,,,,,184,0,8,,,,,1,,69,100
384,note_on,,,,,184,0,9,,,,,2,,72,100
384,note_on,,,,,184,0,10,,,,,3,,64,100
384,note_on,,,,,92,0,12,,,,,5,,33,100
384,note_on,,,,,92,0,11,,,,,4,,45,100
384,note_on,,,,,92,0,14,,,,,6,,45,100
484,note_off,,,,,100,0,11,,,,,4,,45,100
484,note_off,,,,,100,0,16,,,,,7,,45,100
484,note_off,,,,,100,0,12,,,,,5,,33,100
484,note_off,,,,,100,0,14,,,,,6,,45,100
516,note_off,,,,,516,0,15,,,,,7,,76,100
516,note_off,,,,,0,0,15,,,,,7,,72,100
516,note_off,,,,,0,0,15,,,,,7,,81,100
516,note_off,,,,,132,0,13,,,,,6,,69,100
516,note_off,,,,,0,0,13,,,,,6,,60,100
576,note_on,,,,,92,0,16,,,,,7,,52,100
576,note_on,,,,,60,0,13,,,,,6,,68,100
576,note_on,,,,,92,0,11,,,,,4,,52,100
576,note_on,,,,,92,0,14,,,,,6,,52,100
576,note_on,,,,,60,0,15,,,,,7,,79,100
576,note_on,,,,,92,0,12,,,,,5,,40,100
584,note_off,,,,,200,0,9,,,,,2,,72,100
584,note_off,,,,,200,0,8,,,,,1,,69,100
584,note_off,,,,,200,0,10,,,,,3,,64,100
668,note_off,,,,,92,0,15,,,,,7,,79,100
672,note_on,,,,,4,0,15,,,,,7,,77,100
676,note_off,,,,,100,0,16,,,,,7,,52,100
676,note_off,,,,,100,0,13,,,,,6,,68,100
676,note_off,,,,,100,0,11,,,,,4,,52,100
676,note_off,,,,,100,0,14,,,,,6,,52,100
676,note_off,,,,,100,0,12,,,,,5,,40,100
764,note_off,,,,,92,0,15,,,,,7,,77,100
768,note_on,,,,,92,0,12,,,,,5,,42,100
768,note_on,,,,,92,0,16,,,,,7,,54,100
768,note_on,,,,,92,0,14,,,,,6,,54,100
768,note_on,,,,,92,0,11,,,,,4,,54,100
768,note_on,,,,,92,0,13,,,,,6,,69,100
768,note_on,,,,,4,0,15,,,,,7,,76,100
860,note_off,,,,,92,0,15,,,,,7,,76,100
864,note_on,,,,,4,0,15,,,,,7,,74,100
868,note_off,,,,,100,0,11,,,,,4,,54,100
868,note_off,,,,,100,0,13,,,,,6,,69,100
868,note_off,,,,,100,0,12,,,,,5,,42,100
868,note_off,,,,,100,0,14,,,,,6,,54,100
868,note_off,,,,,100,0,16,,,,,7,,54,100
956,note_off,,,,,92,0,15,,,,,7,,74,100
960,note_on,,,,,92,0,16,,,,,7,,56,100
960,note_on,,,,,92,0,11,,,,,4,,56,100
960,note_on,,,,,4,0,15,,,,,7,,72,100
960,note_on,,,,,92,0,13,,,,,6,,68,100
960,note_on,,,,,0,0,13,,,,,6,,62,100
960,note_on,,,,,92,0,12,,,,,5,,44,100
960,note_on,,,,,92,0,14,,,,,6,,56,100
1052,note_off,,,,,92,0,15,,,,,7,,72,100
1056,note_on,,,,,472,0,10,,,,,3,,71,100
1056,note_on,,,,,472,0,8,,,,,1,,77,100
1056,note_on,,,,,472,0,9,,,,,2,,74,100
1056,note_on,,,,,4,0,15,,,,,7,,71,100
1060,note_off,,,,,100,0,16,,,,,7,,56,100
1060,note_off,,,,,100,0,13,,,,,6,,68,100
1060,note_off,,,,,0,0,13,,,,,6,,62,100
1060,note_off,,,,,100,0,12,,,,,5,,44,100
1060,note_off,,,,,100,0,14,,,,,6,,56,100
1060,note_off,,,,,100,0,11,,,,,4,,56,100
1120,note_off,,,,,64,0,10,,,,,3,,71,100
1120,note_off,,,,,64,0,8,,,,,1,,77,100
1120,note_off,,,,,64,0,9,,,,,2,,74,100
1148,note_off,,,,,92,0,15,,,,,7,,71,100
1152,note_on,,,,,92,0,13,,,,,6,,64,100
1152,note_on,,,,,0,0,13,,,,,6,,69,100
1152,note_on,,,,,0,0,13,,,,,6,,60,100
1152,note_on,,,,,32,0,10,,,,,3,,72,100
1152,note_on,,,,,0,0,15,,,,,7,,60,100
1152,note_on,,,,,92,0,14,,,,,6,,57,100
1152,note_on,,,,,92,0,16,,,,,7,,57,100
1152,note_on,,,,,92,0,11,,,,,4,,57,100
1152,note_on,,,,,32,0,9,,,,,2,,72,100
1152,note_on,,,,,4,0,15,,,,,7,,69,100
1152,set_tempo,,,,,1152,1,0,,500000,,,,,,
1152,note_on,,,,,32,0,8,,,,,1,,76,100
1152,note_on,,,,,92,0,12,,,,,5,,45,100
1252,note_off,,,,,100,0,16,,,,,7,,57,100
1252,note_off,,,,,100,0,11,,,,,4,,57,100
1252,note_off,,,,,100,0,12,,,,,5,,45,100
1252,note_off,,,,,100,0,14,,,,,6,,57,100
1344,note_on,,,,,92,0,16,,,,,7,,45,100
1344,note_on,,,,,92,0,12,,,,,5,,33,100
1344,note_on,,,,,92,0,11,,,,,4,,45,100
1344,note_on,,,,,92,0,14,,,,,6,,45,100
1352,note_off,,,,,200,0,8,,,,,1,,76,100
1352,note_off,,,,,200,0,9,,,,,2,,72,100
1352,note_off,,,,,200,0,10,,,,,3,,72,100
1444,note_off,,,,,100,0,12,,,,,5,,33,100
1444,note_off,,,,,100,0,11,,,,,4,,45,100
1444,note_off,,,,,100,0,16,,,,,7,,45,100
1444,note_off,,,,,100,0,14,,,,,6,,45,100
1536,note_on,,,,,184,0,8,,,,,1,,69,100
1536,note_on,,,,,184,0,9,,,,,2,,72,100
1536,note_on,,,,,92,0,16,,,,,7,,45,100
1536,note_on,,,,,184,0,10,,,,,3,,64,100
1536,note_on,,,,,92,0,14,,,,,6,,45,100
1536,note_on,,,,,92,0,12,,,,,5,,33,100
1536,note_off,,,,,384,0,13,,,,,6,,64,100
1536,note_on,,,,,92,0,11,,,,,4,,45,100
1636,note_off,,,,,100,0,16,,,,,7,,45,100
1636,note_off,,,,,100,0,11,,,,,4,,45,100
1636,note_off,,,,,100,0,14,,,,,6,,45,100
1636,note_off,,,,,100,0,12,,,,,5,,33,100
1668,note_off,,,,,0,0,13,,,,,6,,60,100
1668,note_off,,,,,132,0,13,,,,,6,,69,100
1668,note_off,,,,,516,0,15,,,,,7,,69,100
1668,note_off,,,,,0,0,15,,,,,7,,60,100
1728,note_on,,,,,92,0,14,,,,,6,,52,100
1728,note_on,,,,,60,0,13,,,,,6,,68,100
1728,note_on,,,,,92,0,11,,,,,4,,52,100
1728,note_on,,,,,92,0,12,,,,,5,,40,100
1728,note_on,,,,,92,0,16,,,,,7,,52,100
1728,note_on,,,,,60,0,15,,,,,7,,67,100
1736,note_off,,,,,200,0,10,,,,,3,,64,100
1736,note_off,,,,,200,0,9,,,,,2,,72,100
1736,note_off,,,,,200,0,8,,,,,1,,69,100
1820,note_off,,,,,92,0,15,,,,,7,,67,100
1824,note_on,,,,,4,0,15,,,,,7,,65,100
1828,note_off,,,,,100,0,12,,,,,5,,40,100
1828,note_off,,,,,100,0,14,,,,,6,,52,100
1828,note_off,,,,,100,0,16,,,,,7,,52,100
1828,note_off,,,,,100,0,13,,,,,6,,68,100
1828,note_off,,,,,100,0,11,,,,,4,,52,100
1916,note_off,,,,,92,0,15,,,,,7,,65,100
1920,note_on,,,,,92,0,14,,,,,6,,54,100
1920,note_on,,,,,92,0,16,,,,,7,,54,100
1920,note_on,,,,,92,0,13,,,,,6,,69,100
1920,note_on,,,,,92,0,11,,,,,4,,54,100
1920,note_on,,,,,4,0,15,,,,,7,,64,100
1920,note_on,,,,,92,0,12,,,,,5,,42,100
2012,note_off,,,,,92,0,15,,,,,7,,64,100
2016,note_on,,,,,4,0,15,,,,,7,,62,100
2020,note_off,,,,,100,0,14,,,,,6,,54,100
2020,note_off,,,,,100,0,12,,,,,5,,42,100
2020,note_off,,,,,100,0,13,,,,,6,,69,100
2020,note_off,,,,,100,0,11,,,,,4,,54,100
2020,note_off,,,,,100,0,16,,,,,7,,54,100
2108,note_off,,,,,92,0,15,,,,,7,,62,100
2112,note_on,,,,,92,0,13,,,,,6,,68,100
2112,note_on,,,,,92,0,12,,,,,5,,44,100
2112,note_on,,,,,4,0,15,,,,,7,,60,100
2112,note_on,,,,,92,0,16,,,,,7,,56,100
2112,note_on,,,,,92,0,11,,,,,4,,56,100
2112,note_on,,,,,92,0,14,,,,,6,,56,100
2112,note_on,,,,,0,0,13,,,,,6,,62,100
2204,note_off,,,,,92,0,15,,,,,7,,60,100
2208,note_on,,,,,472,0,10,,,,,3,,71,100
2208,note_on,,,,,472,0,9,,,,,2,,74,100
2208,note_on,,,,,4,0,15,,,,,7,,59,100
2208,note_on,,,,,472,0,8,,,,,1,,77,100
2212,note_off,,,,,0,0,13,,,,,6,,62,100
2212,note_off,,,,,100,0,11,,,,,4,,56,100
2212,note_off,,,,,100,0,12,,,,,5,,44,100
2212,note_off,,,,,100,0,14,,,,,6,,56,100
2212,note_off,,,,,100,0,13,,,,,6,,68,100
2212,note_off,,,,,100,0,16,,,,,7,,56,100
2272,note_off,,,,,64,0,8,,,,,1,,77,100
2272,note_off,,,,,64,0,9,,,,,2,,74,100
2272,note_off,,,,,64,0,10,,,,,3,,71,100
2300,note_off,,,,,92,0,15,,,,,7,,59,100
2304,note_on,,,,,92,0,14,,,,,6,,57,100
2304,note_on,,,,,32,0,9,,,,,2,,72,100
2304,note_on,,,,,92,0,11,,,,,4,,57,100
2304,note_on,,,,,92,0,16,,,,,7,,57,100
2304,note_on,,,,,0,0,15,,,,,7,,64,100
2304,note_on,,,,,0,0,13,,,,,6,,60,100
2304,note_on,,,,,4,0,15,,,,,7,,60,100
2304,note_on,,,,,32,0,8,,,,,1,,76,100
2304,note_on,,,,,0,0,13,,,,,6,,64,100
2304,note_on,,,,,92,0,12,,,,,5,,45,100
2304,note_on,,,,,32,0,10,,,,,3,,72,100
2304,note_on,,,,,92,0,13,,,,,6,,69,100
2404,note_off,,,,,100,0,16,,,,,7,,57,100
2404,note_off,,,,,100,0,12,,,,,5,,45,100
2404,note_off,,,,,100,0,11,,,,,4,,57,100
2404,note_off,,,,,100,0,14,,,,,6,,57,100
2404,note_off,,,,,100,0,10,,,,,3,,72,100
2496,note_on,,,,,92,0,11,,,,,4,,45,100
2496,note_on,,,,,92,0,14,,,,,6,,45,100
2496,note_on,,,,,92,0,12,,,,,5,,33,100
2496,note_on,,,,,92,0,16,,,,,7,,45,100
2496,note_on,,,,,92,0,10,,,,,3,,57,100
2560,note_off,,,,,256,0,9,,,,,2,,72,100
2560,note_off,,,,,256,0,8,,,,,1,,76,100
2596,note_off,,,,,100,0,10,,,,,3,,57,100
2596,note_off,,,,,100,0,12,,,,,5,,33,100
2596,note_off,,,,,100,0,11,,,,,4,,45,100
2596,note_off,,,,,100,0,16,,,,,7,,45,100
2596,note_off,,,,,100,0,14,,,,,6,,45,100
2688,note_on,,,,,92,0,10,,,,,3,,57,100
2688,note_on,,,,,92,0,12,,,,,5,,33,100
2688,note_on,,,,,92,0,14,,,,,6,,45,100
2688,note_on,,,,,128,0,8,,,,,1,,74,100
2688,note_on,,,,,128,0,9,,,,,2,,77,100
2688,note_on,,,,,92,0,16,,,,,7,,45,100
2688,note_on,,,,,92,0,11,,,,,4,,45,100
2788,note_off,,,,,100,0,12,,,,,5,,33,100
2788,note_off,,,,,100,0,11,,,,,4,,45,100
2788,note_off,,,,,100,0,10,,,,,3,,57,100
2788,note_off,,,,,100,0,16,,,,,7,,45,100
2788,note_off,,,,,100,0,14,,,,,6,,45,100
2820,note_off,,,,,516,0,15,,,,,7,,60,100
2820,note_off,,,,,0,0,13,,,,,6,,64,100
2820,note_off,,,,,0,0,13,,,,,6,,60,100
2820,note_off,,,,,0,0,15,,,,,7,,64,100
2820,note_off,,,,,516,0,13,,,,,6,,69,100
2876,note_off,,,,,188,0,9,,,,,2,,77,100
2876,note_off,,,,,188,0,8,,,,,1,,74,100
2880,note_on,,,,,60,0,13,,,,,6,,59,100
2880,note_on,,,,,4,0,9,,,,,2,,76,100
2880,note_on,,,,,4,0,8,,,,,1,,72,100
2880,note_on,,,,,92,0,14,,,,,6,,47,100
2880,note_on,,,,,92,0,11,,,,,4,,47,100
2880,note_on,,,,,92,0,16,,,,,7,,47,100
2880,note_on,,,,,92,0,10,,,,,3,,59,100
2880,note_on,,,,,0,0,15,,,,,7,,62,100
2880,note_on,,,,,0,0,13,,,,,6,,62,100
2880,note_on,,,,,60,0,15,,,,,7,,59,100
2880,note_on,,,,,92,0,12,,,,,5,,35,100
2980,note_off,,,,,100,0,13,,,,,6,,59,100
2980,note_off,,,,,100,0,10,,,,,3,,59,100
2980,note_off,,,,,100,0,9,,,,,2,,76,100
2980,note_off,,,,,100,0,12,,,,,5,,35,100
2980,note_off,,,,,0,0,13,,,,,6,,62,100
2980,note_off,,,,,100,0,14,,,,,6,,47,100
2980,note_off,,,,,100,0,8,,,,,1,,72,100
2980,note_off,,,,,0,0,15,,,,,7,,62,100
2980,note_off,,,,,100,0,15,,,,,7,,59,100
2980,note_off,,,,,100,0,11,,,,,4,,47,100
2980,note_off,,,,,100,0,16,,,,,7,,47,100
3072,note_on,,,,,92,0,14,,,,,6,,48,100
3072,note_on,,,,,92,0,12,,,,,5,,36,100
3072,note_on,,,,,92,0,9,,,,,2,,74,100
3072,note_on,,,,,0,0,15,,,,,7,,64,100
3072,note_on,,,,,92,0,16,,,,,7,,48,100
3072,note_on,,,,,92,0,8,,,,,1,,71,100
3072,note_on,,,,,92,0,15,,,,,7,,60,100
3072,note_on,,,,,92,0,11,,,,,4,,48,100
3072,note_on,,,,,0,0,13,,,,,6,,64,100
3072,note_on,,,,,92,0,13,,,,,6,,60,100
3072,note_on,,,,,92,0,10,,,,,3,,60,100
3172,note_off,,,,,100,0,16,,,,,7,,48,100
3172,note_off,,,,,0,0,15,,,,,7,,64,100
3172,note_off,,,,,100,0,15,,,,,7,,60,100
3172,note_off,,,,,100,0,11,,,,,4,,48,100
3172,note_off,,,,,0,0,13,,,,,6,,64,100
3172,note_off,,,,,100,0,13,,,,,6,,60,100
3172,note_off,,,,,100,0,10,,,,,3,,60,100
3172,note_off,,,,,100,0,12,,,,,5,,36,100
3172,note_off,,,,,100,0,14,,,,,6,,48,100
3260,note_off,,,,,188,0,8,,,,,1,,71,100
3260,note_off,,,,,188,0,9,,,,,2,,74,100
3264,note_on,,,,,92,0,15,,,,,7,,62,100
3264,note_on,,,,,92,0,12,,,,,5,,38,100
3264,note_on,,,,,0,0,13,,,,,6,,65,100
3264,note_on,,,,,92,0,16,,,,,7,,50,100
3264,note_on,,,,,92,0,10,,,,,3,,62,100
3264,note_on,,,,,92,0,13,,,,,6,,62,100
3264,note_on,,,,,4,0,8,,,,,1,,69,100
3264,note_on,,,,,0,0,15,,,,,7,,65,100
3264,note_on,,,,,92,0,11,,,,,4,,50,100
3264,note_on,,,,,92,0,14,,,,,6,,50,100
3264,note_on,,,,,4,0,9,,,,,2,,72,100
3364,note_off,,,,,100,0,12,,,,,5,,38,100
3364,note_off,,,,,0,0,13,,,,,6,,65,100
3364,note_off,,,,,100,0,16,,,,,7,,50,100
3364,note_off,,,,,100,0,14,,,,,6,,50,100
3364,note_off,,,,,100,0,15,,,,,7,,62,100
3364,note_off,,,,,100,0,11,,,,,4,,50,100
3364,note_off,,,,,0,0,15,,,,,7,,65,100
3364,note_off,,,,,100,0,8,,,,,1,,69,100
3364,note_off,,,,,100,0,10,,,,,3,,62,100
3364,note_off,,,,,100,0,13,,,,,6,,62,100
3364,note_off,,,,,100,0,9,,,,,2,,72,100
3456,note_on,,,,,92,0,14,,,,,6,,52,100
3456,note_on,,,,,92,0,8,,,,,1,,68,100
3456,note_on,,,,,92,0,16,,,,,7,,52,100
3456,note_on,,,,,0,0,13,,,,,6,,59,100
3456,note_on,,,,,92,0,13,,,,,6,,56,100
3456,note_on,,,,,0,0,15,,,,,7,,64,100
3456,note_on,,,,,0,0,15,,,,,7,,59,100
3456,note_on,,,,,92,0,15,,,,,7,,68,100
3456,note_on,,,,,0,0,13,,,,,6,,64,100
3456,note_on,,,,,92,0,10,,,,,3,,59,100
3456,note_on,,,,,92,0,11,,,,,4,,52,100
3456,note_on,,,,,92,0,12,,,,,5,,40,100
3456,note_on,,,,,92,0,9,,,,,2,,71,100
3916,note_off,,,,,460,0,11,,,,,4,,52,100
3916,note_off,,,,,460,0,8,,,,,1,,68,100
3916,note_off,,,,,460,0,16,,,,,7,,52,100
3916,note_off,,,,,460,0,12,,,,,5,,40,100
3916,note_off,,,,,460,0,14,,,,,6,,52,100
3972,note_off,,,,,0,0,15,,,,,7,,59,100
3972,note_off,,,,,516,0,15,,,,,7,,68,100
3972,note_off,,,,,0,0,13,,,,,6,,64,100
3972,note_off,,,,,0,0,13,,,,,6,,59,100
3972,note_off,,,,,516,0,13,,,,,6,,56,100
3972,note_off,,,,,0,0,15,,,,,7,,64,100
4032,note_on,,,,,60,0,13,,,,,6,,64,100
4032,note_on,,,,,116,0,11,,,,,4,,52,100
4032,note_on,,,,,116,0,8,,,,,1,,66,100
4032,note_on,,,,,116,0,12,,,,,5,,40,100
4032,note_on,,,,,116,0,14,,,,,6,,52,100
4032,note_on,,,,,116,0,16,,,,,7,,52,100
4132,note_off,,,,,100,0,12,,,,,5,,40,100
4132,note_off,,,,,100,0,13,,,,,6,,64,100
4132,note_off,,,,,100,0,16,,,,,7,,52,100
4132,note_off,,,,,100,0,14,,,,,6,,52,100
4132,note_off,,,,,100,0,11,,,,,4,,52,100
4132,note_off,,,,,100,0,8,,,,,1,,66,100
4224,note_on,,,,,92,0,12,,,,,5,,42,93
4224,note_on,,,,,92,0,16,,,,,7,,54,100
4224,note_on,,,,,92,0,14,,,,,6,,54,100
4224,note_on,,,,,92,0,8,,,,,1,,64,93
4224,note_on,,,,,92,0,13,,,,,6,,66,100
4224,note_on,,,,,92,0,11,,,,,4,,54,93
4324,note_off,,,,,100,0,13,,,,,6,,66,100
4324,note_off,,,,,100,0,16,,,,,7,,54,100
4324,note_off,,,,,100,0,11,,,,,4,,54,100
4324,note_off,,,,,100,0,14,,,,,6,,54,100
4324,note_off,,,,,100,0,12,,,,,5,,42,100
4416,note_on,,,,,0,0,13,,,,,6,,68,100
4416,note_on,,,,,92,0,16,,,,,7,,56,100
4416,note_on,,,,,92,0,13,,,,,6,,64,100
4416,note_on,,,,,92,0,12,,,,,5,,44,86
4416,note_on,,,,,92,0,11,,,,,4,,56,86
4416,note_on,,,,,92,0,14,,,,,6,,56,100
4480,note_off,,,,,256,0,8,,,,,1,,64,100
4492,note_off,,,,,1036,0,9,,,,,2,,71,100
4492,note_off,,,,,1036,0,10,,,,,3,,59,100
4516,note_off,,,,,100,0,12,,,,,5,,44,100
4516,note_off,,,,,100,0,11,,,,,4,,56,100
4516,note_off,,,,,0,0,13,,,,,6,,68,100
4516,note_off,,,,,100,0,13,,,,,6,,64,100
4516,note_off,,,,,100,0,14,,,,,6,,56,100
4516,note_off,,,,,100,0,16,,,,,7,,56,100
4608,note_on,,,,,128,0,8,,,,,1,,76,71
4608,note_on,,,,,116,0,10,,,,,3,,69,71
4608,note_on,,,,,636,0,15,,,,,7,,72,100
4608,note_on,,,,,0,0,15,,,,,7,,81,100
4608,note_on,,,,,92,0,12,,,,,5,,45,71
4608,note_on,,,,,116,0,9,,,,,2,,72,71
4608,note_on,,,,,92,0,16,,,,,7,,57,100
4608,note_on,,,,,92,0,11,,,,,4,,57,71
4608,note_on,,,,,92,0,13,,,,,6,,69,100
4608,note_on,,,,,0,0,13,,,,,6,,60,100
4608,note_on,,,,,92,0,14,,,,,6,,57,100
4708,note_off,,,,,100,0,11,,,,,4,,57,100
4708,note_off,,,,,100,0,16,,,,,7,,57,100
4708,note_off,,,,,100,0,14,,,,,6,,57,100
4708,note_off,,,,,100,0,12,,,,,5,,45,100
4800,note_on,,,,,92,0,12,,,,,5,,33,70
4800,note_on,,,,,92,0,14,,,,,6,,45,100
4800,note_on,,,,,92,0,16,,,,,7,,45,100
4800,note_on,,,,,92,0,11,,,,,4,,45,70
4808,note_off,,,,,200,0,8,,,,,1,,76,100
4808,note_off,,,,,200,0,9,,,,,2,,72,100
4808,note_off,,,,,200,0,10,,,,,3,,69,100
4900,note_off,,,,,100,0,12,,,,,5,,33,100
4900,note_off,,,,,100,0,16,,,,,7,,45,100
4900,note_off,,,,,100,0,11,,,,,4,,45,100
4900,note_off,,,,,100,0,14,,,,,6,,45,100
4992,note_on,,,,,92,0,16,,,,,7,,45,100
4992,note_on,,,,,184,0,9,,,,,2,,72,70
4992,note_on,,,,,92,0,14,,,,,6,,45,100
4992,note_on,,,,,92,0,11,,,,,4,,45,70
4992,note_on,,,,,92,0,12,,,,,5,,33,70
4992,note_on,,,,,184,0,8,,,,,1,,69,70
4992,note_on,,,,,184,0,10,,,,,3,,64,70
5092,note_off,,,,,100,0,11,,,,,4,,45,100
5092,note_off,,,,,100,0,14,,,,,6,,45,100
5092,note_off,,,,,100,0,16,,,,,7,,45,100
5092,note_off,,,,,100,0,12,,,,,5,,33,100
5124,note_off,,,,,516,0,13,,,,,6,,69,100
5124,note_off,,,,,0,0,13,,,,,6,,60,100
5124,note_off,,,,,0,0,15,,,,,7,,81,100
5124,note_off,,,,,516,0,15,,,,,7,,72,100
5184,note_on,,,,,92,0,12,,,,,5,,40,70
5184,note_on,,,,,92,0,16,,,,,7,,52,100
