tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,12,8,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,59,0,,,,
0,control_change,,,,,0,0,6,,,91,64,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,F,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,59,0,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,control_change,,,,,0,0,7,,,91,64,0,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,10,59,0,,,,
0,control_change,,,,,0,0,8,,,91,64,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,Dm,,
0,note_on,,,,,0,0,16,,,,,7,,,55,100
0,key_signature,,,,,0,1,16,,,,,,,F,,
0,control_change,,,,,0,0,16,,,91,64,7,,,,
0,key_signature,,,,,0,1,7,,,,,,,F,,
0,control_change,,,,,0,0,16,,,7,55,7,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,F,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,10,59,0,,,,
0,control_change,,,,,0,0,3,,,91,64,0,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,key_signature,,,,,0,1,3,,,,,,,F,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,10,59,0,,,,
0,control_change,,,,,0,0,4,,,91,64,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,F,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,10,59,0,,,,
0,control_change,,,,,0,0,5,,,91,64,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,program_change,,,,,0,0,16,,,,,7,6,,,
0,control_change,,,,,0,0,16,,,0,0,7,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,10,,,7,100,2,,,,
0,control_change,,,,,0,0,10,,,10,46,2,,,,
0,control_change,,,,,0,0,10,,,91,64,2,,,,
0,key_signature,,,,,0,1,10,,,,,,,F,,
0,note_on,,,,,0,0,10,,,,,2,,,79,95
0,note_on,,,,,0,0,12,,,,,4,,,70,85
0,program_change,,,,,0,0,13,,,,,5,48,,,
0,note_on,,,,,0,0,12,,,,,4,,,62,85
0,control_change,,,,,0,0,12,,,91,64,4,,,,
0,control_change,,,,,0,0,12,,,7,95,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,note_on,,,,,0,0,11,,,,,3,,,79,35
0,key_signature,,,,,0,1,11,,,,,,,F,,
0,control_change,,,,,0,0,11,,,91,65,3,,,,
0,control_change,,,,,0,0,11,,,10,29,3,,,,
0,control_change,,,,,0,0,11,,,7,100,3,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,key_signature,,,,,0,1,12,,,,,,,F,,
0,control_change,,,,,0,0,13,,,7,82,5,,,,
0,control_change,,,,,0,0,13,,,10,83,5,,,,
0,control_change,,,,,0,0,13,,,91,62,5,,,,
0,note_on,,,,,0,0,15,,,,,7,,,74,100
0,note_on,,,,,0,0,15,,,,,7,,,70,100
0,key_signature,,,,,0,1,15,,,,,,,F,,
0,control_change,,,,,0,0,15,,,91,64,7,,,,
0,control_change,,,,,0,0,15,,,7,55,7,,,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
