tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,time_signature,0,1,0,,,4,4,24,8,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,set_tempo,0,1,0,416666,,,,,,,,,,,,
0,key_signature,0,1,0,,F,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,48,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
768,note_on,768,0,5,,,,,,,,,5,,,65,92
768,set_tempo,768,1,0,468750,,,,,,,,,,,,
768,note_on,768,0,7,,,,,,,,,7,,,53,92
768,note_on,768,0,6,,,,,,,,,6,,,57,92
768,time_signature,0,1,0,,,3,4,24,8,,,,,,,
910,note_on,142,0,6,,,,,,,,,6,,,57,0
910,note_on,142,0,7,,,,,,,,,7,,,53,0
912,note_on,2,0,7,,,,,,,,,7,,,53,92
912,note_on,2,0,6,,,,,,,,,6,,,57,92
928,note_on,160,0,5,,,,,,,,,5,,,65,0
958,note_on,46,0,7,,,,,,,,,7,,,53,0
958,note_on,46,0,6,,,,,,,,,6,,,57,0
960,note_on,2,0,7,,,,,,,,,7,,,53,92
960,note_on,32,0,5,,,,,,,,,5,,,65,92
960,note_on,2,0,6,,,,,,,,,6,,,57,92
1102,note_on,142,0,7,,,,,,,,,7,,,53,0
1102,note_on,142,0,5,,,,,,,,,5,,,65,0
1102,note_on,142,0,6,,,,,,,,,6,,,57,0
1104,note_on,2,0,5,,,,,,,,,5,,,67,92
1104,note_on,2,0,6,,,,,,,,,6,,,57,92
1104,note_on,2,0,7,,,,,,,,,7,,,53,92
1150,note_on,46,0,7,,,,,,,,,7,,,53,0
1150,note_on,46,0,5,,,,,,,,,5,,,67,0
1150,note_on,46,0,6,,,,,,,,,6,,,57,0
1152,note_on,2,0,6,,,,,,,,,6,,,57,92
1152,note_on,2,0,5,,,,,,,,,5,,,69,92
1152,note_on,2,0,7,,,,,,,,,7,,,53,92
1294,note_on,142,0,5,,,,,,,,,5,,,69,0
1294,note_on,142,0,7,,,,,,,,,7,,,53,0
1294,note_on,142,0,6,,,,,,,,,6,,,57,0
1296,note_on,2,0,6,,,,,,,,,6,,,57,92
1296,note_on,2,0,5,,,,,,,,,5,,,70,92
1296,note_on,2,0,7,,,,,,,,,7,,,53,92
1342,note_on,46,0,6,,,,,,,,,6,,,57,0
1342,note_on,46,0,5,,,,,,,,,5,,,70,0
1342,note_on,46,0,7,,,,,,,,,7,,,53,0
1344,note_on,2,0,7,,,,,,,,,7,,,52,92
1344,note_on,2,0,5,,,,,,,,,5,,,72,92
1344,note_on,2,0,6,,,,,,,,,6,,,55,92
1486,note_on,142,0,5,,,,,,,,,5,,,72,0
1486,note_on,142,0,6,,,,,,,,,6,,,55,0
1486,note_on,142,0,7,,,,,,,,,7,,,52,0
1488,note_on,2,0,5,,,,,,,,,5,,,70,92
1488,note_on,2,0,6,,,,,,,,,6,,,55,92
1488,note_on,2,0,7,,,,,,,,,7,,,52,92
1534,note_on,46,0,5,,,,,,,,,5,,,70,0
1534,note_on,46,0,7,,,,,,,,,7,,,52,0
1534,note_on,46,0,6,,,,,,,,,6,,,55,0
1536,note_on,2,0,6,,,,,,,,,6,,,55,92
1536,note_on,2,0,5,,,,,,,,,5,,,72,92
1536,note_on,0,0,5,,,,,,,,,5,,,79,92
1536,note_on,2,0,7,,,,,,,,,7,,,52,92
1678,note_on,142,0,6,,,,,,,,,6,,,55,0
1678,note_on,142,0,5,,,,,,,,,5,,,72,0
1678,note_on,142,0,7,,,,,,,,,7,,,52,0
1680,note_on,2,0,5,,,,,,,,,5,,,74,92
1680,note_on,2,0,6,,,,,,,,,6,,,55,92
1680,note_on,2,0,7,,,,,,,,,7,,,52,92
1696,note_on,16,0,5,,,,,,,,,5,,,79,0
1726,note_on,30,0,5,,,,,,,,,5,,,74,0
1726,note_on,46,0,6,,,,,,,,,6,,,55,0
1726,note_on,46,0,7,,,,,,,,,7,,,52,0
1728,note_on,2,0,5,,,,,,,,,5,,,76,92
1728,note_on,2,0,7,,,,,,,,,7,,,52,92
1728,note_on,0,0,5,,,,,,,,,5,,,84,92
1728,note_on,2,0,6,,,,,,,,,6,,,55,92
1870,note_on,142,0,7,,,,,,,,,7,,,52,0
1870,note_on,142,0,5,,,,,,,,,5,,,76,0
1870,note_on,142,0,6,,,,,,,,,6,,,55,0
1872,note_on,2,0,7,,,,,,,,,7,,,52,92
1872,note_on,2,0,5,,,,,,,,,5,,,72,92
1872,note_on,2,0,6,,,,,,,,,6,,,55,92
1888,note_on,16,0,5,,,,,,,,,5,,,84,0
1918,note_on,46,0,6,,,,,,,,,6,,,55,0
1918,note_on,46,0,7,,,,,,,,,7,,,52,0
1918,note_on,30,0,5,,,,,,,,,5,,,72,0
1920,note_on,0,0,5,,,,,,,,,5,,,84,92
1920,note_on,2,0,5,,,,,,,,,5,,,77,92
1920,note_on,2,0,6,,,,,,,,,6,,,57,92
1920,note_on,2,0,7,,,,,,,,,7,,,50,92
2062,note_on,142,0,5,,,,,,,,,5,,,77,0
2062,note_on,142,0,6,,,,,,,,,6,,,57,0
2062,note_on,142,0,7,,,,,,,,,7,,,50,0
2064,note_on,2,0,6,,,,,,,,,6,,,57,92
2064,note_on,2,0,7,,,,,,,,,7,,,50,92
2064,note_on,2,0,5,,,,,,,,,5,,,76,92
2080,note_on,16,0,5,,,,,,,,,5,,,84,0
2110,note_on,46,0,6,,,,,,,,,6,,,57,0
2110,note_on,46,0,7,,,,,,,,,7,,,50,0
2110,note_on,30,0,5,,,,,,,,,5,,,76,0
2112,note_on,2,0,6,,,,,,,,,6,,,53,92
2112,note_on,0,0,5,,,,,,,,,5,,,82,92
2112,note_on,2,0,5,,,,,,,,,5,,,77,92
2112,note_on,2,0,7,,,,,,,,,7,,,50,92
2254,note_on,142,0,6,,,,,,,,,6,,,53,0
2254,note_on,142,0,7,,,,,,,,,7,,,50,0
2254,note_on,142,0,5,,,,,,,,,5,,,77,0
2256,note_on,2,0,6,,,,,,,,,6,,,53,92
2256,note_on,2,0,5,,,,,,,,,5,,,79,92
2256,note_on,2,0,7,,,,,,,,,7,,,50,92
2302,note_on,46,0,6,,,,,,,,,6,,,53,0
2302,note_on,46,0,7,,,,,,,,,7,,,50,0
2302,note_on,46,0,5,,,,,,,,,5,,,79,0
2304,note_on,2,0,6,,,,,,,,,6,,,50,92
2304,note_on,2,0,7,,,,,,,,,7,,,50,92
2304,note_on,2,0,5,,,,,,,,,5,,,81,92
2446,note_on,142,0,6,,,,,,,,,6,,,50,0
2446,note_on,142,0,7,,,,,,,,,7,,,50,0
2446,note_on,142,0,5,,,,,,,,,5,,,81,0
2448,note_on,2,0,7,,,,,,,,,7,,,50,92
2448,note_on,2,0,6,,,,,,,,,6,,,50,92
2448,note_on,2,0,5,,,,,,,,,5,,,82,0
2448,note_on,0,0,5,,,,,,,,,5,,,82,92
2494,note_on,46,0,6,,,,,,,,,6,,,50,0
2494,note_on,46,0,7,,,,,,,,,7,,,50,0
2494,note_on,46,0,5,,,,,,,,,5,,,82,0
2496,note_on,2,0,7,,,,,,,,,7,,,48,92
2496,note_on,2,0,6,,,,,,,,,6,,,52,92
2496,note_on,2,0,5,,,,,,,,,5,,,84,92
2638,note_on,142,0,6,,,,,,,,,6,,,52,0
2638,note_on,142,0,7,,,,,,,,,7,,,48,0
2640,note_on,2,0,7,,,,,,,,,7,,,48,92
2640,note_on,2,0,6,,,,,,,,,6,,,52,92
2656,note_on,160,0,5,,,,,,,,,5,,,84,0
2686,note_on,46,0,7,,,,,,,,,7,,,48,0
2686,note_on,46,0,6,,,,,,,,,6,,,52,0
2688,note_on,0,0,5,,,,,,,,,5,,,76,92
2688,note_on,2,0,7,,,,,,,,,7,,,48,92
2688,note_on,2,0,6,,,,,,,,,6,,,57,92
2688,note_on,32,0,5,,,,,,,,,5,,,72,92
2830,note_on,142,0,7,,,,,,,,,7,,,48,0
2830,note_on,142,0,6,,,,,,,,,6,,,57,0
2832,note_on,2,0,6,,,,,,,,,6,,,57,92
2832,note_on,2,0,7,,,,,,,,,7,,,48,92
2848,note_on,160,0,5,,,,,,,,,5,,,72,0
2848,note_on,0,0,5,,,,,,,,,5,,,76,0
2878,note_on,46,0,6,,,,,,,,,6,,,57,0
2878,note_on,46,0,7,,,,,,,,,7,,,48,0
2880,note_on,2,0,7,,,,,,,,,7,,,48,92
2880,note_on,0,0,5,,,,,,,,,5,,,81,92
2880,note_on,32,0,5,,,,,,,,,5,,,72,92
2880,note_on,2,0,6,,,,,,,,,6,,,52,92
3022,note_on,142,0,6,,,,,,,,,6,,,52,0
3022,note_on,142,0,7,,,,,,,,,7,,,48,0
3024,note_on,2,0,7,,,,,,,,,7,,,48,92
3024,note_on,2,0,6,,,,,,,,,6,,,52,92
3040,note_on,0,0,5,,,,,,,,,5,,,81,0
3040,note_on,160,0,5,,,,,,,,,5,,,72,0
3070,note_on,46,0,7,,,,,,,,,7,,,48,0
3070,note_on,46,0,6,,,,,,,,,6,,,52,0
3072,note_on,32,0,5,,,,,,,,,5,,,74,92
3072,note_on,2,0,7,,,,,,,,,7,,,46,92
3072,note_on,0,0,5,,,,,,,,,5,,,81,92
3072,note_on,2,0,6,,,,,,,,,6,,,53,92
3214,note_on,142,0,7,,,,,,,,,7,,,46,0
3214,note_on,142,0,6,,,,,,,,,6,,,53,0
3216,note_on,2,0,7,,,,,,,,,7,,,46,92
3216,note_on,2,0,6,,,,,,,,,6,,,53,92
3232,note_on,160,0,5,,,,,,,,,5,,,74,0
3232,note_on,0,0,5,,,,,,,,,5,,,81,0
3262,note_on,46,0,7,,,,,,,,,7,,,46,0
3262,note_on,46,0,6,,,,,,,,,6,,,53,0
3264,note_on,0,0,5,,,,,,,,,5,,,79,92
3264,note_on,32,0,5,,,,,,,,,5,,,70,92
3264,note_on,2,0,7,,,,,,,,,7,,,46,92
3264,note_on,2,0,6,,,,,,,,,6,,,50,92
3406,note_on,142,0,5,,,,,,,,,5,,,70,0
3406,note_on,142,0,6,,,,,,,,,6,,,50,0
3406,note_on,142,0,7,,,,,,,,,7,,,46,0
3408,note_on,2,0,6,,,,,,,,,6,,,50,92
3408,note_on,2,0,5,,,,,,,,,5,,,72,92
3408,note_on,2,0,7,,,,,,,,,7,,,46,92
3454,note_on,46,0,5,,,,,,,,,5,,,72,0
3454,note_on,46,0,6,,,,,,,,,6,,,50,0
3454,note_on,46,0,7,,,,,,,,,7,,,46,0
3456,note_on,2,0,6,,,,,,,,,6,,,46,92
3456,note_on,2,0,7,,,,,,,,,7,,,46,92
3456,note_on,2,0,5,,,,,,,,,5,,,74,92
3598,note_on,142,0,7,,,,,,,,,7,,,46,0
3598,note_on,142,0,5,,,,,,,,,5,,,74,0
3598,note_on,142,0,6,,,,,,,,,6,,,46,0
3600,note_on,0,0,5,,,,,,,,,5,,,76,92
3600,note_on,2,0,6,,,,,,,,,6,,,46,92
3600,note_on,2,0,5,,,,,,,,,5,,,79,0
3600,note_on,2,0,7,,,,,,,,,7,,,46,92
3646,note_on,46,0,5,,,,,,,,,5,,,76,0
3646,note_on,46,0,7,,,,,,,,,7,,,46,0
3646,note_on,46,0,6,,,,,,,,,6,,,46,0
3648,note_on,2,0,7,,,,,,,,,7,,,45,92
3648,note_on,2,0,6,,,,,,,,,6,,,48,92
3648,note_on,2,0,5,,,,,,,,,5,,,77,92
3790,note_on,142,0,7,,,,,,,,,7,,,45,0
3790,note_on,142,0,6,,,,,,,,,6,,,48,0
3790,note_on,142,0,5,,,,,,,,,5,,,77,0
3792,note_on,2,0,5,,,,,,,,,5,,,76,92
3792,note_on,2,0,7,,,,,,,,,7,,,45,92
3792,note_on,2,0,6,,,,,,,,,6,,,48,92
3838,note_on,46,0,5,,,,,,,,,5,,,76,0
3838,note_on,46,0,7,,,,,,,,,7,,,45,0
3838,note_on,46,0,6,,,,,,,,,6,,,48,0
3840,note_on,2,0,5,,,,,,,,,5,,,72,92
3840,note_on,2,0,7,,,,,,,,,7,,,45,92
3840,note_on,0,0,5,,,,,,,,,5,,,77,92
3840,note_on,2,0,6,,,,,,,,,6,,,48,92
3982,note_on,142,0,7,,,,,,,,,7,,,45,0
3982,note_on,142,0,5,,,,,,,,,5,,,77,0
3982,note_on,142,0,6,,,,,,,,,6,,,48,0
3984,note_on,2,0,5,,,,,,,,,5,,,79,92
3984,note_on,2,0,7,,,,,,,,,7,,,45,92
3984,note_on,2,0,6,,,,,,,,,6,,,48,92
4000,note_on,16,0,5,,,,,,,,,5,,,72,0
4030,note_on,46,0,6,,,,,,,,,6,,,48,0
4030,note_on,46,0,7,,,,,,,,,7,,,45,0
4030,note_on,30,0,5,,,,,,,,,5,,,79,0
4032,note_on,2,0,7,,,,,,,,,7,,,45,92
4032,note_on,2,0,6,,,,,,,,,6,,,48,92
4032,note_on,0,0,5,,,,,,,,,5,,,81,92
4032,note_on,2,0,5,,,,,,,,,5,,,77,92
4174,note_on,142,0,6,,,,,,,,,6,,,48,0
4174,note_on,142,0,7,,,,,,,,,7,,,45,0
4174,note_on,142,0,5,,,,,,,,,5,,,81,0
4176,note_on,2,0,6,,,,,,,,,6,,,48,92
4176,note_on,2,0,7,,,,,,,,,7,,,45,92
4176,note_on,2,0,5,,,,,,,,,5,,,77,92
4192,note_on,16,0,5,,,,,,,,,5,,,77,0
4222,note_on,46,0,6,,,,,,,,,6,,,48,0
4222,note_on,30,0,5,,,,,,,,,5,,,77,0
4222,note_on,46,0,7,,,,,,,,,7,,,45,0
4224,note_on,2,0,5,,,,,,,,,5,,,77,92
4224,note_on,2,0,7,,,,,,,,,7,,,43,92
4224,note_on,2,0,6,,,,,,,,,6,,,50,92
4224,note_on,0,0,5,,,,,,,,,5,,,82,92
4366,note_on,142,0,6,,,,,,,,,6,,,50,0
4366,note_on,142,0,5,,,,,,,,,5,,,82,0
4366,note_on,142,0,7,,,,,,,,,7,,,43,0
4368,note_on,2,0,6,,,,,,,,,6,,,50,92
4368,note_on,2,0,5,,,,,,,,,5,,,81,92
4368,note_on,2,0,7,,,,,,,,,7,,,43,92
4384,note_on,16,0,5,,,,,,,,,5,,,77,0
4414,note_on,46,0,6,,,,,,,,,6,,,50,0
4414,note_on,30,0,5,,,,,,,,,5,,,81,0
4414,note_on,46,0,7,,,,,,,,,7,,,43,0
4416,note_on,0,0,5,,,,,,,,,5,,,82,92
4416,note_on,2,0,5,,,,,,,,,5,,,76,92
4416,note_on,2,0,6,,,,,,,,,6,,,55,92
4416,note_on,2,0,7,,,,,,,,,7,,,43,92
4558,note_on,142,0,7,,,,,,,,,7,,,43,0
4558,note_on,142,0,6,,,,,,,,,6,,,55,0
4558,note_on,142,0,5,,,,,,,,,5,,,82,0
4560,note_on,2,0,6,,,,,,,,,6,,,55,92
4560,note_on,2,0,7,,,,,,,,,7,,,43,92
4560,note_on,2,0,5,,,,,,,,,5,,,79,92
4606,note_on,46,0,5,,,,,,,,,5,,,79,0
4606,note_on,46,0,7,,,,,,,,,7,,,43,0
4606,note_on,46,0,6,,,,,,,,,6,,,55,0
4608,note_on,2,0,5,,,,,,,,,5,,,70,92
4608,note_on,0,0,5,,,,,,,,,5,,,81,92
4608,note_on,2,0,7,,,,,,,,,7,,,43,92
4750,note_on,142,0,7,,,,,,,,,7,,,43,0
4750,note_on,142,0,5,,,,,,,,,5,,,81,0
4752,note_on,2,0,7,,,,,,,,,7,,,43,92
4752,note_on,2,0,5,,,,,,,,,5,,,82,92
4768,note_on,0,0,5,,,,,,,,,5,,,76,0
4768,note_on,16,0,5,,,,,,,,,5,,,70,0
4798,note_on,46,0,7,,,,,,,,,7,,,43,0
4798,note_on,30,0,5,,,,,,,,,5,,,82,0
4800,note_on,2,0,7,,,,,,,,,7,,,41,92
4800,note_on,0,0,5,,,,,,,,,5,,,81,92
4800,note_on,0,0,5,,,,,,,,,5,,,77,92
4800,note_on,2,0,5,,,,,,,,,5,,,72,92
4942,note_on,0,0,5,,,,,,,,,5,,,81,0
4942,note_on,0,0,5,,,,,,,,,5,,,77,0
4942,note_on,142,0,5,,,,,,,,,5,,,72,0
4942,note_on,142,0,7,,,,,,,,,7,,,41,0
4944,note_on,0,0,5,,,,,,,,,5,,,77,92
4944,note_on,2,0,7,,,,,,,,,7,,,46,92
4944,note_on,2,0,5,,,,,,,,,5,,,74,92
4990,note_on,0,0,5,,,,,,,,,5,,,77,0
4990,note_on,46,0,7,,,,,,,,,7,,,46,0
4990,note_on,46,0,5,,,,,,,,,5,,,74,0
4992,note_on,0,0,5,,,,,,,,,5,,,76,92
4992,note_on,2,0,5,,,,,,,,,5,,,67,92
4992,note_on,0,0,5,,,,,,,,,5,,,72,92
4992,note_on,2,0,7,,,,,,,,,7,,,48,92
5152,note_on,160,0,7,,,,,,,,,7,,,48,0
5184,note_on,32,0,7,,,,,,,,,7,,,36,92
5248,note_on,256,0,5,,,,,,,,,5,,,67,0
5248,note_on,0,0,5,,,,,,,,,5,,,72,0
5248,note_on,0,0,5,,,,,,,,,5,,,76,0
5280,note_on,0,0,5,,,,,,,,,5,,,77,92
5280,note_on,0,0,5,,,,,,,,,5,,,72,92
5280,note_on,32,0,5,,,,,,,,,5,,,69,92
5344,note_on,160,0,7,,,,,,,,,7,,,36,0
5374,note_on,94,0,5,,,,,,,,,5,,,69,0
5374,note_on,0,0,5,,,,,,,,,5,,,72,0
5374,note_on,0,0,5,,,,,,,,,5,,,77,0
5376,note_on,0,0,5,,,,,,,,,5,,,72,92
5376,note_on,2,0,5,,,,,,,,,5,,,69,92
5376,note_on,32,0,7,,,,,,,,,7,,,53,92
5376,note_on,0,0,5,,,,,,,,,5,,,77,92
5376,note_on,5376,0,4,,,,,,,,,3,,,53,92
5376,note_on,5376,0,2,,,,,,,,,1,,,65,92
5518,note_on,142,0,7,,,,,,,,,7,,,53,0
5520,note_on,2,0,7,,,,,,,,,7,,,53,92
5536,note_on,160,0,2,,,,,,,,,1,,,65,0
5536,note_on,160,0,5,,,,,,,,,5,,,69,0
5536,note_on,160,0,4,,,,,,,,,3,,,53,0
5536,note_on,0,0,5,,,,,,,,,5,,,72,0
5536,note_on,0,0,5,,,,,,,,,5,,,77,0
5566,note_on,46,0,7,,,,,,,,,7,,,53,0
5568,note_on,32,0,2,,,,,,,,,1,,,65,92
5568,note_on,32,0,4,,,,,,,,,3,,,53,92
5568,note_on,2,0,7,,,,,,,,,7,,,53,92
5568,note_on,962,0,6,,,,,,,,,6,,,65,92
5710,note_on,142,0,6,,,,,,,,,6,,,65,0
5710,note_on,142,0,7,,,,,,,,,7,,,53,0
5712,note_on,2,0,6,,,,,,,,,6,,,67,92
5712,note_on,2,0,7,,,,,,,,,7,,,53,92
5712,note_on,0,0,2,,,,,,,,,1,,,67,92
5712,note_on,144,0,2,,,,,,,,,1,,,65,0
5758,note_on,46,0,6,,,,,,,,,6,,,67,0
5758,note_on,46,0,2,,,,,,,,,1,,,67,0
5758,note_on,46,0,7,,,,,,,,,7,,,53,0
5760,note_on,2,0,7,,,,,,,,,7,,,53,92
5760,note_on,2,0,2,,,,,,,,,1,,,69,92
5760,note_on,2,0,6,,,,,,,,,6,,,69,92
5824,note_on,256,0,4,,,,,,,,,3,,,53,0
5856,note_on,32,0,4,,,,,,,,,3,,,53,92
5902,note_on,142,0,6,,,,,,,,,6,,,69,0
5902,note_on,142,0,7,,,,,,,,,7,,,53,0
5904,note_on,2,0,7,,,,,,,,,7,,,53,92
5904,note_on,144,0,2,,,,,,,,,1,,,69,0
5904,note_on,0,0,2,,,,,,,,,1,,,70,92
5904,note_on,2,0,6,,,,,,,,,6,,,70,92
5950,note_on,46,0,2,,,,,,,,,1,,,70,0
5950,note_on,46,0,6,,,,,,,,,6,,,70,0
5950,note_on,94,0,4,,,,,,,,,3,,,53,0
5950,note_on,46,0,7,,,,,,,,,7,,,53,0
5952,note_on,2,0,4,,,,,,,,,3,,,52,92
5952,note_on,2,0,7,,,,,,,,,7,,,52,92
5952,note_on,2,0,6,,,,,,,,,6,,,72,92
5952,note_on,2,0,2,,,,,,,,,1,,,72,92
5952,note_on,416,0,5,,,,,,,,,5,,,79,92
6094,note_on,142,0,7,,,,,,,,,7,,,52,0
6096,note_on,2,0,7,,,,,,,,,7,,,52,92
6112,note_on,160,0,4,,,,,,,,,3,,,52,0
6112,note_on,160,0,6,,,,,,,,,6,,,72,0
6112,note_on,160,0,2,,,,,,,,,1,,,72,0
6112,note_on,160,0,5,,,,,,,,,5,,,79,0
6142,note_on,46,0,7,,,,,,,,,7,,,52,0
6144,note_on,0,0,5,,,,,,,,,5,,,84,92
6144,note_on,32,0,4,,,,,,,,,3,,,52,92
6144,note_on,32,0,2,,,,,,,,,1,,,60,92
6144,note_on,32,0,5,,,,,,,,,5,,,76,92
6144,note_on,32,0,6,,,,,,,,,6,,,60,92
6144,note_on,2,0,7,,,,,,,,,7,,,52,92
6286,note_on,142,0,7,,,,,,,,,7,,,52,0
6288,note_on,2,0,7,,,,,,,,,7,,,52,92
6304,note_on,160,0,2,,,,,,,,,1,,,60,0
6304,note_on,160,0,6,,,,,,,,,6,,,60,0
6304,note_on,160,0,5,,,,,,,,,5,,,76,0
6334,note_on,46,0,7,,,,,,,,,7,,,52,0
6336,note_on,2,0,7,,,,,,,,,7,,,52,92
6336,note_on,32,0,6,,,,,,,,,6,,,62,92
6336,note_on,32,0,2,,,,,,,,,1,,,62,92
6336,note_on,32,0,5,,,,,,,,,5,,,72,92
6478,note_on,142,0,7,,,,,,,,,7,,,52,0
6478,note_on,142,0,6,,,,,,,,,6,,,62,0
6478,note_on,142,0,2,,,,,,,,,1,,,62,0
6480,note_on,2,0,2,,,,,,,,,1,,,64,92
6480,note_on,2,0,6,,,,,,,,,6,,,64,92
6480,note_on,2,0,7,,,,,,,,,7,,,52,92
6480,note_on,336,0,4,,,,,,,,,3,,,52,0
6496,note_on,160,0,5,,,,,,,,,5,,,72,0
6526,note_on,46,0,6,,,,,,,,,6,,,64,0
6526,note_on,46,0,7,,,,,,,,,7,,,52,0
6526,note_on,46,0,2,,,,,,,,,1,,,64,0
6528,note_on,32,0,5,,,,,,,,,5,,,81,92
6528,note_on,48,0,4,,,,,,,,,3,,,50,92
6528,note_on,2,0,6,,,,,,,,,6,,,65,92
6528,note_on,2,0,7,,,,,,,,,7,,,50,92
6528,note_on,2,0,2,,,,,,,,,1,,,65,92
6670,note_on,142,0,7,,,,,,,,,7,,,50,0
6672,note_on,2,0,7,,,,,,,,,7,,,50,92
6688,note_on,160,0,5,,,,,,,,,5,,,81,0
6688,note_on,160,0,2,,,,,,,,,1,,,65,0
6688,note_on,160,0,4,,,,,,,,,3,,,50,0
6688,note_on,0,0,5,,,,,,,,,5,,,84,0
6688,note_on,160,0,6,,,,,,,,,6,,,65,0
6718,note_on,46,0,7,,,,,,,,,7,,,50,0
6720,note_on,32,0,5,,,,,,,,,5,,,74,92
6720,note_on,0,0,5,,,,,,,,,5,,,77,92
6720,note_on,2,0,7,,,,,,,,,7,,,50,92
6720,note_on,32,0,4,,,,,,,,,3,,,50,92
6720,note_on,32,0,2,,,,,,,,,1,,,65,92
6720,note_on,32,0,6,,,,,,,,,6,,,65,92
6862,note_on,142,0,5,,,,,,,,,5,,,77,0
6862,note_on,142,0,6,,,,,,,,,6,,,65,0
6862,note_on,142,0,7,,,,,,,,,7,,,50,0
6864,note_on,2,0,7,,,,,,,,,7,,,50,92
6864,note_on,2,0,6,,,,,,,,,6,,,64,92
6864,note_on,2,0,5,,,,,,,,,5,,,76,92
6864,note_on,144,0,2,,,,,,,,,1,,,65,0
6864,note_on,0,0,2,,,,,,,,,1,,,64,92
6880,note_on,16,0,5,,,,,,,,,5,,,74,0
6910,note_on,46,0,7,,,,,,,,,7,,,50,0
6910,note_on,46,0,2,,,,,,,,,1,,,64,0
