tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,16,,,7,45,7,,,,
0,program_change,,,,,0,0,16,,,,,7,16,,,
0,control_change,,,,,0,0,16,,,0,0,7,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,Bb,,
0,control_change,,,,,0,0,15,,,91,105,7,,,,
0,control_change,,,,,0,0,15,,,7,45,7,,,,
0,control_change,,,,,0,0,16,,,91,105,7,,,,
0,program_change,,,,,0,0,15,,,,,7,16,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,1,,,,
0,program_change,,,,,0,0,8,,,,,1,48,,,
0,control_change,,,,,0,0,8,,,7,100,1,,,,
0,control_change,,,,,0,0,8,,,10,49,1,,,,
0,control_change,,,,,0,0,8,,,91,107,1,,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,key_signature,,,,,0,1,8,,,,,,,Bb,,
0,key_signature,,,,,0,1,16,,,,,,,Bb,,
0,control_change,,,,,0,0,7,,,91,107,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,91,107,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,Bb,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Bb,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,91,107,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,Bb,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,key_signature,,,,,0,1,14,,,,,,,Bb,,
0,control_change,,,,,0,0,14,,,91,107,6,,,,
0,control_change,,,,,0,0,14,,,10,77,6,,,,
0,control_change,,,,,0,0,12,,,10,90,5,,,,
0,control_change,,,,,0,0,12,,,7,72,5,,,,
0,program_change,,,,,0,0,12,,,,,5,48,,,
0,control_change,,,,,0,0,12,,,0,0,5,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,3,,,,
0,control_change,,,,,0,0,12,,,91,108,5,,,,
0,program_change,,,,,0,0,10,,,,,3,48,,,
0,control_change,,,,,0,0,10,,,91,108,3,,,,
0,key_signature,,,,,0,1,10,,,,,,,Bb,,
0,key_signature,,,,,0,1,11,,,,,,,Bb,,
0,control_change,,,,,0,0,11,,,91,107,4,,,,
0,control_change,,,,,0,0,11,,,10,79,4,,,,
0,control_change,,,,,0,0,11,,,7,82,4,,,,
0,program_change,,,,,0,0,11,,,,,4,48,,,
0,control_change,,,,,0,0,10,,,7,92,3,,,,
0,key_signature,,,,,0,1,12,,,,,,,Bb,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,control_change,,,,,0,0,13,,,0,0,6,,,,
0,control_change,,,,,0,0,14,,,7,45,6,,,,
0,program_change,,,,,0,0,14,,,,,6,6,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,11,,,0,0,4,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,2,,,,
0,program_change,,,,,0,0,9,,,,,2,48,,,
0,control_change,,,,,0,0,9,,,7,96,2,,,,
0,control_change,,,,,0,0,9,,,10,36,2,,,,
0,control_change,,,,,0,0,9,,,91,108,2,,,,
0,key_signature,,,,,0,1,9,,,,,,,Bb,,
0,key_signature,,,,,0,1,13,,,,,,,Bb,,
0,control_change,,,,,0,0,13,,,91,107,6,,,,
0,control_change,,,,,0,0,13,,,10,77,6,,,,
0,control_change,,,,,0,0,13,,,7,45,6,,,,
0,program_change,,,,,0,0,13,,,,,6,6,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,Bb,,
0,set_tempo,,,,,0,1,0,,555555,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,3,,,91,107,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,91,107,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,3,,,,,,,Bb,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,track_name,,,,,0,1,4,,,,,,,,,
1344,note_on,,,,,0,0,13,,,,,6,,,65,100
1344,note_on,,,,,1344,0,10,,,,,3,,,62,100
1344,note_on,,,,,1344,0,12,,,,,5,,,34,100
1344,note_on,,,,,1344,0,16,,,,,7,,,46,100
1344,note_on,,,,,1344,0,11,,,,,4,,,46,100
1344,note_on,,,,,1344,0,14,,,,,6,,,46,100
1344,note_on,,,,,1344,0,13,,,,,6,,,62,100
1344,note_on,,,,,1344,0,8,,,,,1,,,65,100
1444,note_off,,,,,100,0,10,,,,,3,,,62,100
1444,note_off,,,,,100,0,11,,,,,4,,,46,100
1444,note_off,,,,,100,0,14,,,,,6,,,46,100
1444,note_off,,,,,100,0,8,,,,,1,,,65,100
1444,note_off,,,,,100,0,12,,,,,5,,,34,100
1472,note_off,,,,,128,0,13,,,,,6,,,62,100
1472,note_off,,,,,128,0,16,,,,,7,,,46,100
1472,note_off,,,,,0,0,13,,,,,6,,,65,100
1536,note_on,,,,,92,0,14,,,,,6,,,46,100
1536,note_on,,,,,92,0,8,,,,,1,,,70,100
1536,note_on,,,,,64,0,16,,,,,7,,,46,100
1536,note_on,,,,,92,0,10,,,,,3,,,62,100
1536,note_on,,,,,64,0,13,,,,,6,,,62,100
1536,note_on,,,,,0,0,13,,,,,6,,,65,100
1536,note_on,,,,,1536,0,15,,,,,7,,,62,100
1536,note_on,,,,,92,0,12,,,,,5,,,34,100
1536,note_on,,,,,0,0,15,,,,,7,,,65,100
1536,set_tempo,,,,,1536,1,0,,555555,,,,,,,
1536,note_on,,,,,92,0,11,,,,,4,,,46,100
1536,note_on,,,,,0,0,15,,,,,7,,,70,100
1636,note_off,,,,,100,0,8,,,,,1,,,70,100
1636,note_off,,,,,100,0,12,,,,,5,,,34,100
1636,note_off,,,,,100,0,14,,,,,6,,,46,100
1636,note_off,,,,,100,0,10,,,,,3,,,62,100
1636,note_off,,,,,100,0,11,,,,,4,,,46,100
1664,note_off,,,,,128,0,16,,,,,7,,,46,100
1728,note_on,,,,,92,0,10,,,,,3,,,58,100
1728,note_on,,,,,92,0,8,,,,,1,,,70,100
1728,note_on,,,,,92,0,14,,,,,6,,,58,100
1728,note_on,,,,,192,0,13,,,,,6,,,70,100
1728,note_on,,,,,64,0,16,,,,,7,,,58,100
1728,note_on,,,,,92,0,12,,,,,5,,,46,100
1728,note_on,,,,,92,0,11,,,,,4,,,58,100
1792,note_off,,,,,0,0,13,,,,,6,,,65,100
1792,note_off,,,,,64,0,13,,,,,6,,,62,100
1792,note_off,,,,,0,0,13,,,,,6,,,70,100
1824,note_on,,,,,32,0,13,,,,,6,,,69,100
1828,note_off,,,,,100,0,14,,,,,6,,,58,100
1828,note_off,,,,,100,0,10,,,,,3,,,58,100
1828,note_off,,,,,100,0,8,,,,,1,,,70,100
1828,note_off,,,,,100,0,11,,,,,4,,,58,100
1828,note_off,,,,,100,0,12,,,,,5,,,46,100
1856,note_off,,,,,128,0,16,,,,,7,,,58,100
1888,note_off,,,,,64,0,13,,,,,6,,,69,100
1920,note_on,,,,,92,0,12,,,,,5,,,46,100
1920,note_on,,,,,92,0,14,,,,,6,,,58,100
1920,note_on,,,,,92,0,8,,,,,1,,,70,100
1920,note_on,,,,,92,0,10,,,,,3,,,62,100
1920,note_on,,,,,92,0,11,,,,,4,,,58,100
1920,note_on,,,,,64,0,16,,,,,7,,,58,100
1920,note_on,,,,,32,0,13,,,,,6,,,70,100
1984,note_off,,,,,64,0,13,,,,,6,,,70,100
2016,note_on,,,,,32,0,13,,,,,6,,,65,100
2020,note_off,,,,,100,0,12,,,,,5,,,46,100
2020,note_off,,,,,100,0,11,,,,,4,,,58,100
2020,note_off,,,,,100,0,10,,,,,3,,,62,100
2020,note_off,,,,,100,0,8,,,,,1,,,70,100
2020,note_off,,,,,100,0,14,,,,,6,,,58,100
2048,note_off,,,,,128,0,16,,,,,7,,,58,100
2080,note_off,,,,,64,0,13,,,,,6,,,65,100
2112,note_on,,,,,32,0,13,,,,,6,,,62,100
2112,note_on,,,,,92,0,14,,,,,6,,,46,100
2112,note_on,,,,,92,0,12,,,,,5,,,34,100
2112,note_on,,,,,64,0,16,,,,,7,,,46,100
2112,note_on,,,,,2112,0,9,,,,,2,,,65,100
2112,note_on,,,,,92,0,10,,,,,3,,,65,100
2112,note_on,,,,,92,0,11,,,,,4,,,46,100
2112,note_on,,,,,92,0,8,,,,,1,,,70,100
2176,note_off,,,,,64,0,13,,,,,6,,,62,100
2208,note_on,,,,,32,0,13,,,,,6,,,65,100
2212,note_off,,,,,100,0,11,,,,,4,,,46,100
2212,note_off,,,,,100,0,14,,,,,6,,,46,100
2212,note_off,,,,,100,0,12,,,,,5,,,34,100
2212,note_off,,,,,100,0,8,,,,,1,,,70,100
2212,note_off,,,,,100,0,10,,,,,3,,,65,100
2212,note_off,,,,,100,0,9,,,,,2,,,65,100
2224,note_off,,,,,0,0,15,,,,,7,,,70,100
2224,note_off,,,,,688,0,15,,,,,7,,,62,100
2224,note_off,,,,,0,0,15,,,,,7,,,65,100
2240,note_off,,,,,128,0,16,,,,,7,,,46,100
