tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,E,,
0,control_change,,,,,0,0,5,,,91,60,0,,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,E,,
0,control_change,,,,,0,0,4,,,91,60,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,3,,,,,,,E,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,control_change,,,,,0,0,3,,,91,60,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,11,,,10,72,4,,,,
0,control_change,,,,,0,0,11,,,7,82,4,,,,
0,program_change,,,,,0,0,11,,,,,4,48,,,
0,control_change,,,,,0,0,11,,,0,0,4,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,12,,,0,0,5,,,,
0,program_change,,,,,0,0,12,,,,,5,48,,,
0,control_change,,,,,0,0,12,,,7,77,5,,,,
0,control_change,,,,,0,0,12,,,10,84,5,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,control_change,,,,,0,0,12,,,91,60,5,,,,
0,key_signature,,,,,0,1,7,,,,,,,E,,
0,control_change,,,,,0,0,7,,,91,60,0,,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,E,,
0,control_change,,,,,0,0,6,,,91,60,0,,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,key_signature,,,,,0,1,12,,,,,,,E,,
