tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,4,,4,4,24,8,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,48,6,,,,
0,control_change,0,0,5,,,,,,,,,6,7,110,,
0,control_change,0,0,5,,,,,,,,,6,10,64,,
0,key_signature,0,1,4,A,,,,,,,,,,,,
0,key_signature,0,1,5,A,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,48,8,,,,
0,control_change,0,0,6,,,,,,,,,8,7,110,,
0,control_change,0,0,6,,,,,,,,,8,10,64,,
0,time_signature,0,1,5,,4,4,24,8,,,,,,,,
0,key_signature,0,1,6,A,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,4,10,64,,
0,program_change,0,0,4,,,,,,,,48,4,,,,
0,program_change,0,0,3,,,,,,,,48,3,,,,
0,control_change,0,0,3,,,,,,,,,3,7,127,,
0,control_change,0,0,3,,,,,,,,,3,10,64,,
0,key_signature,0,1,3,A,,,,,,,,,,,,
0,time_signature,0,1,3,,4,4,24,8,,,,,,,,
0,time_signature,0,1,2,,4,4,24,8,,,,,,,,
0,control_change,0,0,4,,,,,,,,,4,7,110,,
0,key_signature,0,1,2,A,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,program_change,0,0,2,,,,,,,,48,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,time_signature,0,1,6,,4,4,24,8,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,11,7,127,,
0,key_signature,0,1,1,A,,,,,,,,,,,,
0,time_signature,0,1,1,,4,4,24,8,,,,,,,,
0,control_change,0,0,1,,,,,,,,,11,10,64,,
0,program_change,0,0,1,,,,,,,,40,11,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,A,,,,,,,,,,,,
0,time_signature,0,1,0,,4,4,24,8,,,,,,,,
1536,note_on,1536,0,6,,,,,,,,,8,,,33,92
1536,note_on,1536,0,5,,,,,,,,,6,,,45,92
1536,note_on,0,0,2,,,,,,,,,0,,,81,127
1536,set_tempo,1536,1,0,,,,,,461538,,,,,,,
1536,note_on,0,0,3,,,,,,,,,3,,,81,127
1536,control_change,1536,0,3,,,,,,,,,3,10,0,,
1536,note_on,1536,0,1,,,,,,,,,11,,,81,127
1536,control_change,1536,0,2,,,,,,,,,0,10,127,,
1536,note_on,1536,0,4,,,,,,,,,4,,,61,92
1630,note_on,94,0,3,,,,,,,,,3,,,81,0
1630,note_on,94,0,1,,,,,,,,,11,,,81,0
1630,note_on,94,0,2,,,,,,,,,0,,,81,0
1632,note_on,2,0,3,,,,,,,,,3,,,80,127
1632,note_on,2,0,1,,,,,,,,,11,,,80,127
1632,note_on,2,0,2,,,,,,,,,0,,,80,127
1678,note_on,46,0,2,,,,,,,,,0,,,80,0
1678,note_on,46,0,3,,,,,,,,,3,,,80,0
1678,note_on,46,0,1,,,,,,,,,11,,,80,0
1680,note_on,2,0,3,,,,,,,,,3,,,78,127
1680,note_on,2,0,2,,,,,,,,,0,,,78,127
1680,note_on,2,0,1,,,,,,,,,11,,,78,127
1696,note_on,160,0,6,,,,,,,,,8,,,33,0
1696,note_on,160,0,4,,,,,,,,,4,,,61,0
1696,note_on,160,0,5,,,,,,,,,6,,,45,0
1726,note_on,46,0,1,,,,,,,,,11,,,78,0
1726,note_on,46,0,3,,,,,,,,,3,,,78,0
1726,note_on,46,0,2,,,,,,,,,0,,,78,0
1728,note_on,2,0,2,,,,,,,,,0,,,76,127
1728,note_on,2,0,3,,,,,,,,,3,,,76,127
1728,note_on,2,0,1,,,,,,,,,11,,,76,127
1774,note_on,46,0,1,,,,,,,,,11,,,76,0
1774,note_on,46,0,2,,,,,,,,,0,,,76,0
1774,note_on,46,0,3,,,,,,,,,3,,,76,0
1776,note_on,2,0,1,,,,,,,,,11,,,74,127
1776,note_on,2,0,2,,,,,,,,,0,,,74,127
1776,note_on,2,0,3,,,,,,,,,3,,,74,127
1822,note_on,46,0,3,,,,,,,,,3,,,74,0
1822,note_on,46,0,1,,,,,,,,,11,,,74,0
1822,note_on,46,0,2,,,,,,,,,0,,,74,0
1824,note_on,2,0,1,,,,,,,,,11,,,73,127
1824,note_on,2,0,2,,,,,,,,,0,,,73,127
1824,note_on,2,0,3,,,,,,,,,3,,,73,127
1870,note_on,46,0,2,,,,,,,,,0,,,73,0
1870,note_on,46,0,1,,,,,,,,,11,,,73,0
1870,note_on,46,0,3,,,,,,,,,3,,,73,0
1872,note_on,2,0,3,,,,,,,,,3,,,71,127
1872,note_on,2,0,1,,,,,,,,,11,,,71,127
1872,note_on,2,0,2,,,,,,,,,0,,,71,127
1918,note_on,46,0,3,,,,,,,,,3,,,71,0
1918,note_on,46,0,2,,,,,,,,,0,,,71,0
1918,note_on,46,0,1,,,,,,,,,11,,,71,0
1920,note_on,2,0,2,,,,,,,,,0,,,69,127
1920,note_on,224,0,4,,,,,,,,,4,,,69,92
1920,note_on,224,0,5,,,,,,,,,6,,,57,92
1920,note_on,224,0,6,,,,,,,,,8,,,45,92
1920,note_on,2,0,1,,,,,,,,,11,,,69,127
1920,note_on,2,0,3,,,,,,,,,3,,,69,127
2014,note_on,94,0,2,,,,,,,,,0,,,69,0
2014,note_on,94,0,3,,,,,,,,,3,,,69,0
2014,note_on,94,0,6,,,,,,,,,8,,,45,0
2014,note_on,94,0,1,,,,,,,,,11,,,69,0
2014,note_on,94,0,4,,,,,,,,,4,,,69,0
2014,note_on,94,0,5,,,,,,,,,6,,,57,0
2016,note_on,2,0,3,,,,,,,,,3,,,64,127
2016,note_on,2,0,5,,,,,,,,,6,,,52,92
2016,note_on,2,0,4,,,,,,,,,4,,,64,92
2016,note_on,2,0,2,,,,,,,,,0,,,64,127
2016,note_on,2,0,6,,,,,,,,,8,,,40,92
2016,note_on,2,0,1,,,,,,,,,11,,,64,127
2110,note_on,94,0,5,,,,,,,,,6,,,52,0
2110,note_on,94,0,6,,,,,,,,,8,,,40,0
2110,note_on,94,0,3,,,,,,,,,3,,,64,0
2110,note_on,94,0,4,,,,,,,,,4,,,64,0
2110,note_on,94,0,2,,,,,,,,,0,,,64,0
2110,note_on,94,0,1,,,,,,,,,11,,,64,0
2112,note_on,2,0,2,,,,,,,,,0,,,57,127
2112,note_on,2,0,3,,,,,,,,,3,,,57,127
2112,note_on,2,0,5,,,,,,,,,6,,,45,92
2112,note_on,2,0,1,,,,,,,,,11,,,57,127
2112,note_on,2,0,6,,,,,,,,,8,,,33,92
2112,note_on,2,0,4,,,,,,,,,4,,,57,92
2272,note_on,160,0,3,,,,,,,,,3,,,57,0
2272,note_on,160,0,2,,,,,,,,,0,,,57,0
2272,note_on,160,0,6,,,,,,,,,8,,,33,0
2272,note_on,160,0,1,,,,,,,,,11,,,57,0
2272,note_on,160,0,5,,,,,,,,,6,,,45,0
2272,note_on,160,0,4,,,,,,,,,4,,,57,0
2304,note_on,32,0,5,,,,,,,,,6,,,45,92
2304,note_on,32,0,3,,,,,,,,,3,,,81,127
2304,note_on,32,0,1,,,,,,,,,11,,,81,127
2304,note_on,32,0,2,,,,,,,,,0,,,81,127
2304,note_on,32,0,6,,,,,,,,,8,,,33,92
2304,note_on,32,0,4,,,,,,,,,4,,,61,92
2398,note_on,94,0,2,,,,,,,,,0,,,81,0
2398,note_on,94,0,3,,,,,,,,,3,,,81,0
2398,note_on,94,0,1,,,,,,,,,11,,,81,0
2400,note_on,2,0,2,,,,,,,,,0,,,80,127
2400,note_on,2,0,3,,,,,,,,,3,,,80,127
2400,note_on,2,0,1,,,,,,,,,11,,,80,127
2446,note_on,46,0,1,,,,,,,,,11,,,80,0
2446,note_on,46,0,2,,,,,,,,,0,,,80,0
2446,note_on,46,0,3,,,,,,,,,3,,,80,0
2448,note_on,2,0,1,,,,,,,,,11,,,78,127
2448,note_on,2,0,3,,,,,,,,,3,,,78,127
2448,note_on,2,0,2,,,,,,,,,0,,,78,127
2464,note_on,160,0,4,,,,,,,,,4,,,61,0
2464,note_on,160,0,5,,,,,,,,,6,,,45,0
2464,note_on,160,0,6,,,,,,,,,8,,,33,0
2494,note_on,46,0,1,,,,,,,,,11,,,78,0
2494,note_on,46,0,2,,,,,,,,,0,,,78,0
2494,note_on,46,0,3,,,,,,,,,3,,,78,0
2496,note_on,2,0,2,,,,,,,,,0,,,76,127
2496,note_on,2,0,1,,,,,,,,,11,,,76,127
2496,note_on,2,0,3,,,,,,,,,3,,,76,127
2542,note_on,46,0,1,,,,,,,,,11,,,76,0
2542,note_on,46,0,2,,,,,,,,,0,,,76,0
2542,note_on,46,0,3,,,,,,,,,3,,,76,0
2544,note_on,2,0,2,,,,,,,,,0,,,74,127
2544,note_on,2,0,1,,,,,,,,,11,,,74,127
2544,note_on,2,0,3,,,,,,,,,3,,,74,127
2590,note_on,46,0,1,,,,,,,,,11,,,74,0
2590,note_on,46,0,2,,,,,,,,,0,,,74,0
2590,note_on,46,0,3,,,,,,,,,3,,,74,0
2592,note_on,2,0,3,,,,,,,,,3,,,73,127
2592,note_on,2,0,2,,,,,,,,,0,,,73,127
2592,note_on,2,0,1,,,,,,,,,11,,,73,127
2638,note_on,46,0,2,,,,,,,,,0,,,73,0
2638,note_on,46,0,1,,,,,,,,,11,,,73,0
2638,note_on,46,0,3,,,,,,,,,3,,,73,0
2640,note_on,2,0,2,,,,,,,,,0,,,71,127
2640,note_on,2,0,1,,,,,,,,,11,,,71,127
2640,note_on,2,0,3,,,,,,,,,3,,,71,127
2686,note_on,46,0,2,,,,,,,,,0,,,71,0
2686,note_on,46,0,3,,,,,,,,,3,,,71,0
2686,note_on,46,0,1,,,,,,,,,11,,,71,0
2688,note_on,224,0,4,,,,,,,,,4,,,69,92
2688,note_on,2,0,1,,,,,,,,,11,,,69,127
2688,note_on,2,0,3,,,,,,,,,3,,,69,127
2688,note_on,224,0,5,,,,,,,,,6,,,57,92
2688,note_on,224,0,6,,,,,,,,,8,,,45,92
2688,note_on,2,0,2,,,,,,,,,0,,,69,127
2782,note_on,94,0,4,,,,,,,,,4,,,69,0
2782,note_on,94,0,5,,,,,,,,,6,,,57,0
2782,note_on,94,0,3,,,,,,,,,3,,,69,0
2782,note_on,94,0,2,,,,,,,,,0,,,69,0
2782,note_on,94,0,1,,,,,,,,,11,,,69,0
2782,note_on,94,0,6,,,,,,,,,8,,,45,0
2784,note_on,2,0,1,,,,,,,,,11,,,64,127
2784,note_on,2,0,3,,,,,,,,,3,,,64,127
2784,note_on,2,0,5,,,,,,,,,6,,,52,92
2784,note_on,2,0,6,,,,,,,,,8,,,40,92
2784,note_on,2,0,4,,,,,,,,,4,,,64,92
2784,note_on,2,0,2,,,,,,,,,0,,,64,127
2878,note_on,94,0,5,,,,,,,,,6,,,52,0
2878,note_on,94,0,2,,,,,,,,,0,,,64,0
2878,note_on,94,0,3,,,,,,,,,3,,,64,0
2878,note_on,94,0,4,,,,,,,,,4,,,64,0
2878,note_on,94,0,6,,,,,,,,,8,,,40,0
2878,note_on,94,0,1,,,,,,,,,11,,,64,0
2880,note_on,2,0,3,,,,,,,,,3,,,57,127
2880,note_on,2,0,6,,,,,,,,,8,,,33,92
2880,note_on,2,0,1,,,,,,,,,11,,,57,127
2880,note_on,2,0,5,,,,,,,,,6,,,45,92
2880,note_on,2,0,4,,,,,,,,,4,,,57,92
2880,note_on,2,0,2,,,,,,,,,0,,,57,127
3040,note_on,160,0,4,,,,,,,,,4,,,57,0
3040,note_on,160,0,6,,,,,,,,,8,,,33,0
3040,note_on,160,0,3,,,,,,,,,3,,,57,0
3040,note_on,160,0,2,,,,,,,,,0,,,57,0
3040,note_on,160,0,5,,,,,,,,,6,,,45,0
3040,note_on,160,0,1,,,,,,,,,11,,,57,0
3072,note_on,32,0,3,,,,,,,,,3,,,73,127
3072,note_on,32,0,4,,,,,,,,,4,,,64,92
3072,note_on,32,0,5,,,,,,,,,6,,,57,92
3072,note_on,32,0,6,,,,,,,,,8,,,45,92
3072,note_on,32,0,1,,,,,,,,,11,,,73,127
3072,note_on,32,0,2,,,,,,,,,0,,,73,127
3118,note_on,46,0,2,,,,,,,,,0,,,73,0
3118,note_on,46,0,1,,,,,,,,,11,,,73,0
3118,note_on,46,0,3,,,,,,,,,3,,,73,0
3120,note_on,2,0,1,,,,,,,,,11,,,69,127
3120,note_on,2,0,3,,,,,,,,,3,,,69,127
3120,note_on,2,0,2,,,,,,,,,0,,,69,127
3166,note_on,94,0,6,,,,,,,,,8,,,45,0
3166,note_on,46,0,3,,,,,,,,,3,,,69,0
3166,note_on,94,0,5,,,,,,,,,6,,,57,0
3166,note_on,46,0,1,,,,,,,,,11,,,69,0
3166,note_on,46,0,2,,,,,,,,,0,,,69,0
3168,note_on,2,0,1,,,,,,,,,11,,,64,127
3168,note_on,2,0,5,,,,,,,,,6,,,57,92
3168,note_on,2,0,3,,,,,,,,,3,,,64,127
3168,note_on,2,0,6,,,,,,,,,8,,,45,92
3168,note_on,2,0,2,,,,,,,,,0,,,64,127
3214,note_on,46,0,1,,,,,,,,,11,,,64,0
3214,note_on,46,0,2,,,,,,,,,0,,,64,0
3214,note_on,46,0,3,,,,,,,,,3,,,64,0
3216,note_on,2,0,1,,,,,,,,,11,,,73,127
3216,note_on,2,0,2,,,,,,,,,0,,,73,127
3216,note_on,2,0,3,,,,,,,,,3,,,73,127
3232,note_on,160,0,4,,,,,,,,,4,,,64,0
3262,note_on,46,0,2,,,,,,,,,0,,,73,0
3262,note_on,94,0,5,,,,,,,,,6,,,57,0
3262,note_on,94,0,6,,,,,,,,,8,,,45,0
3262,note_on,46,0,3,,,,,,,,,3,,,73,0
3262,note_on,46,0,1,,,,,,,,,11,,,73,0
3264,note_on,2,0,5,,,,,,,,,6,,,56,92
3264,note_on,2,0,1,,,,,,,,,11,,,74,127
3264,note_on,2,0,6,,,,,,,,,8,,,44,92
3264,note_on,32,0,4,,,,,,,,,4,,,64,92
3264,note_on,2,0,3,,,,,,,,,3,,,74,127
3264,note_on,2,0,2,,,,,,,,,0,,,74,127
3310,note_on,46,0,1,,,,,,,,,11,,,74,0
3310,note_on,46,0,3,,,,,,,,,3,,,74,0
3310,note_on,46,0,2,,,,,,,,,0,,,74,0
3312,note_on,2,0,1,,,,,,,,,11,,,71,127
3312,note_on,2,0,3,,,,,,,,,3,,,71,127
3312,note_on,2,0,2,,,,,,,,,0,,,71,127
3358,note_on,46,0,3,,,,,,,,,3,,,71,0
3358,note_on,46,0,1,,,,,,,,,11,,,71,0
3358,note_on,94,0,5,,,,,,,,,6,,,56,0
3358,note_on,46,0,2,,,,,,,,,0,,,71,0
3358,note_on,94,0,6,,,,,,,,,8,,,44,0
3360,note_on,2,0,3,,,,,,,,,3,,,64,127
3360,note_on,2,0,1,,,,,,,,,11,,,64,127
3360,note_on,2,0,5,,,,,,,,,6,,,56,92
3360,note_on,2,0,6,,,,,,,,,8,,,44,92
3360,note_on,2,0,2,,,,,,,,,0,,,64,127
3406,note_on,46,0,2,,,,,,,,,0,,,64,0
3406,note_on,46,0,1,,,,,,,,,11,,,64,0
3406,note_on,46,0,3,,,,,,,,,3,,,64,0
3408,note_on,2,0,2,,,,,,,,,0,,,74,127
3408,note_on,2,0,3,,,,,,,,,3,,,74,127
3408,note_on,2,0,1,,,,,,,,,11,,,74,127
3424,note_on,160,0,4,,,,,,,,,4,,,64,0
3454,note_on,94,0,5,,,,,,,,,6,,,56,0
3454,note_on,94,0,6,,,,,,,,,8,,,44,0
3454,note_on,46,0,2,,,,,,,,,0,,,74,0
3454,note_on,46,0,1,,,,,,,,,11,,,74,0
3454,note_on,46,0,3,,,,,,,,,3,,,74,0
3456,note_on,2,0,3,,,,,,,,,3,,,73,127
3456,note_on,2,0,6,,,,,,,,,8,,,45,92
3456,note_on,2,0,1,,,,,,,,,11,,,73,127
3456,note_on,2,0,2,,,,,,,,,0,,,73,127
3456,note_on,2,0,5,,,,,,,,,6,,,57,92
3456,note_on,32,0,4,,,,,,,,,4,,,64,92
3502,note_on,46,0,3,,,,,,,,,3,,,73,0
3502,note_on,46,0,1,,,,,,,,,11,,,73,0
3502,note_on,46,0,2,,,,,,,,,0,,,73,0
3504,note_on,2,0,3,,,,,,,,,3,,,69,127
3504,note_on,2,0,2,,,,,,,,,0,,,69,127
3504,note_on,2,0,1,,,,,,,,,11,,,69,127
3550,note_on,46,0,1,,,,,,,,,11,,,69,0
3550,note_on,46,0,3,,,,,,,,,3,,,69,0
3550,note_on,94,0,5,,,,,,,,,6,,,57,0
3550,note_on,94,0,6,,,,,,,,,8,,,45,0
3550,note_on,46,0,2,,,,,,,,,0,,,69,0
3552,note_on,2,0,1,,,,,,,,,11,,,64,127
3552,note_on,2,0,3,,,,,,,,,3,,,64,127
3552,note_on,2,0,2,,,,,,,,,0,,,64,127
3552,note_on,2,0,6,,,,,,,,,8,,,45,92
3552,note_on,2,0,5,,,,,,,,,6,,,57,92
3598,note_on,46,0,2,,,,,,,,,0,,,64,0
3598,note_on,46,0,3,,,,,,,,,3,,,64,0
3598,note_on,46,0,1,,,,,,,,,11,,,64,0
3600,note_on,2,0,1,,,,,,,,,11,,,73,127
3600,note_on,2,0,2,,,,,,,,,0,,,73,127
3600,note_on,2,0,3,,,,,,,,,3,,,73,127
3616,note_on,160,0,4,,,,,,,,,4,,,64,0
3646,note_on,46,0,1,,,,,,,,,11,,,73,0
3646,note_on,46,0,3,,,,,,,,,3,,,73,0
3646,note_on,46,0,2,,,,,,,,,0,,,73,0
3646,note_on,94,0,6,,,,,,,,,8,,,45,0
3646,note_on,94,0,5,,,,,,,,,6,,,57,0
3648,note_on,2,0,6,,,,,,,,,8,,,44,92
3648,note_on,2,0,2,,,,,,,,,0,,,74,127
3648,note_on,2,0,1,,,,,,,,,11,,,74,127
3648,note_on,2,0,5,,,,,,,,,6,,,56,92
3648,note_on,32,0,4,,,,,,,,,4,,,64,92
3648,note_on,2,0,3,,,,,,,,,3,,,74,127
3694,note_on,46,0,1,,,,,,,,,11,,,74,0
3694,note_on,46,0,2,,,,,,,,,0,,,74,0
3694,note_on,46,0,3,,,,,,,,,3,,,74,0
3696,note_on,2,0,3,,,,,,,,,3,,,71,127
3696,note_on,2,0,1,,,,,,,,,11,,,71,127
3696,note_on,2,0,2,,,,,,,,,0,,,71,127
3742,note_on,94,0,5,,,,,,,,,6,,,56,0
3742,note_on,46,0,3,,,,,,,,,3,,,71,0
3742,note_on,46,0,1,,,,,,,,,11,,,71,0
3742,note_on,46,0,2,,,,,,,,,0,,,71,0
3742,note_on,94,0,6,,,,,,,,,8,,,44,0
3744,note_on,2,0,6,,,,,,,,,8,,,44,92
3744,note_on,2,0,3,,,,,,,,,3,,,64,127
3744,note_on,2,0,2,,,,,,,,,0,,,64,127
3744,note_on,2,0,5,,,,,,,,,6,,,56,92
3744,note_on,2,0,1,,,,,,,,,11,,,64,127
3790,note_on,46,0,3,,,,,,,,,3,,,64,0
3790,note_on,46,0,2,,,,,,,,,0,,,64,0
3790,note_on,46,0,1,,,,,,,,,11,,,64,0
3792,note_on,2,0,3,,,,,,,,,3,,,74,127
3792,note_on,2,0,1,,,,,,,,,11,,,74,127
3792,note_on,2,0,2,,,,,,,,,0,,,74,127
3808,note_on,160,0,4,,,,,,,,,4,,,64,0
3838,note_on,46,0,3,,,,,,,,,3,,,74,0
3838,note_on,94,0,6,,,,,,,,,8,,,44,0
3838,note_on,46,0,1,,,,,,,,,11,,,74,0
3838,note_on,46,0,2,,,,,,,,,0,,,74,0
3838,note_on,94,0,5,,,,,,,,,6,,,56,0
3840,note_on,2,0,1,,,,,,,,,11,,,73,127
3840,note_on,2,0,3,,,,,,,,,3,,,73,127
3840,note_on,2,0,2,,,,,,,,,0,,,73,127
3840,note_on,2,0,6,,,,,,,,,8,,,45,92
3840,note_on,2,0,5,,,,,,,,,6,,,57,92
3840,note_on,32,0,4,,,,,,,,,4,,,64,92
3886,note_on,46,0,1,,,,,,,,,11,,,73,0
3886,note_on,46,0,3,,,,,,,,,3,,,73,0
3886,note_on,46,0,2,,,,,,,,,0,,,73,0
3888,note_on,2,0,3,,,,,,,,,3,,,69,127
3888,note_on,2,0,2,,,,,,,,,0,,,69,127
3888,note_on,2,0,1,,,,,,,,,11,,,69,127
3934,note_on,94,0,5,,,,,,,,,6,,,57,0
3934,note_on,46,0,3,,,,,,,,,3,,,69,0
3934,note_on,46,0,1,,,,,,,,,11,,,69,0
3934,note_on,94,0,6,,,,,,,,,8,,,45,0
3934,note_on,46,0,2,,,,,,,,,0,,,69,0
3936,note_on,2,0,3,,,,,,,,,3,,,64,127
3936,note_on,2,0,5,,,,,,,,,6,,,57,92
3936,note_on,2,0,6,,,,,,,,,8,,,45,92
3936,note_on,2,0,1,,,,,,,,,11,,,64,127
3936,note_on,2,0,2,,,,,,,,,0,,,64,127
3982,note_on,46,0,3,,,,,,,,,3,,,64,0
3982,note_on,46,0,1,,,,,,,,,11,,,64,0
3982,note_on,46,0,2,,,,,,,,,0,,,64,0
3984,note_on,2,0,2,,,,,,,,,0,,,73,127
3984,note_on,2,0,3,,,,,,,,,3,,,73,127
3984,note_on,2,0,1,,,,,,,,,11,,,73,127
4000,note_on,160,0,4,,,,,,,,,4,,,64,0
4030,note_on,46,0,1,,,,,,,,,11,,,73,0
4030,note_on,46,0,2,,,,,,,,,0,,,73,0
4030,note_on,46,0,3,,,,,,,,,3,,,73,0
4030,note_on,94,0,5,,,,,,,,,6,,,57,0
4030,note_on,94,0,6,,,,,,,,,8,,,45,0
4032,note_on,2,0,2,,,,,,,,,0,,,74,127
4032,note_on,32,0,4,,,,,,,,,4,,,64,92
4032,note_on,2,0,5,,,,,,,,,6,,,56,92
4032,note_on,2,0,3,,,,,,,,,3,,,74,127
4032,note_on,2,0,1,,,,,,,,,11,,,74,127
4032,note_on,2,0,6,,,,,,,,,8,,,44,92
4078,note_on,46,0,2,,,,,,,,,0,,,74,0
4078,note_on,46,0,1,,,,,,,,,11,,,74,0
4078,note_on,46,0,3,,,,,,,,,3,,,74,0
4080,note_on,2,0,1,,,,,,,,,11,,,71,127
4080,note_on,2,0,2,,,,,,,,,0,,,71,127
4080,note_on,2,0,3,,,,,,,,,3,,,71,127
4126,note_on,94,0,5,,,,,,,,,6,,,56,0
4126,note_on,46,0,1,,,,,,,,,11,,,71,0
4126,note_on,46,0,2,,,,,,,,,0,,,71,0
4126,note_on,94,0,6,,,,,,,,,8,,,44,0
4126,note_on,46,0,3,,,,,,,,,3,,,71,0
4128,note_on,2,0,2,,,,,,,,,0,,,64,127
4128,note_on,2,0,5,,,,,,,,,6,,,56,92
4128,note_on,2,0,1,,,,,,,,,11,,,64,127
4128,note_on,2,0,6,,,,,,,,,8,,,44,92
4128,note_on,2,0,3,,,,,,,,,3,,,64,127
4174,note_on,46,0,3,,,,,,,,,3,,,64,0
4174,note_on,46,0,1,,,,,,,,,11,,,64,0
4174,note_on,46,0,2,,,,,,,,,0,,,64,0
4176,note_on,2,0,2,,,,,,,,,0,,,74,127
4176,note_on,2,0,1,,,,,,,,,11,,,74,127
4176,note_on,2,0,3,,,,,,,,,3,,,74,127
4192,note_on,160,0,4,,,,,,,,,4,,,64,0
4222,note_on,46,0,1,,,,,,,,,11,,,74,0
4222,note_on,94,0,6,,,,,,,,,8,,,44,0
4222,note_on,94,0,5,,,,,,,,,6,,,56,0
4222,note_on,46,0,2,,,,,,,,,0,,,74,0
4222,note_on,46,0,3,,,,,,,,,3,,,74,0
4224,note_on,2,0,6,,,,,,,,,8,,,45,92
4224,note_on,2,0,3,,,,,,,,,3,,,73,127
4224,note_on,32,0,4,,,,,,,,,4,,,64,92
4224,note_on,2,0,1,,,,,,,,,11,,,73,127
4224,note_on,2,0,5,,,,,,,,,6,,,57,92
4224,note_on,2,0,2,,,,,,,,,0,,,73,127
4318,note_on,94,0,5,,,,,,,,,6,,,57,0
4318,note_on,94,0,2,,,,,,,,,0,,,73,0
4318,note_on,94,0,6,,,,,,,,,8,,,45,0
4318,note_on,94,0,3,,,,,,,,,3,,,73,0
4318,note_on,94,0,4,,,,,,,,,4,,,64,0
4318,note_on,94,0,1,,,,,,,,,11,,,73,0
4320,note_on,2,0,2,,,,,,,,,0,,,69,127
4320,note_on,2,0,4,,,,,,,,,4,,,61,92
4320,note_on,2,0,3,,,,,,,,,3,,,69,127
4320,note_on,2,0,1,,,,,,,,,11,,,69,127
4320,note_on,2,0,6,,,,,,,,,8,,,45,92
4320,note_on,2,0,5,,,,,,,,,6,,,57,92
4414,note_on,94,0,5,,,,,,,,,6,,,57,0
4414,note_on,94,0,6,,,,,,,,,8,,,45,0
4414,note_on,94,0,4,,,,,,,,,4,,,61,0
4414,note_on,94,0,1,,,,,,,,,11,,,69,0
4414,note_on,94,0,2,,,,,,,,,0,,,69,0
4414,note_on,94,0,3,,,,,,,,,3,,,69,0
4608,note_on,194,0,5,,,,,,,,,6,,,45,92
4608,note_on,194,0,4,,,,,,,,,4,,,61,92
4608,note_on,194,0,1,,,,,,,,,11,,,81,127
4608,note_on,194,0,3,,,,,,,,,3,,,81,127
4608,note_on,194,0,6,,,,,,,,,8,,,33,92
4608,note_on,194,0,2,,,,,,,,,0,,,81,127
4702,note_on,94,0,2,,,,,,,,,0,,,81,0
4702,note_on,94,0,3,,,,,,,,,3,,,81,0
4702,note_on,94,0,1,,,,,,,,,11,,,81,0
4704,note_on,2,0,2,,,,,,,,,0,,,80,127
4704,note_on,2,0,3,,,,,,,,,3,,,80,127
4704,note_on,2,0,1,,,,,,,,,11,,,80,127
4750,note_on,46,0,2,,,,,,,,,0,,,80,0
4750,note_on,46,0,3,,,,,,,,,3,,,80,0
4750,note_on,46,0,1,,,,,,,,,11,,,80,0
4752,note_on,2,0,1,,,,,,,,,11,,,78,127
4752,note_on,2,0,2,,,,,,,,,0,,,78,127
4752,note_on,2,0,3,,,,,,,,,3,,,78,127
4768,note_on,160,0,6,,,,,,,,,8,,,33,0
4768,note_on,160,0,5,,,,,,,,,6,,,45,0
4768,note_on,160,0,4,,,,,,,,,4,,,61,0
4798,note_on,46,0,1,,,,,,,,,11,,,78,0
4798,note_on,46,0,2,,,,,,,,,0,,,78,0
4798,note_on,46,0,3,,,,,,,,,3,,,78,0
4800,note_on,2,0,1,,,,,,,,,11,,,76,127
4800,note_on,2,0,3,,,,,,,,,3,,,76,127
4800,note_on,2,0,2,,,,,,,,,0,,,76,127
4846,note_on,46,0,2,,,,,,,,,0,,,76,0
4846,note_on,46,0,3,,,,,,,,,3,,,76,0
4846,note_on,46,0,1,,,,,,,,,11,,,76,0
4848,note_on,2,0,2,,,,,,,,,0,,,74,127
4848,note_on,2,0,1,,,,,,,,,11,,,74,127
4848,note_on,2,0,3,,,,,,,,,3,,,74,127
4894,note_on,46,0,2,,,,,,,,,0,,,74,0
4894,note_on,46,0,1,,,,,,,,,11,,,74,0
4894,note_on,46,0,3,,,,,,,,,3,,,74,0
4896,note_on,2,0,2,,,,,,,,,0,,,73,127
