tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,14,,,,,,,Dm,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,91,66,0,,,,
0,control_change,,,,,0,0,5,,,10,57,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,Dm,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,91,66,0,,,,
0,control_change,,,,,0,0,6,,,10,57,0,,,,
0,control_change,,,,,0,0,4,,,10,57,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,91,66,0,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,key_signature,,,,,0,1,3,,,,,,,Dm,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,10,57,0,,,,
0,control_change,,,,,0,0,6,,,91,66,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,Dm,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,Dm,,
0,note_on,,,,,0,0,13,,,,,5,,,55,70
0,key_signature,,,,,0,1,13,,,,,,,Dm,,
0,control_change,,,,,0,0,13,,,91,66,5,,,,
0,control_change,,,,,0,0,13,,,10,82,5,,,,
0,control_change,,,,,0,0,13,,,7,82,5,,,,
0,control_change,,,,,0,0,12,,,91,66,4,,,,
0,program_change,,,,,0,0,13,,,,,5,48,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,program_change,,,,,0,0,14,,,,,6,48,,,
0,control_change,,,,,0,0,14,,,7,77,6,,,,
0,control_change,,,,,0,0,14,,,91,91,6,,,,
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,control_change,,,,,0,0,12,,,7,95,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,57,0,,,,
0,control_change,,,,,0,0,7,,,91,66,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Dm,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,10,57,0,,,,
0,control_change,,,,,0,0,8,,,91,66,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,Dm,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,Dm,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
0,key_signature,,,,,0,1,10,,,,,,,Dm,,
0,control_change,,,,,0,0,10,,,91,66,2,,,,
0,control_change,,,,,0,0,10,,,10,50,2,,,,
0,control_change,,,,,0,0,10,,,7,100,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,key_signature,,,,,0,1,9,,,,,,,Dm,,
