tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,91,65,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Dm,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,91,65,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,Dm,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,program_change,,,,,0,0,9,,,,,1,40,,,
0,control_change,,,,,0,0,9,,,7,100,1,,,,
0,control_change,,,,,0,0,9,,,10,55,1,,,,
0,control_change,,,,,0,0,9,,,91,67,1,,,,
0,key_signature,,,,,0,1,9,,,,,,,Dm,,
0,note_on,,,,,0,0,16,,,,,7,,,52,100
0,key_signature,,,,,0,1,16,,,,,,,Dm,,
0,control_change,,,,,0,0,16,,,91,60,7,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,control_change,,,,,0,0,16,,,7,55,7,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,Dm,,
0,key_signature,,,,,0,1,3,,,,,,,Dm,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,91,65,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,Dm,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,91,65,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,Dm,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,91,65,0,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,program_change,,,,,0,0,16,,,,,7,6,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,note_on,,,,,0,0,14,,,,,6,,,40,70
0,key_signature,,,,,0,1,14,,,,,,,Dm,,
0,control_change,,,,,0,0,14,,,91,63,6,,,,
0,control_change,,,,,0,0,14,,,10,86,6,,,,
0,control_change,,,,,0,0,14,,,7,85,6,,,,
0,program_change,,,,,0,0,14,,,,,6,48,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,7,95,4,,,,
0,control_change,,,,,0,0,12,,,91,66,4,,,,
0,key_signature,,,,,0,1,12,,,,,,,Dm,,
0,note_on,,,,,0,0,12,,,,,4,,,71,70
0,note_on,,,,,0,0,13,,,,,5,,,52,70
0,key_signature,,,,,0,1,13,,,,,,,Dm,,
0,control_change,,,,,0,0,13,,,91,64,5,,,,
0,control_change,,,,,0,0,13,,,10,75,5,,,,
0,control_change,,,,,0,0,13,,,7,90,5,,,,
0,program_change,,,,,0,0,13,,,,,5,48,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,control_change,,,,,0,0,16,,,0,0,7,,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,control_change,,,,,0,0,15,,,7,55,7,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,10,,,7,100,2,,,,
0,control_change,,,,,0,0,10,,,10,53,2,,,,
0,control_change,,,,,0,0,10,,,91,65,2,,,,
0,key_signature,,,,,0,1,10,,,,,,,Dm,,
0,note_on,,,,,0,0,10,,,,,2,,,80,70
0,track_name,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,control_change,,,,,0,0,11,,,7,100,3,,,,
0,control_change,,,,,0,0,11,,,10,42,3,,,,
0,control_change,,,,,0,0,11,,,91,63,3,,,,
0,key_signature,,,,,0,1,11,,,,,,,Dm,,
0,note_on,,,,,0,0,11,,,,,3,,,74,70
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,note_on,,,,,0,0,15,,,,,7,,,68,100
0,note_on,,,,,0,0,15,,,,,7,,,59,100
0,key_signature,,,,,0,1,15,,,,,,,Dm,,
0,control_change,,,,,0,0,15,,,91,60,7,,,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
0,control_change,,,,,0,0,3,,,91,65,0,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,set_tempo,,,,,0,1,0,,1875000,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
128,note_off,,,,,0,0,15,,,,,7,,,68,100
128,note_off,,,,,128,0,15,,,,,7,,,59,100
128,note_off,,,,,128,0,11,,,,,3,,,74,100
128,note_off,,,,,128,0,12,,,,,4,,,71,100
128,note_off,,,,,128,0,10,,,,,2,,,80,100
128,note_off,,,,,128,0,16,,,,,7,,,52,100
128,note_off,,,,,128,0,14,,,,,6,,,40,100
