tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,note_on,,,,,0,0,15,,,,,7,,,63,100
0,key_signature,,,,,0,1,15,,,,,,,Bm,,
0,control_change,,,,,0,0,15,,,91,64,7,,,,
0,control_change,,,,,0,0,15,,,7,55,7,,,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,note_on,,,,,0,0,14,,,,,6,,,35,70
0,key_signature,,,,,0,1,14,,,,,,,Bm,,
0,control_change,,,,,0,0,14,,,91,65,6,,,,
0,control_change,,,,,0,0,14,,,10,90,6,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,9,,,7,100,1,,,,
0,control_change,,,,,0,0,9,,,10,51,1,,,,
0,control_change,,,,,0,0,9,,,91,69,1,,,,
0,key_signature,,,,,0,1,9,,,,,,,Bm,,
0,note_on,,,,,0,0,9,,,,,1,,,78,70
0,control_change,,,,,0,0,14,,,7,85,6,,,,
0,program_change,,,,,0,0,14,,,,,6,48,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,note_on,,,,,0,0,8,,,,,0,,,81,70
0,key_signature,,,,,0,1,8,,,,,,,Bm,,
0,control_change,,,,,0,0,8,,,91,64,0,,,,
0,control_change,,,,,0,0,8,,,10,58,0,,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,note_on,,,,,0,0,15,,,,,7,,,69,100
0,track_name,,,,,0,1,16,,,,,,,,,
0,control_change,,,,,0,0,16,,,0,0,7,,,,
0,program_change,,,,,0,0,16,,,,,7,6,,,
0,note_on,,,,,0,0,12,,,,,4,,,71,70
0,note_on,,,,,0,0,12,,,,,4,,,75,70
0,key_signature,,,,,0,1,12,,,,,,,Bm,,
0,control_change,,,,,0,0,12,,,91,65,4,,,,
0,control_change,,,,,0,0,12,,,7,95,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,note_on,,,,,0,0,11,,,,,3,,,78,70
0,key_signature,,,,,0,1,11,,,,,,,Bm,,
0,control_change,,,,,0,0,11,,,91,67,3,,,,
0,control_change,,,,,0,0,11,,,10,31,3,,,,
0,control_change,,,,,0,0,11,,,7,100,3,,,,
0,program_change,,,,,0,0,8,,,,,0,48,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,program_change,,,,,0,0,13,,,,,5,48,,,
0,control_change,,,,,0,0,13,,,7,90,5,,,,
0,control_change,,,,,0,0,13,,,10,76,5,,,,
0,control_change,,,,,0,0,13,,,91,63,5,,,,
0,key_signature,,,,,0,1,13,,,,,,,Bm,,
0,note_on,,,,,0,0,13,,,,,5,,,47,70
0,note_on,,,,,0,0,16,,,,,7,,,47,100
0,key_signature,,,,,0,1,16,,,,,,,Bm,,
0,control_change,,,,,0,0,16,,,91,64,7,,,,
0,control_change,,,,,0,0,16,,,7,55,7,,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,48,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,58,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,Bm,,
0,control_change,,,,,0,0,6,,,91,64,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,5,,,91,64,0,,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,10,58,0,,,,
0,control_change,,,,,0,0,4,,,91,64,0,,,,
0,control_change,,,,,0,0,5,,,10,58,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,Bm,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,48,,,
0,key_signature,,,,,0,1,3,,,,,,,Bm,,
0,program_change,,,,,0,0,3,,,,,0,48,,,
0,control_change,,,,,0,0,3,,,91,64,0,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,Bm,,
0,control_change,,,,,0,0,3,,,10,58,0,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,Bm,,
0,control_change,,,,,0,0,7,,,91,64,0,,,,
0,control_change,,,,,0,0,7,,,10,58,0,,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
