tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,8,,,10,59,0,,,,
0,control_change,,,,,0,0,8,,,91,62,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,F,,
0,note_on,,,,,0,0,8,,,,,0,,,77,70
0,note_on,,,,,0,0,16,,,,,7,,,46,100
0,key_signature,,,,,0,1,16,,,,,,,F,,
0,control_change,,,,,0,0,16,,,91,64,7,,,,
0,control_change,,,,,0,0,16,,,7,55,7,,,,
0,program_change,,,,,0,0,16,,,,,7,6,,,
0,control_change,,,,,0,0,16,,,0,0,7,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,9,,,7,100,1,,,,
0,control_change,,,,,0,0,9,,,10,47,1,,,,
0,control_change,,,,,0,0,9,,,91,62,1,,,,
0,key_signature,,,,,0,1,9,,,,,,,F,,
0,note_on,,,,,0,0,9,,,,,1,,,74,70
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,program_change,,,,,0,0,8,,,,,0,48,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,5,,,10,59,0,,,,
0,control_change,,,,,0,0,5,,,91,62,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,F,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,48,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,59,0,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,6,,,91,62,0,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,48,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,59,0,,,,
0,control_change,,,,,0,0,7,,,91,62,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,F,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,F,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,10,,,7,100,2,,,,
0,control_change,,,,,0,0,14,,,10,88,6,,,,
0,control_change,,,,,0,0,14,,,7,77,6,,,,
0,program_change,,,,,0,0,14,,,,,6,48,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,7,95,4,,,,
0,control_change,,,,,0,0,14,,,91,64,6,,,,
0,control_change,,,,,0,0,12,,,10,64,4,,,,
0,key_signature,,,,,0,1,12,,,,,,,F,,
0,note_on,,,,,0,0,12,,,,,4,,,65,70
0,note_on,,,,,0,0,12,,,,,4,,,58,70
0,note_on,,,,,0,0,13,,,,,5,,,46,70
0,key_signature,,,,,0,1,13,,,,,,,F,,
0,control_change,,,,,0,0,13,,,91,60,5,,,,
0,control_change,,,,,0,0,13,,,10,84,5,,,,
0,control_change,,,,,0,0,13,,,7,82,5,,,,
0,program_change,,,,,0,0,13,,,,,5,48,,,
0,control_change,,,,,0,0,12,,,91,62,4,,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,key_signature,,,,,0,1,14,,,,,,,F,,
0,note_on,,,,,0,0,11,,,,,3,,,74,20
0,control_change,,,,,0,0,10,,,10,52,2,,,,
0,control_change,,,,,0,0,10,,,91,62,2,,,,
0,key_signature,,,,,0,1,10,,,,,,,F,,
0,note_on,,,,,0,0,10,,,,,2,,,77,20
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,note_on,,,,,0,0,15,,,,,7,,,62,100
0,note_on,,,,,0,0,15,,,,,7,,,65,100
0,key_signature,,,,,0,1,15,,,,,,,F,,
0,control_change,,,,,0,0,15,,,91,64,7,,,,
0,note_on,,,,,0,0,14,,,,,6,,,34,70
0,control_change,,,,,0,0,15,,,7,55,7,,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,control_change,,,,,0,0,11,,,7,100,3,,,,
0,control_change,,,,,0,0,11,,,10,43,3,,,,
0,control_change,,,,,0,0,11,,,91,64,3,,,,
0,key_signature,,,,,0,1,11,,,,,,,F,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
0,program_change,,,,,0,0,5,,,,,0,48,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,set_tempo,,,,,0,1,0,,1000000,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,10,59,0,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,3,,,,,0,48,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,3,,,91,62,0,,,,
0,control_change,,,,,0,0,4,,,91,62,0,,,,
0,control_change,,,,,0,0,4,,,10,59,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,F,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
