tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,Em,,
0,control_change,,,,,0,0,4,,,91,107,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,3,,,,,,,Em,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,control_change,,,,,0,0,3,,,91,107,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,Em,,
0,control_change,,,,,0,0,15,,,91,105,7,,,,
0,control_change,,,,,0,0,15,,,7,45,7,,,,
0,program_change,,,,,0,0,15,,,,,7,19,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,2,,,,
0,program_change,,,,,0,0,9,,,,,2,48,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,91,107,0,,,,
0,key_signature,,,,,0,1,11,,,,,,,Em,,
0,control_change,,,,,0,0,11,,,91,107,4,,,,
0,key_signature,,,,,0,1,16,,,,,,,Em,,
