tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,15,,,7,55,7,,,,
0,program_change,,,,,0,0,15,,,,,7,6,,,
0,control_change,,,,,0,0,15,,,0,0,7,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,1,,,,
0,control_change,,,,,0,0,15,,,91,65,7,,,,
0,program_change,,,,,0,0,8,,,,,1,48,,,
0,control_change,,,,,0,0,8,,,10,54,1,,,,
0,control_change,,,,,0,0,8,,,91,65,1,,,,
0,key_signature,,,,,0,1,8,,,,,,,Bm,,
0,control_change,,,,,0,0,11,,,0,0,4,,,,
0,key_signature,,,,,0,1,14,,,,,,,Bm,,
0,control_change,,,,,0,0,14,,,91,65,7,,,,
0,control_change,,,,,0,0,8,,,7,100,1,,,,
0,control_change,,,,,0,0,14,,,7,55,7,,,,
0,key_signature,,,,,0,1,15,,,,,,,Bm,,
0,control_change,,,,,0,0,7,,,91,62,0,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,48,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,67,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Bm,,
0,control_change,,,,,0,0,6,,,91,62,0,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,48,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,67,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,Bm,,
0,program_change,,,,,0,0,14,,,,,7,6,,,
0,control_change,,,,,0,0,14,,,0,0,7,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,10,,,91,63,3,,,,
0,key_signature,,,,,0,1,10,,,,,,,Bm,,
0,key_signature,,,,,0,1,12,,,,,,,Bm,,
0,control_change,,,,,0,0,12,,,91,62,5,,,,
0,control_change,,,,,0,0,12,,,10,77,5,,,,
0,control_change,,,,,0,0,12,,,7,90,5,,,,
0,control_change,,,,,0,0,10,,,10,51,3,,,,
