tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,50,0,,,,
0,control_change,,,,,0,0,7,,,91,65,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,G,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,10,50,0,,,,
0,control_change,,,,,0,0,8,,,91,65,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,G,,
0,key_signature,,,,,0,1,14,,,,,,,G,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,G,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,10,50,0,,,,
0,control_change,,,,,0,0,5,,,91,65,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,G,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,50,0,,,,
0,control_change,,,,,0,0,6,,,91,65,0,,,,
0,control_change,,,,,0,0,14,,,91,60,5,,,,
0,control_change,,,,,0,0,14,,,7,55,5,,,,
0,program_change,,,,,0,0,14,,,,,5,6,,,
0,control_change,,,,,0,0,14,,,0,0,5,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,9,,,7,100,1,,,,
0,control_change,,,,,0,0,9,,,10,39,1,,,,
0,control_change,,,,,0,0,9,,,91,63,1,,,,
0,key_signature,,,,,0,1,9,,,,,,,G,,
0,note_on,,,,,0,0,9,,,,,1,,,79,85
0,key_signature,,,,,0,1,10,,,,,,,G,,
0,control_change,,,,,0,0,10,,,91,62,2,,,,
0,control_change,,,,,0,0,10,,,7,95,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,11,,,7,82,3,,,,
0,key_signature,,,,,0,1,4,,,,,,,G,,
0,control_change,,,,,0,0,11,,,10,80,3,,,,
0,key_signature,,,,,0,1,11,,,,,,,G,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,key_signature,,,,,0,1,13,,,,,,,G,,
0,control_change,,,,,0,0,13,,,91,60,5,,,,
0,control_change,,,,,0,0,13,,,7,55,5,,,,
0,program_change,,,,,0,0,13,,,,,5,6,,,
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,G,,
0,control_change,,,,,0,0,12,,,91,64,4,,,,
0,control_change,,,,,0,0,12,,,10,92,4,,,,
0,control_change,,,,,0,0,12,,,7,77,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,control_change,,,,,0,0,11,,,91,63,3,,,,
0,control_change,,,,,0,0,4,,,91,65,0,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,10,50,0,,,,
0,control_change,,,,,0,0,3,,,91,65,0,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,key_signature,,,,,0,1,3,,,,,,,G,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,set_tempo,,,,,0,1,0,,468750,,,,,,,
0,control_change,,,,,0,0,4,,,10,50,0,,,,
128,note_off,,,,,128,0,9,,,,,1,,,79,100
192,note_on,,,,,64,0,9,,,,,1,,,78,85
256,note_off,,,,,64,0,9,,,,,1,,,78,100
288,note_on,,,,,32,0,9,,,,,1,,,76,85
352,note_off,,,,,64,0,9,,,,,1,,,76,100
384,note_on,,,,,32,0,9,,,,,1,,,74,85
512,note_off,,,,,128,0,9,,,,,1,,,74,100
576,note_on,,,,,64,0,9,,,,,1,,,72,85
704,note_off,,,,,128,0,9,,,,,1,,,72,100
768,note_on,,,,,64,0,9,,,,,1,,,71,85
896,note_off,,,,,128,0,9,,,,,1,,,71,100
960,note_on,,,,,64,0,9,,,,,1,,,67,85
1088,note_off,,,,,128,0,9,,,,,1,,,67,100
1152,note_on,,,,,64,0,9,,,,,1,,,71,87
1280,note_off,,,,,128,0,9,,,,,1,,,71,100
1344,note_on,,,,,64,0,9,,,,,1,,,74,89
1472,note_off,,,,,128,0,9,,,,,1,,,74,100
1536,note_on,,,,,64,0,9,,,,,1,,,79,95
1536,note_on,,,,,1536,0,12,,,,,4,,,43,95
1536,note_on,,,,,1536,0,11,,,,,3,,,55,95
1536,note_on,,,,,1536,0,10,,,,,2,,,62,95
1536,note_on,,,,,0,0,13,,,,,5,,,74,95
