tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,48,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,56,0,,,,
0,control_change,,,,,0,0,6,,,91,66,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,Em,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,48,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,91,66,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Em,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,program_change,,,,,0,0,8,,,,,0,48,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,10,56,0,,,,
0,control_change,,,,,0,0,8,,,91,66,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,Em,,
0,control_change,,,,,0,0,7,,,10,56,0,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,Em,,
0,control_change,,,,,0,0,5,,,91,66,0,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,10,56,0,,,,
0,control_change,,,,,0,0,3,,,91,66,0,,,,
0,program_change,,,,,0,0,3,,,,,0,48,,,
