tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,12,,,,,,,,13,91,127,,,
0,control_change,0,0,12,,,,,,,,13,10,127,,,
0,control_change,0,0,12,,,,,,,,13,7,127,,,
0,channel_prefix,0,1,12,,,,,,,,13,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,control_change,0,0,7,,,,,,,,7,7,127,,,
0,control_change,0,0,7,,,,,,,,7,10,127,,,
0,control_change,0,0,7,,,,,,,,7,91,127,,,
0,program_change,0,0,7,,,,,,,,7,,,48,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,channel_prefix,0,1,8,,,,,,,,8,,,,,
0,control_change,0,0,8,,,,,,,,8,7,127,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,8,10,1,,,
0,program_change,0,0,8,,,,,,,,8,,,50,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,channel_prefix,0,1,2,,,,,,,,2,,,,,
0,control_change,0,0,2,,,,,,,,2,7,127,,,
0,control_change,0,0,2,,,,,,,,2,10,64,,,
0,control_change,0,0,2,,,,,,,,2,91,127,,,
0,program_change,0,0,2,,,,,,,,2,,,40,,
0,program_change,0,0,3,,,,,,,,3,,,48,,
0,control_change,0,0,3,,,,,,,,3,91,127,,,
0,control_change,0,0,3,,,,,,,,3,10,1,,,
0,control_change,0,0,3,,,,,,,,3,7,127,,,
0,channel_prefix,0,1,3,,,,,,,,3,,,,,
0,control_change,0,0,8,,,,,,,,8,91,127,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,channel_prefix,0,1,4,,,,,,,,4,,,,,
0,control_change,0,0,4,,,,,,,,4,7,127,,,
0,program_change,0,0,5,,,,,,,,5,,,48,,
0,control_change,0,0,5,,,,,,,,5,91,127,,,
0,control_change,0,0,5,,,,,,,,5,10,63,,,
0,control_change,0,0,5,,,,,,,,5,7,127,,,
0,channel_prefix,0,1,5,,,,,,,,5,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,
0,channel_prefix,0,1,13,,,,,,,,14,,,,,
0,control_change,0,0,13,,,,,,,,14,7,127,,,
0,control_change,0,0,13,,,,,,,,14,10,6,,,
0,control_change,0,0,13,,,,,,,,14,91,127,,,
0,program_change,0,0,13,,,,,,,,14,,,32,,
0,program_change,0,0,12,,,,,,,,13,,,50,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,program_change,0,0,10,,,,,,,,11,,,50,,
0,control_change,0,0,10,,,,,,,,11,91,127,,,
0,control_change,0,0,10,,,,,,,,11,10,63,,,
0,control_change,0,0,10,,,,,,,,11,7,127,,,
0,channel_prefix,0,1,10,,,,,,,,11,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,channel_prefix,0,1,6,,,,,,,,6,,,,,
0,control_change,0,0,6,,,,,,,,6,7,127,,,
0,control_change,0,0,6,,,,,,,,6,10,95,,,
0,control_change,0,0,6,,,,,,,,6,91,127,,,
0,program_change,0,0,6,,,,,,,,6,,,48,,
0,program_change,0,0,4,,,,,,,,4,,,48,,
0,control_change,0,0,4,,,,,,,,4,91,127,,,
0,control_change,0,0,4,,,,,,,,4,10,32,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,channel_prefix,0,1,7,,,,,,,,7,,,,,
0,control_change,0,0,9,,,,,,,,10,10,32,,,
0,control_change,0,0,9,,,,,,,,10,91,127,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,channel_prefix,0,1,1,,,,,,,,1,,,,,
0,control_change,0,0,1,,,,,,,,1,7,127,,,
0,control_change,0,0,1,,,,,,,,1,10,64,,,
0,control_change,0,0,9,,,,,,,,10,7,127,,,
0,control_change,0,0,1,,,,,,,,1,91,127,,,
0,program_change,0,0,11,,,,,,,,12,,,50,,
0,control_change,0,0,11,,,,,,,,12,91,127,,,
0,control_change,0,0,11,,,,,,,,12,10,95,,,
0,control_change,0,0,11,,,,,,,,12,7,127,,,
0,channel_prefix,0,1,11,,,,,,,,12,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,1,,,48,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,channel_prefix,0,1,9,,,,,,,,10,,,,,
0,program_change,0,0,9,,,,,,,,10,,,50,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,500000,,,,,,,,,,,,
0,time_signature,0,1,0,,4,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,,Ab,,,,,,,
120,note_on,120,0,11,,,,,,,,12,,,,53,45
120,note_on,120,0,12,,,,,,,,13,,,,41,45
120,note_on,120,0,6,,,,,,,,6,,,,53,45
120,note_on,120,0,13,,,,,,,,14,,,,41,30
120,set_tempo,120,1,0,810810,,,,,,,,,,,,
120,note_on,120,0,7,,,,,,,,7,,,,41,45
150,note_off,30,0,6,,,,,,,,6,,,,53,64
150,note_on,0,0,6,,,,,,,,6,,,,55,45
180,note_off,30,0,6,,,,,,,,6,,,,55,64
180,note_on,0,0,6,,,,,,,,6,,,,53,45
200,note_off,80,0,12,,,,,,,,13,,,,41,64
200,note_off,80,0,11,,,,,,,,12,,,,53,64
200,note_off,80,0,7,,,,,,,,7,,,,41,64
210,note_off,30,0,6,,,,,,,,6,,,,53,64
210,note_on,0,0,6,,,,,,,,6,,,,55,45
240,note_on,0,0,6,,,,,,,,6,,,,53,45
240,note_off,30,0,6,,,,,,,,6,,,,55,64
320,note_off,80,0,6,,,,,,,,6,,,,53,64
