tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,14,,,0,0,5,,,,
0,program_change,,,,,0,0,14,,,,,5,6,,,
0,control_change,,,,,0,0,14,,,7,55,5,,,,
0,control_change,,,,,0,0,14,,,91,60,5,,,,
0,key_signature,,,,,0,1,14,,,,,,,G,,
0,note_on,,,,,0,0,14,,,,,5,,,52,100
0,note_on,,,,,0,0,9,,,,,1,,,79,60
0,key_signature,,,,,0,1,8,,,,,,,G,,
0,control_change,,,,,0,0,8,,,91,62,0,,,,
0,control_change,,,,,0,0,8,,,10,51,0,,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,G,,
0,control_change,,,,,0,0,7,,,91,62,0,,,,
0,control_change,,,,,0,0,7,,,10,51,0,,,,
0,control_change,,,,,0,0,12,,,91,63,4,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,note_on,,,,,0,0,9,,,,,1,,,76,60
0,key_signature,,,,,0,1,9,,,,,,,G,,
0,control_change,,,,,0,0,9,,,91,67,1,,,,
0,control_change,,,,,0,0,9,,,10,34,1,,,,
0,control_change,,,,,0,0,12,,,10,97,4,,,,
0,control_change,,,,,0,0,12,,,7,77,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,10,,,7,95,2,,,,
0,control_change,,,,,0,0,10,,,91,63,2,,,,
0,key_signature,,,,,0,1,10,,,,,,,G,,
