tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,2,4,96,8,0,1,0,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,48,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,41,0,,,,
0,control_change,,,,,0,0,7,,,91,66,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,Em,,
0,key_signature,,,,,0,1,6,,,,,,,Em,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,program_change,,,,,0,0,8,,,,,0,48,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,control_change,,,,,0,0,8,,,10,41,0,,,,
0,control_change,,,,,0,0,8,,,91,66,0,,,,
0,key_signature,,,,,0,1,8,,,,,,,Em,,
0,note_on,,,,,0,0,8,,,,,0,,,83,90
0,note_on,,,,,0,0,14,,,,,5,,,52,100
0,track_name,,,,,0,1,8,,,,,,,,,
0,key_signature,,,,,0,1,14,,,,,,,Em,,
0,control_change,,,,,0,0,6,,,91,66,0,,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,program_change,,,,,0,0,4,,,,,0,48,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,10,41,0,,,,
0,control_change,,,,,0,0,4,,,91,66,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,Em,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,6,,,10,41,0,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,10,41,0,,,,
0,control_change,,,,,0,0,5,,,91,66,0,,,,
0,key_signature,,,,,0,1,5,,,,,,,Em,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,program_change,,,,,0,0,6,,,,,0,48,,,
0,program_change,,,,,0,0,5,,,,,0,48,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,14,,,91,60,5,,,,
0,program_change,,,,,0,0,14,,,,,5,6,,,
0,control_change,,,,,0,0,9,,,7,100,1,,,,
0,control_change,,,,,0,0,9,,,10,47,1,,,,
0,control_change,,,,,0,0,9,,,91,66,1,,,,
0,key_signature,,,,,0,1,9,,,,,,,Em,,
0,note_on,,,,,0,0,9,,,,,1,,,79,90
0,note_on,,,,,0,0,11,,,,,3,,,52,90
0,key_signature,,,,,0,1,11,,,,,,,Em,,
0,control_change,,,,,0,0,11,,,91,63,3,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,11,,,10,88,3,,,,
0,program_change,,,,,0,0,11,,,,,3,48,,,
0,control_change,,,,,0,0,11,,,0,0,3,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,note_on,,,,,0,0,10,,,,,2,,,71,90
0,key_signature,,,,,0,1,10,,,,,,,Em,,
0,control_change,,,,,0,0,10,,,91,66,2,,,,
0,control_change,,,,,0,0,10,,,7,95,2,,,,
0,program_change,,,,,0,0,10,,,,,2,48,,,
0,control_change,,,,,0,0,11,,,7,82,3,,,,
0,control_change,,,,,0,0,14,,,7,55,5,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,14,,,0,0,5,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,2,,,,
0,note_on,,,,,0,0,13,,,,,5,,,67,100
0,note_on,,,,,0,0,13,,,,,5,,,71,100
0,key_signature,,,,,0,1,13,,,,,,,Em,,
0,control_change,,,,,0,0,13,,,91,60,5,,,,
0,control_change,,,,,0,0,13,,,7,55,5,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,program_change,,,,,0,0,13,,,,,5,6,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,note_on,,,,,0,0,12,,,,,4,,,40,90
0,key_signature,,,,,0,1,12,,,,,,,Em,,
0,control_change,,,,,0,0,12,,,91,65,4,,,,
0,control_change,,,,,0,0,12,,,10,96,4,,,,
0,control_change,,,,,0,0,12,,,7,77,4,,,,
0,program_change,,,,,0,0,12,,,,,4,48,,,
0,control_change,,,,,0,0,12,,,0,0,4,,,,
0,control_change,,,,,0,0,13,,,0,0,5,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,program_change,,,,,0,0,3,,,,,0,48,,,
0,key_signature,,,,,0,1,3,,,,,,,Em,,
0,set_tempo,,,,,0,1,0,,500000,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,3,,,10,41,0,,,,
0,control_change,,,,,0,0,3,,,91,66,0,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
128,note_off,,,,,128,0,8,,,,,0,,,83,100
128,note_off,,,,,128,0,14,,,,,5,,,52,100
128,note_off,,,,,128,0,11,,,,,3,,,52,100
128,note_off,,,,,128,0,13,,,,,5,,,71,100
128,note_off,,,,,0,0,13,,,,,5,,,67,100
128,note_off,,,,,128,0,12,,,,,4,,,40,100
192,note_on,,,,,64,0,8,,,,,0,,,76,90
192,note_on,,,,,64,0,13,,,,,5,,,71,100
192,note_on,,,,,64,0,12,,,,,4,,,42,90
192,note_on,,,,,64,0,14,,,,,5,,,54,100
192,note_on,,,,,0,0,13,,,,,5,,,67,100
192,note_on,,,,,64,0,11,,,,,3,,,54,90
320,note_off,,,,,128,0,11,,,,,3,,,54,100
320,note_off,,,,,128,0,8,,,,,0,,,76,100
320,note_off,,,,,128,0,12,,,,,4,,,42,100
320,note_off,,,,,128,0,14,,,,,5,,,54,100
320,note_off,,,,,128,0,13,,,,,5,,,71,100
320,note_off,,,,,0,0,13,,,,,5,,,67,100
384,note_on,,,,,0,0,13,,,,,5,,,71,100
384,note_on,,,,,64,0,8,,,,,0,,,76,90
384,note_on,,,,,64,0,12,,,,,4,,,43,90
384,note_on,,,,,64,0,13,,,,,5,,,64,100
384,note_off,,,,,384,0,10,,,,,2,,,71,100
384,note_on,,,,,64,0,14,,,,,5,,,55,100
384,note_on,,,,,64,0,11,,,,,3,,,55,90
384,note_off,,,,,384,0,9,,,,,1,,,79,100
512,note_off,,,,,128,0,14,,,,,5,,,55,100
512,note_off,,,,,128,0,12,,,,,4,,,43,100
512,note_off,,,,,128,0,13,,,,,5,,,64,100
512,note_off,,,,,128,0,11,,,,,3,,,55,100
512,note_off,,,,,128,0,8,,,,,0,,,76,100
512,note_off,,,,,0,0,13,,,,,5,,,71,100
576,note_on,,,,,192,0,9,,,,,1,,,84,90
576,note_on,,,,,192,0,10,,,,,2,,,72,90
576,note_on,,,,,64,0,13,,,,,5,,,66,100
576,note_on,,,,,0,0,13,,,,,5,,,72,100
