tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,2,10,64,,
0,control_change,0,0,4,,,,,,,,,2,7,127,,
0,program_change,0,0,4,,,,,,,,6,2,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,64,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,program_change,0,0,3,,,,,,,,6,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,64,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,70,1,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,44,3,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,68,0,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,time_signature,0,1,0,,,3,4,24,8,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,set_tempo,0,1,0,1000000,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,3,7,127,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,5,,,,,,,,,3,10,64,,
0,text,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
192,note_on,192,0,1,,,,,,,,,0,,,67,110
352,note_on,160,0,1,,,,,,,,,0,,,67,0
384,note_on,32,0,1,,,,,,,,,0,,,76,110
544,note_on,160,0,1,,,,,,,,,0,,,76,0
576,note_on,32,0,1,,,,,,,,,0,,,76,110
736,note_on,160,0,1,,,,,,,,,0,,,76,0
768,note_on,768,0,2,,,,,,,,,1,,,43,110
768,note_on,768,0,5,,,,,,,,,3,,,43,110
768,note_on,0,0,3,,,,,,,,,2,,,71,110
768,note_on,32,0,1,,,,,,,,,0,,,74,110
768,note_on,768,0,3,,,,,,,,,2,,,62,110
768,note_on,768,0,4,,,,,,,,,2,,,43,110
862,note_on,94,0,3,,,,,,,,,2,,,71,0
864,note_on,2,0,3,,,,,,,,,2,,,69,110
928,note_on,160,0,2,,,,,,,,,1,,,43,0
928,note_on,64,0,3,,,,,,,,,2,,,62,0
928,note_on,160,0,4,,,,,,,,,2,,,43,0
928,note_on,160,0,5,,,,,,,,,3,,,43,0
958,note_on,30,0,3,,,,,,,,,2,,,69,0
960,note_on,32,0,4,,,,,,,,,2,,,55,110
960,note_on,32,0,5,,,,,,,,,3,,,55,110
960,note_on,0,0,3,,,,,,,,,2,,,71,110
960,note_on,2,0,3,,,,,,,,,2,,,62,110
960,note_on,32,0,2,,,,,,,,,1,,,55,110
1054,note_on,94,0,3,,,,,,,,,2,,,71,0
1056,note_on,2,0,3,,,,,,,,,2,,,72,110
1104,note_on,336,0,1,,,,,,,,,0,,,74,0
1120,note_on,160,0,5,,,,,,,,,3,,,55,0
1120,note_on,160,0,2,,,,,,,,,1,,,55,0
1120,note_on,64,0,3,,,,,,,,,2,,,62,0
1120,note_on,160,0,4,,,,,,,,,2,,,55,0
1150,note_on,30,0,3,,,,,,,,,2,,,72,0
1152,note_on,2,0,3,,,,,,,,,2,,,69,110
1152,note_on,0,0,3,,,,,,,,,2,,,74,110
1152,note_on,48,0,1,,,,,,,,,0,,,74,110
1152,note_on,32,0,4,,,,,,,,,2,,,55,110
1152,note_on,32,0,5,,,,,,,,,3,,,55,110
1152,note_on,32,0,2,,,,,,,,,1,,,55,110
