tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,8,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,59,0,,,,
0,control_change,,,,,0,0,6,,,91,64,0,,,,
0,key_signature,,,,,0,1,6,,,,,,,D,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,59,0,,,,
0,control_change,,,,,0,0,7,,,91,64,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,D,,
0,key_signature,,,,,0,1,14,,,,,,,D,,
0,control_change,,,,,0,0,14,,,91,65,6,,,,
0,control_change,,,,,0,0,14,,,7,55,6,,,,
0,program_change,,,,,0,0,14,,,,,6,6,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,control_change,,,,,0,0,14,,,0,0,6,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,D,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,key_signature,,,,,0,1,3,,,,,,,D,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,control_change,,,,,0,0,4,,,10,59,0,,,,
0,control_change,,,,,0,0,4,,,91,64,0,,,,
0,key_signature,,,,,0,1,4,,,,,,,D,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,control_change,,,,,0,0,5,,,10,59,0,,,,
0,control_change,,,,,0,0,5,,,91,64,0,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,1,,,,
0,control_change,,,,,0,0,12,,,91,69,5,,,,
0,control_change,,,,,0,0,12,,,10,88,5,,,,
0,control_change,,,,,0,0,12,,,7,85,5,,,,
0,program_change,,,,,0,0,12,,,,,5,48,,,
0,control_change,,,,,0,0,12,,,0,0,5,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,3,,,,
0,program_change,,,,,0,0,10,,,,,3,48,,,
0,control_change,,,,,0,0,10,,,7,95,3,,,,
0,control_change,,,,,0,0,10,,,91,63,3,,,,
0,key_signature,,,,,0,1,10,,,,,,,D,,
0,key_signature,,,,,0,1,11,,,,,,,D,,
0,control_change,,,,,0,0,11,,,91,66,4,,,,
0,control_change,,,,,0,0,11,,,10,78,4,,,,
0,control_change,,,,,0,0,11,,,7,90,4,,,,
0,program_change,,,,,0,0,11,,,,,4,48,,,
0,key_signature,,,,,0,1,12,,,,,,,D,,
0,note_on,,,,,0,0,9,,,,,2,,,78,70
0,key_signature,,,,,0,1,9,,,,,,,D,,
0,control_change,,,,,0,0,9,,,91,70,2,,,,
0,program_change,,,,,0,0,8,,,,,1,48,,,
0,control_change,,,,,0,0,8,,,7,100,1,,,,
0,control_change,,,,,0,0,8,,,10,41,1,,,,
0,control_change,,,,,0,0,8,,,91,66,1,,,,
0,key_signature,,,,,0,1,8,,,,,,,D,,
0,note_on,,,,,0,0,8,,,,,1,,,81,70
0,control_change,,,,,0,0,11,,,0,0,4,,,,
0,key_signature,,,,,0,1,13,,,,,,,D,,
0,control_change,,,,,0,0,3,,,91,64,0,,,,
0,control_change,,,,,0,0,13,,,91,65,6,,,,
0,program_change,,,,,0,0,13,,,,,6,6,,,
0,control_change,,,,,0,0,13,,,0,0,6,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,2,,,,
0,program_change,,,,,0,0,9,,,,,2,48,,,
0,control_change,,,,,0,0,9,,,7,100,2,,,,
0,control_change,,,,,0,0,9,,,10,51,2,,,,
0,control_change,,,,,0,0,13,,,7,55,6,,,,
0,control_change,,,,,0,0,3,,,10,59,0,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,set_tempo,,,,,0,1,0,,705882,,,,,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
128,note_off,,,,,128,0,8,,,,,1,,,81,100
128,note_off,,,,,128,0,9,,,,,2,,,78,100
192,note_on,,,,,64,0,8,,,,,1,,,78,70
192,note_on,,,,,64,0,9,,,,,2,,,74,70
256,note_off,,,,,64,0,8,,,,,1,,,78,100
256,note_off,,,,,64,0,9,,,,,2,,,74,100
288,note_on,,,,,32,0,9,,,,,2,,,76,70
288,note_on,,,,,32,0,8,,,,,1,,,79,70
352,note_off,,,,,64,0,8,,,,,1,,,79,100
352,note_off,,,,,64,0,9,,,,,2,,,76,100
384,note_on,,,,,32,0,8,,,,,1,,,81,70
384,note_on,,,,,32,0,9,,,,,2,,,78,70
512,note_off,,,,,128,0,8,,,,,1,,,81,100
512,note_off,,,,,128,0,9,,,,,2,,,78,100
576,note_on,,,,,64,0,9,,,,,2,,,78,70
576,note_on,,,,,64,0,8,,,,,1,,,81,70
704,note_off,,,,,128,0,9,,,,,2,,,78,100
704,note_off,,,,,128,0,8,,,,,1,,,81,100
768,note_on,,,,,64,0,9,,,,,2,,,74,70
768,note_on,,,,,64,0,8,,,,,1,,,78,70
832,note_off,,,,,64,0,9,,,,,2,,,74,100
832,note_off,,,,,64,0,8,,,,,1,,,78,100
864,note_on,,,,,32,0,9,,,,,2,,,76,70
864,note_on,,,,,32,0,8,,,,,1,,,79,70
928,note_off,,,,,64,0,9,,,,,2,,,76,100
928,note_off,,,,,64,0,8,,,,,1,,,79,100
960,note_on,,,,,32,0,9,,,,,2,,,78,70
960,note_on,,,,,32,0,8,,,,,1,,,81,70
