tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,program_change,0,0,1,,,,,,,,48,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
768,note_on,768,0,4,,,,,,,,,3,,,50,108
768,time_signature,0,1,0,,,2,2,24,8,,,,,,,
768,note_on,768,0,8,,,,,,,,,7,,,50,92
768,set_tempo,768,1,0,288461,,,,,,,,,,,,
1488,note_on,720,0,8,,,,,,,,,7,,,50,0
1488,note_on,720,0,4,,,,,,,,,3,,,50,0
1536,note_on,48,0,8,,,,,,,,,7,,,54,92
1536,note_on,48,0,4,,,,,,,,,3,,,54,108
1872,note_on,336,0,8,,,,,,,,,7,,,54,0
1872,note_on,336,0,4,,,,,,,,,3,,,54,0
1920,note_on,48,0,4,,,,,,,,,3,,,52,108
1920,note_on,48,0,8,,,,,,,,,7,,,52,92
2256,note_on,336,0,8,,,,,,,,,7,,,52,0
2256,note_on,336,0,4,,,,,,,,,3,,,52,0
2304,note_on,48,0,4,,,,,,,,,3,,,50,108
2304,note_on,48,0,8,,,,,,,,,7,,,50,92
2832,note_on,528,0,8,,,,,,,,,7,,,50,0
2832,note_on,528,0,4,,,,,,,,,3,,,50,0
2880,note_on,48,0,8,,,,,,,,,7,,,50,92
2880,note_on,48,0,4,,,,,,,,,3,,,50,108
3040,note_on,160,0,8,,,,,,,,,7,,,50,0
3040,note_on,160,0,4,,,,,,,,,3,,,50,0
3072,note_on,32,0,4,,,,,,,,,3,,,49,108
3072,note_on,32,0,8,,,,,,,,,7,,,49,92
3264,note_on,3264,0,1,,,,,,,,,0,,,69,108
3264,note_on,3264,0,7,,,,,,,,,6,,,69,92
3424,note_on,160,0,7,,,,,,,,,6,,,69,0
3424,note_on,160,0,1,,,,,,,,,0,,,69,0
3456,note_on,0,0,7,,,,,,,,,6,,,69,92
3456,note_on,32,0,7,,,,,,,,,6,,,64,92
3456,note_on,32,0,1,,,,,,,,,0,,,69,108
3616,note_on,160,0,1,,,,,,,,,0,,,69,0
3616,note_on,160,0,7,,,,,,,,,6,,,69,0
3648,note_on,32,0,1,,,,,,,,,0,,,69,108
3792,note_on,720,0,4,,,,,,,,,3,,,49,0
3792,note_on,720,0,8,,,,,,,,,7,,,49,0
3808,note_on,160,0,1,,,,,,,,,0,,,69,0
3808,note_on,192,0,7,,,,,,,,,6,,,64,0
3840,note_on,48,0,8,,,,,,,,,7,,,50,92
3840,note_on,48,0,4,,,,,,,,,3,,,50,108
3840,note_on,0,0,7,,,,,,,,,6,,,69,92
3840,note_on,32,0,1,,,,,,,,,0,,,66,108
3840,note_on,32,0,7,,,,,,,,,6,,,66,92
4096,note_on,256,0,1,,,,,,,,,0,,,66,0
4128,note_on,32,0,1,,,,,,,,,0,,,64,108
4176,note_on,336,0,7,,,,,,,,,6,,,69,0
4222,note_on,94,0,1,,,,,,,,,0,,,64,0
4224,note_on,48,0,7,,,,,,,,,6,,,74,92
4224,note_on,2,0,1,,,,,,,,,0,,,62,108
4384,note_on,160,0,1,,,,,,,,,0,,,62,0
4416,note_on,32,0,1,,,,,,,,,0,,,66,108
4560,note_on,336,0,7,,,,,,,,,6,,,66,0
4560,note_on,720,0,4,,,,,,,,,3,,,50,0
4560,note_on,720,0,8,,,,,,,,,7,,,50,0
4576,note_on,160,0,1,,,,,,,,,0,,,66,0
4608,note_on,48,0,4,,,,,,,,,3,,,47,108
4608,note_on,32,0,1,,,,,,,,,0,,,67,108
4608,note_on,48,0,8,,,,,,,,,7,,,47,92
4608,note_on,48,0,7,,,,,,,,,6,,,67,92
4768,note_on,160,0,1,,,,,,,,,0,,,67,0
4800,note_on,32,0,1,,,,,,,,,0,,,67,108
4894,note_on,94,0,1,,,,,,,,,0,,,67,0
4896,note_on,2,0,1,,,,,,,,,0,,,67,108
4944,note_on,336,0,8,,,,,,,,,7,,,47,0
4944,note_on,0,0,7,,,,,,,,,6,,,74,0
4944,note_on,336,0,7,,,,,,,,,6,,,67,0
4944,note_on,336,0,4,,,,,,,,,3,,,47,0
4990,note_on,94,0,1,,,,,,,,,0,,,67,0
4992,note_on,0,0,7,,,,,,,,,6,,,67,92
4992,note_on,0,0,7,,,,,,,,,6,,,71,92
4992,note_on,2,0,1,,,,,,,,,0,,,67,108
4992,note_on,48,0,7,,,,,,,,,6,,,62,92
4992,note_on,48,0,8,,,,,,,,,7,,,47,92
4992,note_on,48,0,4,,,,,,,,,3,,,47,108
5152,note_on,160,0,8,,,,,,,,,7,,,47,0
5152,note_on,160,0,7,,,,,,,,,6,,,71,0
5152,note_on,160,0,1,,,,,,,,,0,,,67,0
5152,note_on,160,0,4,,,,,,,,,3,,,47,0
5184,note_on,32,0,7,,,,,,,,,6,,,69,92
5184,note_on,32,0,8,,,,,,,,,7,,,47,92
5184,note_on,32,0,1,,,,,,,,,0,,,67,108
5184,note_on,32,0,4,,,,,,,,,3,,,47,108
5328,note_on,0,0,7,,,,,,,,,6,,,67,0
5328,note_on,144,0,7,,,,,,,,,6,,,62,0
5344,note_on,160,0,4,,,,,,,,,3,,,47,0
5344,note_on,160,0,1,,,,,,,,,0,,,67,0
5344,note_on,160,0,8,,,,,,,,,7,,,47,0
5344,note_on,16,0,7,,,,,,,,,6,,,69,0
5376,note_on,32,0,1,,,,,,,,,0,,,64,108
5376,note_on,0,0,7,,,,,,,,,6,,,68,92
5376,note_on,32,0,8,,,,,,,,,7,,,52,92
5376,note_on,32,0,7,,,,,,,,,6,,,64,92
5376,note_on,32,0,4,,,,,,,,,3,,,52,108
5712,note_on,336,0,8,,,,,,,,,7,,,52,0
5712,note_on,336,0,4,,,,,,,,,3,,,52,0
5712,note_on,336,0,7,,,,,,,,,6,,,68,0
5712,note_on,336,0,1,,,,,,,,,0,,,64,0
5760,note_on,48,0,1,,,,,,,,,0,,,64,108
5760,note_on,48,0,4,,,,,,,,,3,,,52,108
5760,note_on,48,0,8,,,,,,,,,7,,,52,92
5760,note_on,0,0,7,,,,,,,,,6,,,71,92
5760,note_on,48,0,7,,,,,,,,,6,,,68,92
5920,note_on,160,0,1,,,,,,,,,0,,,64,0
5952,note_on,32,0,1,,,,,,,,,0,,,64,108
6096,note_on,0,0,7,,,,,,,,,6,,,71,0
6096,note_on,0,0,7,,,,,,,,,6,,,68,0
6096,note_on,336,0,4,,,,,,,,,3,,,52,0
6096,note_on,336,0,8,,,,,,,,,7,,,52,0
6096,note_on,336,0,7,,,,,,,,,6,,,64,0
6112,note_on,160,0,1,,,,,,,,,0,,,64,0
6144,note_on,48,0,8,,,,,,,,,7,,,49,92
6144,note_on,32,0,1,,,,,,,,,0,,,69,108
6144,note_on,0,0,7,,,,,,,,,6,,,69,92
6144,note_on,48,0,4,,,,,,,,,3,,,49,108
6144,note_on,48,0,7,,,,,,,,,6,,,64,92
6304,note_on,160,0,1,,,,,,,,,0,,,69,0
6336,note_on,32,0,1,,,,,,,,,0,,,69,108
6430,note_on,94,0,1,,,,,,,,,0,,,69,0
6432,note_on,2,0,1,,,,,,,,,0,,,69,108
6480,note_on,336,0,8,,,,,,,,,7,,,49,0
6480,note_on,336,0,7,,,,,,,,,6,,,64,0
6480,note_on,336,0,4,,,,,,,,,3,,,49,0
6526,note_on,94,0,1,,,,,,,,,0,,,69,0
6528,note_on,48,0,8,,,,,,,,,7,,,49,92
6528,note_on,48,0,4,,,,,,,,,3,,,49,108
6528,note_on,48,0,7,,,,,,,,,6,,,76,92
6528,note_on,2,0,1,,,,,,,,,0,,,69,108
6688,note_on,160,0,1,,,,,,,,,0,,,69,0
6720,note_on,32,0,1,,,,,,,,,0,,,69,108
6864,note_on,336,0,8,,,,,,,,,7,,,49,0
6864,note_on,336,0,7,,,,,,,,,6,,,69,0
6864,note_on,0,0,7,,,,,,,,,6,,,76,0
6864,note_on,336,0,4,,,,,,,,,3,,,49,0
6880,note_on,160,0,1,,,,,,,,,0,,,69,0
6912,note_on,48,0,4,,,,,,,,,3,,,50,108
6912,note_on,48,0,8,,,,,,,,,7,,,50,92
6912,note_on,48,0,7,,,,,,,,,6,,,69,92
6912,note_on,0,0,7,,,,,,,,,6,,,78,92
6912,note_on,32,0,1,,,,,,,,,0,,,66,108
7072,note_on,160,0,4,,,,,,,,,3,,,50,0
7072,note_on,160,0,7,,,,,,,,,6,,,69,0
7072,note_on,160,0,8,,,,,,,,,7,,,50,0
7104,note_on,192,0,1,,,,,,,,,0,,,66,0
7104,note_on,0,0,1,,,,,,,,,0,,,68,108
7104,note_on,32,0,4,,,,,,,,,3,,,50,108
7104,note_on,32,0,8,,,,,,,,,7,,,50,92
7104,note_on,32,0,7,,,,,,,,,6,,,68,92
7248,note_on,144,0,7,,,,,,,,,6,,,78,0
7264,note_on,160,0,1,,,,,,,,,0,,,68,0
7264,note_on,160,0,8,,,,,,,,,7,,,50,0
7264,note_on,16,0,7,,,,,,,,,6,,,68,0
7264,note_on,160,0,4,,,,,,,,,3,,,50,0
7296,note_on,32,0,4,,,,,,,,,3,,,49,108
7296,note_on,32,0,7,,,,,,,,,6,,,69,92
7296,note_on,0,0,7,,,,,,,,,6,,,76,92
7296,note_on,32,0,1,,,,,,,,,0,,,69,108
7296,note_on,32,0,8,,,,,,,,,7,,,49,92
7456,note_on,0,0,7,,,,,,,,,6,,,76,0
7456,note_on,160,0,8,,,,,,,,,7,,,49,0
7456,note_on,160,0,4,,,,,,,,,3,,,49,0
7456,note_on,160,0,7,,,,,,,,,6,,,69,0
7488,note_on,32,0,7,,,,,,,,,6,,,69,92
7488,note_on,32,0,4,,,,,,,,,3,,,49,108
7488,note_on,32,0,8,,,,,,,,,7,,,49,92
7648,note_on,160,0,4,,,,,,,,,3,,,49,0
7648,note_on,160,0,8,,,,,,,,,7,,,49,0
7680,note_on,32,0,4,,,,,,,,,3,,,47,108
7680,note_on,32,0,8,,,,,,,,,7,,,47,92
7680,note_on,192,0,7,,,,,,,,,6,,,74,92
7840,note_on,160,0,7,,,,,,,,,6,,,74,0
7872,note_on,32,0,7,,,,,,,,,6,,,73,92
8016,note_on,144,0,7,,,,,,,,,6,,,69,0
8016,note_on,720,0,1,,,,,,,,,0,,,69,0
8032,note_on,16,0,7,,,,,,,,,6,,,73,0
8064,note_on,48,0,1,,,,,,,,,0,,,68,108
8064,note_on,32,0,7,,,,,,,,,6,,,68,92
8064,note_on,0,0,7,,,,,,,,,6,,,74,92
8400,note_on,720,0,4,,,,,,,,,3,,,47,0
8400,note_on,720,0,8,,,,,,,,,7,,,47,0
8400,note_on,336,0,7,,,,,,,,,6,,,68,0
8400,note_on,0,0,7,,,,,,,,,6,,,74,0
8400,note_on,336,0,1,,,,,,,,,0,,,68,0
8448,note_on,0,0,7,,,,,,,,,6,,,73,92
8448,note_on,48,0,8,,,,,,,,,7,,,45,92
8448,note_on,8448,0,2,,,,,,,,,1,,,69,108
8448,note_on,48,0,1,,,,,,,,,0,,,69,108
8448,note_on,48,0,4,,,,,,,,,3,,,45,108
8448,note_on,48,0,7,,,,,,,,,6,,,69,92
8784,note_on,336,0,7,,,,,,,,,6,,,69,0
8784,note_on,0,0,7,,,,,,,,,6,,,73,0
8832,note_on,8832,0,6,,,,,,,,,5,,,69,110
9168,note_on,336,0,6,,,,,,,,,5,,,69,0
9168,note_on,720,0,4,,,,,,,,,3,,,45,0
9168,note_on,720,0,8,,,,,,,,,7,,,45,0
9168,note_on,720,0,1,,,,,,,,,0,,,69,0
9168,note_on,720,0,2,,,,,,,,,1,,,69,0
9216,note_on,48,0,6,,,,,,,,,5,,,71,110
9216,note_on,48,0,2,,,,,,,,,1,,,71,108
9552,note_on,336,0,6,,,,,,,,,5,,,71,0
9552,note_on,336,0,2,,,,,,,,,1,,,71,0
9600,note_on,48,0,6,,,,,,,,,5,,,69,110
9600,note_on,48,0,2,,,,,,,,,1,,,69,108
9792,note_on,624,0,1,,,,,,,,,0,,,69,108
9792,note_on,1008,0,7,,,,,,,,,6,,,69,92
9936,note_on,336,0,2,,,,,,,,,1,,,69,0
9936,note_on,336,0,6,,,,,,,,,5,,,69,0
9952,note_on,160,0,7,,,,,,,,,6,,,69,0
9952,note_on,160,0,1,,,,,,,,,0,,,69,0
9984,note_on,48,0,2,,,,,,,,,1,,,67,108
9984,note_on,48,0,6,,,,,,,,,5,,,67,110
9984,note_on,32,0,1,,,,,,,,,0,,,71,108
9984,note_on,32,0,7,,,,,,,,,6,,,71,92
10144,note_on,160,0,1,,,,,,,,,0,,,71,0
10144,note_on,160,0,7,,,,,,,,,6,,,71,0
10176,note_on,32,0,7,,,,,,,,,6,,,69,92
10176,note_on,32,0,1,,,,,,,,,0,,,69,108
10336,note_on,160,0,1,,,,,,,,,0,,,69,0
10336,note_on,160,0,7,,,,,,,,,6,,,69,0
10368,note_on,32,0,7,,,,,,,,,6,,,71,92
10368,note_on,32,0,1,,,,,,,,,0,,,71,108
10512,note_on,528,0,6,,,,,,,,,5,,,67,0
10512,note_on,528,0,2,,,,,,,,,1,,,67,0
10528,note_on,160,0,7,,,,,,,,,6,,,71,0
10528,note_on,160,0,1,,,,,,,,,0,,,71,0
10560,note_on,32,0,1,,,,,,,,,0,,,73,108
10560,note_on,48,0,6,,,,,,,,,5,,,67,110
10560,note_on,48,0,2,,,,,,,,,1,,,67,108
10560,note_on,32,0,7,,,,,,,,,6,,,73,92
10720,note_on,160,0,1,,,,,,,,,0,,,73,0
10720,note_on,160,0,6,,,,,,,,,5,,,67,0
10720,note_on,160,0,7,,,,,,,,,6,,,73,0
10720,note_on,160,0,2,,,,,,,,,1,,,67,0
10752,note_on,32,0,6,,,,,,,,,5,,,66,110
10752,note_on,32,0,7,,,,,,,,,6,,,74,92
10752,note_on,32,0,2,,,,,,,,,1,,,66,108
10752,note_on,32,0,1,,,,,,,,,0,,,74,108
10912,note_on,160,0,1,,,,,,,,,0,,,74,0
10944,note_on,32,0,1,,,,,,,,,0,,,69,108
10944,note_on,1776,0,8,,,,,,,,,7,,,62,92
10944,note_on,10944,0,3,,,,,,,,,2,,,62,108
11088,note_on,336,0,7,,,,,,,,,6,,,74,0
11104,note_on,160,0,8,,,,,,,,,7,,,62,0
11104,note_on,160,0,1,,,,,,,,,0,,,69,0
11104,note_on,160,0,3,,,,,,,,,2,,,62,0
11136,note_on,48,0,7,,,,,,,,,6,,,69,92
11136,note_on,32,0,8,,,,,,,,,7,,,62,92
11136,note_on,32,0,1,,,,,,,,,0,,,74,108
11136,note_on,32,0,3,,,,,,,,,2,,,62,108
11296,note_on,160,0,3,,,,,,,,,2,,,62,0
11296,note_on,160,0,1,,,,,,,,,0,,,74,0
11296,note_on,160,0,8,,,,,,,,,7,,,62,0
11328,note_on,32,0,3,,,,,,,,,2,,,62,108
11328,note_on,32,0,8,,,,,,,,,7,,,62,92
11328,note_on,32,0,1,,,,,,,,,0,,,78,108
11472,note_on,336,0,7,,,,,,,,,6,,,69,0
11472,note_on,720,0,6,,,,,,,,,5,,,66,0
11472,note_on,720,0,2,,,,,,,,,1,,,66,0
11488,note_on,160,0,8,,,,,,,,,7,,,62,0
11488,note_on,160,0,1,,,,,,,,,0,,,78,0
11488,note_on,160,0,3,,,,,,,,,2,,,62,0
11520,note_on,32,0,8,,,,,,,,,7,,,61,92
11520,note_on,32,0,3,,,,,,,,,2,,,61,108
11520,note_on,48,0,7,,,,,,,,,6,,,76,92
11520,note_on,48,0,2,,,,,,,,,1,,,69,108
11520,note_on,32,0,1,,,,,,,,,0,,,76,108
11520,note_on,48,0,6,,,,,,,,,5,,,69,110
11776,note_on,256,0,8,,,,,,,,,7,,,61,0
11776,note_on,256,0,7,,,,,,,,,6,,,76,0
11776,note_on,256,0,3,,,,,,,,,2,,,61,0
11808,note_on,32,0,8,,,,,,,,,7,,,59,92
11808,note_on,32,0,7,,,,,,,,,6,,,74,92
11808,note_on,32,0,3,,,,,,,,,2,,,59,108
11902,note_on,94,0,3,,,,,,,,,2,,,59,0
11902,note_on,94,0,8,,,,,,,,,7,,,59,0
11902,note_on,94,0,7,,,,,,,,,6,,,74,0
11904,note_on,2,0,8,,,,,,,,,7,,,57,92
11904,note_on,2,0,3,,,,,,,,,2,,,57,108
11904,note_on,2,0,7,,,,,,,,,6,,,73,92
12064,note_on,160,0,8,,,,,,,,,7,,,57,0
12064,note_on,160,0,3,,,,,,,,,2,,,57,0
12064,note_on,160,0,7,,,,,,,,,6,,,73,0
12096,note_on,32,0,8,,,,,,,,,7,,,61,92
12096,note_on,32,0,3,,,,,,,,,2,,,61,108
12096,note_on,32,0,7,,,,,,,,,6,,,76,92
12240,note_on,720,0,6,,,,,,,,,5,,,69,0
12240,note_on,720,0,2,,,,,,,,,1,,,69,0
12240,note_on,720,0,1,,,,,,,,,0,,,76,0
12256,note_on,160,0,3,,,,,,,,,2,,,61,0
12256,note_on,160,0,8,,,,,,,,,7,,,61,0
12256,note_on,160,0,7,,,,,,,,,6,,,76,0
12288,note_on,32,0,3,,,,,,,,,2,,,62,108
12288,note_on,32,0,8,,,,,,,,,7,,,62,92
12288,note_on,48,0,2,,,,,,,,,1,,,66,108
12288,note_on,0,0,7,,,,,,,,,6,,,69,92
12288,note_on,48,0,1,,,,,,,,,0,,,69,108
12288,note_on,32,0,7,,,,,,,,,6,,,66,92
12448,note_on,160,0,8,,,,,,,,,7,,,62,0
12448,note_on,160,0,3,,,,,,,,,2,,,62,0
12480,note_on,32,0,8,,,,,,,,,7,,,62,92
12480,note_on,32,0,3,,,,,,,,,2,,,62,108
12574,note_on,94,0,8,,,,,,,,,7,,,62,0
12574,note_on,94,0,3,,,,,,,,,2,,,62,0
12576,note_on,2,0,3,,,,,,,,,2,,,62,108
12576,note_on,2,0,8,,,,,,,,,7,,,62,92
12624,note_on,336,0,7,,,,,,,,,6,,,66,0
12624,note_on,336,0,2,,,,,,,,,1,,,66,0
12624,note_on,336,0,1,,,,,,,,,0,,,69,0
12624,note_on,0,0,7,,,,,,,,,6,,,69,0
12670,note_on,94,0,8,,,,,,,,,7,,,62,0
12670,note_on,94,0,3,,,,,,,,,2,,,62,0
12672,note_on,48,0,7,,,,,,,,,6,,,74,92
12672,note_on,0,0,7,,,,,,,,,6,,,78,92
12672,note_on,48,0,2,,,,,,,,,1,,,66,108
12672,note_on,2,0,8,,,,,,,,,7,,,62,92
12672,note_on,2,0,3,,,,,,,,,2,,,62,108
12672,note_on,48,0,1,,,,,,,,,0,,,74,108
12832,note_on,160,0,3,,,,,,,,,2,,,62,0
12832,note_on,160,0,2,,,,,,,,,1,,,66,0
12832,note_on,160,0,8,,,,,,,,,7,,,62,0
12864,note_on,32,0,3,,,,,,,,,2,,,62,108
12864,note_on,32,0,8,,,,,,,,,7,,,62,92
12864,note_on,32,0,2,,,,,,,,,1,,,66,108
13008,note_on,336,0,7,,,,,,,,,6,,,74,0
13008,note_on,0,0,7,,,,,,,,,6,,,78,0
13024,note_on,160,0,3,,,,,,,,,2,,,62,0
13024,note_on,160,0,8,,,,,,,,,7,,,62,0
13024,note_on,160,0,2,,,,,,,,,1,,,66,0
13056,note_on,32,0,2,,,,,,,,,1,,,71,108
13056,note_on,32,0,8,,,,,,,,,7,,,59,92
13056,note_on,0,0,7,,,,,,,,,6,,,78,92
13056,note_on,48,0,7,,,,,,,,,6,,,74,92
13056,note_on,32,0,3,,,,,,,,,2,,,59,108
13312,note_on,256,0,7,,,,,,,,,6,,,78,0
13344,note_on,32,0,7,,,,,,,,,6,,,76,92
13392,note_on,336,0,8,,,,,,,,,7,,,59,0
13392,note_on,336,0,3,,,,,,,,,2,,,59,0
13392,note_on,720,0,1,,,,,,,,,0,,,74,0
13392,note_on,336,0,2,,,,,,,,,1,,,71,0
13392,note_on,48,0,7,,,,,,,,,6,,,74,0
13438,note_on,46,0,7,,,,,,,,,6,,,76,0
13440,note_on,48,0,1,,,,,,,,,0,,,71,108
13440,note_on,2,0,7,,,,,,,,,6,,,71,92
13440,note_on,0,0,7,,,,,,,,,6,,,74,92
13440,note_on,48,0,3,,,,,,,,,2,,,59,108
13440,note_on,48,0,2,,,,,,,,,1,,,71,108
13440,note_on,48,0,8,,,,,,,,,7,,,59,92
13600,note_on,160,0,7,,,,,,,,,6,,,71,0
13600,note_on,0,0,7,,,,,,,,,6,,,74,0
13600,note_on,160,0,3,,,,,,,,,2,,,59,0
13600,note_on,160,0,8,,,,,,,,,7,,,59,0
13632,note_on,32,0,7,,,,,,,,,6,,,69,92
13632,note_on,0,0,7,,,,,,,,,6,,,73,92
13632,note_on,32,0,8,,,,,,,,,7,,,59,92
13632,note_on,32,0,3,,,,,,,,,2,,,59,108
13776,note_on,336,0,2,,,,,,,,,1,,,71,0
13792,note_on,160,0,8,,,,,,,,,7,,,59,0
13792,note_on,160,0,3,,,,,,,,,2,,,59,0
13792,note_on,0,0,7,,,,,,,,,6,,,73,0
13792,note_on,160,0,7,,,,,,,,,6,,,69,0
13824,note_on,32,0,8,,,,,,,,,7,,,64,92
13824,note_on,48,0,2,,,,,,,,,1,,,68,108
13824,note_on,32,0,3,,,,,,,,,2,,,64,108
13824,note_on,0,0,7,,,,,,,,,6,,,71,92
13824,note_on,32,0,7,,,,,,,,,6,,,68,92
13984,note_on,160,0,8,,,,,,,,,7,,,64,0
13984,note_on,160,0,3,,,,,,,,,2,,,64,0
14016,note_on,32,0,3,,,,,,,,,2,,,64,108
14016,note_on,32,0,8,,,,,,,,,7,,,64,92
14110,note_on,94,0,3,,,,,,,,,2,,,64,0
14110,note_on,94,0,8,,,,,,,,,7,,,64,0
14112,note_on,2,0,3,,,,,,,,,2,,,64,108
14112,note_on,2,0,8,,,,,,,,,7,,,64,92
14160,note_on,336,0,2,,,,,,,,,1,,,68,0
14160,note_on,336,0,7,,,,,,,,,6,,,71,0
14160,note_on,720,0,1,,,,,,,,,0,,,71,0
14206,note_on,94,0,3,,,,,,,,,2,,,64,0
14206,note_on,94,0,8,,,,,,,,,7,,,64,0
14208,note_on,2,0,8,,,,,,,,,7,,,64,92
14208,note_on,48,0,1,,,,,,,,,0,,,76,108
14208,note_on,48,0,2,,,,,,,,,1,,,68,108
14208,note_on,48,0,7,,,,,,,,,6,,,76,92
14208,note_on,2,0,3,,,,,,,,,2,,,64,108
14368,note_on,160,0,8,,,,,,,,,7,,,64,0
14368,note_on,160,0,3,,,,,,,,,2,,,64,0
14400,note_on,32,0,3,,,,,,,,,2,,,64,108
14400,note_on,32,0,8,,,,,,,,,7,,,64,92
14544,note_on,336,0,2,,,,,,,,,1,,,68,0
14544,note_on,336,0,7,,,,,,,,,6,,,68,0
14560,note_on,160,0,3,,,,,,,,,2,,,64,0
14560,note_on,160,0,8,,,,,,,,,7,,,64,0
14592,note_on,48,0,7,,,,,,,,,6,,,69,92
14592,note_on,48,0,2,,,,,,,,,1,,,69,108
14592,note_on,32,0,3,,,,,,,,,2,,,61,108
14592,note_on,32,0,8,,,,,,,,,7,,,61,92
14752,note_on,160,0,2,,,,,,,,,1,,,69,0
14784,note_on,32,0,2,,,,,,,,,1,,,69,108
14928,note_on,336,0,7,,,,,,,,,6,,,69,0
14928,note_on,720,0,1,,,,,,,,,0,,,76,0
14928,note_on,336,0,8,,,,,,,,,7,,,61,0
14928,note_on,336,0,3,,,,,,,,,2,,,61,0
14928,note_on,0,0,7,,,,,,,,,6,,,76,0
