tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,4,4,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,7,,,,,0,40,,,
0,control_change,,,,,0,0,7,,,0,0,0,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,A,,
0,control_change,,,,,0,0,6,,,91,63,0,,,,
0,control_change,,,,,0,0,7,,,7,100,0,,,,
0,control_change,,,,,0,0,6,,,10,53,0,,,,
0,program_change,,,,,0,0,6,,,,,0,40,,,
0,control_change,,,,,0,0,6,,,0,0,0,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,A,,
0,control_change,,,,,0,0,5,,,91,63,0,,,,
0,control_change,,,,,0,0,6,,,7,100,0,,,,
0,control_change,,,,,0,0,7,,,10,53,0,,,,
0,control_change,,,,,0,0,7,,,91,63,0,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,note_on,,,,,0,0,10,,,,,3,,,69,50
0,key_signature,,,,,0,1,10,,,,,,,A,,
0,control_change,,,,,0,0,10,,,91,65,3,,,,
0,control_change,,,,,0,0,10,,,7,85,3,,,,
0,program_change,,,,,0,0,10,,,,,3,48,,,
0,control_change,,,,,0,0,10,,,0,0,3,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,key_signature,,,,,0,1,8,,,,,,,A,,
0,control_change,,,,,0,0,8,,,91,63,0,,,,
0,control_change,,,,,0,0,8,,,10,53,0,,,,
0,control_change,,,,,0,0,8,,,7,100,0,,,,
0,program_change,,,,,0,0,8,,,,,0,40,,,
0,control_change,,,,,0,0,8,,,0,0,0,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,5,,,10,53,0,,,,
0,control_change,,,,,0,0,5,,,7,100,0,,,,
0,key_signature,,,,,0,1,7,,,,,,,A,,
0,control_change,,,,,0,0,5,,,0,0,0,,,,
0,program_change,,,,,0,0,9,,,,,1,48,,,
0,control_change,,,,,0,0,9,,,91,65,1,,,,
0,control_change,,,,,0,0,9,,,0,0,1,,,,
0,set_tempo,,,,,0,1,0,,1714285,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 119, 14, 1)",,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,program_change,,,,,0,0,5,,,,,0,40,,,
0,key_signature,,,,,0,1,9,,,,,,,A,,
0,control_change,,,,,0,0,9,,,7,95,1,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,1,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,0,,,,
0,note_on,,,,,0,0,9,,,,,1,,,73,50
0,control_change,,,,,0,0,3,,,10,53,0,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,A,,
0,control_change,,,,,0,0,4,,,91,63,0,,,,
0,control_change,,,,,0,0,4,,,10,53,0,,,,
0,control_change,,,,,0,0,4,,,7,100,0,,,,
0,program_change,,,,,0,0,4,,,,,0,40,,,
0,control_change,,,,,0,0,3,,,7,100,0,,,,
0,control_change,,,,,0,0,9,,,10,38,1,,,,
0,control_change,,,,,0,0,3,,,91,63,0,,,,
0,program_change,,,,,0,0,3,,,,,0,40,,,
0,key_signature,,,,,0,1,3,,,,,,,A,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,0,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
128,note_off,,,,,128,0,9,,,,,1,,,73,100
128,note_off,,,,,128,0,10,,,,,3,,,69,100
192,note_on,,,,,64,0,9,,,,,1,,,73,50
192,note_on,,,,,64,0,10,,,,,3,,,69,50
320,note_off,,,,,128,0,9,,,,,1,,,73,100
320,note_off,,,,,128,0,10,,,,,3,,,69,100
384,note_on,,,,,64,0,9,,,,,1,,,73,50
384,note_on,,,,,64,0,10,,,,,3,,,69,50
512,note_off,,,,,128,0,9,,,,,1,,,73,100
512,note_off,,,,,128,0,10,,,,,3,,,69,100
576,note_on,,,,,64,0,10,,,,,3,,,69,50
576,note_on,,,,,64,0,9,,,,,1,,,73,50
576,note_on,,,,,576,0,8,,,,,0,,,73,70
640,note_off,,,,,64,0,8,,,,,0,,,73,100
672,note_on,,,,,32,0,8,,,,,0,,,74,70
704,note_off,,,,,128,0,9,,,,,1,,,73,100
704,note_off,,,,,128,0,10,,,,,3,,,69,100
736,note_off,,,,,64,0,8,,,,,0,,,74,100
768,note_on,,,,,64,0,10,,,,,3,,,69,50
768,note_on,,,,,64,0,9,,,,,1,,,73,50
768,note_on,,,,,32,0,8,,,,,0,,,76,70
860,note_off,,,,,92,0,8,,,,,0,,,76,100
864,note_on,,,,,4,0,8,,,,,0,,,78,70
896,note_off,,,,,128,0,9,,,,,1,,,73,100
896,note_off,,,,,128,0,10,,,,,3,,,69,100
956,note_off,,,,,92,0,8,,,,,0,,,78,100
960,note_on,,,,,4,0,8,,,,,0,,,76,70
960,note_on,,,,,64,0,10,,,,,3,,,69,50
960,note_on,,,,,64,0,9,,,,,1,,,73,50
1052,note_off,,,,,92,0,8,,,,,0,,,76,100
1056,note_on,,,,,4,0,8,,,,,0,,,81,70
1088,note_off,,,,,128,0,10,,,,,3,,,69,100
1088,note_off,,,,,128,0,9,,,,,1,,,73,100
1120,note_off,,,,,64,0,8,,,,,0,,,81,100
1152,note_on,,,,,32,0,8,,,,,0,,,76,70
1152,note_on,,,,,64,0,10,,,,,3,,,69,50
1152,note_on,,,,,64,0,9,,,,,1,,,73,50
1244,note_off,,,,,92,0,8,,,,,0,,,76,100
1248,note_on,,,,,4,0,8,,,,,0,,,78,70
1280,note_off,,,,,128,0,10,,,,,3,,,69,100
1280,note_off,,,,,128,0,9,,,,,1,,,73,100
1340,note_off,,,,,92,0,8,,,,,0,,,78,100
1344,note_on,,,,,4,0,8,,,,,0,,,76,70
1344,note_on,,,,,64,0,9,,,,,1,,,73,50
1344,note_on,,,,,64,0,10,,,,,3,,,69,50
1436,note_off,,,,,92,0,8,,,,,0,,,76,100
