tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,121,0,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,end_of_track,0,1,2,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,571429,,,,,,,
0,time_signature,0,1,0,,,,,,,3,8,12,8,,,,,,,,,
96,note_on,96,0,1,,,,,,,,,,,,,,,0,,,72,127
96,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
192,note_on,96,0,1,,,,,,,,,,,,,,,0,,,76,0
192,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
288,note_on,96,0,1,,,,,,,,,,,,,,,0,,,71,127
288,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
384,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
384,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,0
480,note_on,96,0,1,,,,,,,,,,,,,,,0,,,72,127
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
576,note_on,96,0,1,,,,,,,,,,,,,,,0,,,76,0
576,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
672,note_on,96,0,1,,,,,,,,,,,,,,,0,,,72,127
672,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
720,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,127
720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,127
724,note_on,4,0,1,,,,,,,,,,,,,,,0,,,76,0
724,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
768,note_on,44,0,1,,,,,,,,,,,,,,,0,,,76,127
768,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,127
772,note_on,4,0,1,,,,,,,,,,,,,,,0,,,74,0
772,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,0
816,note_on,44,0,1,,,,,,,,,,,,,,,0,,,71,127
816,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
820,note_on,4,0,1,,,,,,,,,,,,,,,0,,,76,0
820,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
1056,note_on,236,0,1,,,,,,,,,,,,,,,0,,,71,0
1056,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
1296,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,127
1296,note_on,240,0,1,,,,,,,,,,,,,,,0,,,64,127
1392,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
1392,note_on,96,0,1,,,,,,,,,,,,,,,0,,,60,0
1488,note_on,96,0,1,,,,,,,,,,,,,,,0,,,59,127
1488,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,127
1584,note_on,96,0,1,,,,,,,,,,,,,,,0,,,62,0
1584,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
1680,note_on,96,0,1,,,,,,,,,,,,,,,0,,,64,127
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,127
1776,note_on,96,0,1,,,,,,,,,,,,,,,0,,,60,0
