tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,121,0,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,end_of_track,0,1,2,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,600000,,,,,,,
0,time_signature,0,1,0,,,,,,,3,4,24,8,,,,,,,,,
96,note_on,96,0,1,,,,,,,,,,,,,,,0,,,75,127
287,note_on,191,0,1,,,,,,,,,,,,,,,0,,,75,0
288,note_on,1,0,1,,,,,,,,,,,,,,,0,,,74,127
383,note_on,95,0,1,,,,,,,,,,,,,,,0,,,74,0
384,note_on,1,0,1,,,,,,,,,,,,,,,0,,,72,127
479,note_on,95,0,1,,,,,,,,,,,,,,,0,,,72,0
480,note_on,1,0,1,,,,,,,,,,,,,,,0,,,72,127
575,note_on,95,0,1,,,,,,,,,,,,,,,0,,,72,0
576,note_on,1,0,1,,,,,,,,,,,,,,,0,,,70,127
671,note_on,95,0,1,,,,,,,,,,,,,,,0,,,70,0
672,note_on,1,0,1,,,,,,,,,,,,,,,0,,,68,127
767,note_on,95,0,1,,,,,,,,,,,,,,,0,,,68,0
768,note_on,1,0,1,,,,,,,,,,,,,,,0,,,67,127
863,note_on,95,0,1,,,,,,,,,,,,,,,0,,,67,0
864,note_on,1,0,1,,,,,,,,,,,,,,,0,,,65,127
1055,note_on,191,0,1,,,,,,,,,,,,,,,0,,,65,0
1056,note_on,1,0,1,,,,,,,,,,,,,,,0,,,67,127
1151,note_on,95,0,1,,,,,,,,,,,,,,,0,,,67,0
1152,note_on,1,0,1,,,,,,,,,,,,,,,0,,,68,127
1247,note_on,95,0,1,,,,,,,,,,,,,,,0,,,68,0
1248,note_on,1,0,1,,,,,,,,,,,,,,,0,,,63,127
1248,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,127
1439,note_on,191,0,1,,,,,,,,,,,,,,,0,,,63,0
1440,note_on,1,0,1,,,,,,,,,,,,,,,0,,,62,127
1535,note_on,95,0,1,,,,,,,,,,,,,,,0,,,62,0
1536,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
1631,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,0
1631,note_on,95,0,1,,,,,,,,,,,,,,,0,,,60,0
1632,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
1632,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
1727,note_on,95,0,1,,,,,,,,,,,,,,,0,,,60,0
1728,note_on,1,0,1,,,,,,,,,,,,,,,0,,,58,127
1823,note_on,95,0,1,,,,,,,,,,,,,,,0,,,58,0
1824,note_on,1,0,1,,,,,,,,,,,,,,,0,,,56,127
1919,note_on,95,0,1,,,,,,,,,,,,,,,0,,,56,0
1920,note_on,1,0,1,,,,,,,,,,,,,,,0,,,55,127
2015,note_on,95,0,1,,,,,,,,,,,,,,,0,,,55,0
2015,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
