tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
117360,note_on,0,0,1,,,,,,,,,0,,,75,51
117360,set_tempo,24,1,0,,,,,,875912,,,,,,,
117360,note_on,0,0,2,,,,,,,,,0,,,51,0
117360,note_on,240,0,2,,,,,,,,,0,,,60,0
118080,note_on,0,0,1,,,,,,,,,0,,,75,45
118080,note_on,0,0,1,,,,,,,,,0,,,79,51
118080,note_on,720,0,1,,,,,,,,,0,,,75,0
118080,note_on,0,0,1,,,,,,,,,0,,,72,0
118080,note_on,720,0,2,,,,,,,,,0,,,51,0
118080,note_on,0,0,2,,,,,,,,,0,,,63,0
118080,note_on,0,0,1,,,,,,,,,0,,,70,45
118080,note_on,0,0,2,,,,,,,,,0,,,51,42
118080,note_on,0,0,2,,,,,,,,,0,,,61,42
118080,note_on,0,0,2,,,,,,,,,0,,,63,42
118680,note_on,0,0,2,,,,,,,,,0,,,51,0
118680,note_on,0,0,2,,,,,,,,,0,,,60,41
118680,note_on,0,0,1,,,,,,,,,0,,,75,45
118680,note_on,0,0,2,,,,,,,,,0,,,63,0
118680,note_on,600,0,1,,,,,,,,,0,,,75,0
