tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
21,pitchwheel,5,0,4,,,,,,,,3,,,0,,
21,program_change,5,0,13,,,,,,,48,14,,,,,
22,control_change,5,0,11,,,,,,,,12,10,40,,,
22,control_change,5,0,1,,,,,,,,0,11,87,,,
23,control_change,5,0,10,,,,,,,,11,11,68,,,
23,control_change,5,0,3,,,,,,,,2,10,65,,,
23,control_change,5,0,6,,,,,,,,5,10,28,,,
24,control_change,5,0,5,,,,,,,,4,11,93,,,
25,control_change,5,0,7,,,,,,,,6,11,93,,,
25,pitchwheel,5,0,8,,,,,,,,15,,,0,,
25,control_change,5,0,2,,,,,,,,1,11,87,,,
25,control_change,5,0,9,,,,,,,,10,7,127,,,
25,control_change,5,0,12,,,,,,,,13,10,100,,,
26,pitchwheel,5,0,13,,,,,,,,14,,,300,,
26,control_change,5,0,4,,,,,,,,3,10,80,,,
27,control_change,5,0,1,,,,,,,,0,7,127,,,
27,control_change,5,0,11,,,,,,,,12,11,68,,,
28,control_change,5,0,6,,,,,,,,5,11,93,,,
28,control_change,5,0,3,,,,,,,,2,11,87,,,
28,control_change,5,0,10,,,,,,,,11,7,127,,,
29,control_change,5,0,5,,,,,,,,4,7,127,,,
30,control_change,5,0,7,,,,,,,,6,7,127,,,
30,control_change,5,0,2,,,,,,,,1,7,127,,,
30,control_change,5,0,8,,,,,,,,15,10,97,,,
30,control_change,5,0,12,,,,,,,,13,11,102,,,
30,control_change,5,0,9,,,,,,,,10,91,15,,,
31,control_change,5,0,4,,,,,,,,3,11,93,,,
31,control_change,5,0,13,,,,,,,,14,10,127,,,
32,control_change,5,0,11,,,,,,,,12,7,127,,,
32,control_change,5,0,1,,,,,,,,0,91,30,,,
33,control_change,5,0,6,,,,,,,,5,7,127,,,
33,control_change,5,0,3,,,,,,,,2,7,127,,,
33,control_change,5,0,10,,,,,,,,11,91,10,,,
34,control_change,5,0,5,,,,,,,,4,91,40,,,
35,control_change,5,0,2,,,,,,,,1,91,30,,,
35,control_change,5,0,12,,,,,,,,13,7,127,,,
35,control_change,5,0,9,,,,,,,,10,93,20,,,
35,control_change,5,0,7,,,,,,,,6,91,80,,,
35,control_change,5,0,8,,,,,,,,15,11,127,,,
36,control_change,5,0,4,,,,,,,,3,7,127,,,
36,control_change,5,0,13,,,,,,,,14,11,102,,,
37,control_change,5,0,1,,,,,,,,0,93,15,,,
37,control_change,5,0,11,,,,,,,,12,91,10,,,
38,control_change,5,0,6,,,,,,,,5,91,40,,,
38,control_change,5,0,10,,,,,,,,11,93,20,,,
38,control_change,5,0,3,,,,,,,,2,91,30,,,
39,control_change,5,0,5,,,,,,,,4,93,20,,,
40,control_change,5,0,2,,,,,,,,1,93,15,,,
40,control_change,5,0,8,,,,,,,,15,7,127,,,
40,control_change,5,0,7,,,,,,,,6,93,20,,,
40,control_change,5,0,12,,,,,,,,13,91,10,,,
41,control_change,5,0,4,,,,,,,,3,91,25,,,
41,control_change,5,0,13,,,,,,,,14,7,127,,,
42,control_change,5,0,11,,,,,,,,12,93,17,,,
43,control_change,5,0,3,,,,,,,,2,93,15,,,
43,control_change,5,0,6,,,,,,,,5,93,20,,,
45,control_change,5,0,12,,,,,,,,13,93,15,,,
45,control_change,5,0,8,,,,,,,,15,91,60,,,
46,control_change,5,0,4,,,,,,,,3,93,15,,,
46,control_change,5,0,13,,,,,,,,14,91,5,,,
50,control_change,5,0,8,,,,,,,,15,93,8,,,
51,control_change,5,0,13,,,,,,,,14,93,5,,,
480,marker,0,1,0,,,,,,,,,,,,,
480,set_tempo,480,1,0,,,,,,261438,,,,,,,
482,control_change,445,0,1,,,,,,,,0,11,71,,,
482,note_on,0,0,1,,,,,,,,0,,,,91,93
482,note_on,0,0,1,,,,,,,,0,,,,87,93
484,note_on,0,0,5,,,,,,,,4,,,,55,100
484,note_on,0,0,5,,,,,,,,4,,,,67,100
484,control_change,445,0,5,,,,,,,,4,11,79,,,
485,control_change,445,0,2,,,,,,,,1,11,71,,,
485,note_on,0,0,2,,,,,,,,1,,,,79,93
485,note_on,0,0,2,,,,,,,,1,,,,75,93
488,note_on,0,0,3,,,,,,,,2,,,,67,93
488,control_change,445,0,3,,,,,,,,2,11,71,,,
499,control_change,17,0,1,,,,,,,,0,11,74,,,
502,control_change,17,0,2,,,,,,,,1,11,74,,,
505,control_change,17,0,3,,,,,,,,2,11,74,,,
507,control_change,23,0,5,,,,,,,,4,11,81,,,
517,control_change,18,0,1,,,,,,,,0,11,77,,,
520,control_change,18,0,2,,,,,,,,1,11,77,,,
523,control_change,18,0,3,,,,,,,,2,11,77,,,
531,control_change,24,0,5,,,,,,,,4,11,82,,,
535,control_change,18,0,1,,,,,,,,0,11,80,,,
538,control_change,18,0,2,,,,,,,,1,11,80,,,
541,control_change,18,0,3,,,,,,,,2,11,80,,,
553,control_change,18,0,1,,,,,,,,0,11,82,,,
555,control_change,24,0,5,,,,,,,,4,11,84,,,
556,control_change,18,0,2,,,,,,,,1,11,82,,,
559,control_change,18,0,3,,,,,,,,2,11,82,,,
571,control_change,18,0,1,,,,,,,,0,11,81,,,
574,control_change,19,0,5,,,,,,,,4,11,81,,,
574,control_change,18,0,2,,,,,,,,1,11,81,,,
577,control_change,18,0,3,,,,,,,,2,11,81,,,
589,control_change,18,0,1,,,,,,,,0,11,79,,,
592,control_change,18,0,2,,,,,,,,1,11,79,,,
592,control_change,18,0,5,,,,,,,,4,11,78,,,
595,control_change,18,0,3,,,,,,,,2,11,79,,,
606,control_change,17,0,1,,,,,,,,0,11,77,,,
609,control_change,17,0,2,,,,,,,,1,11,77,,,
610,control_change,565,0,12,,,,,,,,13,11,102,,,
610,note_on,0,0,12,,,,,,,,13,,,,43,97
611,note_on,0,0,4,,,,,,,,3,,,,43,110
611,control_change,565,0,4,,,,,,,,3,11,93,,,
612,control_change,17,0,3,,,,,,,,2,11,77,,,
624,control_change,18,0,1,,,,,,,,0,11,76,,,
627,control_change,18,0,2,,,,,,,,1,11,76,,,
630,control_change,18,0,3,,,,,,,,2,11,76,,,
642,control_change,18,0,1,,,,,,,,0,11,74,,,
645,control_change,18,0,2,,,,,,,,1,11,74,,,
648,control_change,18,0,3,,,,,,,,2,11,74,,,
652,control_change,42,0,12,,,,,,,,13,11,101,,,
653,control_change,42,0,4,,,,,,,,3,11,92,,,
660,control_change,18,0,1,,,,,,,,0,11,72,,,
663,control_change,18,0,2,,,,,,,,1,11,72,,,
666,control_change,18,0,3,,,,,,,,2,11,72,,,
677,control_change,17,0,1,,,,,,,,0,11,70,,,
680,control_change,17,0,2,,,,,,,,1,11,70,,,
683,control_change,17,0,3,,,,,,,,2,11,70,,,
694,control_change,42,0,12,,,,,,,,13,11,100,,,
694,control_change,102,0,5,,,,,,,,4,11,76,,,
695,control_change,42,0,4,,,,,,,,3,11,92,,,
695,control_change,18,0,1,,,,,,,,0,11,67,,,
698,control_change,18,0,2,,,,,,,,1,11,67,,,
701,control_change,18,0,3,,,,,,,,2,11,67,,,
713,control_change,18,0,1,,,,,,,,0,11,65,,,
716,control_change,18,0,2,,,,,,,,1,11,65,,,
719,control_change,18,0,3,,,,,,,,2,11,65,,,
720,set_tempo,240,1,0,,,,,,254237,,,,,,,
730,note_on,36,0,12,,,,,,,,13,,,,43,0
730,note_on,0,0,12,,,,,,,,13,,,,48,97
731,control_change,18,0,1,,,,,,,,0,11,62,,,
731,note_on,0,0,4,,,,,,,,3,,,,48,110
731,note_on,36,0,4,,,,,,,,3,,,,43,0
734,control_change,18,0,2,,,,,,,,1,11,62,,,
736,control_change,6,0,12,,,,,,,,13,11,99,,,
737,control_change,18,0,3,,,,,,,,2,11,62,,,
737,control_change,6,0,4,,,,,,,,3,11,91,,,
749,control_change,18,0,1,,,,,,,,0,11,60,,,
752,control_change,18,0,2,,,,,,,,1,11,60,,,
755,control_change,18,0,3,,,,,,,,2,11,60,,,
778,control_change,42,0,12,,,,,,,,13,11,98,,,
779,control_change,42,0,4,,,,,,,,3,11,90,,,
784,control_change,90,0,5,,,,,,,,4,11,75,,,
820,control_change,42,0,12,,,,,,,,13,11,97,,,
821,control_change,42,0,4,,,,,,,,3,11,89,,,
850,note_on,30,0,12,,,,,,,,13,,,,48,0
850,note_on,0,0,12,,,,,,,,13,,,,51,97
851,note_on,30,0,4,,,,,,,,3,,,,48,0
851,note_on,0,0,4,,,,,,,,3,,,,51,110
862,control_change,12,0,12,,,,,,,,13,11,97,,,
863,control_change,12,0,4,,,,,,,,3,11,88,,,
874,control_change,90,0,5,,,,,,,,4,11,74,,,
904,control_change,42,0,12,,,,,,,,13,11,96,,,
905,control_change,42,0,4,,,,,,,,3,11,87,,,
946,control_change,42,0,12,,,,,,,,13,11,95,,,
947,control_change,42,0,4,,,,,,,,3,11,87,,,
960,set_tempo,240,1,0,,,,,,248447,,,,,,,
964,control_change,90,0,5,,,,,,,,4,11,73,,,
970,note_on,0,0,12,,,,,,,,13,,,,54,97
970,note_on,24,0,12,,,,,,,,13,,,,51,0
971,note_on,24,0,4,,,,,,,,3,,,,51,0
971,note_on,0,0,4,,,,,,,,3,,,,54,110
988,control_change,18,0,12,,,,,,,,13,11,94,,,
989,control_change,18,0,4,,,,,,,,3,11,86,,,
1030,control_change,42,0,12,,,,,,,,13,11,93,,,
1031,control_change,42,0,4,,,,,,,,3,11,85,,,
1054,control_change,90,0,5,,,,,,,,4,11,72,,,
1072,control_change,42,0,12,,,,,,,,13,11,92,,,
1073,control_change,42,0,4,,,,,,,,3,11,84,,,
1090,note_on,18,0,12,,,,,,,,13,,,,54,0
1090,note_on,0,0,12,,,,,,,,13,,,,55,97
1091,note_on,0,0,4,,,,,,,,3,,,,55,110
1091,note_on,18,0,4,,,,,,,,3,,,,54,0
1114,control_change,24,0,12,,,,,,,,13,11,92,,,
1115,control_change,24,0,4,,,,,,,,3,11,83,,,
1144,control_change,90,0,5,,,,,,,,4,11,72,,,
1156,control_change,42,0,12,,,,,,,,13,11,91,,,
1157,control_change,42,0,4,,,,,,,,3,11,82,,,
1198,control_change,42,0,12,,,,,,,,13,11,90,,,
1199,control_change,42,0,4,,,,,,,,3,11,82,,,
1200,set_tempo,240,1,0,,,,,,243408,,,,,,,
1210,note_on,12,0,12,,,,,,,,13,,,,55,0
1210,note_on,0,0,12,,,,,,,,13,,,,60,97
1211,note_on,12,0,4,,,,,,,,3,,,,55,0
1211,note_on,0,0,4,,,,,,,,3,,,,60,110
1234,control_change,90,0,5,,,,,,,,4,11,71,,,
1240,control_change,30,0,12,,,,,,,,13,11,89,,,
1241,control_change,30,0,4,,,,,,,,3,11,81,,,
1282,control_change,42,0,12,,,,,,,,13,11,88,,,
1283,control_change,42,0,4,,,,,,,,3,11,80,,,
1324,control_change,42,0,12,,,,,,,,13,11,87,,,
1324,control_change,90,0,5,,,,,,,,4,11,70,,,
1325,control_change,42,0,4,,,,,,,,3,11,79,,,
1330,note_on,0,0,12,,,,,,,,13,,,,63,97
1330,note_on,6,0,12,,,,,,,,13,,,,60,0
1331,note_on,6,0,4,,,,,,,,3,,,,60,0
1331,note_on,0,0,4,,,,,,,,3,,,,63,110
1366,control_change,36,0,12,,,,,,,,13,11,87,,,
1367,control_change,36,0,4,,,,,,,,3,11,78,,,
1408,control_change,42,0,12,,,,,,,,13,11,86,,,
1409,control_change,42,0,4,,,,,,,,3,11,77,,,
1414,control_change,90,0,5,,,,,,,,4,11,69,,,
1440,note_on,32,0,12,,,,,,,,13,,,,63,0
1440,set_tempo,240,1,0,,,,,,242424,,,,,,,
1441,note_on,32,0,4,,,,,,,,3,,,,63,0
1450,note_on,0,0,12,,,,,,,,13,,,,67,87
1450,control_change,10,0,12,,,,,,,,13,11,85,,,
1451,note_on,0,0,4,,,,,,,,3,,,,67,99
1451,control_change,10,0,4,,,,,,,,3,11,77,,,
1498,control_change,48,0,12,,,,,,,,13,11,84,,,
1499,control_change,48,0,4,,,,,,,,3,11,76,,,
1504,control_change,90,0,5,,,,,,,,4,11,68,,,
1546,control_change,48,0,12,,,,,,,,13,11,83,,,
1547,control_change,48,0,4,,,,,,,,3,11,75,,,
1594,control_change,90,0,5,,,,,,,,4,11,67,,,
1594,control_change,48,0,12,,,,,,,,13,11,82,,,
1595,control_change,48,0,4,,,,,,,,3,11,74,,,
1642,control_change,48,0,12,,,,,,,,13,11,82,,,
1643,control_change,48,0,4,,,,,,,,3,11,73,,,
1680,set_tempo,240,1,0,,,,,,246407,,,,,,,
1682,control_change,0,0,1,,,,,,,,0,11,60,,,
1682,note_on,0,0,1,,,,,,,,0,,,,89,81
1682,note_on,0,0,1,,,,,,,,0,,,,86,81
1682,note_on,0,0,1,,,,,,,,0,,,,91,0
1682,note_on,933,0,1,,,,,,,,0,,,,87,0
1684,control_change,90,0,5,,,,,,,,4,11,67,,,
1685,note_on,0,0,2,,,,,,,,1,,,,74,81
1685,control_change,0,0,2,,,,,,,,1,11,60,,,
1685,note_on,0,0,2,,,,,,,,1,,,,77,81
1685,note_on,0,0,2,,,,,,,,1,,,,79,0
1685,note_on,933,0,2,,,,,,,,1,,,,75,0
1688,control_change,933,0,3,,,,,,,,2,11,60,,,
1690,note_on,48,0,12,,,,,,,,13,,,,67,0
1690,control_change,0,0,12,,,,,,,,13,11,81,,,
1690,note_on,0,0,12,,,,,,,,13,,,,65,85
1691,note_on,48,0,4,,,,,,,,3,,,,67,0
1691,note_on,0,0,4,,,,,,,,3,,,,65,96
1691,control_change,0,0,4,,,,,,,,3,11,72,,,
1738,control_change,48,0,12,,,,,,,,13,11,80,,,
1739,control_change,48,0,4,,,,,,,,3,11,72,,,
1754,control_change,72,0,1,,,,,,,,0,11,59,,,
1757,control_change,72,0,2,,,,,,,,1,11,59,,,
1760,control_change,72,0,3,,,,,,,,2,11,59,,,
1774,control_change,90,0,5,,,,,,,,4,11,66,,,
1786,control_change,48,0,12,,,,,,,,13,11,79,,,
1787,control_change,48,0,4,,,,,,,,3,11,71,,,
1826,control_change,72,0,1,,,,,,,,0,11,58,,,
1829,control_change,72,0,2,,,,,,,,1,11,58,,,
1832,control_change,72,0,3,,,,,,,,2,11,58,,,
1834,control_change,48,0,12,,,,,,,,13,11,78,,,
1835,control_change,48,0,4,,,,,,,,3,11,70,,,
1864,control_change,90,0,5,,,,,,,,4,11,65,,,
1882,control_change,48,0,12,,,,,,,,13,11,77,,,
1883,control_change,48,0,4,,,,,,,,3,11,69,,,
1898,control_change,72,0,1,,,,,,,,0,11,57,,,
1901,control_change,72,0,2,,,,,,,,1,11,57,,,
1904,control_change,72,0,3,,,,,,,,2,11,57,,,
1920,set_tempo,240,1,0,,,,,,256959,,,,,,,
1922,note_on,0,0,1,,,,,,,,0,,,,84,79
1922,note_on,0,0,1,,,,,,,,0,,,,86,0
1922,note_on,24,0,1,,,,,,,,0,,,,89,0
1922,note_on,0,0,1,,,,,,,,0,,,,87,79
1925,note_on,0,0,2,,,,,,,,1,,,,72,79
1925,note_on,24,0,2,,,,,,,,1,,,,77,0
1925,note_on,0,0,2,,,,,,,,1,,,,74,0
1925,note_on,0,0,2,,,,,,,,1,,,,75,79
1930,note_on,48,0,12,,,,,,,,13,,,,65,0
1930,note_on,0,0,12,,,,,,,,13,,,,63,82
1930,control_change,0,0,12,,,,,,,,13,11,77,,,
1931,note_on,48,0,4,,,,,,,,3,,,,65,0
1931,note_on,0,0,4,,,,,,,,3,,,,63,93
1931,control_change,0,0,4,,,,,,,,3,11,68,,,
1954,control_change,90,0,5,,,,,,,,4,11,64,,,
1970,control_change,48,0,1,,,,,,,,0,11,57,,,
1973,control_change,48,0,2,,,,,,,,1,11,57,,,
1976,control_change,72,0,3,,,,,,,,2,11,57,,,
1978,control_change,48,0,12,,,,,,,,13,11,76,,,
1979,control_change,48,0,4,,,,,,,,3,11,67,,,
2026,control_change,48,0,12,,,,,,,,13,11,75,,,
2027,control_change,48,0,4,,,,,,,,3,11,67,,,
2042,control_change,72,0,1,,,,,,,,0,11,56,,,
2044,control_change,90,0,5,,,,,,,,4,11,63,,,
2045,control_change,72,0,2,,,,,,,,1,11,56,,,
2048,control_change,72,0,3,,,,,,,,2,11,56,,,
2074,control_change,48,0,12,,,,,,,,13,11,74,,,
2075,control_change,48,0,4,,,,,,,,3,11,66,,,
2114,control_change,72,0,1,,,,,,,,0,11,55,,,
2117,control_change,72,0,2,,,,,,,,1,11,55,,,
2120,control_change,72,0,3,,,,,,,,2,11,55,,,
2122,control_change,48,0,12,,,,,,,,13,11,73,,,
2123,control_change,48,0,4,,,,,,,,3,11,65,,,
2134,control_change,90,0,5,,,,,,,,4,11,62,,,
2160,set_tempo,240,1,0,,,,,,264317,,,,,,,
2162,note_on,0,0,1,,,,,,,,0,,,,83,77
2162,note_on,0,0,1,,,,,,,,0,,,,86,77
2162,note_on,48,0,1,,,,,,,,0,,,,87,0
2162,note_on,0,0,1,,,,,,,,0,,,,84,0
2165,note_on,0,0,2,,,,,,,,1,,,,74,77
2165,note_on,0,0,2,,,,,,,,1,,,,71,77
2165,note_on,0,0,2,,,,,,,,1,,,,72,0
2165,note_on,48,0,2,,,,,,,,1,,,,75,0
2170,note_on,0,0,12,,,,,,,,13,,,,62,80
2170,note_on,48,0,12,,,,,,,,13,,,,63,0
2170,control_change,0,0,12,,,,,,,,13,11,72,,,
2171,control_change,0,0,4,,,,,,,,3,11,64,,,
2171,note_on,0,0,4,,,,,,,,3,,,,62,91
2171,note_on,48,0,4,,,,,,,,3,,,,63,0
2186,control_change,24,0,1,,,,,,,,0,11,54,,,
2189,control_change,24,0,2,,,,,,,,1,11,54,,,
2192,control_change,72,0,3,,,,,,,,2,11,54,,,
2218,control_change,48,0,12,,,,,,,,13,11,72,,,
2219,control_change,48,0,4,,,,,,,,3,11,63,,,
2224,control_change,90,0,5,,,,,,,,4,11,62,,,
2258,control_change,72,0,1,,,,,,,,0,11,53,,,
2261,control_change,72,0,2,,,,,,,,1,11,53,,,
2264,control_change,72,0,3,,,,,,,,2,11,53,,,
2266,control_change,48,0,12,,,,,,,,13,11,71,,,
2267,control_change,48,0,4,,,,,,,,3,11,62,,,
2280,set_tempo,120,1,0,,,,,,289157,,,,,,,
2288,note_on,24,0,3,,,,,,,,2,,,,67,0
2288,note_on,0,0,3,,,,,,,,2,,,,65,76
2314,control_change,90,0,5,,,,,,,,4,11,61,,,
2314,control_change,48,0,12,,,,,,,,13,11,70,,,
2315,control_change,48,0,4,,,,,,,,3,11,62,,,
2330,control_change,72,0,1,,,,,,,,0,11,52,,,
2333,control_change,19,0,5,,,,,,,,4,11,58,,,
2333,control_change,72,0,2,,,,,,,,1,11,52,,,
2336,control_change,48,0,3,,,,,,,,2,11,52,,,
2352,control_change,19,0,5,,,,,,,,4,11,55,,,
2362,control_change,48,0,12,,,,,,,,13,11,69,,,
2363,control_change,48,0,4,,,,,,,,3,11,61,,,
2371,control_change,19,0,5,,,,,,,,4,11,52,,,
2390,control_change,19,0,5,,,,,,,,4,11,49,,,
2392,note_on,62,0,1,,,,,,,,0,,,,86,0
2392,note_on,0,0,1,,,,,,,,0,,,,83,0
2395,note_on,0,0,2,,,,,,,,1,,,,71,0
2395,note_on,62,0,2,,,,,,,,1,,,,74,0
2398,note_on,62,0,3,,,,,,,,2,,,,65,0
2400,control_change,2365,0,9,,,,,,,,10,11,52,,,
2400,note_on,0,0,9,,,,,,,,10,,,,72,92
2400,set_tempo,120,1,0,,,,,,258065,,,,,,,
2400,note_on,38,0,12,,,,,,,,13,,,,62,0
2401,note_on,38,0,4,,,,,,,,3,,,,62,0
2402,control_change,10,0,1,,,,,,,,0,11,52,,,
2402,note_on,0,0,1,,,,,,,,0,,,,84,68
2403,note_on,0,0,10,,,,,,,,11,,,,67,100
2403,control_change,2365,0,10,,,,,,,,11,11,64,,,
2404,note_on,14,0,5,,,,,,,,4,,,,67,0
2404,note_on,0,0,5,,,,,,,,4,,,,55,0
2405,note_on,0,0,2,,,,,,,,1,,,,72,68
2405,control_change,10,0,2,,,,,,,,1,11,52,,,
2407,control_change,2365,0,11,,,,,,,,12,11,64,,,
2407,note_on,0,0,11,,,,,,,,12,,,,63,98
2408,control_change,10,0,3,,,,,,,,2,11,52,,,
2408,note_on,0,0,3,,,,,,,,2,,,,63,68
2410,note_on,0,0,12,,,,,,,,13,,,,60,97
2410,control_change,10,0,12,,,,,,,,13,11,64,,,
2411,note_on,10,0,4,,,,,,,,3,,,,60,80
2411,control_change,0,0,4,,,,,,,,3,11,60,,,
2416,control_change,2365,0,13,,,,,,,,14,11,64,,,
2416,note_on,0,0,13,,,,,,,,14,,,,48,90
2417,control_change,17,0,9,,,,,,,,10,11,55,,,
2436,control_change,19,0,9,,,,,,,,10,11,58,,,
