tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
315260,set_tempo,,,,,60,1,0,535714,,,,,,
315360,set_tempo,,,,,100,1,0,526316,,,,,,
315360,note_off,,,,,0,0,1,,,0,,,60,64
315360,note_on,,,,,0,0,1,,,0,,,57,32
315360,note_on,,,,,0,0,1,,,0,,,60,32
315360,note_on,,,,,0,0,1,,,0,,,63,32
315360,note_on,,,,,0,0,1,,,0,,,65,32
315360,note_off,,,,,0,0,1,,,0,,,65,64
315360,note_off,,,,,0,0,1,,,0,,,63,64
315360,note_off,,,,,120,0,1,,,0,,,57,64
315480,note_on,,,,,0,0,1,,,0,,,60,25
315480,note_on,,,,,0,0,1,,,0,,,57,25
315480,note_on,,,,,0,0,1,,,0,,,65,25
315480,note_off,,,,,0,0,1,,,0,,,65,64
315480,note_off,,,,,0,0,1,,,0,,,63,64
315480,note_off,,,,,0,0,1,,,0,,,60,64
315480,note_off,,,,,120,0,1,,,0,,,57,64
315480,note_on,,,,,0,0,1,,,0,,,63,25
