tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,15,10,97,,,
0,program_change,0,0,8,,,,,,,,47,15,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,control_change,0,0,7,,,,,,,,,6,10,77,,,
0,program_change,0,0,7,,,,,,,,56,6,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,10,28,,,
0,program_change,0,0,6,,,,,,,,60,5,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,24,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,80,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,52,,,
0,control_change,0,0,1,,,,,,,,,0,121,0,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,72,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,65,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,,10,10,12,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,control_change,0,0,13,,,,,,,,,14,10,127,,,
0,program_change,0,0,13,,,,,,,,48,14,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,control_change,0,0,9,,,,,,,,,10,121,0,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,11,,,,,
0,control_change,0,0,10,,,,,,,,,11,10,90,,,
0,program_change,0,0,9,,,,,,,,48,10,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,program_change,0,0,11,,,,,,,,48,12,,,,,
0,control_change,0,0,11,,,,,,,,,12,10,40,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,48,13,,,,,
0,control_change,0,0,12,,,,,,,,,13,10,100,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,566038,,,,,,,,
1,control_change,1,0,11,,,,,,,,,12,121,0,,,
1,control_change,1,0,7,,,,,,,,,6,121,0,,,
1,control_change,1,0,10,,,,,,,,,11,121,0,,,
1,control_change,1,0,5,,,,,,,,,4,121,0,,,
1,control_change,1,0,2,,,,,,,,,1,121,0,,,
2,control_change,2,0,3,,,,,,,,,2,121,0,,,
2,control_change,2,0,6,,,,,,,,,5,121,0,,,
3,control_change,3,0,4,,,,,,,,,3,121,0,,,
3,control_change,3,0,12,,,,,,,,,13,121,0,,,
5,control_change,5,0,13,,,,,,,,,14,121,0,,,
5,program_change,5,0,1,,,,,,,,73,0,,,,,
5,program_change,5,0,9,,,,,,,,48,10,,,,,
6,program_change,5,0,2,,,,,,,,68,1,,,,,
6,control_change,6,0,8,,,,,,,,,15,121,0,,,
6,program_change,5,0,10,,,,,,,,48,11,,,,,
6,program_change,5,0,7,,,,,,,,56,6,,,,,
6,program_change,5,0,11,,,,,,,,48,12,,,,,
6,program_change,5,0,5,,,,,,,,60,4,,,,,
7,program_change,5,0,3,,,,,,,,71,2,,,,,
7,program_change,5,0,6,,,,,,,,60,5,,,,,
8,program_change,5,0,12,,,,,,,,48,13,,,,,
8,program_change,5,0,4,,,,,,,,70,3,,,,,
10,program_change,5,0,13,,,,,,,,48,14,,,,,
10,pitchwheel,5,0,1,,,,,,,,,0,,,0,,
10,pitchwheel,5,0,9,,,,,,,,,10,,,300,,
11,program_change,5,0,8,,,,,,,,47,15,,,,,
11,pitchwheel,5,0,11,,,,,,,,,12,,,300,,
11,pitchwheel,5,0,5,,,,,,,,,4,,,100,,
11,pitchwheel,5,0,10,,,,,,,,,11,,,-300,,
11,pitchwheel,5,0,7,,,,,,,,,6,,,0,,
11,pitchwheel,5,0,2,,,,,,,,,1,,,0,,
12,pitchwheel,5,0,3,,,,,,,,,2,,,0,,
12,pitchwheel,5,0,6,,,,,,,,,5,,,-100,,
13,pitchwheel,5,0,4,,,,,,,,,3,,,0,,
13,pitchwheel,5,0,12,,,,,,,,,13,,,-300,,
15,control_change,5,0,9,,,,,,,,,10,11,49,,,
15,pitchwheel,5,0,13,,,,,,,,,14,,,300,,
15,control_change,5,0,1,,,,,,,,,0,11,49,,,
16,control_change,5,0,2,,,,,,,,,1,11,49,,,
16,control_change,5,0,5,,,,,,,,,4,11,49,,,
16,control_change,5,0,10,,,,,,,,,11,11,49,,,
16,pitchwheel,5,0,8,,,,,,,,,15,,,0,,
16,control_change,5,0,11,,,,,,,,,12,11,49,,,
16,control_change,5,0,7,,,,,,,,,6,11,49,,,
17,control_change,5,0,3,,,,,,,,,2,11,49,,,
17,control_change,5,0,6,,,,,,,,,5,11,49,,,
18,control_change,5,0,12,,,,,,,,,13,11,49,,,
18,control_change,5,0,4,,,,,,,,,3,11,49,,,
20,control_change,5,0,13,,,,,,,,,14,11,49,,,
20,control_change,5,0,9,,,,,,,,,10,7,127,,,
20,control_change,5,0,1,,,,,,,,,0,7,127,,,
21,control_change,5,0,5,,,,,,,,,4,7,127,,,
21,control_change,5,0,11,,,,,,,,,12,7,127,,,
21,control_change,5,0,10,,,,,,,,,11,7,127,,,
21,control_change,5,0,2,,,,,,,,,1,7,127,,,
21,control_change,5,0,8,,,,,,,,,15,11,127,,,
21,control_change,5,0,7,,,,,,,,,6,7,127,,,
22,control_change,5,0,6,,,,,,,,,5,7,127,,,
22,control_change,5,0,3,,,,,,,,,2,7,127,,,
23,control_change,5,0,4,,,,,,,,,3,7,127,,,
23,control_change,5,0,12,,,,,,,,,13,7,127,,,
25,control_change,5,0,9,,,,,,,,,10,91,32,,,
25,control_change,5,0,1,,,,,,,,,0,91,36,,,
25,control_change,5,0,13,,,,,,,,,14,7,127,,,
26,control_change,5,0,7,,,,,,,,,6,91,53,,,
26,control_change,5,0,8,,,,,,,,,15,7,127,,,
26,control_change,5,0,10,,,,,,,,,11,91,32,,,
26,control_change,5,0,11,,,,,,,,,12,91,21,,,
26,control_change,5,0,5,,,,,,,,,4,91,53,,,
26,control_change,5,0,2,,,,,,,,,1,91,36,,,
27,control_change,5,0,3,,,,,,,,,2,91,36,,,
27,control_change,5,0,6,,,,,,,,,5,91,53,,,
28,control_change,5,0,12,,,,,,,,,13,91,43,,,
28,control_change,5,0,4,,,,,,,,,3,91,45,,,
30,control_change,5,0,9,,,,,,,,,10,93,0,,,
30,control_change,5,0,1,,,,,,,,,0,93,0,,,
30,control_change,5,0,13,,,,,,,,,14,91,47,,,
31,control_change,5,0,11,,,,,,,,,12,93,0,,,
31,control_change,5,0,5,,,,,,,,,4,93,0,,,
31,control_change,5,0,2,,,,,,,,,1,93,0,,,
31,control_change,5,0,8,,,,,,,,,15,91,60,,,
31,control_change,5,0,7,,,,,,,,,6,93,0,,,
31,control_change,5,0,10,,,,,,,,,11,93,0,,,
32,control_change,5,0,6,,,,,,,,,5,93,0,,,
32,control_change,5,0,3,,,,,,,,,2,93,0,,,
33,control_change,5,0,12,,,,,,,,,13,93,0,,,
33,control_change,5,0,4,,,,,,,,,3,93,0,,,
35,control_change,5,0,13,,,,,,,,,14,93,0,,,
36,control_change,5,0,8,,,,,,,,,15,93,0,,,
240,control_change,210,0,9,,,,,,,,,10,11,22,,,
240,set_tempo,240,1,0,,,,,,1276596,,,,,,,,
240,note_on,0,0,9,,,,,,,,,10,,,,72,112
240,marker,0,1,0,,,,,,,,,,,,,,
241,note_on,0,0,11,,,,,,,,,12,,,,60,112
241,control_change,210,0,11,,,,,,,,,12,11,25,,,
241,control_change,210,0,10,,,,,,,,,11,11,25,,,
241,note_on,0,0,10,,,,,,,,,11,,,,69,112
243,control_change,210,0,12,,,,,,,,,13,11,25,,,
243,note_on,0,0,12,,,,,,,,,13,,,,53,107
245,control_change,4,0,11,,,,,,,,,12,11,28,,,
245,note_on,0,0,13,,,,,,,,,14,,,,41,102
245,control_change,210,0,13,,,,,,,,,14,11,25,,,
245,control_change,4,0,10,,,,,,,,,11,11,28,,,
247,control_change,4,0,12,,,,,,,,,13,11,28,,,
249,control_change,4,0,13,,,,,,,,,14,11,28,,,
250,control_change,5,0,11,,,,,,,,,12,11,31,,,
250,control_change,5,0,10,,,,,,,,,11,11,31,,,
252,control_change,5,0,12,,,,,,,,,13,11,31,,,
253,control_change,13,0,9,,,,,,,,,10,11,26,,,
254,control_change,5,0,13,,,,,,,,,14,11,31,,,
255,control_change,5,0,11,,,,,,,,,12,11,34,,,
255,control_change,5,0,10,,,,,,,,,11,11,34,,,
257,control_change,5,0,12,,,,,,,,,13,11,34,,,
259,control_change,4,0,11,,,,,,,,,12,11,37,,,
259,control_change,4,0,10,,,,,,,,,11,11,37,,,
259,control_change,5,0,13,,,,,,,,,14,11,34,,,
261,control_change,4,0,12,,,,,,,,,13,11,37,,,
262,control_change,9,0,9,,,,,,,,,10,11,29,,,
263,control_change,4,0,13,,,,,,,,,14,11,37,,,
264,control_change,5,0,11,,,,,,,,,12,11,40,,,
264,control_change,5,0,10,,,,,,,,,11,11,40,,,
266,control_change,5,0,12,,,,,,,,,13,11,40,,,
268,control_change,5,0,13,,,,,,,,,14,11,40,,,
269,control_change,5,0,11,,,,,,,,,12,11,43,,,
269,control_change,5,0,10,,,,,,,,,11,11,43,,,
271,control_change,9,0,9,,,,,,,,,10,11,32,,,
271,control_change,5,0,12,,,,,,,,,13,11,43,,,
273,control_change,5,0,13,,,,,,,,,14,11,43,,,
280,control_change,9,0,9,,,,,,,,,10,11,35,,,
288,control_change,19,0,10,,,,,,,,,11,11,40,,,
288,control_change,19,0,11,,,,,,,,,12,11,40,,,
289,control_change,9,0,9,,,,,,,,,10,11,38,,,
290,control_change,19,0,12,,,,,,,,,13,11,40,,,
292,control_change,19,0,13,,,,,,,,,14,11,40,,,
298,control_change,9,0,9,,,,,,,,,10,11,41,,,
301,note_on,13,0,11,,,,,,,,,12,,,,60,0
301,note_on,13,0,10,,,,,,,,,11,,,,69,0
301,control_change,0,0,10,,,,,,,,,11,11,37,,,
301,control_change,0,0,11,,,,,,,,,12,11,37,,,
303,control_change,0,0,12,,,,,,,,,13,11,37,,,
303,note_on,13,0,12,,,,,,,,,13,,,,53,0
305,note_on,13,0,13,,,,,,,,,14,,,,41,0
305,control_change,0,0,13,,,,,,,,,14,11,37,,,
307,control_change,9,0,9,,,,,,,,,10,11,44,,,
321,control_change,14,0,9,,,,,,,,,10,11,47,,,
330,set_tempo,90,1,0,,,,,,1212121,,,,,,,,
330,note_on,9,0,9,,,,,,,,,10,,,,72,0
330,note_on,0,0,9,,,,,,,,,10,,,,69,112
360,note_on,30,0,9,,,,,,,,,10,,,,69,0
360,note_on,0,0,9,,,,,,,,,10,,,,72,112
360,set_tempo,30,1,0,,,,,,1111111,,,,,,,,
405,note_on,45,0,9,,,,,,,,,10,,,,72,0
420,note_on,15,0,9,,,,,,,,,10,,,,77,112
450,note_on,30,0,9,,,,,,,,,10,,,,77,0
480,note_on,30,0,9,,,,,,,,,10,,,,76,112
480,set_tempo,120,1,0,,,,,,1200000,,,,,,,,
481,note_on,180,0,11,,,,,,,,,12,,,,58,112
481,control_change,0,0,11,,,,,,,,,12,11,29,,,
481,control_change,0,0,10,,,,,,,,,11,11,29,,,
481,note_on,180,0,10,,,,,,,,,11,,,,67,112
483,note_on,180,0,12,,,,,,,,,13,,,,48,107
483,control_change,0,0,12,,,,,,,,,13,11,29,,,
485,note_on,180,0,13,,,,,,,,,14,,,,36,102
485,control_change,0,0,13,,,,,,,,,14,11,29,,,
487,control_change,6,0,10,,,,,,,,,11,11,32,,,
487,control_change,6,0,11,,,,,,,,,12,11,32,,,
489,control_change,6,0,12,,,,,,,,,13,11,32,,,
491,control_change,6,0,13,,,,,,,,,14,11,32,,,
493,control_change,6,0,11,,,,,,,,,12,11,35,,,
493,control_change,6,0,10,,,,,,,,,11,11,35,,,
495,control_change,6,0,12,,,,,,,,,13,11,35,,,
497,control_change,6,0,13,,,,,,,,,14,11,35,,,
499,control_change,6,0,11,,,,,,,,,12,11,38,,,
499,control_change,6,0,10,,,,,,,,,11,11,38,,,
501,control_change,6,0,12,,,,,,,,,13,11,38,,,
503,control_change,6,0,13,,,,,,,,,14,11,38,,,
505,control_change,6,0,10,,,,,,,,,11,11,41,,,
505,control_change,6,0,11,,,,,,,,,12,11,41,,,
507,control_change,6,0,12,,,,,,,,,13,11,41,,,
509,control_change,6,0,13,,,,,,,,,14,11,41,,,
511,control_change,6,0,11,,,,,,,,,12,11,44,,,
511,control_change,6,0,10,,,,,,,,,11,11,44,,,
513,control_change,6,0,12,,,,,,,,,13,11,44,,,
515,control_change,6,0,13,,,,,,,,,14,11,44,,,
523,control_change,12,0,11,,,,,,,,,12,11,41,,,
523,control_change,12,0,10,,,,,,,,,11,11,41,,,
525,control_change,12,0,12,,,,,,,,,13,11,41,,,
527,control_change,12,0,13,,,,,,,,,14,11,41,,,
536,control_change,13,0,11,,,,,,,,,12,11,38,,,
536,control_change,13,0,10,,,,,,,,,11,11,38,,,
538,control_change,13,0,12,,,,,,,,,13,11,38,,,
540,control_change,13,0,13,,,,,,,,,14,11,38,,,
541,note_on,5,0,10,,,,,,,,,11,,,,67,0
541,note_on,5,0,11,,,,,,,,,12,,,,58,0
543,note_on,5,0,12,,,,,,,,,13,,,,48,0
545,note_on,5,0,13,,,,,,,,,14,,,,36,0
600,note_on,0,0,9,,,,,,,,,10,,,,70,112
600,note_on,120,0,9,,,,,,,,,10,,,,76,0
600,set_tempo,120,1,0,,,,,,1111111,,,,,,,,
720,note_on,0,0,9,,,,,,,,,10,,,,69,112
720,note_on,120,0,9,,,,,,,,,10,,,,70,0
720,set_tempo,120,1,0,,,,,,1200000,,,,,,,,
721,note_on,0,0,11,,,,,,,,,12,,,,57,112
721,note_on,180,0,10,,,,,,,,,11,,,,65,112
721,control_change,0,0,10,,,,,,,,,11,11,29,,,
721,control_change,180,0,11,,,,,,,,,12,11,29,,,
723,note_on,180,0,12,,,,,,,,,13,,,,50,107
723,control_change,0,0,12,,,,,,,,,13,11,29,,,
725,control_change,0,0,13,,,,,,,,,14,11,29,,,
725,note_on,180,0,13,,,,,,,,,14,,,,38,102
727,control_change,6,0,10,,,,,,,,,11,11,32,,,
727,control_change,6,0,11,,,,,,,,,12,11,32,,,
729,control_change,6,0,12,,,,,,,,,13,11,32,,,
731,control_change,6,0,13,,,,,,,,,14,11,32,,,
733,control_change,6,0,11,,,,,,,,,12,11,35,,,
733,control_change,6,0,10,,,,,,,,,11,11,35,,,
735,control_change,6,0,12,,,,,,,,,13,11,35,,,
737,control_change,6,0,13,,,,,,,,,14,11,35,,,
739,control_change,6,0,11,,,,,,,,,12,11,38,,,
739,control_change,6,0,10,,,,,,,,,11,11,38,,,
741,control_change,6,0,12,,,,,,,,,13,11,38,,,
743,control_change,6,0,13,,,,,,,,,14,11,38,,,
745,control_change,6,0,10,,,,,,,,,11,11,41,,,
745,control_change,6,0,11,,,,,,,,,12,11,41,,,
747,control_change,6,0,12,,,,,,,,,13,11,41,,,
749,control_change,6,0,13,,,,,,,,,14,11,41,,,
751,control_change,6,0,11,,,,,,,,,12,11,44,,,
751,control_change,6,0,10,,,,,,,,,11,11,44,,,
753,control_change,6,0,12,,,,,,,,,13,11,44,,,
755,control_change,6,0,13,,,,,,,,,14,11,44,,,
763,control_change,12,0,11,,,,,,,,,12,11,41,,,
763,control_change,12,0,10,,,,,,,,,11,11,41,,,
765,control_change,12,0,12,,,,,,,,,13,11,41,,,
767,control_change,12,0,13,,,,,,,,,14,11,41,,,
776,control_change,13,0,10,,,,,,,,,11,11,38,,,
776,control_change,13,0,11,,,,,,,,,12,11,38,,,
778,control_change,13,0,12,,,,,,,,,13,11,38,,,
780,note_on,60,0,9,,,,,,,,,10,,,,69,0
780,control_change,13,0,13,,,,,,,,,14,11,38,,,
781,note_on,5,0,11,,,,,,,,,12,,,,57,0
781,note_on,5,0,10,,,,,,,,,11,,,,65,0
783,note_on,5,0,12,,,,,,,,,13,,,,50,0
785,note_on,5,0,13,,,,,,,,,14,,,,38,0
810,note_on,30,0,9,,,,,,,,,10,,,,69,112
840,note_on,30,0,9,,,,,,,,,10,,,,69,0
840,note_on,0,0,9,,,,,,,,,10,,,,74,112
840,set_tempo,120,1,0,,,,,,1111111,,,,,,,,
841,note_on,60,0,10,,,,,,,,,11,,,,67,112
841,control_change,0,0,11,,,,,,,,,12,11,29,,,
841,note_on,60,0,11,,,,,,,,,12,,,,62,112
841,control_change,0,0,10,,,,,,,,,11,11,29,,,
843,control_change,0,0,12,,,,,,,,,13,11,29,,,
843,note_on,60,0,12,,,,,,,,,13,,,,46,107
845,note_on,60,0,13,,,,,,,,,14,,,,34,102
845,control_change,0,0,13,,,,,,,,,14,11,29,,,
847,control_change,6,0,11,,,,,,,,,12,11,32,,,
847,control_change,6,0,10,,,,,,,,,11,11,32,,,
849,control_change,6,0,12,,,,,,,,,13,11,32,,,
851,control_change,6,0,13,,,,,,,,,14,11,32,,,
853,control_change,6,0,10,,,,,,,,,11,11,35,,,
853,control_change,6,0,11,,,,,,,,,12,11,35,,,
855,control_change,6,0,12,,,,,,,,,13,11,35,,,
857,control_change,6,0,13,,,,,,,,,14,11,35,,,
859,control_change,6,0,11,,,,,,,,,12,11,38,,,
859,control_change,6,0,10,,,,,,,,,11,11,38,,,
861,control_change,6,0,12,,,,,,,,,13,11,38,,,
863,control_change,6,0,13,,,,,,,,,14,11,38,,,
865,control_change,6,0,10,,,,,,,,,11,11,41,,,
865,control_change,6,0,11,,,,,,,,,12,11,41,,,
867,control_change,6,0,12,,,,,,,,,13,11,41,,,
869,control_change,6,0,13,,,,,,,,,14,11,41,,,
871,control_change,6,0,11,,,,,,,,,12,11,44,,,
871,control_change,6,0,10,,,,,,,,,11,11,44,,,
873,control_change,6,0,12,,,,,,,,,13,11,44,,,
875,control_change,6,0,13,,,,,,,,,14,11,44,,,
883,control_change,12,0,10,,,,,,,,,11,11,41,,,
883,control_change,12,0,11,,,,,,,,,12,11,41,,,
885,control_change,12,0,12,,,,,,,,,13,11,41,,,
887,control_change,12,0,13,,,,,,,,,14,11,41,,,
896,control_change,13,0,10,,,,,,,,,11,11,38,,,
896,control_change,13,0,11,,,,,,,,,12,11,38,,,
898,control_change,13,0,12,,,,,,,,,13,11,38,,,
900,note_on,60,0,9,,,,,,,,,10,,,,74,0
900,control_change,13,0,13,,,,,,,,,14,11,38,,,
901,note_on,5,0,10,,,,,,,,,11,,,,67,0
901,note_on,5,0,11,,,,,,,,,12,,,,62,0
903,note_on,5,0,12,,,,,,,,,13,,,,46,0
905,note_on,5,0,13,,,,,,,,,14,,,,34,0
930,note_on,30,0,9,,,,,,,,,10,,,,74,112
960,note_on,0,0,9,,,,,,,,,10,,,,67,112
960,set_tempo,120,1,0,,,,,,1200000,,,,,,,,
960,note_on,30,0,9,,,,,,,,,10,,,,74,0
961,note_on,60,0,10,,,,,,,,,11,,,,64,112
961,note_on,60,0,11,,,,,,,,,12,,,,60,112
961,control_change,0,0,11,,,,,,,,,12,11,29,,,
961,control_change,0,0,10,,,,,,,,,11,11,29,,,
963,note_on,60,0,12,,,,,,,,,13,,,,48,107
963,control_change,0,0,12,,,,,,,,,13,11,29,,,
965,note_on,60,0,13,,,,,,,,,14,,,,36,102
965,control_change,0,0,13,,,,,,,,,14,11,29,,,
967,control_change,6,0,10,,,,,,,,,11,11,32,,,
967,control_change,6,0,11,,,,,,,,,12,11,32,,,
