tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,454545,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,Ab,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
240,control_change,240,0,3,,,,,,,,,0,64,127,,
240,note_on,240,0,2,,,,,,,,,0,,,51,50
240,note_on,240,0,1,,,,,,,,,0,,,63,50
360,note_on,0,0,2,,,,,,,,,0,,,44,52
360,note_on,120,0,1,,,,,,,,,0,,,63,0
360,note_on,0,0,1,,,,,,,,,0,,,60,42
360,note_on,0,0,1,,,,,,,,,0,,,68,52
360,note_on,0,0,2,,,,,,,,,0,,,51,42
360,note_on,0,0,1,,,,,,,,,0,,,63,42
360,note_on,120,0,2,,,,,,,,,0,,,51,0
480,note_on,120,0,1,,,,,,,,,0,,,68,0
480,note_on,0,0,1,,,,,,,,,0,,,63,0
480,note_on,0,0,1,,,,,,,,,0,,,60,0
480,note_on,0,0,1,,,,,,,,,0,,,60,44
480,note_on,0,0,1,,,,,,,,,0,,,63,44
480,note_on,0,0,2,,,,,,,,,0,,,51,44
480,note_on,0,0,1,,,,,,,,,0,,,68,54
480,note_on,120,0,2,,,,,,,,,0,,,51,0
660,note_on,0,0,1,,,,,,,,,0,,,70,57
660,note_on,180,0,1,,,,,,,,,0,,,68,0
660,control_change,420,0,3,,,,,,,,,0,64,0,,
720,note_on,240,0,2,,,,,,,,,0,,,51,0
720,note_on,0,0,2,,,,,,,,,0,,,44,0
720,note_on,0,0,2,,,,,,,,,0,,,46,58
720,note_on,0,0,1,,,,,,,,,0,,,68,58
720,note_on,0,0,1,,,,,,,,,0,,,63,48
720,note_on,0,0,1,,,,,,,,,0,,,61,48
720,note_on,0,0,1,,,,,,,,,0,,,60,0
720,note_on,0,0,1,,,,,,,,,0,,,63,0
720,note_on,60,0,1,,,,,,,,,0,,,70,0
