tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,250000,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
120,note_on,120,0,1,,,,,,,,,0,,,76,36
180,note_on,60,0,1,,,,,,,,,0,,,76,0
180,note_on,0,0,1,,,,,,,,,0,,,77,36
240,note_on,60,0,1,,,,,,,,,0,,,77,0
240,note_on,0,0,1,,,,,,,,,0,,,76,36
240,note_on,240,0,3,,,,,,,,,2,,,60,36
300,note_on,60,0,1,,,,,,,,,0,,,76,0
300,note_on,0,0,1,,,,,,,,,0,,,64,36
360,note_on,120,0,3,,,,,,,,,2,,,60,0
360,note_on,0,0,3,,,,,,,,,2,,,59,36
360,note_on,0,0,1,,,,,,,,,0,,,74,36
360,note_on,60,0,1,,,,,,,,,0,,,64,0
420,note_on,0,0,1,,,,,,,,,0,,,64,36
420,note_on,60,0,1,,,,,,,,,0,,,74,0
480,note_on,0,0,3,,,,,,,,,2,,,57,36
480,note_on,120,0,3,,,,,,,,,2,,,59,0
480,note_on,0,0,1,,,,,,,,,0,,,72,36
480,note_on,60,0,1,,,,,,,,,0,,,64,0
540,note_on,60,0,1,,,,,,,,,0,,,72,0
540,note_on,0,0,1,,,,,,,,,0,,,64,36
600,note_on,0,0,3,,,,,,,,,2,,,62,36
600,note_on,120,0,3,,,,,,,,,2,,,57,0
600,note_on,60,0,1,,,,,,,,,0,,,64,0
600,note_on,0,0,1,,,,,,,,,0,,,71,36
660,note_on,0,0,1,,,,,,,,,0,,,64,36
660,note_on,60,0,1,,,,,,,,,0,,,71,0
720,note_on,0,0,1,,,,,,,,,0,,,71,36
720,control_change,0,0,1,,,,,,,,,0,64,127,,
720,note_on,60,0,1,,,,,,,,,0,,,64,0
720,note_on,120,0,3,,,,,,,,,2,,,62,0
720,control_change,0,0,3,,,,,,,,,2,64,127,,
720,note_on,0,0,3,,,,,,,,,2,,,60,36
780,note_on,60,0,1,,,,,,,,,0,,,71,0
780,note_on,0,0,1,,,,,,,,,0,,,69,36
840,note_on,120,0,3,,,,,,,,,2,,,60,0
840,note_on,0,0,3,,,,,,,,,2,,,57,36
840,note_on,0,0,1,,,,,,,,,0,,,64,36
840,note_on,60,0,1,,,,,,,,,0,,,69,0
900,note_on,60,0,1,,,,,,,,,0,,,64,0
900,note_on,0,0,1,,,,,,,,,0,,,69,36
960,note_on,120,0,3,,,,,,,,,2,,,57,0
960,note_on,60,0,1,,,,,,,,,0,,,69,0
960,control_change,0,0,3,,,,,,,,,2,64,0,,
960,note_on,0,0,1,,,,,,,,,0,,,72,36
960,control_change,0,0,1,,,,,,,,,0,64,0,,
960,note_on,0,0,3,,,,,,,,,2,,,56,36
1020,note_on,0,0,1,,,,,,,,,0,,,71,36
1020,note_on,60,0,1,,,,,,,,,0,,,72,0
1080,note_on,60,0,1,,,,,,,,,0,,,71,0
1080,note_on,0,0,1,,,,,,,,,0,,,64,36
1080,note_on,120,0,3,,,,,,,,,2,,,56,0
1080,note_on,0,0,3,,,,,,,,,2,,,52,36
1140,note_on,60,0,1,,,,,,,,,0,,,64,0
1140,note_on,0,0,1,,,,,,,,,0,,,72,36
1200,note_on,0,0,3,,,,,,,,,2,,,60,36
1200,note_on,120,0,3,,,,,,,,,2,,,52,0
1200,control_change,0,0,3,,,,,,,,,2,64,127,,
1200,control_change,0,0,1,,,,,,,,,0,64,127,,
1200,note_on,0,0,1,,,,,,,,,0,,,68,36
1200,note_on,60,0,1,,,,,,,,,0,,,72,0
1260,note_on,60,0,1,,,,,,,,,0,,,68,0
1260,note_on,0,0,1,,,,,,,,,0,,,69,36
1320,note_on,60,0,1,,,,,,,,,0,,,69,0
1320,note_on,0,0,1,,,,,,,,,0,,,64,36
1320,note_on,120,0,3,,,,,,,,,2,,,60,0
1320,note_on,0,0,3,,,,,,,,,2,,,57,36
1380,note_on,60,0,1,,,,,,,,,0,,,64,0
1380,note_on,0,0,1,,,,,,,,,0,,,69,36
1440,control_change,0,0,3,,,,,,,,,2,64,0,,
1440,note_on,0,0,3,,,,,,,,,2,,,56,36
1440,note_on,60,0,1,,,,,,,,,0,,,69,0
1440,control_change,0,0,1,,,,,,,,,0,64,0,,
1440,note_on,0,0,1,,,,,,,,,0,,,72,36
1440,note_on,120,0,3,,,,,,,,,2,,,57,0
1500,note_on,60,0,1,,,,,,,,,0,,,72,0
1500,note_on,0,0,1,,,,,,,,,0,,,71,36
1560,note_on,60,0,1,,,,,,,,,0,,,71,0
1560,note_on,120,0,3,,,,,,,,,2,,,56,0
1560,note_on,0,0,3,,,,,,,,,2,,,52,36
1560,note_on,0,0,1,,,,,,,,,0,,,64,36
1620,note_on,60,0,1,,,,,,,,,0,,,64,0
1620,note_on,0,0,1,,,,,,,,,0,,,71,36
1680,note_on,1680,0,2,,,,,,,,,1,,,67,36
1680,note_on,60,0,1,,,,,,,,,0,,,71,0
1680,control_change,0,0,1,,,,,,,,,0,64,127,,
1680,control_change,120,0,3,,,,,,,,,2,64,127,,
1680,note_on,0,0,1,,,,,,,,,0,,,74,36
1740,note_on,60,0,1,,,,,,,,,0,,,74,0
1740,note_on,0,0,1,,,,,,,,,0,,,72,36
1800,note_on,120,0,3,,,,,,,,,2,,,52,0
1800,note_on,0,0,1,,,,,,,,,0,,,71,36
1800,note_on,60,0,1,,,,,,,,,0,,,72,0
1800,note_on,0,0,3,,,,,,,,,2,,,50,36
1860,note_on,60,0,1,,,,,,,,,0,,,71,0
1860,control_change,0,0,1,,,,,,,,,0,64,0,,
1860,note_on,0,0,1,,,,,,,,,0,,,72,36
1860,note_on,60,0,3,,,,,,,,,2,,,50,0
1860,control_change,0,0,3,,,,,,,,,2,64,0,,
1860,note_on,0,0,3,,,,,,,,,2,,,48,36
1920,note_on,0,0,1,,,,,,,,,0,,,74,36
1920,note_on,60,0,1,,,,,,,,,0,,,72,0
1920,note_on,60,0,3,,,,,,,,,2,,,48,0
1920,note_on,0,0,3,,,,,,,,,2,,,47,36
1920,note_on,240,0,2,,,,,,,,,1,,,67,0
1980,note_on,0,0,1,,,,,,,,,0,,,67,36
1980,note_on,60,0,1,,,,,,,,,0,,,74,0
2040,note_on,120,0,3,,,,,,,,,2,,,47,0
2040,note_on,0,0,3,,,,,,,,,2,,,43,36
2040,note_on,60,0,1,,,,,,,,,0,,,67,0
2040,note_on,0,0,1,,,,,,,,,0,,,75,36
2100,note_on,60,0,1,,,,,,,,,0,,,75,0
2100,note_on,0,0,1,,,,,,,,,0,,,67,36
2160,note_on,60,0,1,,,,,,,,,0,,,67,0
2160,note_on,0,0,3,,,,,,,,,2,,,48,36
2160,note_on,120,0,3,,,,,,,,,2,,,43,0
2160,note_on,0,0,1,,,,,,,,,0,,,76,36
2220,note_on,0,0,1,,,,,,,,,0,,,67,36
2220,note_on,60,0,1,,,,,,,,,0,,,76,0
2280,note_on,0,0,3,,,,,,,,,2,,,50,36
2280,note_on,60,0,1,,,,,,,,,0,,,67,0
2280,note_on,0,0,1,,,,,,,,,0,,,77,36
2280,note_on,120,0,3,,,,,,,,,2,,,48,0
2340,note_on,60,0,1,,,,,,,,,0,,,77,0
2340,note_on,0,0,1,,,,,,,,,0,,,67,36
2400,note_on,120,0,3,,,,,,,,,2,,,50,0
2400,note_on,0,0,3,,,,,,,,,2,,,52,36
2400,note_on,60,0,1,,,,,,,,,0,,,67,0
2400,note_on,0,0,1,,,,,,,,,0,,,79,49
2460,note_on,60,0,1,,,,,,,,,0,,,79,0
2460,note_on,0,0,1,,,,,,,,,0,,,67,49
2520,note_on,60,0,1,,,,,,,,,0,,,67,0
2520,note_on,0,0,1,,,,,,,,,0,,,81,49
2520,note_on,0,0,3,,,,,,,,,2,,,53,36
2520,note_on,120,0,3,,,,,,,,,2,,,52,0
2580,note_on,0,0,1,,,,,,,,,0,,,71,49
2580,note_on,60,0,1,,,,,,,,,0,,,81,0
2640,note_on,120,0,3,,,,,,,,,2,,,53,0
2640,note_on,0,0,1,,,,,,,,,0,,,79,62
2640,note_on,60,0,1,,,,,,,,,0,,,71,0
2640,note_on,0,0,3,,,,,,,,,2,,,52,49
2700,note_on,0,0,1,,,,,,,,,0,,,72,62
2700,note_on,60,0,1,,,,,,,,,0,,,79,0
2760,note_on,0,0,1,,,,,,,,,0,,,77,62
2760,note_on,60,0,1,,,,,,,,,0,,,72,0
2760,note_on,120,0,3,,,,,,,,,2,,,52,0
2760,note_on,0,0,3,,,,,,,,,2,,,56,49
2820,note_on,0,0,1,,,,,,,,,0,,,71,62
2820,note_on,60,0,1,,,,,,,,,0,,,77,0
2880,note_on,0,0,3,,,,,,,,,2,,,57,62
2880,note_on,120,0,3,,,,,,,,,2,,,56,0
2880,note_on,60,0,1,,,,,,,,,0,,,71,0
2880,note_on,0,0,1,,,,,,,,,0,,,76,75
2940,note_on,0,0,1,,,,,,,,,0,,,72,75
2940,note_on,60,0,1,,,,,,,,,0,,,76,0
3000,note_on,120,0,3,,,,,,,,,2,,,57,0
3000,note_on,0,0,3,,,,,,,,,2,,,65,62
3000,note_on,0,0,1,,,,,,,,,0,,,74,75
3000,note_on,60,0,1,,,,,,,,,0,,,72,0
3060,note_on,0,0,1,,,,,,,,,0,,,69,75
3060,note_on,60,0,1,,,,,,,,,0,,,74,0
3120,note_on,0,0,1,,,,,,,,,0,,,72,62
3120,note_on,120,0,3,,,,,,,,,2,,,65,0
3120,note_on,0,0,3,,,,,,,,,2,,,64,49
3120,note_on,60,0,1,,,,,,,,,0,,,69,0
3180,note_on,60,0,1,,,,,,,,,0,,,72,0
3180,note_on,0,0,1,,,,,,,,,0,,,69,62
3240,note_on,60,0,1,,,,,,,,,0,,,69,0
3240,note_on,0,0,3,,,,,,,,,2,,,57,49
3240,note_on,0,0,3,,,,,,,,,2,,,53,49
3240,note_on,120,0,3,,,,,,,,,2,,,64,0
3240,note_on,0,0,1,,,,,,,,,0,,,74,62
3300,note_on,60,0,1,,,,,,,,,0,,,74,0
3300,note_on,0,0,1,,,,,,,,,0,,,69,62
3360,note_on,0,0,3,,,,,,,,,2,,,57,36
3360,note_on,60,0,1,,,,,,,,,0,,,69,0
3360,control_change,0,0,1,,,,,,,,,0,64,127,,
3360,note_on,0,0,1,,,,,,,,,0,,,76,49
3360,note_on,3360,0,4,,,,,,,,,3,,,52,64
3360,note_on,0,0,3,,,,,,,,,2,,,60,36
3360,note_on,120,0,3,,,,,,,,,2,,,57,0
3360,note_on,0,0,3,,,,,,,,,2,,,53,0
3360,control_change,0,0,3,,,,,,,,,2,64,127,,
3420,note_on,60,0,1,,,,,,,,,0,,,76,0
3420,note_on,0,0,1,,,,,,,,,0,,,64,49
3480,note_on,0,0,3,,,,,,,,,2,,,56,36
3480,control_change,0,0,3,,,,,,,,,2,64,0,,
3480,note_on,0,0,3,,,,,,,,,2,,,59,36
3480,note_on,120,0,3,,,,,,,,,2,,,60,0
3480,note_on,0,0,3,,,,,,,,,2,,,57,0
3480,note_on,60,0,1,,,,,,,,,0,,,64,0
3480,control_change,0,0,1,,,,,,,,,0,64,0,,
3480,note_on,0,0,1,,,,,,,,,0,,,76,49
3540,note_on,60,0,1,,,,,,,,,0,,,76,0
3540,note_on,0,0,1,,,,,,,,,0,,,77,49
3600,note_on,240,0,4,,,,,,,,,3,,,52,0
3600,note_on,60,0,1,,,,,,,,,0,,,77,0
3600,note_on,0,0,1,,,,,,,,,0,,,77,49
3600,note_on,0,0,3,,,,,,,,,2,,,60,36
3600,note_on,0,0,3,,,,,,,,,2,,,56,0
3600,note_on,120,0,3,,,,,,,,,2,,,59,0
3660,note_on,60,0,1,,,,,,,,,0,,,77,0
3660,note_on,0,0,1,,,,,,,,,0,,,76,49
3720,note_on,60,0,1,,,,,,,,,0,,,76,0
3720,note_on,120,0,3,,,,,,,,,2,,,60,0
3720,note_on,0,0,1,,,,,,,,,0,,,76,49
3720,note_on,0,0,3,,,,,,,,,2,,,59,36
3780,note_on,60,0,1,,,,,,,,,0,,,76,0
3780,note_on,0,0,1,,,,,,,,,0,,,74,49
3840,note_on,0,0,3,,,,,,,,,2,,,57,36
3840,note_on,60,0,1,,,,,,,,,0,,,74,0
3840,note_on,0,0,1,,,,,,,,,0,,,74,49
3840,note_on,120,0,3,,,,,,,,,2,,,59,0
3900,note_on,0,0,1,,,,,,,,,0,,,72,49
3900,note_on,60,0,1,,,,,,,,,0,,,74,0
3960,note_on,60,0,1,,,,,,,,,0,,,72,0
3960,note_on,0,0,3,,,,,,,,,2,,,62,36
3960,note_on,0,0,1,,,,,,,,,0,,,72,49
3960,note_on,120,0,3,,,,,,,,,2,,,57,0
4020,note_on,60,0,1,,,,,,,,,0,,,72,0
4020,note_on,0,0,1,,,,,,,,,0,,,71,49
4080,note_on,120,0,3,,,,,,,,,2,,,62,0
4080,control_change,0,0,3,,,,,,,,,2,64,127,,
4080,note_on,0,0,3,,,,,,,,,2,,,60,36
4080,note_on,60,0,1,,,,,,,,,0,,,71,0
4080,control_change,0,0,1,,,,,,,,,0,64,127,,
4080,note_on,0,0,1,,,,,,,,,0,,,71,49
4140,note_on,60,0,1,,,,,,,,,0,,,71,0
4140,note_on,0,0,1,,,,,,,,,0,,,69,49
4200,note_on,0,0,1,,,,,,,,,0,,,64,49
4200,note_on,60,0,1,,,,,,,,,0,,,69,0
4200,note_on,120,0,3,,,,,,,,,2,,,60,0
