tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,note_on,0,0,1,,,,,,,,,0,,,67,110
0,note_on,0,0,1,,,,,,,,,0,,,79,110
0,track_name,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,note_on,0,0,3,,,,,,,,,0,,,31,110
0,note_on,0,0,3,,,,,,,,,0,,,43,110
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,0,,,,
0,control_change,0,0,4,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,0,10,64,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1500000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
360,set_tempo,360,1,0,,,,,,535714,,,,,,,
360,note_on,360,0,1,,,,,,,,,0,,,79,0
360,note_on,0,0,1,,,,,,,,,0,,,67,0
360,note_on,0,0,1,,,,,,,,,0,,,71,40
360,note_on,0,0,3,,,,,,,,,0,,,31,0
360,note_on,360,0,3,,,,,,,,,0,,,43,0
450,note_on,90,0,1,,,,,,,,,0,,,71,0
450,note_on,0,0,1,,,,,,,,,0,,,72,40
480,note_on,0,0,1,,,,,,,,,0,,,74,40
480,note_on,30,0,1,,,,,,,,,0,,,72,0
600,note_on,120,0,1,,,,,,,,,0,,,74,0
600,note_on,0,0,1,,,,,,,,,0,,,74,40
720,note_on,120,0,1,,,,,,,,,0,,,74,0
720,note_on,0,0,1,,,,,,,,,0,,,74,40
840,note_on,120,0,1,,,,,,,,,0,,,74,0
840,note_on,0,0,1,,,,,,,,,0,,,72,40
930,note_on,90,0,1,,,,,,,,,0,,,72,0
930,note_on,0,0,1,,,,,,,,,0,,,74,40
960,note_on,30,0,1,,,,,,,,,0,,,74,0
960,note_on,0,0,1,,,,,,,,,0,,,75,40
1140,note_on,0,0,1,,,,,,,,,0,,,74,40
