tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,note_on,0,0,3,,,,,,,,,2,,,60,36
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,note_on,0,0,1,,,,,,,,,0,,,72,36
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,set_tempo,0,1,0,,,,,,312500,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,1,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
90,note_on,90,0,1,,,,,,,,,0,,,71,36
90,note_on,90,0,3,,,,,,,,,2,,,59,36
105,note_on,0,0,1,,,,,,,,,0,,,72,36
105,note_on,15,0,1,,,,,,,,,0,,,71,0
105,note_on,0,0,3,,,,,,,,,2,,,60,36
105,note_on,15,0,3,,,,,,,,,2,,,59,0
120,note_on,0,0,1,,,,,,,,,0,,,71,36
120,note_on,0,0,1,,,,,,,,,0,,,72,0
120,note_on,15,0,1,,,,,,,,,0,,,72,0
120,time_signature,120,1,0,4,4,24,8,,,,,,,,,
120,note_on,0,0,3,,,,,,,,,2,,,59,36
120,note_on,0,0,3,,,,,,,,,2,,,60,0
120,note_on,15,0,3,,,,,,,,,2,,,60,0
240,note_on,0,0,1,,,,,,,,,0,,,69,36
240,note_on,120,0,1,,,,,,,,,0,,,71,0
240,note_on,120,0,3,,,,,,,,,2,,,59,0
240,note_on,0,0,3,,,,,,,,,2,,,57,36
360,note_on,0,0,1,,,,,,,,,0,,,76,62
360,control_change,0,0,1,,,,,,,,,0,64,127,,
360,note_on,120,0,1,,,,,,,,,0,,,69,0
360,note_on,120,0,3,,,,,,,,,2,,,57,0
360,control_change,0,0,3,,,,,,,,,2,64,127,,
360,note_on,0,0,3,,,,,,,,,2,,,64,62
540,note_on,0,0,1,,,,,,,,,0,,,72,36
540,note_on,180,0,1,,,,,,,,,0,,,76,0
540,note_on,0,0,3,,,,,,,,,2,,,60,36
540,note_on,180,0,3,,,,,,,,,2,,,64,0
570,note_on,0,0,3,,,,,,,,,2,,,57,36
570,note_on,30,0,3,,,,,,,,,2,,,60,0
570,note_on,0,0,1,,,,,,,,,0,,,69,36
