tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,note_on,0,0,3,,,,,,,,,2,,,33,88
0,note_on,0,0,1,,,,,,,,,0,,,61,101
0,note_on,0,0,1,,,,,,,,,0,,,57,101
0,note_on,0,0,1,,,,,,,,,0,,,55,101
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,note_on,0,0,3,,,,,,,,,2,,,45,88
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,9,16,6,8,,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,set_tempo,0,1,0,,,,,,333333,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
30,note_on,30,0,1,,,,,,,,,0,,,61,0
30,note_on,0,0,1,,,,,,,,,0,,,57,0
30,note_on,0,0,1,,,,,,,,,0,,,55,0
30,note_on,0,0,1,,,,,,,,,0,,,55,101
30,note_on,0,0,1,,,,,,,,,0,,,57,101
30,note_on,0,0,1,,,,,,,,,0,,,61,101
30,note_on,0,0,3,,,,,,,,,2,,,45,88
30,note_on,0,0,3,,,,,,,,,2,,,33,88
30,note_on,0,0,3,,,,,,,,,2,,,33,0
30,note_on,30,0,3,,,,,,,,,2,,,45,0
120,note_on,0,0,1,,,,,,,,,0,,,61,101
120,note_on,0,0,3,,,,,,,,,2,,,33,88
120,note_on,0,0,3,,,,,,,,,2,,,33,0
120,note_on,90,0,3,,,,,,,,,2,,,45,0
120,note_on,0,0,1,,,,,,,,,0,,,55,0
120,note_on,0,0,1,,,,,,,,,0,,,57,101
120,note_on,0,0,1,,,,,,,,,0,,,55,101
120,note_on,0,0,3,,,,,,,,,2,,,45,88
120,note_on,0,0,1,,,,,,,,,0,,,57,0
120,note_on,90,0,1,,,,,,,,,0,,,61,0
150,note_on,0,0,3,,,,,,,,,2,,,47,88
150,note_on,0,0,1,,,,,,,,,0,,,57,0
150,note_on,0,0,3,,,,,,,,,2,,,35,88
150,note_on,0,0,3,,,,,,,,,2,,,33,0
150,note_on,30,0,3,,,,,,,,,2,,,45,0
150,note_on,0,0,1,,,,,,,,,0,,,55,0
150,note_on,0,0,1,,,,,,,,,0,,,57,101
150,note_on,0,0,1,,,,,,,,,0,,,62,101
150,note_on,30,0,1,,,,,,,,,0,,,61,0
150,note_on,0,0,1,,,,,,,,,0,,,55,101
240,note_on,0,0,3,,,,,,,,,2,,,37,88
240,note_on,0,0,1,,,,,,,,,0,,,64,101
240,note_on,0,0,1,,,,,,,,,0,,,57,101
240,note_on,0,0,1,,,,,,,,,0,,,55,101
240,note_on,0,0,1,,,,,,,,,0,,,55,0
240,note_on,0,0,3,,,,,,,,,2,,,35,0
240,note_on,90,0,3,,,,,,,,,2,,,47,0
240,note_on,0,0,1,,,,,,,,,0,,,57,0
240,note_on,90,0,1,,,,,,,,,0,,,62,0
240,note_on,0,0,3,,,,,,,,,2,,,49,88
270,note_on,30,0,3,,,,,,,,,2,,,49,0
270,time_signature,270,1,0,3,4,24,8,,,,,,,,,
270,note_on,0,0,1,,,,,,,,,0,,,55,0
270,note_on,0,0,1,,,,,,,,,0,,,57,114
270,note_on,0,0,1,,,,,,,,,0,,,54,114
270,note_on,0,0,1,,,,,,,,,0,,,66,114
270,note_on,0,0,1,,,,,,,,,0,,,57,0
270,note_on,0,0,3,,,,,,,,,2,,,50,101
270,note_on,0,0,3,,,,,,,,,2,,,45,101
270,note_on,0,0,3,,,,,,,,,2,,,38,101
270,note_on,0,0,3,,,,,,,,,2,,,37,0
270,note_on,0,0,1,,,,,,,,,0,,,62,114
270,note_on,30,0,1,,,,,,,,,0,,,64,0
510,note_on,0,0,1,,,,,,,,,0,,,54,114
510,note_on,0,0,1,,,,,,,,,0,,,57,114
510,note_on,0,0,1,,,,,,,,,0,,,66,114
510,note_on,240,0,1,,,,,,,,,0,,,66,0
510,note_on,0,0,1,,,,,,,,,0,,,54,0
510,note_on,0,0,1,,,,,,,,,0,,,57,0
510,note_on,0,0,1,,,,,,,,,0,,,62,0
510,note_on,0,0,1,,,,,,,,,0,,,62,114
510,note_on,240,0,3,,,,,,,,,2,,,50,0
510,note_on,0,0,3,,,,,,,,,2,,,45,0
510,note_on,0,0,3,,,,,,,,,2,,,38,0
510,note_on,0,0,3,,,,,,,,,2,,,38,101
510,note_on,0,0,3,,,,,,,,,2,,,45,101
510,note_on,0,0,3,,,,,,,,,2,,,50,101
720,note_on,210,0,1,,,,,,,,,0,,,66,0
720,note_on,0,0,1,,,,,,,,,0,,,66,114
720,note_on,0,0,1,,,,,,,,,0,,,62,0
720,note_on,0,0,1,,,,,,,,,0,,,57,0
720,note_on,0,0,1,,,,,,,,,0,,,54,0
750,note_on,0,0,3,,,,,,,,,2,,,38,0
750,note_on,30,0,1,,,,,,,,,0,,,66,0
