tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,10,51,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,84,2,,,,
0,program_change,,,,,0,0,3,,,,,2,41,,,
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,102,3,,,,
0,program_change,,,,,0,0,4,,,,,3,42,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,key_signature,,,,,0,1,1,,,,,,,C,,
0,program_change,,,,,0,0,1,,,,,0,40,,,
0,control_change,,,,,0,0,1,,,10,37,0,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,set_tempo,,,,,0,1,0,,340909,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
672,note_on,,,,,672,0,3,,,,,2,,,74,90
672,note_on,,,,,672,0,2,,,,,1,,,74,96
672,note_on,,,,,672,0,1,,,,,0,,,74,106
768,note_on,,,,,0,0,2,,,,,1,,,75,96
768,note_on,,,,,0,0,1,,,,,0,,,75,106
768,note_on,,,,,0,0,3,,,,,2,,,75,90
768,note_off,,,,,96,0,3,,,,,2,,,74,0
768,note_off,,,,,96,0,2,,,,,1,,,74,0
768,note_off,,,,,96,0,1,,,,,0,,,74,0
960,note_off,,,,,192,0,2,,,,,1,,,75,0
960,note_off,,,,,192,0,3,,,,,2,,,75,0
960,note_off,,,,,192,0,1,,,,,0,,,75,0
1152,note_on,,,,,192,0,3,,,,,2,,,63,90
1152,note_on,,,,,1152,0,4,,,,,3,,,55,81
1152,note_on,,,,,192,0,1,,,,,0,,,63,106
1152,note_on,,,,,192,0,2,,,,,1,,,58,96
