tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,6,8,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,10,51,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,note_on,,,,,0,0,2,,,,,1,,,63,106
0,note_on,,,,,0,0,2,,,,,1,,,55,106
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,75,2,,,,
0,program_change,,,,,0,0,3,,,,,2,41,,,
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,note_on,,,,,0,0,3,,,,,2,,,58,93
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,105,3,,,,
0,program_change,,,,,0,0,4,,,,,3,42,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,note_on,,,,,0,0,4,,,,,3,,,51,90
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,control_change,,,,,0,0,5,,,10,75,4,,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,program_change,,,,,0,0,5,,,,,4,45,,,
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,1,,,,,,,Eb,,
0,note_on,,,,,0,0,1,,,,,0,,,63,115
0,note_on,,,,,0,0,1,,,,,0,,,55,115
0,program_change,,,,,0,0,1,,,,,0,40,,,
0,control_change,,,,,0,0,1,,,10,42,0,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,set_tempo,,,,,0,1,0,,909090,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
576,note_on,,,,,0,0,1,,,,,0,,,58,115
576,note_off,,,,,0,0,1,,,,,0,,,63,0
576,note_off,,,,,576,0,1,,,,,0,,,55,0
576,note_off,,,,,576,0,4,,,,,3,,,51,0
576,note_on,,,,,0,0,4,,,,,3,,,46,90
576,note_on,,,,,0,0,1,,,,,0,,,65,115
576,note_on,,,,,0,0,2,,,,,1,,,58,106
576,note_off,,,,,0,0,2,,,,,1,,,55,0
576,note_off,,,,,576,0,2,,,,,1,,,63,0
576,note_on,,,,,0,0,2,,,,,1,,,62,106
768,note_off,,,,,192,0,2,,,,,1,,,58,0
768,note_off,,,,,0,0,2,,,,,1,,,62,0
