tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,note_on,0,0,1,,,,,,,,,0,,,59,49
0,note_on,0,0,1,,,,,,,,,0,,,71,49
0,track_name,0,1,2,,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,40,36
0,control_change,0,0,3,,,,,,,,,2,64,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,833333,,,,,,,
0,key_signature,0,1,0,,,,,E,,,,,,,,
6,note_on,6,0,3,,,,,,,,,2,,,40,0
60,note_on,54,0,3,,,,,,,,,2,,,56,36
60,note_on,0,0,3,,,,,,,,,2,,,59,36
66,note_on,6,0,3,,,,,,,,,2,,,59,0
66,note_on,0,0,3,,,,,,,,,2,,,56,0
120,note_on,54,0,3,,,,,,,,,2,,,44,36
126,note_on,6,0,3,,,,,,,,,2,,,44,0
180,note_on,0,0,1,,,,,,,,,0,,,64,49
180,note_on,0,0,1,,,,,,,,,0,,,76,49
180,note_on,0,0,1,,,,,,,,,0,,,59,0
180,note_on,180,0,1,,,,,,,,,0,,,71,0
180,note_on,0,0,3,,,,,,,,,2,,,59,36
180,control_change,54,0,3,,,,,,,,,2,64,0,,
180,note_on,0,0,3,,,,,,,,,2,,,56,36
186,note_on,0,0,3,,,,,,,,,2,,,56,0
186,note_on,6,0,3,,,,,,,,,2,,,59,0
240,control_change,54,0,3,,,,,,,,,2,64,127,,
240,note_on,0,0,3,,,,,,,,,2,,,47,36
246,note_on,6,0,3,,,,,,,,,2,,,47,0
300,note_on,54,0,3,,,,,,,,,2,,,54,36
300,note_on,0,0,3,,,,,,,,,2,,,57,36
300,note_on,0,0,1,,,,,,,,,0,,,75,49
300,note_on,0,0,1,,,,,,,,,0,,,63,49
300,note_on,0,0,1,,,,,,,,,0,,,64,0
300,note_on,120,0,1,,,,,,,,,0,,,76,0
306,note_on,6,0,3,,,,,,,,,2,,,57,0
306,note_on,0,0,3,,,,,,,,,2,,,54,0
360,note_on,0,0,1,,,,,,,,,0,,,64,49
360,note_on,0,0,1,,,,,,,,,0,,,76,49
360,note_on,60,0,1,,,,,,,,,0,,,75,0
360,note_on,0,0,1,,,,,,,,,0,,,63,0
