tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,2,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,10,52,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,81,2,,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,program_change,,,,,0,0,3,,,,,2,41,,,
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,94,3,,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,program_change,,,,,0,0,4,,,,,3,42,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,1,,,10,42,0,,,,
0,key_signature,,,,,0,1,1,,,,,,,C,,
0,set_tempo,,,,,0,1,0,,384615,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,program_change,,,,,0,0,1,,,,,0,40,,,
0,control_change,,,,,0,0,1,,,7,127,0,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
576,note_on,,,,,576,0,1,,,,,0,,,80,103
672,note_on,,,,,0,0,1,,,,,0,,,81,103
672,note_off,,,,,96,0,1,,,,,0,,,80,0
768,note_on,,,,,768,0,2,,,,,1,,,68,96
768,note_on,,,,,0,0,1,,,,,0,,,83,103
768,note_on,,,,,768,0,3,,,,,2,,,64,87
768,note_off,,,,,96,0,1,,,,,0,,,81,0
768,note_on,,,,,768,0,4,,,,,3,,,52,78
864,note_off,,,,,96,0,1,,,,,0,,,83,0
864,note_on,,,,,0,0,1,,,,,0,,,81,103
960,note_on,,,,,0,0,2,,,,,1,,,69,96
960,note_off,,,,,192,0,2,,,,,1,,,68,0
960,note_on,,,,,0,0,3,,,,,2,,,66,87
960,note_off,,,,,192,0,3,,,,,2,,,64,0
960,note_on,,,,,0,0,1,,,,,0,,,80,103
960,note_off,,,,,96,0,1,,,,,0,,,81,0
1056,note_on,,,,,0,0,1,,,,,0,,,78,103
1056,note_off,,,,,96,0,1,,,,,0,,,80,0
1152,note_off,,,,,192,0,2,,,,,1,,,69,0
1152,note_off,,,,,384,0,4,,,,,3,,,52,0
1152,note_off,,,,,192,0,3,,,,,2,,,66,0
1152,note_on,,,,,0,0,2,,,,,1,,,71,96
1152,note_on,,,,,0,0,3,,,,,2,,,68,87
1152,note_off,,,,,96,0,1,,,,,0,,,78,0
1152,note_on,,,,,0,0,1,,,,,0,,,76,103
1248,note_off,,,,,96,0,1,,,,,0,,,76,0
1248,note_on,,,,,0,0,1,,,,,0,,,78,103
1344,note_off,,,,,96,0,1,,,,,0,,,78,0
1344,note_on,,,,,0,0,1,,,,,0,,,76,103
1344,note_off,,,,,192,0,2,,,,,1,,,71,0
1344,note_off,,,,,192,0,3,,,,,2,,,68,0
1440,note_off,,,,,96,0,1,,,,,0,,,76,0
1440,note_on,,,,,0,0,1,,,,,0,,,75,103
1536,note_on,,,,,384,0,4,,,,,3,,,45,78
1536,note_on,,,,,192,0,2,,,,,1,,,61,96
1536,note_on,,,,,192,0,3,,,,,2,,,61,87
1536,note_on,,,,,0,0,1,,,,,0,,,73,103
1536,note_off,,,,,96,0,1,,,,,0,,,75,0
1632,note_off,,,,,96,0,1,,,,,0,,,73,0
1632,note_off,,,,,96,0,4,,,,,3,,,45,0
1632,note_off,,,,,96,0,3,,,,,2,,,61,0
1632,note_on,,,,,0,0,2,,,,,1,,,63,96
1632,note_off,,,,,96,0,2,,,,,1,,,61,0
1728,note_on,,,,,96,0,3,,,,,2,,,61,87
1728,note_on,,,,,0,0,2,,,,,1,,,64,96
1728,note_off,,,,,96,0,2,,,,,1,,,63,0
1728,note_on,,,,,96,0,1,,,,,0,,,78,103
1728,note_on,,,,,96,0,4,,,,,3,,,57,78
1824,note_on,,,,,0,0,2,,,,,1,,,65,96
1824,note_off,,,,,96,0,2,,,,,1,,,64,0
1920,note_on,,,,,0,0,2,,,,,1,,,66,96
1920,note_off,,,,,96,0,2,,,,,1,,,65,0
2016,note_off,,,,,288,0,3,,,,,2,,,61,0
2016,note_on,,,,,0,0,3,,,,,2,,,64,87
2112,note_on,,,,,0,0,3,,,,,2,,,63,87
2112,note_off,,,,,384,0,4,,,,,3,,,57,0
2112,note_on,,,,,0,0,4,,,,,3,,,58,78
2112,note_off,,,,,384,0,1,,,,,0,,,78,0
2112,note_off,,,,,96,0,3,,,,,2,,,64,0
2112,note_on,,,,,0,0,1,,,,,0,,,76,103
2208,note_on,,,,,0,0,3,,,,,2,,,61,87
2208,note_off,,,,,96,0,3,,,,,2,,,63,0
2304,note_on,,,,,0,0,1,,,,,0,,,75,103
2304,note_off,,,,,192,0,4,,,,,3,,,58,0
2304,note_on,,,,,0,0,3,,,,,2,,,59,87
2304,note_off,,,,,96,0,3,,,,,2,,,61,0
2304,note_on,,,,,0,0,4,,,,,3,,,59,78
2304,note_off,,,,,192,0,1,,,,,0,,,76,0
2400,note_on,,,,,0,0,1,,,,,0,,,76,103
2400,note_off,,,,,96,0,1,,,,,0,,,75,0
2496,note_off,,,,,96,0,1,,,,,0,,,76,0
2496,note_on,,,,,0,0,1,,,,,0,,,78,103
2496,note_on,,,,,0,0,3,,,,,2,,,66,87
2496,note_off,,,,,576,0,2,,,,,1,,,66,0
2496,note_on,,,,,0,0,2,,,,,1,,,69,96
2496,note_off,,,,,192,0,3,,,,,2,,,59,0
2592,note_off,,,,,96,0,1,,,,,0,,,78,0
2592,note_on,,,,,0,0,1,,,,,0,,,75,103
2688,note_off,,,,,192,0,3,,,,,2,,,66,0
2688,note_off,,,,,192,0,2,,,,,1,,,69,0
2688,note_off,,,,,96,0,1,,,,,0,,,75,0
2688,note_on,,,,,0,0,1,,,,,0,,,76,103
2688,note_on,,,,,0,0,2,,,,,1,,,68,96
2688,note_on,,,,,0,0,3,,,,,2,,,64,87
2784,note_on,,,,,0,0,1,,,,,0,,,78,103
2784,note_off,,,,,96,0,1,,,,,0,,,76,0
2880,note_on,,,,,0,0,3,,,,,2,,,68,87
2880,note_off,,,,,192,0,3,,,,,2,,,64,0
2880,note_on,,,,,0,0,1,,,,,0,,,80,103
2880,note_off,,,,,192,0,2,,,,,1,,,68,0
2880,note_on,,,,,0,0,2,,,,,1,,,64,96
2880,note_off,,,,,96,0,1,,,,,0,,,78,0
2976,note_off,,,,,96,0,1,,,,,0,,,80,0
2976,note_on,,,,,0,0,1,,,,,0,,,76,103
3072,note_off,,,,,192,0,3,,,,,2,,,68,0
3072,note_on,,,,,0,0,2,,,,,1,,,63,96
3072,note_off,,,,,192,0,2,,,,,1,,,64,0
3072,note_on,,,,,0,0,1,,,,,0,,,83,103
3072,note_off,,,,,96,0,1,,,,,0,,,76,0
3072,note_on,,,,,0,0,3,,,,,2,,,66,87
3168,note_on,,,,,0,0,1,,,,,0,,,82,103
3168,note_off,,,,,96,0,1,,,,,0,,,83,0
3168,note_off,,,,,96,0,3,,,,,2,,,66,0
3168,note_off,,,,,96,0,2,,,,,1,,,63,0
3264,note_on,,,,,96,0,2,,,,,1,,,64,96
3264,note_on,,,,,96,0,3,,,,,2,,,61,87
3264,note_on,,,,,0,0,4,,,,,3,,,54,78
3264,note_off,,,,,960,0,4,,,,,3,,,59,0
3264,note_off,,,,,96,0,1,,,,,0,,,82,0
3264,note_on,,,,,0,0,1,,,,,0,,,85,103
3360,note_off,,,,,96,0,3,,,,,2,,,61,0
3360,note_off,,,,,96,0,4,,,,,3,,,54,0
3360,note_off,,,,,96,0,2,,,,,1,,,64,0
3360,note_off,,,,,96,0,1,,,,,0,,,85,0
3360,note_on,,,,,0,0,1,,,,,0,,,82,103
3456,note_on,,,,,96,0,3,,,,,2,,,59,87
3456,note_off,,,,,96,0,1,,,,,0,,,82,0
3456,note_on,,,,,0,0,1,,,,,0,,,83,103
3456,note_on,,,,,96,0,2,,,,,1,,,63,96
3456,note_on,,,,,96,0,4,,,,,3,,,47,78
3552,note_off,,,,,96,0,1,,,,,0,,,83,0
3552,note_off,,,,,96,0,3,,,,,2,,,59,0
3552,note_off,,,,,96,0,2,,,,,1,,,63,0
3552,note_off,,,,,96,0,4,,,,,3,,,47,0
3648,note_on,,,,,96,0,1,,,,,0,,,80,103
3744,note_off,,,,,96,0,1,,,,,0,,,80,0
3744,note_on,,,,,0,0,1,,,,,0,,,81,103
3840,note_off,,,,,96,0,1,,,,,0,,,81,0
3840,note_on,,,,,0,0,1,,,,,0,,,83,103
3840,note_on,,,,,288,0,3,,,,,2,,,56,87
3840,note_on,,,,,288,0,4,,,,,3,,,52,78
3936,note_on,,,,,0,0,1,,,,,0,,,81,103
3936,note_off,,,,,96,0,1,,,,,0,,,83,0
4032,note_on,,,,,0,0,3,,,,,2,,,57,87
4032,note_on,,,,,0,0,4,,,,,3,,,54,78
4032,note_off,,,,,192,0,4,,,,,3,,,52,0
4032,note_off,,,,,192,0,3,,,,,2,,,56,0
4032,note_off,,,,,96,0,1,,,,,0,,,81,0
4032,note_on,,,,,0,0,1,,,,,0,,,80,103
4128,note_off,,,,,96,0,1,,,,,0,,,80,0
4128,note_on,,,,,0,0,1,,,,,0,,,78,103
4224,note_off,,,,,96,0,1,,,,,0,,,78,0
4224,note_on,,,,,0,0,3,,,,,2,,,59,87
4224,note_off,,,,,192,0,3,,,,,2,,,57,0
4224,note_on,,,,,0,0,4,,,,,3,,,56,78
4224,note_off,,,,,192,0,4,,,,,3,,,54,0
4224,note_on,,,,,0,0,1,,,,,0,,,76,103
4320,note_off,,,,,96,0,1,,,,,0,,,76,0
4320,note_on,,,,,0,0,1,,,,,0,,,78,103
4416,note_off,,,,,192,0,3,,,,,2,,,59,0
4416,note_on,,,,,0,0,3,,,,,2,,,56,87
4416,note_off,,,,,192,0,4,,,,,3,,,56,0
4416,note_on,,,,,0,0,4,,,,,3,,,52,78
4416,note_off,,,,,96,0,1,,,,,0,,,78,0
4416,note_on,,,,,0,0,1,,,,,0,,,76,103
4512,note_off,,,,,96,0,1,,,,,0,,,76,0
4512,note_on,,,,,0,0,1,,,,,0,,,75,103
4608,note_off,,,,,192,0,3,,,,,2,,,56,0
4608,note_on,,,,,0,0,1,,,,,0,,,73,103
4608,note_off,,,,,96,0,1,,,,,0,,,75,0
4608,note_off,,,,,192,0,4,,,,,3,,,52,0
4608,note_on,,,,,0,0,3,,,,,2,,,58,87
4608,note_on,,,,,0,0,4,,,,,3,,,54,78
4704,note_off,,,,,96,0,1,,,,,0,,,73,0
4800,note_off,,,,,192,0,3,,,,,2,,,58,0
4800,note_on,,,,,0,0,3,,,,,2,,,59,87
4800,note_off,,,,,192,0,4,,,,,3,,,54,0
4800,note_on,,,,,1248,0,2,,,,,1,,,68,96
4800,note_on,,,,,96,0,1,,,,,0,,,80,103
4800,note_on,,,,,0,0,4,,,,,3,,,56,78
4992,note_on,,,,,0,0,3,,,,,2,,,61,87
4992,note_on,,,,,0,0,4,,,,,3,,,58,78
4992,note_off,,,,,192,0,3,,,,,2,,,59,0
4992,note_off,,,,,192,0,4,,,,,3,,,56,0
5184,note_off,,,,,192,0,4,,,,,3,,,58,0
5184,note_on,,,,,0,0,4,,,,,3,,,54,78
5184,note_on,,,,,0,0,3,,,,,2,,,58,87
5184,note_off,,,,,192,0,3,,,,,2,,,61,0
5184,note_on,,,,,0,0,2,,,,,1,,,66,96
5184,note_on,,,,,0,0,1,,,,,0,,,78,103
5184,note_off,,,,,384,0,1,,,,,0,,,80,0
5184,note_off,,,,,384,0,2,,,,,1,,,68,0
5280,note_on,,,,,0,0,1,,,,,0,,,76,103
5280,note_off,,,,,96,0,1,,,,,0,,,78,0
5280,note_on,,,,,0,0,2,,,,,1,,,64,96
5280,note_off,,,,,96,0,2,,,,,1,,,66,0
5376,note_off,,,,,96,0,2,,,,,1,,,64,0
5376,note_on,,,,,0,0,3,,,,,2,,,59,87
5376,note_off,,,,,192,0,3,,,,,2,,,58,0
5376,note_on,,,,,0,0,2,,,,,1,,,63,96
5376,note_on,,,,,0,0,4,,,,,3,,,59,78
5376,note_off,,,,,192,0,4,,,,,3,,,54,0
5376,note_on,,,,,0,0,1,,,,,0,,,75,103
5376,note_off,,,,,96,0,1,,,,,0,,,76,0
5472,note_off,,,,,96,0,1,,,,,0,,,75,0
5472,note_on,,,,,0,0,1,,,,,0,,,76,103
5568,note_on,,,,,0,0,2,,,,,1,,,71,96
5568,note_off,,,,,192,0,2,,,,,1,,,63,0
5568,note_on,,,,,0,0,1,,,,,0,,,78,103
5568,note_off,,,,,96,0,1,,,,,0,,,76,0
5568,note_on,,,,,0,0,3,,,,,2,,,66,87
5568,note_off,,,,,192,0,3,,,,,2,,,59,0
5664,note_off,,,,,96,0,1,,,,,0,,,78,0
5664,note_on,,,,,0,0,1,,,,,0,,,75,103
5760,note_on,,,,,0,0,4,,,,,3,,,54,78
5760,note_off,,,,,384,0,4,,,,,3,,,59,0
5760,note_off,,,,,96,0,1,,,,,0,,,75,0
5760,note_on,,,,,0,0,3,,,,,2,,,64,87
5760,note_on,,,,,0,0,2,,,,,1,,,70,96
5760,note_off,,,,,192,0,2,,,,,1,,,71,0
5760,note_on,,,,,0,0,1,,,,,0,,,73,103
5760,note_off,,,,,192,0,3,,,,,2,,,66,0
5856,note_off,,,,,96,0,1,,,,,0,,,73,0
5856,note_on,,,,,0,0,1,,,,,0,,,75,103
5952,note_off,,,,,192,0,2,,,,,1,,,70,0
5952,note_on,,,,,0,0,2,,,,,1,,,64,96
5952,note_on,,,,,0,0,3,,,,,2,,,61,87
5952,note_on,,,,,0,0,1,,,,,0,,,76,103
5952,note_off,,,,,96,0,1,,,,,0,,,75,0
5952,note_off,,,,,192,0,3,,,,,2,,,64,0
6048,note_on,,,,,0,0,1,,,,,0,,,73,103
6048,note_off,,,,,96,0,1,,,,,0,,,76,0
6144,note_off,,,,,96,0,1,,,,,0,,,73,0
6144,note_on,,,,,0,0,1,,,,,0,,,71,103
6144,note_on,,,,,0,0,3,,,,,2,,,59,87
6144,note_on,,,,,0,0,4,,,,,3,,,47,78
6144,note_off,,,,,192,0,3,,,,,2,,,61,0
6144,note_on,,,,,0,0,2,,,,,1,,,63,96
6144,note_off,,,,,384,0,4,,,,,3,,,54,0
6144,note_off,,,,,192,0,2,,,,,1,,,64,0
6240,note_off,,,,,96,0,1,,,,,0,,,71,0
6240,note_off,,,,,96,0,2,,,,,1,,,63,0
6240,note_off,,,,,96,0,4,,,,,3,,,47,0
6240,note_off,,,,,96,0,3,,,,,2,,,59,0
6336,note_on,,,,,96,0,4,,,,,3,,,47,78
6336,note_on,,,,,96,0,3,,,,,2,,,63,87
6336,note_on,,,,,96,0,1,,,,,0,,,83,103
6336,note_on,,,,,96,0,2,,,,,1,,,66,96
6432,note_off,,,,,96,0,4,,,,,3,,,47,0
6432,note_off,,,,,96,0,3,,,,,2,,,63,0
6432,note_off,,,,,96,0,1,,,,,0,,,83,0
6432,note_off,,,,,96,0,2,,,,,1,,,66,0
6528,note_on,,,,,96,0,4,,,,,3,,,47,78
6528,note_on,,,,,96,0,3,,,,,2,,,59,87
6528,note_on,,,,,96,0,2,,,,,1,,,63,96
6624,note_off,,,,,96,0,3,,,,,2,,,59,0
6624,note_off,,,,,96,0,4,,,,,3,,,47,0
