tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,2,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,2,,,10,42,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,C,,
0,note_on,,,,,0,0,2,,,,,1,,,55,93
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,72,2,,,,
0,program_change,,,,,0,0,3,,,,,2,41,,,
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,note_on,,,,,0,0,3,,,,,2,,,58,90
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,94,3,,,,
0,program_change,,,,,0,0,4,,,,,3,42,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,note_on,,,,,0,0,4,,,,,3,,,51,90
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,control_change,,,,,0,0,5,,,10,80,4,,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,program_change,,,,,0,0,5,,,,,4,45,,,
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,note_on,,,,,0,0,1,,,,,0,,,63,109
0,note_on,,,,,0,0,1,,,,,0,,,55,109
0,key_signature,,,,,0,1,1,,,,,,,C,,
0,program_change,,,,,0,0,1,,,,,0,40,,,
0,set_tempo,,,,,0,1,0,,384615,,,,,,,
0,control_change,,,,,0,0,1,,,10,39,0,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,
96,note_off,,,,,96,0,3,,,,,2,,,58,0
96,note_on,,,,,0,0,3,,,,,2,,,58,90
96,note_off,,,,,96,0,2,,,,,1,,,55,0
96,note_on,,,,,0,0,2,,,,,1,,,55,93
192,note_off,,,,,96,0,3,,,,,2,,,58,0
192,note_on,,,,,0,0,3,,,,,2,,,55,90
192,note_on,,,,,0,0,2,,,,,1,,,58,93
192,note_off,,,,,96,0,2,,,,,1,,,55,0
288,note_on,,,,,0,0,2,,,,,1,,,58,93
288,note_on,,,,,0,0,3,,,,,2,,,55,90
288,note_off,,,,,96,0,3,,,,,2,,,55,0
288,note_off,,,,,96,0,2,,,,,1,,,58,0
384,note_on,,,,,0,0,2,,,,,1,,,55,93
384,note_off,,,,,96,0,3,,,,,2,,,55,0
384,note_on,,,,,0,0,3,,,,,2,,,58,90
384,note_off,,,,,96,0,2,,,,,1,,,58,0
480,note_off,,,,,96,0,3,,,,,2,,,58,0
480,note_off,,,,,96,0,2,,,,,1,,,55,0
480,note_on,,,,,0,0,2,,,,,1,,,55,93
480,note_on,,,,,0,0,3,,,,,2,,,58,90
576,note_on,,,,,0,0,3,,,,,2,,,55,90
576,note_on,,,,,0,0,2,,,,,1,,,58,93
576,note_off,,,,,96,0,2,,,,,1,,,55,0
576,note_off,,,,,96,0,3,,,,,2,,,58,0
672,note_on,,,,,0,0,3,,,,,2,,,55,90
672,note_off,,,,,96,0,3,,,,,2,,,55,0
672,note_on,,,,,0,0,2,,,,,1,,,58,93
672,note_off,,,,,96,0,2,,,,,1,,,58,0
768,note_on,,,,,0,0,3,,,,,2,,,58,90
768,note_off,,,,,96,0,3,,,,,2,,,55,0
768,note_on,,,,,0,0,2,,,,,1,,,55,93
