tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,69,49
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,note_on,0,0,3,,,,,,,,,2,,,57,36
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,1,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,277778,,,,,,,
60,note_on,0,0,1,,,,,,,,,0,,,69,49
60,note_on,60,0,1,,,,,,,,,0,,,69,0
60,note_on,0,0,3,,,,,,,,,2,,,57,36
60,note_on,60,0,3,,,,,,,,,2,,,57,0
120,note_on,0,0,1,,,,,,,,,0,,,68,49
120,note_on,0,0,1,,,,,,,,,0,,,71,49
120,note_on,0,0,1,,,,,,,,,0,,,64,49
120,note_on,60,0,1,,,,,,,,,0,,,69,0
120,time_signature,120,1,0,3,4,24,8,,,,,,,,,
120,note_on,60,0,3,,,,,,,,,2,,,57,0
120,note_on,0,0,3,,,,,,,,,2,,,52,36
360,note_on,240,0,3,,,,,,,,,2,,,52,0
360,note_on,0,0,3,,,,,,,,,2,,,57,36
360,note_on,0,0,1,,,,,,,,,0,,,69,49
360,note_on,0,0,1,,,,,,,,,0,,,64,0
360,note_on,0,0,1,,,,,,,,,0,,,68,0
360,note_on,240,0,1,,,,,,,,,0,,,71,0
420,note_on,0,0,3,,,,,,,,,2,,,57,36
420,note_on,60,0,3,,,,,,,,,2,,,57,0
420,note_on,0,0,1,,,,,,,,,0,,,69,49
420,note_on,60,0,1,,,,,,,,,0,,,69,0
480,note_on,60,0,3,,,,,,,,,2,,,57,0
480,note_on,0,0,3,,,,,,,,,2,,,52,36
480,note_on,0,0,1,,,,,,,,,0,,,71,49
480,note_on,0,0,1,,,,,,,,,0,,,64,49
480,note_on,0,0,1,,,,,,,,,0,,,68,49
480,note_on,60,0,1,,,,,,,,,0,,,69,0
720,note_on,0,0,1,,,,,,,,,0,,,64,0
720,note_on,0,0,1,,,,,,,,,0,,,69,49
720,note_on,240,0,1,,,,,,,,,0,,,71,0
