tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
39360,note_on,,,,,0,0,2,,,,,0,,,45,105
39360,note_on,,,,,0,0,2,,,,,0,,,50,105
39360,note_on,,,,,0,0,2,,,,,0,,,54,105
39360,note_on,,,,,0,0,1,,,,,0,,,66,127
39360,note_on,,,,,0,0,1,,,,,0,,,62,127
39360,note_on,,,,,5,0,1,,,,,0,,,57,127
39390,set_tempo,,,,,100,1,0,,535714,,,,,,,
39485,set_tempo,,,,,95,1,0,,528634,,,,,,,
39545,set_tempo,,,,,60,1,0,,515021,,,,,,,
39585,note_on,,,,,0,0,1,,,,,0,,,57,0
