tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
181440,note_on,,,,,0,0,2,,,0,,,76,28
181440,note_off,,,,,60,0,2,,,0,,,43,64
181440,control_change,,,,,0,0,1,,,0,64,96,,
181440,note_on,,,,,120,0,1,,,0,,,81,39
181442,set_tempo,,,,,40,1,0,402685,,,,,,
181522,set_tempo,,,,,80,1,0,405405,,,,,,
181560,note_off,,,,,120,0,1,,,0,,,81,64
181560,note_on,,,,,0,0,1,,,0,,,79,32
181562,set_tempo,,,,,40,1,0,410959,,,,,,
181582,set_tempo,,,,,20,1,0,416667,,,,,,
181660,note_off,,,,,100,0,1,,,0,,,79,64
181680,note_on,,,,,20,0,1,,,0,,,76,25
181680,note_on,,,,,0,0,2,,,0,,,52,21
181680,note_off,,,,,0,0,2,,,0,,,76,64
181680,note_off,,,,,240,0,2,,,0,,,72,64
181770,note_off,,,,,90,0,1,,,0,,,76,64
181800,note_on,,,,,30,0,1,,,0,,,72,22
