tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,note_on,0,0,1,,,,,,,,,0,,,64,49
0,note_on,0,0,1,,,,,,,,,0,,,67,49
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,60,36
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1250000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,1,8,12,8,,,,,,,,,
6,note_on,0,0,1,,,,,,,,,0,,,64,0
6,note_on,6,0,3,,,,,,,,,2,,,60,0
6,note_on,6,0,1,,,,,,,,,0,,,67,0
60,note_on,54,0,1,,,,,,,,,0,,,65,49
60,time_signature,60,1,0,3,8,12,8,,,,,,,,,
60,note_on,0,0,1,,,,,,,,,0,,,67,49
60,note_on,54,0,3,,,,,,,,,2,,,62,62
180,note_on,0,0,1,,,,,,,,,0,,,67,49
180,note_on,0,0,1,,,,,,,,,0,,,62,49
180,note_on,0,0,1,,,,,,,,,0,,,65,0
180,note_on,120,0,1,,,,,,,,,0,,,67,0
180,note_on,0,0,3,,,,,,,,,2,,,59,36
180,note_on,120,0,3,,,,,,,,,2,,,62,0
186,note_on,0,0,1,,,,,,,,,0,,,62,0
186,note_on,6,0,1,,,,,,,,,0,,,67,0
240,note_on,0,0,1,,,,,,,,,0,,,67,49
240,note_on,60,0,3,,,,,,,,,2,,,59,0
240,note_on,0,0,3,,,,,,,,,2,,,60,62
240,note_on,54,0,1,,,,,,,,,0,,,64,49
360,note_on,360,0,2,,,,,,,,,1,,,67,36
360,note_on,120,0,1,,,,,,,,,0,,,67,0
360,note_on,0,0,1,,,,,,,,,0,,,64,0
360,note_on,0,0,1,,,,,,,,,0,,,60,49
360,note_on,120,0,3,,,,,,,,,2,,,60,0
360,note_on,0,0,3,,,,,,,,,2,,,52,36
405,note_on,45,0,1,,,,,,,,,0,,,60,0
405,note_on,0,0,1,,,,,,,,,0,,,64,49
420,note_on,60,0,3,,,,,,,,,2,,,52,0
420,control_change,0,0,3,,,,,,,,,2,64,127,,
420,note_on,0,0,3,,,,,,,,,2,,,43,36
420,note_on,0,0,3,,,,,,,,,2,,,53,36
420,note_on,0,0,1,,,,,,,,,0,,,64,49
