tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,note_on,0,0,3,,,,,,,,,2,,,38,75
0,note_on,0,0,3,,,,,,,,,2,,,50,75
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,note_on,0,0,1,,,,,,,,,0,,,86,88
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,set_tempo,0,1,0,,,,,,357143,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,81,88
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,note_on,0,0,1,,,,,,,,,0,,,74,88
0,note_on,0,0,1,,,,,,,,,0,,,78,88
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
240,note_on,240,0,3,,,,,,,,,2,,,50,0
240,note_on,0,0,3,,,,,,,,,2,,,38,0
240,note_on,0,0,3,,,,,,,,,2,,,42,75
240,note_on,240,0,1,,,,,,,,,0,,,86,0
240,note_on,0,0,1,,,,,,,,,0,,,62,88
240,note_on,0,0,1,,,,,,,,,0,,,81,0
240,note_on,0,0,1,,,,,,,,,0,,,78,0
240,note_on,0,0,1,,,,,,,,,0,,,74,0
240,note_on,0,0,3,,,,,,,,,2,,,50,75
240,note_on,0,0,1,,,,,,,,,0,,,57,88
246,note_on,6,0,3,,,,,,,,,2,,,50,0
246,note_on,0,0,3,,,,,,,,,2,,,42,0
246,note_on,6,0,1,,,,,,,,,0,,,62,0
246,note_on,0,0,1,,,,,,,,,0,,,57,0
300,note_on,0,0,3,,,,,,,,,2,,,50,75
300,note_on,54,0,1,,,,,,,,,0,,,57,88
300,note_on,0,0,1,,,,,,,,,0,,,62,88
300,note_on,54,0,3,,,,,,,,,2,,,42,75
306,note_on,0,0,3,,,,,,,,,2,,,42,0
306,note_on,6,0,3,,,,,,,,,2,,,50,0
306,note_on,0,0,1,,,,,,,,,0,,,57,0
306,note_on,6,0,1,,,,,,,,,0,,,62,0
360,note_on,0,0,1,,,,,,,,,0,,,62,88
360,note_on,54,0,3,,,,,,,,,2,,,42,75
360,note_on,0,0,3,,,,,,,,,2,,,50,75
