tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,,
0,control_change,,,,,0,0,1,,,,7,80,0,,
0,control_change,,,,,0,0,1,,,,91,96,0,,
0,control_change,,,,,0,0,1,,,,64,95,0,,
0,track_name,,,,,0,1,7,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,
0,track_name,,,,,0,1,2,,,,,,,,
0,control_change,,,,,0,0,2,,,,7,80,0,,
0,note_on,,,,,0,0,2,,,,,,0,36,111
0,note_on,,,,,0,0,2,,,,,,0,48,111
0,note_on,,,,,0,0,2,,,,,,0,51,111
0,note_on,,,,,0,0,2,,,,,,0,55,111
0,note_on,,,,,0,0,2,,,,,,0,60,111
0,midi_port,,,,,0,1,3,,,0,,,,,
0,track_name,,,,,0,1,3,,,,,,,,
0,end_of_track,,,,,0,1,3,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,
0,track_name,,,,,0,1,4,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,
0,track_name,,,,,0,1,5,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,
0,track_name,,,,,0,1,6,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,
0,track_name,,,,,0,1,1,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,
0,end_of_track,,,,,0,1,7,,,,,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,,
0,set_tempo,,,,,0,1,0,,447761,,,,,,
240,note_on,,,,,0,0,2,,,,,,0,55,0
240,note_on,,,,,0,0,2,,,,,,0,48,0
240,note_on,,,,,0,0,2,,,,,,0,36,0
240,note_on,,,,,240,0,2,,,,,,0,60,0
240,note_on,,,,,0,0,2,,,,,,0,51,0
240,control_change,,,,,240,0,1,,,,64,0,0,,
320,set_tempo,,,,,320,1,0,,504201,,,,,,
330,note_on,,,,,90,0,2,,,,,,0,36,100
330,note_on,,,,,0,0,2,,,,,,0,48,100
330,note_on,,,,,0,0,2,,,,,,0,51,100
330,note_on,,,,,0,0,2,,,,,,0,55,100
330,note_on,,,,,0,0,2,,,,,,0,60,100
351,note_on,,,,,0,0,2,,,,,,0,55,0
351,note_on,,,,,0,0,2,,,,,,0,48,0
351,note_on,,,,,0,0,2,,,,,,0,51,0
351,note_on,,,,,21,0,2,,,,,,0,60,0
351,note_on,,,,,0,0,2,,,,,,0,36,0
360,note_on,,,,,9,0,2,,,,,,0,36,118
360,note_on,,,,,0,0,2,,,,,,0,56,118
360,note_on,,,,,0,0,2,,,,,,0,62,118
360,note_on,,,,,0,0,2,,,,,,0,53,118
360,note_on,,,,,0,0,2,,,,,,0,48,118
360,control_change,,,,,120,0,1,,,,64,96,0,,
370,set_tempo,,,,,50,1,0,,447761,,,,,,
450,note_on,,,,,90,0,2,,,,,,0,62,0
450,note_on,,,,,0,0,2,,,,,,0,53,0
450,note_on,,,,,0,0,2,,,,,,0,36,0
450,note_on,,,,,0,0,2,,,,,,0,48,0
450,note_on,,,,,0,0,2,,,,,,0,56,0
480,note_on,,,,,0,0,2,,,,,,0,62,86
480,note_on,,,,,0,0,2,,,,,,0,53,86
480,note_on,,,,,0,0,2,,,,,,0,48,86
480,note_on,,,,,30,0,2,,,,,,0,36,86
480,note_on,,,,,0,0,2,,,,,,0,56,86
570,note_on,,,,,0,0,2,,,,,,0,56,0
570,note_on,,,,,90,0,2,,,,,,0,62,0
570,note_on,,,,,0,0,2,,,,,,0,53,0
570,note_on,,,,,0,0,2,,,,,,0,36,0
570,note_on,,,,,0,0,2,,,,,,0,48,0
600,set_tempo,,,,,230,1,0,,504201,,,,,,
600,control_change,,,,,240,0,1,,,,64,0,0,,
720,set_tempo,,,,,120,1,0,,461538,,,,,,
720,note_on,,,,,0,0,2,,,,,,0,48,116
720,note_on,,,,,0,0,2,,,,,,0,55,116
720,note_on,,,,,120,0,1,,,,,,0,64,113
720,control_change,,,,,0,0,1,,,,64,96,0,,
720,note_on,,,,,150,0,2,,,,,,0,58,116
730,set_tempo,,,,,10,1,0,,458015,,,,,,
760,set_tempo,,,,,30,1,0,,454545,,,,,,
780,set_tempo,,,,,20,1,0,,447761,,,,,,
840,note_on,,,,,120,0,1,,,,,,0,64,0
840,set_tempo,,,,,60,1,0,,444444,,,,,,
850,set_tempo,,,,,10,1,0,,441176,,,,,,
870,note_on,,,,,30,0,1,,,,,,0,65,89
870,control_change,,,,,0,0,1,,,,64,0,0,,
880,set_tempo,,,,,30,1,0,,434782,,,,,,
890,set_tempo,,,,,10,1,0,,431654,,,,,,
894,note_on,,,,,24,0,1,,,,,,0,65,0
900,note_on,,,,,6,0,1,,,,,,0,67,93
920,set_tempo,,,,,30,1,0,,425531,,,,,,
924,note_on,,,,,24,0,1,,,,,,0,67,0
930,note_on,,,,,6,0,1,,,,,,0,68,101
950,set_tempo,,,,,30,1,0,,422535,,,,,,
954,note_on,,,,,24,0,1,,,,,,0,68,0
960,note_on,,,,,6,0,1,,,,,,0,70,106
960,set_tempo,,,,,10,1,0,,419580,,,,,,
960,note_on,,,,,240,0,2,,,,,,0,48,0
960,note_on,,,,,0,0,2,,,,,,0,55,0
960,note_on,,,,,0,0,2,,,,,,0,58,0
970,set_tempo,,,,,10,1,0,,416666,,,,,,
988,note_on,,,,,28,0,1,,,,,,0,70,0
990,note_on,,,,,2,0,1,,,,,,0,72,111
1000,set_tempo,,,,,30,1,0,,410958,,,,,,
1014,note_on,,,,,24,0,1,,,,,,0,72,0
1020,note_on,,,,,6,0,1,,,,,,0,74,117
1030,set_tempo,,,,,30,1,0,,408163,,,,,,
1040,set_tempo,,,,,10,1,0,,402684,,,,,,
1044,note_on,,,,,24,0,1,,,,,,0,74,0
1050,note_on,,,,,90,0,2,,,,,,0,48,100
1050,note_on,,,,,0,0,2,,,,,,0,58,100
1050,note_on,,,,,6,0,1,,,,,,0,76,123
1050,set_tempo,,,,,10,1,0,,400000,,,,,,
1050,note_on,,,,,0,0,2,,,,,,0,55,100
1070,set_tempo,,,,,20,1,0,,397350,,,,,,
1074,note_on,,,,,24,0,1,,,,,,0,76,0
1074,note_on,,,,,24,0,2,,,,,,0,58,0
1074,note_on,,,,,0,0,2,,,,,,0,55,0
1074,note_on,,,,,0,0,2,,,,,,0,48,0
1080,set_tempo,,,,,10,1,0,,444444,,,,,,
1080,note_on,,,,,0,0,2,,,,,,0,57,125
1080,note_on,,,,,6,0,2,,,,,,0,48,125
1080,note_on,,,,,0,0,2,,,,,,0,60,125
1080,control_change,,,,,0,0,1,,,,64,95,0,,
1080,note_on,,,,,6,0,1,,,,,,0,65,127
1170,note_on,,,,,90,0,1,,,,,,0,65,0
1170,note_on,,,,,90,0,2,,,,,,0,60,0
1170,note_on,,,,,0,0,2,,,,,,0,57,0
1170,note_on,,,,,0,0,2,,,,,,0,48,0
1200,note_on,,,,,0,0,2,,,,,,0,60,86
1200,note_on,,,,,0,0,1,,,,,,0,77,94
1200,note_on,,,,,30,0,2,,,,,,0,48,86
1200,note_on,,,,,0,0,2,,,,,,0,57,86
1200,note_on,,,,,0,0,1,,,,,,0,72,94
1200,note_on,,,,,30,0,1,,,,,,0,65,94
1290,note_on,,,,,0,0,1,,,,,,0,65,0
1290,note_on,,,,,90,0,2,,,,,,0,60,0
1290,note_on,,,,,0,0,1,,,,,,0,72,0
1290,note_on,,,,,0,0,2,,,,,,0,48,0
1290,note_on,,,,,0,0,2,,,,,,0,57,0
1290,note_on,,,,,90,0,1,,,,,,0,77,0
1320,control_change,,,,,30,0,1,,,,64,0,0,,
1400,set_tempo,,,,,320,1,0,,504201,,,,,,
1410,note_on,,,,,0,0,2,,,,,,0,60,110
1410,note_on,,,,,0,0,2,,,,,,0,48,110
1410,note_on,,,,,120,0,2,,,,,,0,57,110
1410,note_on,,,,,90,0,1,,,,,,0,65,107
1410,note_on,,,,,0,0,1,,,,,,0,72,107
1410,note_on,,,,,0,0,1,,,,,,0,77,107
1434,note_on,,,,,24,0,1,,,,,,0,77,0
1434,note_on,,,,,24,0,2,,,,,,0,60,0
1434,note_on,,,,,0,0,1,,,,,,0,65,0
1434,note_on,,,,,0,0,2,,,,,,0,57,0
1434,note_on,,,,,0,0,2,,,,,,0,48,0
1434,note_on,,,,,0,0,1,,,,,,0,72,0
1440,note_on,,,,,0,0,1,,,,,,0,75,119
1440,note_on,,,,,0,0,1,,,,,,0,78,119
1440,control_change,,,,,0,0,1,,,,64,95,0,,
1440,note_on,,,,,0,0,1,,,,,,0,72,119
1440,note_on,,,,,0,0,2,,,,,,0,60,119
1440,note_on,,,,,6,0,1,,,,,,0,66,119
1440,note_on,,,,,0,0,2,,,,,,0,56,119
1440,note_on,,,,,6,0,2,,,,,,0,48,119
1440,set_tempo,,,,,40,1,0,,444444,,,,,,
1530,note_on,,,,,0,0,2,,,,,,0,56,0
1530,note_on,,,,,90,0,2,,,,,,0,60,0
1530,note_on,,,,,0,0,1,,,,,,0,75,0
1530,note_on,,,,,0,0,2,,,,,,0,48,0
1530,note_on,,,,,90,0,1,,,,,,0,78,0
1530,note_on,,,,,0,0,1,,,,,,0,66,0
1530,note_on,,,,,0,0,1,,,,,,0,72,0
1560,note_on,,,,,0,0,1,,,,,,0,78,94
1560,note_on,,,,,30,0,1,,,,,,0,66,94
1560,note_on,,,,,30,0,2,,,,,,0,48,86
1560,note_on,,,,,0,0,2,,,,,,0,56,86
1560,note_on,,,,,0,0,2,,,,,,0,60,86
1560,note_on,,,,,0,0,1,,,,,,0,75,94
1560,note_on,,,,,0,0,1,,,,,,0,72,94
1650,note_on,,,,,0,0,2,,,,,,0,48,0
1650,note_on,,,,,0,0,1,,,,,,0,72,0
1650,note_on,,,,,0,0,1,,,,,,0,75,0
1650,note_on,,,,,90,0,2,,,,,,0,60,0
1650,note_on,,,,,0,0,2,,,,,,0,56,0
1650,note_on,,,,,90,0,1,,,,,,0,78,0
1650,note_on,,,,,0,0,1,,,,,,0,66,0
1680,control_change,,,,,30,0,1,,,,64,0,0,,
1760,set_tempo,,,,,320,1,0,,545454,,,,,,
1770,note_on,,,,,0,0,2,,,,,,0,60,116
1770,note_on,,,,,0,0,1,,,,,,0,75,114
1770,note_on,,,,,0,0,1,,,,,,0,72,114
1770,note_on,,,,,0,0,1,,,,,,0,78,114
1770,note_on,,,,,120,0,2,,,,,,0,48,116
1770,note_on,,,,,90,0,1,,,,,,0,66,114
1770,note_on,,,,,0,0,2,,,,,,0,56,116
1794,note_on,,,,,24,0,1,,,,,,0,78,0
1794,note_on,,,,,0,0,1,,,,,,0,66,0
1794,note_on,,,,,0,0,1,,,,,,0,72,0
1794,note_on,,,,,0,0,1,,,,,,0,75,0
1794,note_on,,,,,24,0,2,,,,,,0,60,0
1794,note_on,,,,,0,0,2,,,,,,0,56,0
1794,note_on,,,,,0,0,2,,,,,,0,48,0
1800,note_on,,,,,0,0,1,,,,,,0,79,127
1800,note_on,,,,,0,0,1,,,,,,0,72,127
1800,note_on,,,,,0,0,1,,,,,,0,75,127
1800,control_change,,,,,0,0,1,,,,64,95,0,,
1800,note_on,,,,,6,0,2,,,,,,0,48,126
1800,note_on,,,,,0,0,2,,,,,,0,55,126
1800,note_on,,,,,0,0,2,,,,,,0,60,126
1800,note_on,,,,,6,0,1,,,,,,0,67,127
1830,set_tempo,,,,,70,1,0,,447761,,,,,,
1890,note_on,,,,,90,0,1,,,,,,0,79,0
1890,note_on,,,,,0,0,1,,,,,,0,67,0
1890,note_on,,,,,0,0,1,,,,,,0,72,0
1890,note_on,,,,,0,0,1,,,,,,0,75,0
1890,note_on,,,,,0,0,2,,,,,,0,48,0
1890,note_on,,,,,0,0,2,,,,,,0,55,0
1890,note_on,,,,,90,0,2,,,,,,0,60,0
1920,note_on,,,,,30,0,2,,,,,,0,48,93
1920,note_on,,,,,0,0,1,,,,,,0,79,97
1920,note_on,,,,,0,0,1,,,,,,0,75,97
1920,note_on,,,,,0,0,1,,,,,,0,72,97
1920,note_on,,,,,30,0,1,,,,,,0,67,97
1920,note_on,,,,,0,0,2,,,,,,0,60,93
1920,note_on,,,,,0,0,2,,,,,,0,55,93
2010,note_on,,,,,90,0,2,,,,,,0,60,0
2010,note_on,,,,,0,0,2,,,,,,0,48,0
2010,note_on,,,,,0,0,1,,,,,,0,75,0
2010,note_on,,,,,0,0,1,,,,,,0,72,0
2010,note_on,,,,,0,0,1,,,,,,0,67,0
2010,note_on,,,,,90,0,1,,,,,,0,79,0
2010,note_on,,,,,0,0,2,,,,,,0,55,0
2040,control_change,,,,,30,0,1,,,,64,0,0,,
2130,note_on,,,,,0,0,1,,,,,,0,79,114
2130,note_on,,,,,90,0,1,,,,,,0,67,114
2154,note_on,,,,,0,0,1,,,,,,0,67,0
2154,note_on,,,,,24,0,1,,,,,,0,79,0
2160,note_on,,,,,6,0,1,,,,,,0,68,125
2160,note_on,,,,,0,0,1,,,,,,0,80,125
2160,control_change,,,,,0,0,1,,,,64,95,0,,
2160,note_on,,,,,0,0,2,,,,,,0,51,125
2160,note_on,,,,,150,0,2,,,,,,0,48,125
2160,note_on,,,,,0,0,2,,,,,,0,39,125
2170,set_tempo,,,,,340,1,0,,504201,,,,,,
2270,set_tempo,,,,,100,1,0,,454545,,,,,,
2280,note_on,,,,,0,0,1,,,,,,0,79,109
2280,note_on,,,,,0,0,1,,,,,,0,67,109
2280,note_on,,,,,120,0,1,,,,,,0,80,0
2280,note_on,,,,,0,0,1,,,,,,0,68,0
2325,note_on,,,,,0,0,1,,,,,,0,67,0
2325,note_on,,,,,0,0,2,,,,,,0,48,0
2325,note_on,,,,,0,0,2,,,,,,0,39,0
2325,note_on,,,,,165,0,2,,,,,,0,51,0
2325,note_on,,,,,45,0,1,,,,,,0,79,0
2325,control_change,,,,,0,0,1,,,,64,0,0,,
2340,note_on,,,,,0,0,2,,,,,,0,48,112
2340,note_on,,,,,15,0,2,,,,,,0,36,112
2340,note_on,,,,,15,0,1,,,,,,0,63,114
2340,note_on,,,,,0,0,1,,,,,,0,75,114
2385,note_on,,,,,0,0,2,,,,,,0,36,0
2385,note_on,,,,,45,0,2,,,,,,0,48,0
2385,note_on,,,,,45,0,1,,,,,,0,75,0
2385,note_on,,,,,0,0,1,,,,,,0,63,0
2400,note_on,,,,,0,0,1,,,,,,0,74,119
2400,note_on,,,,,15,0,2,,,,,,0,41,118
2400,note_on,,,,,0,0,2,,,,,,0,53,118
2400,note_on,,,,,15,0,1,,,,,,0,62,119
2445,note_on,,,,,45,0,1,,,,,,0,74,0
2445,note_on,,,,,0,0,1,,,,,,0,62,0
2445,note_on,,,,,0,0,2,,,,,,0,41,0
2445,note_on,,,,,45,0,2,,,,,,0,53,0
2460,note_on,,,,,15,0,1,,,,,,0,60,124
2460,note_on,,,,,0,0,2,,,,,,0,54,125
2460,note_on,,,,,15,0,2,,,,,,0,42,125
2460,note_on,,,,,0,0,1,,,,,,0,72,124
2480,set_tempo,,,,,210,1,0,,504201,,,,,,
2505,note_on,,,,,45,0,1,,,,,,0,72,0
2505,note_on,,,,,0,0,1,,,,,,0,60,0
2505,note_on,,,,,0,0,2,,,,,,0,42,0
2505,note_on,,,,,45,0,2,,,,,,0,54,0
2520,note_on,,,,,15,0,1,,,,,,0,67,127
2520,note_on,,,,,0,0,1,,,,,,0,74,127
2520,control_change,,,,,0,0,1,,,,64,96,0,,
2520,note_on,,,,,0,0,2,,,,,,0,55,127
2520,note_on,,,,,15,0,2,,,,,,0,43,127
2520,note_on,,,,,0,0,1,,,,,,0,71,127
2520,note_on,,,,,0,0,1,,,,,,0,79,127
2520,set_tempo,,,,,40,1,0,,454545,,,,,,
2610,note_on,,,,,0,0,1,,,,,,0,67,0
2610,note_on,,,,,0,0,1,,,,,,0,71,0
2610,note_on,,,,,0,0,1,,,,,,0,74,0
2610,note_on,,,,,90,0,2,,,,,,0,55,0
2610,note_on,,,,,0,0,2,,,,,,0,43,0
2610,note_on,,,,,90,0,1,,,,,,0,79,0
2640,note_on,,,,,30,0,1,,,,,,0,67,99
2640,note_on,,,,,0,0,1,,,,,,0,71,99
2640,note_on,,,,,0,0,1,,,,,,0,74,99
2640,note_on,,,,,0,0,2,,,,,,0,43,101
2640,note_on,,,,,30,0,2,,,,,,0,31,101
2640,note_on,,,,,0,0,1,,,,,,0,79,99
2730,note_on,,,,,90,0,2,,,,,,0,43,0
2730,note_on,,,,,90,0,1,,,,,,0,79,0
2730,note_on,,,,,0,0,1,,,,,,0,67,0
2730,note_on,,,,,0,0,1,,,,,,0,71,0
2730,note_on,,,,,0,0,1,,,,,,0,74,0
2730,note_on,,,,,0,0,2,,,,,,0,31,0
2755,control_change,,,,,25,0,1,,,,64,0,0,,
2840,set_tempo,,,,,320,1,0,,508474,,,,,,
2850,note_on,,,,,95,0,1,,,,,,0,67,114
2850,note_on,,,,,0,0,2,,,,,,0,55,114
2850,note_on,,,,,120,0,2,,,,,,0,43,114
2850,note_on,,,,,0,0,1,,,,,,0,79,114
2874,note_on,,,,,24,0,1,,,,,,0,79,0
2874,note_on,,,,,0,0,2,,,,,,0,43,0
2874,note_on,,,,,24,0,2,,,,,,0,55,0
2874,note_on,,,,,0,0,1,,,,,,0,67,0
2880,note_on,,,,,6,0,1,,,,,,0,72,127
2880,note_on,,,,,0,0,1,,,,,,0,75,127
2880,control_change,,,,,0,0,1,,,,64,96,0,,
2880,set_tempo,,,,,40,1,0,,454545,,,,,,
2880,note_on,,,,,0,0,1,,,,,,0,84,127
2880,note_on,,,,,6,0,2,,,,,,0,44,125
2880,note_on,,,,,0,0,2,,,,,,0,56,125
2970,note_on,,,,,90,0,1,,,,,,0,84,0
2970,note_on,,,,,0,0,1,,,,,,0,75,0
2970,note_on,,,,,0,0,1,,,,,,0,72,0
3000,note_on,,,,,0,0,2,,,,,,0,55,119
3000,note_on,,,,,0,0,2,,,,,,0,43,119
3000,note_on,,,,,120,0,2,,,,,,0,56,0
3000,note_on,,,,,0,0,2,,,,,,0,44,0
3000,note_on,,,,,0,0,1,,,,,,0,84,104
3000,note_on,,,,,0,0,1,,,,,,0,75,104
3000,note_on,,,,,30,0,1,,,,,,0,72,104
3045,control_change,,,,,45,0,1,,,,64,0,0,,
3045,note_on,,,,,0,0,2,,,,,,0,43,0
3045,note_on,,,,,45,0,2,,,,,,0,55,0
3060,note_on,,,,,15,0,2,,,,,,0,39,123
3060,note_on,,,,,0,0,2,,,,,,0,51,123
3090,note_on,,,,,45,0,1,,,,,,0,84,0
3090,note_on,,,,,0,0,1,,,,,,0,72,0
3090,note_on,,,,,0,0,1,,,,,,0,75,0
3105,note_on,,,,,45,0,2,,,,,,0,51,0
3105,note_on,,,,,0,0,2,,,,,,0,39,0
3120,note_on,,,,,15,0,2,,,,,,0,38,125
3120,note_on,,,,,0,0,2,,,,,,0,50,125
3165,note_on,,,,,0,0,2,,,,,,0,38,0
3165,note_on,,,,,45,0,2,,,,,,0,50,0
3180,note_on,,,,,0,0,2,,,,,,0,48,127
3180,note_on,,,,,15,0,2,,,,,,0,36,127
3200,set_tempo,,,,,320,1,0,,500000,,,,,,
3210,note_on,,,,,0,0,1,,,,,,0,84,115
3210,note_on,,,,,120,0,1,,,,,,0,72,115
3225,note_on,,,,,45,0,2,,,,,,0,48,0
3225,note_on,,,,,0,0,2,,,,,,0,36,0
3234,note_on,,,,,24,0,1,,,,,,0,84,0
3234,note_on,,,,,0,0,1,,,,,,0,72,0
3240,set_tempo,,,,,40,1,0,,451127,,,,,,
3240,note_on,,,,,0,0,1,,,,,,0,71,127
3240,note_on,,,,,0,0,2,,,,,,0,55,127
3240,note_on,,,,,15,0,2,,,,,,0,43,127
3240,note_on,,,,,0,0,1,,,,,,0,83,127
3240,note_on,,,,,6,0,1,,,,,,0,74,127
3330,note_on,,,,,90,0,2,,,,,,0,55,0
3330,note_on,,,,,0,0,2,,,,,,0,43,0
3330,note_on,,,,,0,0,1,,,,,,0,74,0
3330,note_on,,,,,0,0,1,,,,,,0,71,0
3330,note_on,,,,,90,0,1,,,,,,0,83,0
3360,note_on,,,,,0,0,1,,,,,,0,83,103
3360,note_on,,,,,0,0,1,,,,,,0,71,103
3360,note_on,,,,,30,0,1,,,,,,0,74,103
3360,note_on,,,,,0,0,2,,,,,,0,43,113
3360,note_on,,,,,30,0,2,,,,,,0,31,113
3450,note_on,,,,,0,0,1,,,,,,0,71,0
3450,note_on,,,,,90,0,1,,,,,,0,83,0
3450,note_on,,,,,0,0,2,,,,,,0,31,0
3450,note_on,,,,,90,0,2,,,,,,0,43,0
3450,note_on,,,,,0,0,1,,,,,,0,74,0
3560,set_tempo,,,,,320,1,0,,500000,,,,,,
3570,note_on,,,,,0,0,2,,,,,,0,55,115
3570,note_on,,,,,120,0,2,,,,,,0,43,115
3570,note_on,,,,,120,0,1,,,,,,0,83,115
3570,note_on,,,,,0,0,1,,,,,,0,86,115
3570,note_on,,,,,0,0,1,,,,,,0,74,115
3594,note_on,,,,,24,0,2,,,,,,0,55,0
3594,note_on,,,,,0,0,1,,,,,,0,83,0
3594,note_on,,,,,0,0,1,,,,,,0,74,0
3594,note_on,,,,,24,0,1,,,,,,0,86,0
3594,note_on,,,,,0,0,2,,,,,,0,43,0
3600,note_on,,,,,0,0,1,,,,,,0,75,127
3600,note_on,,,,,0,0,1,,,,,,0,84,127
3600,note_on,,,,,6,0,2,,,,,,0,48,125
3600,note_on,,,,,0,0,2,,,,,,0,60,125
3600,control_change,,,,,0,0,1,,,,64,96,0,,
3600,note_on,,,,,6,0,1,,,,,,0,87,127
3620,set_tempo,,,,,60,1,0,,451127,,,,,,
3690,note_on,,,,,0,0,1,,,,,,0,87,0
3690,note_on,,,,,0,0,1,,,,,,0,75,0
3690,note_on,,,,,90,0,1,,,,,,0,84,0
3710,set_tempo,,,,,90,1,0,,468750,,,,,,
3720,note_on,,,,,0,0,2,,,,,,0,43,119
3720,note_on,,,,,0,0,2,,,,,,0,48,0
3720,note_on,,,,,120,0,2,,,,,,0,60,0
3720,note_on,,,,,30,0,1,,,,,,0,87,103
3720,note_on,,,,,0,0,1,,,,,,0,75,103
3720,note_on,,,,,0,0,1,,,,,,0,84,103
3720,note_on,,,,,0,0,2,,,,,,0,55,119
3765,note_on,,,,,45,0,2,,,,,,0,55,0
3765,control_change,,,,,45,0,1,,,,64,0,0,,
3765,note_on,,,,,0,0,2,,,,,,0,43,0
3780,note_on,,,,,0,0,2,,,,,,0,51,123
3780,note_on,,,,,15,0,2,,,,,,0,39,123
3800,set_tempo,,,,,90,1,0,,508474,,,,,,
3810,note_on,,,,,45,0,1,,,,,,0,84,0
3810,note_on,,,,,0,0,1,,,,,,0,87,0
3810,note_on,,,,,0,0,1,,,,,,0,75,0
3825,note_on,,,,,45,0,2,,,,,,0,51,0
3825,note_on,,,,,0,0,2,,,,,,0,39,0
3840,note_on,,,,,15,0,2,,,,,,0,38,125
3840,note_on,,,,,0,0,2,,,,,,0,50,125
3860,set_tempo,,,,,60,1,0,,594059,,,,,,
3885,note_on,,,,,45,0,2,,,,,,0,50,0
3885,note_on,,,,,0,0,2,,,,,,0,38,0
3900,note_on,,,,,0,0,2,,,,,,0,48,127
3900,note_on,,,,,15,0,2,,,,,,0,36,127
3920,set_tempo,,,,,60,1,0,,731707,,,,,,
3930,note_on,,,,,120,0,1,,,,,,0,87,117
3945,note_on,,,,,45,0,2,,,,,,0,48,0
3945,note_on,,,,,0,0,2,,,,,,0,36,0
3954,note_on,,,,,24,0,1,,,,,,0,87,0
3960,note_on,,,,,6,0,1,,,,,,0,92,127
3960,note_on,,,,,15,0,2,,,,,,0,32,127
3960,note_on,,,,,0,0,2,,,,,,0,44,127
3980,set_tempo,,,,,60,1,0,,451127,,,,,,
4050,note_on,,,,,90,0,2,,,,,,0,44,0
4050,note_on,,,,,0,0,2,,,,,,0,32,0
4080,note_on,,,,,30,0,2,,,,,,0,44,127
4080,note_on,,,,,0,0,2,,,,,,0,32,127
4130,set_tempo,,,,,150,1,0,,419580,,,,,,
4140,note_on,,,,,180,0,1,,,,,,0,92,0
4140,note_on,,,,,0,0,1,,,,,,0,91,118
4140,control_change,,,,,0,0,1,,,,64,96,0,,
4160,note_on,,,,,20,0,1,,,,,,0,91,0
4160,note_on,,,,,0,0,1,,,,,,0,89,116
4180,note_on,,,,,20,0,1,,,,,,0,89,0
4180,note_on,,,,,0,0,1,,,,,,0,87,115
4200,note_on,,,,,0,0,1,,,,,,0,85,112
4200,note_on,,,,,20,0,1,,,,,,0,87,0
4220,note_on,,,,,20,0,1,,,,,,0,85,0
4220,note_on,,,,,0,0,1,,,,,,0,84,112
4240,note_on,,,,,0,0,1,,,,,,0,82,111
4240,note_on,,,,,20,0,1,,,,,,0,84,0
4260,note_on,,,,,0,0,1,,,,,,0,80,110
4260,note_on,,,,,20,0,1,,,,,,0,82,0
4280,note_on,,,,,0,0,1,,,,,,0,79,110
4280,note_on,,,,,20,0,1,,,,,,0,80,0
4290,set_tempo,,,,,160,1,0,,434782,,,,,,
4300,note_on,,,,,20,0,1,,,,,,0,79,0
4300,note_on,,,,,0,0,1,,,,,,0,77,110
4320,note_on,,,,,20,0,1,,,,,,0,77,0
4320,note_on,,,,,0,0,1,,,,,,0,75,110
4340,note_on,,,,,20,0,1,,,,,,0,75,0
4340,note_on,,,,,0,0,1,,,,,,0,73,111
4359,note_on,,,,,19,0,1,,,,,,0,72,111
4360,note_on,,,,,1,0,1,,,,,,0,73,0
4379,note_on,,,,,19,0,1,,,,,,0,72,0
4379,note_on,,,,,0,0,1,,,,,,0,70,111
4399,note_on,,,,,20,0,1,,,,,,0,70,0
4399,note_on,,,,,0,0,1,,,,,,0,68,111
4400,set_tempo,,,,,110,1,0,,458015,,,,,,
4419,note_on,,,,,0,0,1,,,,,,0,67,114
4419,note_on,,,,,20,0,1,,,,,,0,68,0
4439,note_on,,,,,0,0,1,,,,,,0,65,116
4439,note_on,,,,,20,0,1,,,,,,0,67,0
4459,note_on,,,,,0,0,1,,,,,,0,63,118
4459,note_on,,,,,20,0,1,,,,,,0,65,0
4479,note_on,,,,,20,0,1,,,,,,0,63,0
4479,note_on,,,,,0,0,1,,,,,,0,61,118
4499,note_on,,,,,0,0,1,,,,,,0,60,119
4499,note_on,,,,,20,0,1,,,,,,0,61,0
4510,set_tempo,,,,,110,1,0,,476190,,,,,,
4519,note_on,,,,,20,0,1,,,,,,0,60,0
4519,note_on,,,,,0,0,1,,,,,,0,58,121
4539,note_on,,,,,20,0,1,,,,,,0,58,0
4539,note_on,,,,,0,0,1,,,,,,0,56,123
4559,note_on,,,,,20,0,1,,,,,,0,56,0
4559,note_on,,,,,0,0,1,,,,,,0,55,123
4579,note_on,,,,,20,0,1,,,,,,0,55,0
4579,note_on,,,,,0,0,1,,,,,,0,53,124
4590,set_tempo,,,,,80,1,0,,512820,,,,,,
4599,note_on,,,,,20,0,1,,,,,,0,53,0
4599,note_on,,,,,0,0,1,,,,,,0,51,125
4619,note_on,,,,,0,0,1,,,,,,0,49,126
4619,note_on,,,,,20,0,1,,,,,,0,51,0
4639,note_on,,,,,20,0,1,,,,,,0,49,0
4639,note_on,,,,,0,0,1,,,,,,0,48,127
4659,note_on,,,,,0,0,1,,,,,,0,46,127
4659,note_on,,,,,20,0,1,,,,,,0,48,0
4670,set_tempo,,,,,80,1,0,,550458,,,,,,
4670,control_change,,,,,11,0,1,,,,64,0,0,,
4679,note_on,,,,,9,0,1,,,,,,0,46,0
4680,control_change,,,,,0,0,1,,,,64,96,0,,
