tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,64,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,note_on,0,0,1,,,,,,,,,0,,,69,36
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,note_on,0,0,3,,,,,,,,,2,,,57,36
0,control_change,0,0,3,,,,,,,,,2,64,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,set_tempo,0,1,0,,,,,,416667,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
240,note_on,0,0,1,,,,,,,,,0,,,76,36
240,note_on,0,0,3,,,,,,,,,2,,,64,36
240,note_on,240,0,3,,,,,,,,,2,,,57,0
240,note_on,240,0,1,,,,,,,,,0,,,69,0
480,note_on,0,0,3,,,,,,,,,2,,,63,62
480,control_change,0,0,3,,,,,,,,,2,64,0,,
480,note_on,240,0,3,,,,,,,,,2,,,64,0
480,note_on,240,0,1,,,,,,,,,0,,,76,0
480,note_on,0,0,1,,,,,,,,,0,,,75,62
480,control_change,0,0,1,,,,,,,,,0,64,0,,
720,note_on,0,0,1,,,,,,,,,0,,,76,36
720,note_on,240,0,3,,,,,,,,,2,,,63,0
720,note_on,0,0,3,,,,,,,,,2,,,64,36
720,note_on,240,0,1,,,,,,,,,0,,,75,0
780,note_on,60,0,1,,,,,,,,,0,,,76,0
780,note_on,60,0,3,,,,,,,,,2,,,64,0
840,note_on,60,0,3,,,,,,,,,2,,,60,36
840,note_on,60,0,1,,,,,,,,,0,,,72,36
930,note_on,0,0,3,,,,,,,,,2,,,59,36
930,note_on,90,0,3,,,,,,,,,2,,,60,0
930,note_on,0,0,1,,,,,,,,,0,,,71,36
930,note_on,90,0,1,,,,,,,,,0,,,72,0
960,note_on,30,0,3,,,,,,,,,2,,,59,0
960,note_on,0,0,1,,,,,,,,,0,,,69,36
960,note_on,30,0,1,,,,,,,,,0,,,71,0
960,note_on,0,0,3,,,,,,,,,2,,,57,36
1200,note_on,240,0,3,,,,,,,,,2,,,57,0
1200,note_on,0,0,1,,,,,,,,,0,,,64,62
1200,note_on,0,0,1,,,,,,,,,0,,,59,57
1200,note_on,0,0,1,,,,,,,,,0,,,56,52
1200,note_on,240,0,1,,,,,,,,,0,,,69,0
1200,note_on,0,0,3,,,,,,,,,2,,,52,36
1440,note_on,0,0,3,,,,,,,,,2,,,48,36
1440,note_on,240,0,3,,,,,,,,,2,,,52,0
1440,note_on,0,0,1,,,,,,,,,0,,,60,36
1440,note_on,0,0,1,,,,,,,,,0,,,56,0
1440,note_on,0,0,1,,,,,,,,,0,,,59,0
1440,note_on,240,0,1,,,,,,,,,0,,,64,0
